"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-2.73638714150897,0.853023042440646,-4.16512515093433,-2.83764660408285,-0.718093550772759,-2.9989851725161,6.80151481698211e-07,"Intercept","mod","Univariate","Anthrax",119
0.323286211480905,0.272691111436612,-0.204720654617067,0.320298205264408,0.868243492390393,0.314539618857153,1.2586098820724e-08,"tmean_change","mod","Univariate","Anthrax",119
-1.80848097138466,0.978508950272425,-3.60552010146257,-1.84653813502022,0.231366686207274,-1.90298719233009,1.98182240125362e-07,"Intercept","mod","Univariate","Anthrax",119
1.61477626793917,0.220192768176344,1.2141226359309,1.60353851694241,2.08271494965728,1.58424499269768,3.44136255013371e-07,"urban_cover","mod","Univariate","Anthrax",119
-2.34114366991272,0.91959748563826,-3.91496085827144,-2.42624394376609,-0.274193302392681,-2.58576403328776,5.94653046052693e-07,"Intercept","mod","Univariate","Anthrax",119
1.35353313999283,0.213924337377068,0.962169852646408,1.34331591298564,1.80779997563576,1.32689851503498,7.17480085192263e-07,"urban_expansion","mod","Univariate","Anthrax",119
-1.80048373123621,1.01571389857498,-3.65904451295816,-1.83698775205994,0.309481061654676,-1.88728011702517,3.67207529871738e-07,"Intercept","mod","Univariate","Anthrax",119
-1.98400948164993,0.228437924758476,-2.44576097266463,-1.97948298924648,-1.5485672043726,-1.97115262510167,3.56477376669613e-08,"health_travel_log","mod","Univariate","Anthrax",119
-2.10773197004525,0.901653540105252,-3.67136577765385,-2.18368931765308,-0.110130390726156,-2.33914273031619,5.45814548049105e-07,"Intercept","mod","Univariate","Anthrax",119
0.799065386275969,0.231765111733881,0.350310963420749,0.796814603074683,1.26075306105647,0.792561310806842,9.34157179711156e-09,"livestock_log","mod","Univariate","Anthrax",119
-1.47429862357569,1.02935001401249,-3.45863802198517,-1.48340142804478,0.582347166295061,-1.48737144197501,2.39524213929625e-08,"Intercept","mod","Causal (broad)","Anthrax",119
0.113082181032502,0.237823119133475,-0.351959329928355,0.112339007464597,0.58227096526348,0.110819889325932,2.19685017576862e-09,"biodiv_intact","mod","Causal (broad)","Anthrax",119
-0.231361781198652,0.22949130092438,-0.684572678265682,-0.230441889988289,0.21659714230854,-0.228670808668009,2.17127344333539e-09,"crop_cover","mod","Causal (broad)","Anthrax",119
-0.175536163247873,0.195362413773839,-0.560564084905786,-0.174962314473686,0.206259882668635,-0.173811064755546,1.01173228624321e-09,"crop_expansion","mod","Causal (broad)","Anthrax",119
-0.136471137332582,0.310935809669044,-0.748558665054796,-0.135824400374153,0.471963776098745,-0.134535132465795,6.64092186603504e-10,"forest_cover","mod","Causal (broad)","Anthrax",119
-1.03975137868303,0.496159292726115,-2.01432450253866,-1.03952950996463,-0.0663944383810351,-1.03905192355369,4.93855287990019e-10,"forest_loss","mod","Causal (broad)","Anthrax",119
-0.121545513357037,0.323936312364596,-0.767026041966502,-0.118251906894537,0.505569423570068,-0.111565163229854,9.80527552111338e-09,"precip_change","mod","Causal (broad)","Anthrax",119
0.0930060562136537,0.179531749370852,-0.258822505634177,0.0928606349037876,0.44566761144934,0.0925813013970653,1.07815935757406e-10,"protected_areas","mod","Causal (broad)","Anthrax",119
-0.299464444635815,0.357537762950227,-1.01673458025077,-0.294048723622457,0.386944509169961,-0.283588134698674,2.09714161776643e-08,"social_vulnerability","mod","Causal (broad)","Anthrax",119
0.330131845935243,0.312649612748384,-0.281834690025737,0.329243855821458,0.947187943364878,0.327565753908246,3.327416494995e-09,"tmean_change","mod","Causal (broad)","Anthrax",119
0.968776661484682,0.268105717938884,0.453610732327659,0.964770619108481,1.5069326194296,0.957254211826691,1.86897093101904e-08,"urban_cover","mod","Causal (broad)","Anthrax",119
-1.08140803061814,0.317213969497658,-1.71058564346993,-1.07913549902562,-0.465208329027191,-1.07476468471685,5.18876050756783e-09,"health_travel_log","mod","Causal (broad)","Anthrax",119
0.363008812250851,0.285004870365132,-0.196232119484148,0.362852693001778,0.923165644375136,0.3625717218982,1.15526713871406e-09,"livestock_log","mod","Causal (broad)","Anthrax",119
-1.62977136319653,1.03866386731479,-3.58477452294321,-1.65017315715739,0.471599352974485,-1.66947290309179,1.1696200166081e-07,"Intercept","mod","Causal (strict)","Anthrax",119
0.0838542133868558,0.238322557801878,-0.381432334807054,0.0828578593832961,0.554745179305106,0.0808669749107042,2.82563298090906e-09,"biodiv_intact","mod","Causal (strict)","Anthrax",119
0.10045785962757,0.267892541565797,-0.425672598828596,0.100552793385876,0.626066741519261,0.100757039071783,4.81426081903427e-10,"forest_cover","mod","Causal (strict)","Anthrax",119
-1.02182398231657,0.484182459681598,-1.9728360092984,-1.02158860374106,-0.072129256540065,-1.02110972718353,3.89169307135016e-10,"forest_loss","mod","Causal (strict)","Anthrax",119
-0.101676068074767,0.321217743347039,-0.743362496684985,-0.0978422517084522,0.518521548063335,-0.0901710041025413,1.29329164327643e-08,"precip_change","mod","Causal (strict)","Anthrax",119
-0.239782870187873,0.352266905228164,-0.946331441843544,-0.234539858175038,0.436818547946111,-0.224474338613841,2.02251469507028e-08,"social_vulnerability","mod","Causal (strict)","Anthrax",119
0.361625582026944,0.307921021054519,-0.240933908195773,0.36068832643252,0.969507794050923,0.358880198297554,3.44388690396542e-09,"tmean_change","mod","Causal (strict)","Anthrax",119
1.06622189334352,0.253037477608961,0.581595406014042,1.06189799081555,1.57584814695758,1.05394611544291,2.35456345534386e-08,"urban_cover","mod","Causal (strict)","Anthrax",119
-0.920540610968081,0.300272838156583,-1.51470390743694,-0.918877269701718,-0.33588708649119,-0.915684230912403,3.27901522212702e-09,"health_travel_log","mod","Causal (strict)","Anthrax",119
0.291156301246985,0.277906341376454,-0.255019847552015,0.291322191514178,0.836396389876995,0.291657220240433,9.93604058018959e-10,"livestock_log","mod","Causal (strict)","Anthrax",119
