"biodiv_intact:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","region","id","Disease"
-0.175067154762958,-0.0698292932546999,0.605090164507237,0.468344658467684,-0.0564574208466106,-0.180141411845433,0.181041356904428,-0.447259682466636,2.33544552164643,0.0385899242094031,-0.586851200089703,"ASIA",961241,"Dengue"
-0.180746418374126,-0.0285224522016325,0.471508738096342,0.514448390783508,-0.0288298502136294,-0.191250803645152,0.183396623658478,-0.619249701034419,2.38630417432154,0.169952626042199,-0.566592862163928,"ASIA",961241,"Dengue"
-0.094588891770421,-0.020815607202492,0.471775636857811,0.378669173854546,0.00717281143430807,-0.585165524578552,0.127498406850938,-0.665933540335599,2.41163595676305,0.256229923903616,-0.405847397032337,"ASIA",961241,"Dengue"
0.000910750697327073,-0.066809935973929,0.381480868748413,0.525627123465832,-0.094655757211845,-0.211592331036255,0.153578327235138,-0.43455400546403,2.33340682089528,0.0593109858720706,-0.760476412807292,"ASIA",961241,"Dengue"
-0.141239810039144,0.0216256406267901,0.521152776439459,0.495458978223979,0.0394304939436684,-0.186374572942879,0.134490128028194,-0.357967055015622,1.90289294095989,0.35422922311607,-0.521083909660483,"ASIA",961241,"Dengue"
-0.117588831266814,-0.0161651626264738,0.25809774951478,0.408932326290226,-0.0528481579136304,-0.24158986051421,0.124533956044704,-0.600806506622326,2.194259821061,0.346807749271779,-0.503998416108258,"ASIA",961241,"Dengue"
-0.229700325351175,-0.049442476711733,0.452457659934171,0.620622712055007,0.025528941830405,-0.0839052173815986,0.181186774131801,-0.413438403734682,2.32467022050845,0.0576273141239585,-0.67048228844149,"ASIA",961241,"Dengue"
0.00829749347464645,0.0552486506658105,0.385177177503687,0.41487515430027,0.000844612245425543,-0.10513088443686,0.129780289821864,-0.522817140827211,2.46562350001835,0.134145476155908,-0.539002991134189,"ASIA",961241,"Dengue"
-0.207606979709515,-0.0417972422248199,0.43140789949044,0.473970019311247,-0.0219885443544851,-0.40287916974028,0.102683822404883,-0.325216753694955,2.29685673494515,0.132791916998675,-0.542168646004179,"ASIA",961241,"Dengue"
-0.208030497896642,-0.015565113810589,0.413423315171667,0.412619750415758,0.0540541023659641,-0.268443330554219,0.163265599081923,-0.602018103927433,2.22966662046887,0.0472195754600463,-0.641811960088435,"ASIA",961241,"Dengue"
-0.206224850172563,-0.0528841309712464,0.399761511986578,0.581150851331224,-0.150793480044321,-0.227460179797499,0.17701339075587,-0.308882756791706,2.2905146444019,0.263148685435141,-0.611092088562239,"ASIA",961241,"Dengue"
-0.102181787064541,0.0594452371475524,0.449327797264803,0.389299931554413,0.0525497129401452,-0.206551361251919,0.183957812666227,-0.601206775607716,2.65256925418702,-0.14395499023987,-0.465744324550692,"ASIA",961241,"Dengue"
-0.193104864655946,-0.0397978005677608,0.546330772486513,0.476441345100304,0.0635377737652275,-0.206316335104539,0.215600619277365,-0.245943472014031,2.46805099545593,0.0310271338322493,-0.528233799102764,"ASIA",961241,"Dengue"
-0.123097374158514,-0.0377888542706624,0.377110282271173,0.365096387498665,0.0517666492355768,-0.342893713161271,0.18282791198788,-0.610905055733118,2.45723795111049,0.0958867853505572,-0.523713611077994,"ASIA",961241,"Dengue"
-0.182958600459707,0.0144830826518885,0.421293368470128,0.554289198065712,0.040415441873301,-0.134174939414386,0.100890748387372,-0.501132341812066,2.2698765565865,0.278591677289989,-0.592757611701848,"ASIA",961241,"Dengue"
-0.273264292401946,-0.0395337599595328,0.402705786503472,0.437320234092675,-0.0211135827739091,-0.381366600038788,0.156776775189357,-0.442857694335627,2.11040210808111,0.393756030896366,-0.438099605232643,"ASIA",961241,"Dengue"
-0.24427618830167,-0.0393204264971745,0.252493763020104,0.516257264264647,-0.0756624714193789,-0.185719428416142,0.215838641306643,-0.586315643526694,2.30733721556485,0.269079343397699,-0.488988740778069,"ASIA",961241,"Dengue"
-0.0335862613876508,-0.0325690403837008,0.434572351782977,0.513872338768141,-0.0249839967552874,-0.192545530217709,0.118329890954904,-0.508237494834863,2.629349051627,-0.00414093805104387,-0.515819609377745,"ASIA",961241,"Dengue"
-0.0766371114150808,-0.00483747278848245,0.491184164467781,0.498677775727626,0.0395794776812074,-0.0949188835569791,0.119713497606609,-0.521145023574203,2.43701393919277,0.0924259969757119,-0.588945772202673,"ASIA",961241,"Dengue"
0.00187568197334453,0.0477061854638868,0.36264961376933,0.45137693367869,0.0105102825739933,-0.340129190858841,0.124202209510097,-0.452247433730497,2.40433817091402,0.22023518894192,-0.672283640170948,"ASIA",961241,"Dengue"
-0.237906447749755,0.0759832146751323,0.452317635901473,0.507358663906833,-0.0385196483965488,-0.262627155142587,0.087630026527086,-0.394939573220068,2.49404223029329,-0.0846036338657689,-0.503935069010223,"ASIA",961241,"Dengue"
-0.0657884207611736,0.00172613286635908,0.4938532883438,0.410810152645658,0.0349645372230482,-0.196461137322766,0.199717975238314,-0.306805227059277,2.18010336200761,0.161108888411892,-0.581015268138485,"ASIA",961241,"Dengue"
-0.270794762136819,0.0136648451132856,0.402591034199299,0.649042308175907,0.0315966903592174,-0.256084153775208,0.0992857634549532,-0.283035275166492,2.35074793267953,0.155716048509191,-0.498897777165375,"ASIA",961241,"Dengue"
-0.264811669362161,0.0512293265710588,0.44982956131541,0.550370805979556,0.0161595668820374,-0.131151998035164,0.206639189556496,-0.223824358702265,2.30443428648215,0.026302308369355,-0.722470675181407,"ASIA",961241,"Dengue"
-0.00297616319939945,-0.0449226998082699,0.350040714414939,0.284760823737377,-0.00334456715706048,-0.374825678840567,0.107720167029343,-0.552045322966863,2.27894746041817,0.242834434463735,-0.499340385130584,"ASIA",961241,"Dengue"
-0.073468001027855,-0.0294318799131609,0.417647823678921,0.41290741684201,0.0336405524576377,-0.365986972293297,0.154264014367423,-0.509876277283707,2.45898526549195,0.140614394618711,-0.631205856652264,"ASIA",961241,"Dengue"
-0.0323586794184409,-0.0128115216302468,0.38497941088894,0.406020197454809,-0.0433955953654119,-0.361757045808652,0.156605641351714,-0.588994447315074,2.47497534442205,0.158445514287155,-0.54840708213805,"ASIA",961241,"Dengue"
-0.128181382603857,-0.0160375181113438,0.571097426677391,0.633662249727542,-0.0310863664362545,-0.102009092608742,0.139524337238431,-0.300872008412204,2.20137380614018,0.392397561942923,-0.543308718372529,"ASIA",961241,"Dengue"
-0.0233631904973053,-0.00241654569386859,0.383083002844011,0.291776061287986,0.0407059457342923,-0.357628376055365,0.190155323055043,-0.59036070032773,2.26878407142991,0.0666048774037316,-0.503079489293201,"ASIA",961241,"Dengue"
-0.167615757259415,-0.00754926032831226,0.352776541987175,0.436740938067036,0.06827582812213,-0.132416529831343,0.236857274467056,-0.28633377719402,2.12573894460289,0.268477300010073,-0.710684523721106,"ASIA",961241,"Dengue"
-0.156371291120037,-0.0392662749099291,0.362691998586698,0.530103763088142,0.0191574842661518,-0.0741818930319287,0.113144613842426,-0.546643150284724,2.70212428620728,-0.0936461296518195,-0.540589489009188,"ASIA",961241,"Dengue"
-0.157994180041126,-0.0101843473678775,0.405869093997425,0.503474976644678,0.0130595200510542,-0.2686841040365,0.177360588859853,-0.436767055108143,2.46745344142966,-0.0203132177088173,-0.569359007587873,"ASIA",961241,"Dengue"
-0.0465902581549974,0.0389090355275014,0.372856128444086,0.666937858510987,-0.128602886353606,-0.0178152905226509,0.105700062377138,-0.294497495919637,2.48834091569946,0.120990556263683,-0.544596992827069,"ASIA",961241,"Dengue"
-0.17418663197229,-0.0266830456177932,0.34042905052024,0.46525259852433,0.0340755730573817,-0.274161912581523,0.10767383147753,-0.6430564011115,2.30585669679947,0.385710606205507,-0.533728379494872,"ASIA",961241,"Dengue"
-0.212842293083418,0.0305294641741591,0.321116567000537,0.459149692616691,-0.0220649410536255,-0.231304158498293,0.14885005375446,-0.54852813004807,2.14532502773024,0.171036356864596,-0.705669587774421,"ASIA",961241,"Dengue"
-0.0691295877931077,-0.00972104840448201,0.353324889654658,0.436375365139517,-0.00998086748160976,-0.303356112083699,0.149689558411375,-0.563040387923482,2.41589072233887,0.0900369127282711,-0.587039616488414,"ASIA",961241,"Dengue"
-0.12842477631845,-0.0839192201188216,0.380866181352707,0.362488889139998,0.0113054860469215,-0.265161035287465,0.193327935123268,-0.453986630891554,2.57065443208039,0.187564083151238,-0.495242350139407,"ASIA",961241,"Dengue"
-0.165555610281245,0.0580450971567293,0.372364288165071,0.517045741129658,0.0426067359767771,-0.460295177797665,0.177377003843841,-0.525184843834648,2.16658136341153,0.376042771252454,-0.649092880107807,"ASIA",961241,"Dengue"
-0.130894819858117,0.0399422646461657,0.418404112305752,0.44147274578112,0.00336395891723576,-0.21940833246604,0.15206321617722,-0.468837871282541,2.50753460059668,0.131925030502551,-0.605035429350151,"ASIA",961241,"Dengue"
-0.273161592011713,-0.066129904608669,0.40637693696931,0.47410196091017,-0.166201127770471,-0.328412822349078,0.127817367556683,-0.480905199578045,2.0766384151308,0.293519681508747,-0.667069814593608,"ASIA",961241,"Dengue"
-0.116951662407041,0.0502013330203094,0.347314416521058,0.389165329696203,-0.0263677707055831,-0.367193460657152,0.188483260759635,-0.624170547730016,2.13041854017113,0.232287780372095,-0.528410898103434,"ASIA",961241,"Dengue"
0.0168468035155723,-0.00539385540019357,0.506894683203947,0.493078921082198,0.0519487085741027,-0.203186269021684,0.212816934442514,-0.559920145607415,1.98677779867525,0.259660077842304,-0.733249072693074,"ASIA",961241,"Dengue"
-0.0362537604138415,-0.0568769181535003,0.397784022083556,0.312473113500596,-0.0729513942688011,-0.258758464323799,0.158754045978301,-0.444995896354003,2.61691817732412,-0.139473158530066,-0.534322001967189,"ASIA",961241,"Dengue"
-0.252030967686936,-0.0204855831785042,0.488573666247224,0.614449110396407,-0.0418090851855821,-0.00391415506935841,0.12710160002776,-0.378505189996928,2.09985313707329,0.392315512688205,-0.568924323337771,"ASIA",961241,"Dengue"
-0.129781823860664,-0.00570381388321808,0.331680021597923,0.392388766380727,0.0758955413450516,-0.167113713738233,0.0728938806563453,-0.528774199513801,2.36482247383003,0.128880073051296,-0.52571274810881,"ASIA",961241,"Dengue"
-0.133328897416351,0.0430350224850547,0.404358154761122,0.405681387618112,0.080539962246696,-0.24016816911031,0.190989937737582,-0.582275779298949,2.30042974406804,0.20804556493628,-0.695476307998737,"ASIA",961241,"Dengue"
