"biodiv_intact:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","region","id","Disease"
0.356912535387992,0.107256126923675,0.435951017624171,0.177840866968663,-0.217354726171602,-0.195236464310777,0.172370269664382,-0.286034298263844,0.0425454343084712,1.02950622081634,-0.291652884258056,-1.06641632020901,"LAC",887510,"Dengue"
0.229555655294804,0.0429330226256073,0.427013352806931,0.110015128979588,-0.202003308772952,-0.135633133724994,0.11158872402673,0.030296671005971,-0.0409097916387511,1.14874567295789,-0.0680877906176508,-1.05032217010471,"LAC",887510,"Dengue"
0.370332998162196,0.00777883769989488,0.31273936846798,0.153488191633876,-0.243282443045852,-0.236487402557949,0.122617159185577,-0.0689014417810733,-0.157058905209046,1.53565299478918,-0.337770362527004,-0.976072891736036,"LAC",887510,"Dengue"
0.448233469930693,0.107869081573951,0.436117316840572,0.0708638974796552,-0.218494093104083,-0.243938443558695,0.180722456072464,-0.107166121269356,-0.107361305254035,1.18915664282616,-0.310501325186385,-0.967763743004392,"LAC",887510,"Dengue"
0.399772627660356,0.0616223693352612,0.350778532909062,0.152267961447383,-0.294893188765829,-0.227843597859233,0.144471889233008,-0.0890163811439694,-0.253305428387997,1.07026862017821,-0.236453322546575,-1.12072829946705,"LAC",887510,"Dengue"
0.293144985267081,0.0498048082400418,0.340026070860765,0.169496859649352,-0.235562328103493,-0.211860005881101,0.174663472962773,-0.109645350207387,-0.0982426751110325,1.25388678895299,-0.229863934703174,-1.02326022837551,"LAC",887510,"Dengue"
0.333624756651775,0.0399735762822568,0.407007830939484,0.309507030838357,-0.26531594362528,-0.0961282684536173,0.076651136606086,-0.00197628904128991,0.122186728207235,1.28312896579867,-0.202483819741102,-0.992519171818879,"LAC",887510,"Dengue"
0.269899050228864,0.0596304686675035,0.3337679760399,0.191166458747009,-0.186917858881258,-0.285133885562378,0.0315778286372679,-0.0299124061426393,0.00506248732532652,1.10052283393189,-0.160624437504643,-1.1456357973214,"LAC",887510,"Dengue"
0.348100631945087,0.0770386844743645,0.565612752142173,0.263928487293288,-0.224013359580606,-0.168323711521729,0.213690732669075,0.0204386855242736,-0.364097979193904,1.11622935320179,-0.198430979814224,-1.03562585501284,"LAC",887510,"Dengue"
0.23592421783033,0.0143549231392152,0.380143848164643,0.255421291408884,-0.235284626960712,-0.128004191093795,0.149136827075605,-0.0604835905992359,-0.256833038945142,1.31208598116815,-0.322839898866654,-1.04971791097994,"LAC",887510,"Dengue"
