"mean","sd","lower","median","upper","mode","kld","param","model","region","Disease"
1.80757456812102,0.557137816841256,0.718677109268265,1.80638821798052,2.90324508026363,1.80638518996921,1.42156015786742e-09,"Intercept","mod","ASIA","Dengue"
-0.136691970812038,0.0981484932628908,-0.329086769542084,-0.136718907665626,0.0558562088978841,-0.136719025597306,3.75020047402976e-11,"biodiv_intact","mod","ASIA","Dengue"
-0.00750424235431599,0.0410300838677769,-0.0879574344390397,-0.00750564633918812,0.0729569341909797,-0.00750565582755124,4.43451537634041e-11,"crop_expansion","mod","ASIA","Dengue"
0.435990922579191,0.0720095401554719,0.294810847861256,0.435979109757945,0.577238578364061,0.435979150785114,2.0987725965896e-11,"evi_dissimilarity","mod","ASIA","Dengue"
0.462942808313674,0.084837361669434,0.296585344436102,0.462939507274645,0.629318988622562,0.462939468470545,2.18297063787723e-11,"forest_cover","mod","ASIA","Dengue"
0.00718441586418023,0.0512906623245918,-0.093288556000253,0.00714673508099061,0.107872047969534,0.0071465945053679,1.66069007578472e-10,"forest_loss","mod","ASIA","Dengue"
-0.240424603494867,0.0989836880810525,-0.435005192736594,-0.240267858781469,-0.0467377825100479,-0.240267686465114,6.497822658847e-10,"precip_change","mod","ASIA","Dengue"
0.156092765247243,0.0380175619244346,0.0817009762413259,0.156036266735182,0.230806351673903,0.156036034601634,5.91076701521865e-10,"protected_areas","mod","ASIA","Dengue"
-0.469764117738741,0.122101199417719,-0.709851423271048,-0.46955142617908,-0.230885037137345,-0.469549969998319,7.84459710743771e-10,"tmean_change","mod","ASIA","Dengue"
2.40428489919964,0.185702429062734,2.04043102185717,2.40417988489533,2.76873711351186,2.40417949987253,1.20507871796554e-10,"urban_cover","mod","ASIA","Dengue"
0.102941845727372,0.134027452507877,-0.159923966895957,0.102957570670065,0.365718315618156,0.102957700848429,4.14741203886794e-11,"urban_expansion","mod","ASIA","Dengue"
-0.561740869607565,0.0917459338968758,-0.74174138403354,-0.561710896449386,-0.381910871903789,-0.561710721380555,4.70740102176302e-11,"health_travel_log","mod","ASIA","Dengue"
