"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",290420336.597299,291892747.836613,0.994955642953699,"motorized","120","St. Louis encephalitis"
"tt_motorized_30",288502317.206816,291892747.836613,0.988384669866155,"motorized","30","St. Louis encephalitis"
"tt_motorized_60",290296167.263229,291892747.836613,0.994530249260329,"motorized","60","St. Louis encephalitis"
"tt_motorized_90",290392498.943886,291892747.836613,0.994860273494816,"motorized","90","St. Louis encephalitis"
"tt_walking_120",257275434.92004,291892747.836613,0.88140399796452,"walking","120","St. Louis encephalitis"
"tt_walking_30",173838598.690319,291892747.836613,0.59555641576825,"walking","30","St. Louis encephalitis"
"tt_walking_60",226713215.362549,291892747.836613,0.776700404661823,"walking","60","St. Louis encephalitis"
"tt_walking_90",245350696.117401,291892747.836613,0.840550845938578,"walking","90","St. Louis encephalitis"
