"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",37688845.6645859,40928643.0299439,0.92084278574817,"motorized","120","Middle East respiratory syndrome (MERS)"
"tt_motorized_30",31159843.8217431,40928643.0299439,0.761321204784291,"motorized","30","Middle East respiratory syndrome (MERS)"
"tt_motorized_60",35012990.1139138,40928643.0299439,0.855464230472969,"motorized","60","Middle East respiratory syndrome (MERS)"
"tt_motorized_90",36726923.2003636,40928643.0299439,0.897340358279011,"motorized","90","Middle East respiratory syndrome (MERS)"
"tt_walking_120",29086660.4232417,40928643.0299439,0.71066759779848,"walking","120","Middle East respiratory syndrome (MERS)"
"tt_walking_30",11337931.1915094,40928643.0299439,0.277017031403031,"walking","30","Middle East respiratory syndrome (MERS)"
"tt_walking_60",19713641.76631,40928643.0299439,0.48165881658689,"walking","60","Middle East respiratory syndrome (MERS)"
"tt_walking_90",25356257.5038513,40928643.0299439,0.619523532341406,"walking","90","Middle East respiratory syndrome (MERS)"
