"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",339052691.993106,353163090.9142,0.960045657986038,"motorized","120","Monkeypox"
"tt_motorized_30",294114170.096897,353163090.9142,0.83279985271267,"motorized","30","Monkeypox"
"tt_motorized_60",322300692.211269,353163090.9142,0.912611483201597,"motorized","60","Monkeypox"
"tt_motorized_90",333242714.740403,353163090.9142,0.94359439962361,"motorized","90","Monkeypox"
"tt_walking_120",306184057.632021,353163090.9142,0.866976378645433,"walking","120","Monkeypox"
"tt_walking_30",178004638.164117,353163090.9142,0.50402956238528,"walking","30","Monkeypox"
"tt_walking_60",253492913.346951,353163090.9142,0.717778612399041,"walking","60","Monkeypox"
"tt_walking_90",286823601.158568,353163090.9142,0.812156220561143,"walking","90","Monkeypox"
