"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",210681143.198811,211940396.359343,0.994058456140675,"motorized","120","Jamestown Canyon virus disease"
"tt_motorized_30",209304801.885095,211940396.359343,0.987564454348857,"motorized","30","Jamestown Canyon virus disease"
"tt_motorized_60",210606298.382457,211940396.359343,0.99370531526881,"motorized","60","Jamestown Canyon virus disease"
"tt_motorized_90",210663715.864349,211940396.359343,0.993976228614629,"motorized","90","Jamestown Canyon virus disease"
"tt_walking_120",182968912.101151,211940396.359343,0.863303623302323,"walking","120","Jamestown Canyon virus disease"
"tt_walking_30",118806781.947558,211940396.359343,0.560566951786398,"walking","30","Jamestown Canyon virus disease"
"tt_walking_60",158232058.655841,211940396.359343,0.746587537694134,"walking","60","Jamestown Canyon virus disease"
"tt_walking_90",173029662.997971,211940396.359343,0.816407187918064,"walking","90","Jamestown Canyon virus disease"
