"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",40107574.2218029,41525489.9202282,0.965854329445623,"motorized","120","Plasmodium knowlesi malaria"
"tt_motorized_30",37171027.1648512,41525489.9202282,0.89513759467397,"motorized","30","Plasmodium knowlesi malaria"
"tt_motorized_60",39056900.7083092,41525489.9202282,0.940552436186516,"motorized","60","Plasmodium knowlesi malaria"
"tt_motorized_90",39727372.0499388,41525489.9202282,0.956698455003335,"motorized","90","Plasmodium knowlesi malaria"
"tt_walking_120",36165600.3080136,41525489.9202282,0.870925313042398,"walking","120","Plasmodium knowlesi malaria"
"tt_walking_30",25698212.1531876,41525489.9202282,0.618853918462002,"walking","30","Plasmodium knowlesi malaria"
"tt_walking_60",32293334.2001568,41525489.9202282,0.777674971738886,"walking","60","Plasmodium knowlesi malaria"
"tt_walking_90",34719471.1270572,41525489.9202282,0.836100216848842,"walking","90","Plasmodium knowlesi malaria"
