"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",219780262.916395,221227324.294167,0.99345893920478,"motorized","120","Eastern equine encephalitis"
"tt_motorized_30",218630306.355069,221227324.294167,0.988260862678767,"motorized","30","Eastern equine encephalitis"
"tt_motorized_60",219742162.090784,221227324.294167,0.993286714432219,"motorized","60","Eastern equine encephalitis"
"tt_motorized_90",219773263.436735,221227324.294167,0.99342729989584,"motorized","90","Eastern equine encephalitis"
"tt_walking_120",192198449.080886,221227324.294167,0.868782595884582,"walking","120","Eastern equine encephalitis"
"tt_walking_30",124857958.381317,221227324.294167,0.564387598953615,"walking","30","Eastern equine encephalitis"
"tt_walking_60",166472608.683875,221227324.294167,0.752495692903268,"walking","60","Eastern equine encephalitis"
"tt_walking_90",181975522.480673,221227324.294167,0.822572541892245,"walking","90","Eastern equine encephalitis"
