"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",227741769.407345,229173249.966654,0.993753718815277,"motorized","120","LaCrosse encephalitis"
"tt_motorized_30",226766649.903541,229173249.966654,0.989498774121924,"motorized","30","LaCrosse encephalitis"
"tt_motorized_60",227726025.732399,229173249.966654,0.993685021116273,"motorized","60","LaCrosse encephalitis"
"tt_motorized_90",227741547.618872,229173249.966654,0.993752751038833,"motorized","90","LaCrosse encephalitis"
"tt_walking_120",200363965.950635,229173249.966654,0.874290371933851,"walking","120","LaCrosse encephalitis"
"tt_walking_30",130834014.514616,229173249.966654,0.570895663144165,"walking","30","LaCrosse encephalitis"
"tt_walking_60",174173414.936648,229173249.966654,0.760007614160866,"walking","60","LaCrosse encephalitis"
"tt_walking_90",190034665.220842,229173249.966654,0.829218354447969,"walking","90","LaCrosse encephalitis"
