"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",259243047.227796,263242465.396028,0.984807093482373,"motorized","120","Hantavirus cardiopulmonary syndrome"
"tt_motorized_30",243352542.853861,263242465.396028,0.924442576116113,"motorized","30","Hantavirus cardiopulmonary syndrome"
"tt_motorized_60",254431259.017907,263242465.396028,0.966528172554283,"motorized","60","Hantavirus cardiopulmonary syndrome"
"tt_motorized_90",257788267.737332,263242465.396028,0.979280707425035,"motorized","90","Hantavirus cardiopulmonary syndrome"
"tt_walking_120",224116393.292478,263242465.396028,0.851368691427931,"walking","120","Hantavirus cardiopulmonary syndrome"
"tt_walking_30",173249349.676561,263242465.396028,0.658136024580688,"walking","30","Hantavirus cardiopulmonary syndrome"
"tt_walking_60",205437022.588615,263242465.396028,0.780409886678241,"walking","60","Hantavirus cardiopulmonary syndrome"
"tt_walking_90",216556546.852229,263242465.396028,0.822650504075914,"walking","90","Hantavirus cardiopulmonary syndrome"
