"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",259041044.000786,267368702.447488,0.96885327874777,"motorized","120","Ebola virus disease"
"tt_motorized_30",231055080.605711,267368702.447488,0.864181478574857,"motorized","30","Ebola virus disease"
"tt_motorized_60",248349780.15465,267368702.447488,0.928866310384352,"motorized","60","Ebola virus disease"
"tt_motorized_90",255259323.756577,267368702.447488,0.954709064374168,"motorized","90","Ebola virus disease"
"tt_walking_120",237236263.481284,267368702.447488,0.887300051612728,"walking","120","Ebola virus disease"
"tt_walking_30",140474532.304856,267368702.447488,0.525396319834575,"walking","30","Ebola virus disease"
"tt_walking_60",199406174.477823,267368702.447488,0.745809710158531,"walking","60","Ebola virus disease"
"tt_walking_90",223874524.17478,267368702.447488,0.837325094992183,"walking","90","Ebola virus disease"
