"variable","value","total_pop","prop_pop","type","mins_tt","Disease"
"tt_motorized_120",63504241.0974277,63566465.2739562,0.999021116303064,"motorized","120","Plague"
"tt_motorized_30",62864873.1481518,63566465.2739562,0.98896285765174,"motorized","30","Plague"
"tt_motorized_60",63432698.2023842,63566465.2739562,0.997895634577203,"motorized","60","Plague"
"tt_motorized_90",63488242.3236105,63566465.2739562,0.998769430547875,"motorized","90","Plague"
"tt_walking_120",59346894.4010563,63566465.2739562,0.93361954523168,"walking","120","Plague"
"tt_walking_30",45401947.4639748,63566465.2739562,0.714243701742787,"walking","30","Plague"
"tt_walking_60",55396030.3904966,63566465.2739562,0.87146627001758,"walking","60","Plague"
"tt_walking_90",58010967.981511,63566465.2739562,0.912603331512892,"walking","90","Plague"
