"forest_loss"
0.682695558
0.217016073
0.005456653
0
0.014218464
0.025438278
0
0.004978276
0.003400792
0
0
0.059728792
0
0
0
0
0
0.009980796
0.068246842
0.539544394
0.008170652
0.002631049
0
0
0.022721347
0.156258408
0
0
0.013775401
0
0
0
0
0.142339578
0
0.249122895
0.015795156
0.000386747
0.049051884
0
0
0
0
0.003923814
0.035325778
0.00294647
0
0.021096257
0
0
0.042862585
0
0.000856088
0
0
0
0.028233268
0.221053232
0
0
0.47176899
0.018667068
0.000991699
0
0
0.006071207
0
0.538633763
0.320661999
0
0
0.045396237
0
0
0
0.002920575
0
0
0
0.032657098
0.120240461
0.666637379
0.015948615
0
0.002992958
0.007977577
0
0
0.383023058
0.013785637
0
0.009623879
0.624468598
0.029605459
0.057441614
0
0.001873074
0.116943003
0.013723093
0.017922769
0
0
0
0.329891258
0
0
0
0
0
0
0
0
0
0.025145377
0.232955455
0
0.008114364
0.249052358
0
0
0
0.008995332
0.08477696
0.097934031
0
0
0
0
0
0.095424501
0.001939439
0
0
0
0.003509274
0.086259593
0
0
0.059340852
0
0.093054308
0
0
0.802798342
0
0
0.060708348
0
0.010448858
0
0
0
0
0.228119805
0.020052893
0.009813876
0.015358053
0
0.058386286
0
0
0.035054731
0.005527065
0.006267249
0.027074044
0.440398796
0
0.301586157
0.030382952
0.333699202
0
0
0.324683793
0.000403972
0
0.004329451
0
0
0
0
0
0
0
0
0.025812175
0.027327877
0.074536008
0.00155085
0
0.002903692
0
0
0
0.007562976
0.002984311
0.002713338
0.034971857
0.003642538
0
0
0.115372668
0.001959906
0.001397614
0
0.001005312
0.030753277
0
0.002672356
0.439651936
0
0
0
0.010440738
0.150723318
0.103910374
0.432837657
0
0
0.337186039
0
0.765709919
0.056012922
0.056375024
0.416968417
0
0.475303506
0.000174092
0
0
0
0.024687899
0.052488129
0
0.002483529
0.01269851
0
0.348241773
0
0
0
0.005087702
0.14508597
0
0.708821236
0.091216347
0.002701227
0
0.065038117
0
0
0.107645635
0.004512877
0
0.306117312
0.070911325
0
0
0.078026915
0.017177165
0
0
0
0.13250858
0
0
0
0
0
0.085512269
0.016221772
0
0
0.008389711
0
0
0
0.074333763
0
0
0
0
0.023456065
0
0
0.035933193
0.00819013
0.208024516
0
0
0.54818749
0
0
0
0
0.002081241
0
0.003200201
0.205407812
0.047048953
0.157668494
0.310813498
0
0
0
0.002654846
0.337373326
0.338135029
0.019288833
0.025023293
0
0
0
0
0
0
0
0.024447606
0.012045551
0.173397171
0.005810933
0
0.240987311
0
0
0
0
0
0.000144348
0.30317393
0
0
0
0
0.309907733
0.000115892
0.000462414
0.0226599
0
0.105554035
0
0.018065557
0.015673795
0.218621591
0
0
0.411054375
0
0
0
0
0.015821436
0
0.076761534
0.00431522
2.7518e-05
0
0
0
0.000632433
0
0.001818814
0.556487265
0.170823244
0
0
0
0
0
0
0
0.006499756
0
0.22677077
0
0.003846485
0
0
0.347769312
0
0.509191564
0.000124011
0.003701265
0
0.275020851
0
0.031933143
0.000605848
0.010731602
0
0
0
0.016475745
0
0.001512053
0
0.000372503
0.015591033
0.119342445
0
0.199921825
0
0.021187554
0
0
0
0
0.010670518
0
0
0.011107926
0.017398667
0
0
0
0.007574159
0
0.003570289
0.020204206
0.166575337
0.002528747
0
0
0
0
0
0.082501687
0.008090669
0.423523288
0
0
0.045773164
0.041946403
0.049682198
0
0
0
0
0.149572902
0.000186418
0
0
0.000958193
0
0.016160878
0
0
0
0
0.027779267
0.01340436
0
0.00449438
0.003303174
0
0.021216397
0
0
0.077463465
0
0
0.004849685
0.005616351
0
0.181892055
0
0.004208552
0.003797384
0
0
0
0
0
0
0
0
0
0.12991552
0
0.017789086
0.045474921
0
0
0
0.031128248
0.157163901
0
0
0.007248789
0.254512807
6.7649e-05
0
0
0
0
0
0.015669324
0
0
0.00145977
0.026662191
0
0
0
0.015001426
0.034375783
0.431902255
0
0.192593241
0
0
0
0.007468906
0
0
0
6.3749e-05
0
0
0.132110219
0
0.005774631
0.017666612
0.275924624
0
0.005366185
0
0.01515461
0
0
0
0.136121
0
0.005802403
0
0
0
0.478168597
0
0
0.137085789
0.033114095
0.71543438
0.512583402
0
0
0.094341251
0
0
0
0.016087388
0.128530319
0
0
0
0
0.091588093
0.452385394
0
0
0
0
0.588552076
0
0
0.019629766
0.028694939
0
0.211176768
0
0.00361726
0.665818719
0
0
0.571249682
0
0
0.131163577
0
0.015656447
0
0.000497399
0.002848578
0.520352962
0
0.000222925
0
0
0
0
0.008378587
0.328765167
0
0
0.145823391
0.000850587
0
0.13424687
0
0.000183399
0
0
0.005902344
0
0
0
0.001604904
0
0.233057411
0
0.184151624
0.001915051
0
0
0
0.003241638
0.01459735
0.186609218
0
0
0.012715677
0
0
0.008489624
0.02102703
0.010900117
0
0.005761226
0
0
0.016000228
0.001522184
0
0
0
0.007131683
0.000107336
0
0.111494136
0.027856085
0.071207848
0
0
0
0
0.014272815
0.010978366
0
0.177520112
0.001817775
0
0
0
0.131971188
0
0.068902194
0
0
0.045282643
0
0
0.001966825
0
0
0.006601452
0.004988942
0
0
0.014347884
0.041654057
0
0.001624418
0
0
0
0.067012047
0.388241581
0
0.034268341
0
0
0.014657765
0.023703071
0.120491163
0.065160819
0
0.071922758
0
0.000683463
0.011552718
0.006972681
0
0
0
0
0
0.007112205
0
0
0
0.002379406
0
0
0
0
0
0
0.005150668
0
0.119677922
0.576625376
0
0.000373215
0.00068398
0
0
0
0.001976026
0.047296467
0.000751417
0
0.038180093
0.098268181
0
0
0
0
0
0.26231852
0.009878748
0
0.006553862
0.018984526
0
0
0.019473557
0.054452971
0.001013917
0.006899669
0.357047913
0
0
0
0
0
0.095270928
0.010385107
0
0.2368185
0
0.048663171
0
0
0.237745574
0
0
0
0
0
0
0.193231419
0
0.004237453
0
0.03577469
0
0.017009199
0
0
0
0
0
0
0.014967421
0.010120086
0
0.018577692
0.01844888
0.003098573
0
0
0
0
0.022469076
0
0
0.015926828
0.329041636
0
0
0
0.076343459
0.031868225
0.007677543
0
0.617607247
0.074874544
0
0.009682254
0
0
0.020720146
0.003691477
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.189584775
0
0
0
0
0
0
0.144568301
0
0
0
0.212751438
0
0.014572143
0
0.017949066
0.008554858
0.057791759
0
0
0.002232013
0.011828019
0
0
0.153725012
0
0.17399039
0
0.120204166
0
0.057721103
1.9197e-05
0.030378072
0.003192712
0
0
0.032985875
0.003098877
0
0.005423657
0.011717208
0
0
0
0
0.0275233
0.105535357
0.005757164
0
0
0.660840498
0.001604404
0
0
0
0
0
0.028409719
0
0
0.006391057
0
0
0.584402327
0
0
0.000843574
0.057080383
0.001120719
0.003140777
0
0
0.050531854
0
0
0
0.146133466
0.297501107
6.1606e-05
0.003586579
0
0
0
0
0.074744912
0.029516889
0.308689935
0
0.00473816
0.001216481
0.03290064
0
0
0
0.010334885
0
0.040307388
0.010771743
0.001165597
0
0.151993491
0.087090791
0
0
0.010316754
0
0
0
0.096419471
0
0
0
0.009358789
0
0
0
0.001283961
0
0.000431773
0.120050622
0
0
0
0
0.001418041
0
0.08048653
0
0.002506339
0.001948837
0.019471621
0.063576382
0
0.243963505
0.14562498
0
0
0.239925793
0.003487589
0.104247804
0
0
0
0.000109076
0
0
0.049987954
0
0.484120225
0
0
0
0
0
0
0
0.037271624
0
0
0
0.071416715
0.399641702
0
0.003791947
0
0.141982067
0.005230407
0.025592203
0.005102977
0
0
0
0.175051229
0
0
0
0
0.136720151
0
0.018047215
0
0.003523268
0
0.000199296
0
0.000672927
0
0
0.022473897
0
0.001188359
0.057954013
0
0
0
0
0.008341784
0.026689336
0.000686567
0.000412717
0.00114089
0
0
0.048627032
0.042067341
0
0.440286065
0
0
0
0
0
0.002683322
0.045375904
0
0.025720148
0.01214757
0
0
0.007467193
0
0
0
0
0
0
0
0.008017202
0.232510256
0.00100605
0
0.0239885
0
0.005592476
0.315070427
0
0
0
0.000327485
0
0
0.029536587
0
0.004738033
0
0
0.072288981
0.000633181
0.005422881
0
0
0.004753986
0.350325744
0.007823573
0.003633517
0
0.001139737
0
0
0
0
0.070721612
0
0
0.595683394
0.038335123
0
0
0.075586552
0
0.026546346
0.04343172
0
0
0.002776409
0
0.004519491
0
0
0.001643836
0
0
0.025689326
0.001266946
0
0.01378866
0.012135763
0.443892876
0
0
0
0.002929799
0.025377705
0.130312593
0.011549311
0
0
0
0
0.000210704
0
0
0.058263839
0
0.108232568
0
0.030845713
0
0
0
0.627092666
0
0
0.01893443
0.226837775
0
0
0
0.00059507
0
0
0
0.001524154
0
0
0
0
0.004749231
0
0
0.019328785
0
5.0366e-05
0
0.000450185
0
0.000247366
0.014912934
0
0.001431718
0.072422007
0
0
0.003588224
0
0
0.004462565
0.206222828
0.067135679
0.671509207
0.083351344
0
0
0.006700221
0
0.147304901
0
0.002471338
0.000366327
0
0
0.220440463
0
0
0.0125108
0
0
0
0
0
0.143721607
0.077499622
0
0.012050488
0.178287688
0
0
0.713637925
0
0.308228856
0.039481048
0.004538759
0
0.323680578
0.018407485
0
0
0.003368725
0
0
0
0.000102383
0.017056676
0
0
0
0.017900966
0.076984539
0
0.025192976
0
0
0.017884073
0.06124452
0
0.524729262
0.000368731
0.12341239
0.031649965
0
0.331157868
0
0
0.001735128
0.009434208
0
0.023068521
0.223640983
0.146069146
0
0
0.008354915
0.158219943
0.018399445
0.06221797
0.253890132
0
0.02939769
0
0
0
0
0
0
0
0.054289761
0
0.002969743
0
0.028959848
0.026304997
0.007259865
0.214315304
0.03353576
0
0.00344924
0.00098217
0.051773658
0
0
0.00166471
0.015548343
0
0.000726581
0
0
0
0.003138166
0.040610416
0.001290303
0.120783915
0
0
0
0
0.003105777
0
0
0.02348516
0.04188068
0
0.022075965
0.001294997
0
0
0
0.002992341
0
0.383069093
0.009599757
0
0
0
0.024723807
0.079978184
0
0.003327084
0
0
0
0.010887943
0
0.022257097
0
0.012488573
0
0
0
0
0.003098154
0
0.142396596
0
0
0
0
0
0
0
0.217468757
0
0.117101381
0
0
0.011532816
0.007840733
0.047675366
0
0.005400597
0
0.025905198
0
0.00021459
0
0.302088937
0
0.005481554
0
0.005334728
0.039180387
0
0
0.000165357
0
0.040342414
0.116999419
0
0
0.005873141
0.011011245
0.415568821
0
0
0
0.007097543
0.005445194
0.558248524
0
0
0
0
0.000693426
0.014748572
0.570293794
0
0.305522458
0
0
0.16766031
0.157673062
0
0
0
0.007029887
0
0
0
0
0.000815378
0.012742621
0.048078902
0
0
0
0.008310011
0
0.159936933
0.024215764
0
0.011114553
0.004659988
0
0
0
6.1874e-05
0
0.231168944
0
0
0.042753193
0
0
0
0
0
0.002133867
0
0.250852415
0
0.028030715
0.003948737
0
0.028833668
0.092923291
0.007755604
0
0.001847581
0.001534357
0
0.054412296
0.022697877
0.033388444
0
0.330941015
0.001878568
0
0
0
0
0
0
0.016907171
0.001583641
0
0.007137995
0.527052743
0
0
0
0.590208728
0.001686343
0.018551103
0
0
0
0
0
0.171173396
0.018082562
0
0
0
0.194965844
0
0.410811663
0
0
0.003487378
0
0
0
0.291227614
0
0.000947251
0.087595759
0
0
0.001126002
0.056221508
0.000449708
0
0.033671482
0.173353362
0
0.369173054
0
0
0
0
0
0.596940252
0.001052506
0
0.009331259
0
0.017420654
0.01366725
0
0.484041061
0
0
0
0
0
0
0.003136146
0.000272501
0.000165927
0
0
0
8.1464e-05
0
0
0
0.304712325
0
0.006877973
0.377201253
0
0
0.020536652
0.073442051
0
0
0.284574654
0.04626761
0
0
0
0
0
0
0.051915999
0
0.001085291
0
0.020258637
0
0.003545851
0
0
0
0
0.206988257
0
0.130800042
0.523752825
0.520608367
0
0
0
0.006227004
0.091291604
0.10708102
0.05763099
0.008900724
0
0
0
0.041320115
0
0
0
0
0
0.007370989
0
0
0.457430584
0.026873461
0
0
0
0.02533721
0
0.189160955
0.059395041
0
0
0.053849263
0
0
0.007572647
0
0.007705048
0
0
0
0.009189698
0.000403894
0
0.002557923
0
0.104444567
0.001334818
0
0
0
0
0.003129526
0
0
0.053345249
0
0
0.097800306
0.048183325
0.338558865
0
0
0
0.018120469
0
0
0
0
0.00442531
0.000256765
0
0.326461982
0.015884083
0.02951228
0
0
0
0
0.000843465
0
0.082190121
0
0.00078141
0.007050028
0.005248413
0.002394171
0.000772246
0.038964497
0
0
0.005579035
0.183471742
0
0.156564404
0.089276613
0.241405405
0
0
0
0.001909262
0.005620565
0
0.290767849
0
0
0.024029242
0.082127326
0.002220687
0.000956616
0.000826152
0.034996937
0.009091075
0
0.000147742
0.011326849
0
0.121030454
0.014336542
0
0
0
0
0
0
0.004610317
0
0.000267688
0
0
0
0.000549898
0
0.439567731
0.000195573
0.003879868
0
0
0
0
0
0
0
0.013283035
0.470069659
0
0.027006547
0
0
0
0.727261137
0
0.01418284
0
0.017400495
0.001079254
0
0.05629865
0.441792717
0
0
0
0
0.009897821
0.001554808
0
0.518848224
0.001868816
0.020456054
0.146532034
0
0
0
0.000515225
0.004824154
0.020359678
0
0
0.012805738
0.001089911
0
0
0.069272416
0
0
0
0.003069874
0.000206925
0.001428467
0
0.010641832
0
0.009899695
0
0.047330418
0
0.10579715
0
0
0
0
0.000630922
0
0
0
0
0.002244294
0
0.271364167
0.012119459
0
0.671439039
0
0
0
0
0
0.005654986
0
0
0
0
0.418230218
0.168751573
0
0.001344686
0
0
0.006968238
0.273913059
0
0
0
0
0.003069346
0.047199214
0
0
0.001997519
0
0.068270409
0
0.027937484
0.021846591
0.111618204
0.000699752
0.132355923
0.001091396
0
0
0
0.002333711
0
0.006742844
0.028961966
0.037551173
0
0.011174536
0
0
0
0
0
0.003722886
0.046476587
0
0
0
0
0
0.045041475
0
0
0.097194359
0
0
0.001470318
0
0
0
0.629184688
0
0
0
0.006216167
0
0.263094522
0
0.000171931
0.037039608
0.332848005
0
0
0
0
0
0.11492244
0
0.00211915
0
0
0
0
0.003976573
0.698203087
0
0
0.017834856
0.000274049
0.027376071
0.028770918
0
0.011126473
0.001504111
0
0
0.338602133
0
0
0
0
0.033897364
0
0.024306188
0
0
0
0
0
0
0
0.233664531
0
0.003104026
0
0
0
0
0
0
0
0
0.128023805
0
0
0.148616781
0
0
0
0
0.291391903
0
0.388726066
0
0.005007671
0
0
0
0
0
0
0
0.352005914
0.087198841
0
2.6453e-05
0
0
0
0
0
0.390555431
0
0.029068124
0
0
0
0.05738831
0
5.143e-05
0
0
0.076884456
0
0.008611374
0.001474374
0
0
0
0
0.035031479
0
0.002971486
0
0
0.154075216
0.018868612
0
0
0.006713654
0
0
0.002526862
0.21959746
0
0.001587864
0
0.001224257
0.472483337
0.036637339
0
0
0
0.00055689
0
0.420534176
0
0
0
0
0
0.000599105
0
0
0.005575898
0.068107227
0.005514988
0.000621774
0.017263242
0
0.400386491
0
0
0.00408232
0
0.019042959
0
0
0.552997207
0
0
0.073474387
0.038936356
0
0.001043076
0
0.021535244
0.185073797
0.000787607
0.002155586
0
0.058011794
0
0.190446917
0
0.066402898
0.09021059
0
0.002635179
0.073910213
0.005671763
0.024966619
0
0.118708559
0
0
0
0.019759986
0
0
0
0.747840875
0
0
0.001718918
0.119413466
0.228986686
0.052764011
0.041899795
0
0
0.010601155
0
0
0
0
0
0
0.064550111
0
0.001318346
0.001860937
0.011558297
0
0.00346733
0.337992735
0
0
0.000618697
0
0.001524564
0
0
0.210487016
0.005198522
0.113884944
0
0
0
0.127064583
0.052865351
0
0
0.012711167
0
0
0
0.037368892
0.325833387
0.048819963
0.021680903
0
0.85051455
0
0
0
0
0.001910159
0
0.001572371
0
0.012481737
0.515311475
0
0.000646204
0
0.043001303
0
0.048112357
0
0
0
0.004905457
0.064444126
0
0
0
0.45179197
0.155406389
0.028647102
0
0
0
0
0
0.007192699
0.004478473
0
0
0
0.049882728
0
0.000742791
0.009179409
0
0
0
0
0.00274525
0.013302981
0.030326716
0
0
0
0
0
0.001317313
0
0.137950581
0
0.006495447
0.012342933
0.014121735
0
0
0.002662151
0
0
0
0
0
0
0.000391904
0
0.037139724
0
0.252979383
0.432942117
0.024358184
0
0
0
0.383570169
0
0
0.167274563
0.439142475
0.0013753
0.018020132
0.002277758
0.035858096
0.233313481
0
0.024949015
0
0
0
0
0
0.156326006
0.034431176
0
0
0.003036161
0
0
0.028605096
0.01351474
0
0.328755342
0
0.002758817
0
0
0
0
0
0.000532496
0
0
0
0
0.000637414
0
0
0
0.646336211
0.008967441
0
0.27481746
0
0.003231209
0.012181093
0
0.001626176
0.006975348
0.000827285
0
0
0
0.002556324
0.002975673
0.026488236
0.023446763
0
0
0
0
0
0.34921571
0
0.000389556
0.233072516
0
0.001163731
0
0.06493742
0
0
0.043118305
0
0.26403232
0.000350345
0
0
0
0
0.001881269
0.048234958
0.655822119
0.152858034
0
0
0.479297005
0
0
0.499474328
0.08089261
0
0.174075361
0
0
0
0
0
0.013477122
0
0
0
0.000646325
0
0
0
0.006585163
0.439043888
0.044722748
0
0
0
0.197900785
0.023283884
0
0
0.004140955
0.005310602
0
0.126014566
0
0.036569005
0.010875803
0.06577119
0.042528804
0
0
0
0.014950984
0
0
0
0.302399485
0
0.018885851
0
0
0
0
0
0.002361652
0
0.284957339
0.687084227
0
0.017954602
0
0
0.118554981
0.026375316
1.3843e-05
0
0.011062134
0.007611857
0
0.148338734
0.01231422
1.8509e-05
0.004189123
0
0.012680519
0
0
0.04104051
0.000704699
0.684598022
0.232319212
0.331004126
0
0
0
0.002671636
0
0
0
0
0.005467504
0
0
0.042212471
0.002236423
0
0.12026815
0
0.045459769
0.002686204
0
0
0.003808159
0.014659727
0.001864013
0.325071418
0
0
0.087187163
0
0
0.000625304
0.000460139
0.011145045
0
0
0.105996345
0
0
0
0.000375573
0
0.066182386
0
0.000115517
0.206053377
0
0.00574678
0
0
0
0
0.019680546
0.00174252
0.238716082
0
0
0.007941152
0.001858423
0.001588196
0
0
0
0
0
0
0
0
0.022036415
0
0.222938257
0.129402892
0
0.000637621
0
0
0
0
0
0
0
0.047131228
0.002184452
0.090712218
0.144948059
0
0
0
0.000416289
0
0.002414893
0
0
0.00157497
0
0
0.005462934
0.021397944
0
0
0.000432025
0
0
0.012689232
0
0.087399382
0
0
0
0
0.027166464
0.071365998
0
0.000118802
0
0
0.021351047
0.000216926
0
0.006035031
0.352541186
0.016971283
0
0
0
0.001836674
0.155597886
0.007363027
0
0.020527979
0.019017409
0
0.004784077
0
0.330482434
0
0.300706849
0
0.006251213
0
0
0.058868509
0
0.071024545
0
0.021297954
0.074739469
0.000555757
0
0
0
0
0
0
0.001049769
0
0.001183728
0
0.413495093
4.858e-06
0.001532595
0
0
0
0
0.413562537
0
0.003960208
0.003591807
0
0.018599406
0
0.2879933
0.002006239
0.264045336
0
0
0.127673749
0
0
0.017993434
0.00656924
0.100424573
0
0.254984214
0
0
0
0
0.237066638
0
0
0.003053389
0
0.000640244
0
0.011219042
0
0.029870745
0
0
0
0
0.323834217
0
0
0.02723032
0.005281307
0.019038009
0
0
0
0.162436449
0
0.021502691
0
0
0
0
0
0.013371928
0.156819392
0
0
0
0.033586398
0.000282593
0.017278427
0.363642816
0.04891176
0
0.021987595
0.009378722
0
0.016038796
5.3795e-05
0.044410916
0.663916222
0
0.007578518
0
0.001474024
0
0
0
0
0
0
0
0
0.025887057
0.000821179
0
0
0.012481209
0.001120488
0
0
9.66e-06
0
0
0
0.018993492
0
0.01342618
0.003319876
0
0.001362836
0.020844431
0.194844036
0
0
0.008863027
0.133706895
0
0.022110809
0
0
0.089293795
0.031541812
0.125548303
0
0
0.002460225
0
0.002073488
0
0
0
0.243096396
0.004844624
0.364079089
0.154769387
0.130831366
0
0
0
0.045089181
0
0
0
0
0
0.009913314
0
0.485911869
0.048908398
0
0.117998282
0
0
0.000259883
0.00655402
0.019347147
0.009474184
0
0
0
0.039797217
0
0
0
0
0.007562576
0.023403643
0.101917983
0.001848983
0.023946674
0.182291725
0.005461509
0.003532586
0.047695539
0
0.00014806
0
0
0.008222119
0
0
0.002797038
0
0.014252503
0.444654368
0
0
0.001941363
0.263748337
0
0.091671036
0
0
0
0.011386116
0.369712685
0.105668095
0.382070811
0
0.003134271
0
0
0
0.226878332
0
0.510135278
0
0.017143765
0.870113847
0
0.004396246
0.341758939
0.119859481
0.047019366
0.007068121
0.009489711
0.042363334
0
0
0.02821927
0
0
0
0.042913685
0.124881601
0.031872795
0.117560567
0.000932303
0.001418812
0.004965818
0.003705675
0
2.5617e-05
0
0
0
0.000116802
0.104448085
0.063586898
0.014896696
0
0.056944367
0.085473323
0
0.183001645
0
0.020367948
0.009193206
0.001511968
0.00309039
0.192405047
0
0
0.006755365
0.009343531
0.003885531
0.001486152
0
0
0
0
0
0
0
0
0
0.043696562
0
0
0.007707545
0
0
0
0
0
0
0
0
0
0
0
0.000966228
0
0
0
0
0.154989285
0
0
0.043913552
0
0
0
0
0.00151926
0
0.001892285
0
0
0.004190135
0
0
0.059237742
0.002201225
0
0
0
0.014050614
0
0
0
0.000475272
0
0
0
0
0
0
0
0.001263099
0.198986993
0
0
0.084206742
0.002086132
0.026101063
0.055720215
0.000561293
0
0.044117177
0.03339131
0.062778888
0
0
0
0.014371341
0.008230284
0
0
0
0
0
0.185083234
0
0
0.029907044
0.321249559
0
0
0.151339324
0.003707854
0
0.01816549
0
0
0.214630174
0.009621436
0
0
0.202590171
0
0
0
0
0
0
0.023998457
0.000661617
0.008792235
0.041870738
0
0
0.034272732
0.043075204
0
0
0.133668899
0.009493304
0
0.003141927
0.004215787
0.020331514
0
0.275480211
0
0.289339554
0.00122487
0.099759769
0
0.014889481
0.000407819
0.005436384
0
0
0
0.049543175
0
0
0.000403538
0.022664556
0.109749623
0
0
0.429998192
0
0
0.000665824
0.010475899
0
0
0
0.050189524
0.000658931
0
0.026466385
0
0.019155141
0
0.007707503
0
0.530103028
0
0.458936092
0
0.607317223
0.43009384
0.030401947
0
0
0
0.226205682
0
0.021015631
0.007341585
0
0
0
0.003037989
0
0
0.112512737
0.145560873
0
0.008301093
0
0
0
0.040537417
0
0.06788796
0.024816596
0
0
0.244994196
0
0
0
0.138995607
0
0
0.005183769
0.105220667
0.016076316
0.028327286
0
0
0
0
0.218964448
0
0.008903779
0.001960422
0.015963793
0.675110747
0
0
0
0.142185021
0.132412146
0
0
0.001697141
0.002788995
0
0
0
0.002040564
0
0.021061376
0.022682715
0
0.089656691
0.151916269
0
0.004881721
0
0
0.012590142
0
0
0
0.001605386
0
0
0
0
0.023644783
0
0
0
0.000468406
0.121722174
0.026225676
0
0.003329066
0.085789448
0
0
0
0
0
0.662365484
0
0.004322086
0
0.000503775
0.003478744
0.001318382
0.003166884
0.487125341
0
0
0
0
0.000421599
0
0
0.174570916
0
0.097701995
0.016246854
0
0.321472477
0
0
0
0
0
0
0
0
0
0
0
0.002550684
0.266850671
0
0
0.009608478
0
0
0
0
0.007717961
0
0.002745298
0.31682786
0.002811225
0
0.000941437
0
0.05492315
0
0.841802303
0
0
0
0
0
0
0.072128618
0
0.008741055
0.021092771
0
0.008660861
0.028061776
0
0
0.662879497
0.20291102
0
0
0
0
0
0.161092694
0
0
0.001327025
0.010004438
0.060522179
0.009061072
0.043676141
0.006252144
0
0.034531717
0
0
0
0
0
0
0
0
0
0
0
0.071571755
0.030710245
0.001515845
0
0
0
0
0
0
0.095608545
0
0
0
0.006529711
0
0.00117387
0
0
0.000885052
0
0
