"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-0.942964722030667,1.01608744950654,-2.90405377316773,-0.950989955964935,1.07273062053266,-0.960055757523952,1.66850902895803e-08,"Intercept","mod","Univariate","Zika",226
-0.208708931573746,0.149047491474504,-0.503264363713507,-0.207980196422423,0.0817124295373793,-0.206545459163955,2.40578517175487e-09,"biodiv_intact","mod","Univariate","Zika",226
-0.915290137384434,1.01299144157168,-2.86976600171118,-0.923571907706724,1.09460520089511,-0.933662518877703,1.69563377244464e-08,"Intercept","mod","Univariate","Zika",226
0.0960468193347849,0.142091723305144,-0.184784946618247,0.0967415101862899,0.372955035874555,0.0981238430314372,2.436593070243e-09,"crop_cover","mod","Univariate","Zika",226
-0.908045492939607,1.01362054936573,-2.86524430802615,-0.915925424348923,1.10193082211192,-0.92547659639769,1.54976884735348e-08,"Intercept","mod","Univariate","Zika",226
-0.226249235949858,0.135251299577906,-0.492182747674048,-0.22603469760196,0.0384718364138466,-0.225605791467909,2.4573981141375e-10,"crop_expansion","mod","Univariate","Zika",226
-1.14309253048515,1.0430857554228,-3.13811805464198,-1.15167631359768,0.933055947127448,-1.14523394039996,5.8339668238501e-08,"Intercept","mod","Univariate","Zika",226
0.976866281525407,0.150780672974356,0.685772828113223,0.975149524761889,1.27783712404877,0.971911707607627,1.24110324685992e-08,"evi_dissimilarity","mod","Univariate","Zika",226
-0.986402637965544,1.03010597250239,-2.97616333616335,-0.992294601729131,1.05389170229876,-0.990875017429517,2.11764409929521e-08,"Intercept","mod","Univariate","Zika",226
-0.978907605782358,0.209961426322252,-1.39664958952038,-0.976942153778728,-0.572433742353105,-0.973186478912663,8.59535539933241e-09,"forest_cover","mod","Univariate","Zika",226
-0.91621955014284,1.01435615286175,-2.87427882291591,-0.924126042465887,1.09541962728973,-0.933220126996916,1.64023786239722e-08,"Intercept","mod","Univariate","Zika",226
-0.277717350361034,0.16603461699224,-0.604394106053389,-0.277414500054266,0.0472353581761073,-0.276822544227915,4.44148034028366e-10,"forest_loss","mod","Univariate","Zika",226
-0.902849355077802,1.01402308863942,-2.86142801780411,-0.910536549192257,1.10741313558759,-0.919679581045015,1.51226613714561e-08,"Intercept","mod","Univariate","Zika",226
-0.202094351237917,0.2639850646308,-0.720701218067908,-0.20188111170727,0.315277650739644,-0.201481808901447,1.38013406386865e-10,"mining","mod","Univariate","Zika",226
-0.925477988383866,1.01292868056478,-2.87867278168384,-0.934400680688397,1.08569205111195,-0.946659497321146,1.76901025492464e-08,"Intercept","mod","Univariate","Zika",226
-0.112368492995504,0.135660464144205,-0.378566328059081,-0.112334801758588,0.153640035383703,-0.112266233804816,7.54044178806758e-12,"precip_change","mod","Univariate","Zika",226
-0.894668154669896,1.013059519024,-2.85119103793403,-0.902422106698517,1.11378905703695,-0.911799171469748,1.52732194566067e-08,"Intercept","mod","Univariate","Zika",226
-0.214136952624904,0.138842017395031,-0.486894110425851,-0.214017112839094,0.0579462616181024,-0.213774547601156,1.22276577832881e-10,"protected_areas","mod","Univariate","Zika",226
-1.25499079243192,1.050883333201,-3.24413042168577,-1.26634274881238,0.847143748397508,-1.25444316918437,1.10734892641435e-07,"Intercept","mod","Univariate","Zika",226
-1.27614594309692,0.160132081928008,-1.59856492865759,-1.27344397612679,-0.96941219969334,-1.26847685182665,2.52719198082391e-08,"social_vulnerability","mod","Univariate","Zika",226
-0.941041523844519,1.01739517197945,-2.90152017345853,-0.949682399607118,1.079784083314,-0.958339763782319,2.04822264379158e-08,"Intercept","mod","Univariate","Zika",226
0.444379713766217,0.293852745557332,-0.130157909382759,0.443460548527196,1.0242071485699,0.441734020842675,2.20014381514041e-09,"tmean_change","mod","Univariate","Zika",226
-1.15267235748618,1.02655285006877,-3.09756542101261,-1.17107453498487,0.917014382626325,-1.19409447328409,7.8794064266538e-08,"Intercept","mod","Univariate","Zika",226
1.59587963945981,0.202884449299471,1.20048073450591,1.59494396869608,1.99664261055362,1.59315022704337,2.17763479586509e-09,"urban_cover","mod","Univariate","Zika",226
-1.02825040779236,1.02905015788273,-2.98623757367251,-1.04057194312522,1.02480206282928,-1.04602908915675,6.98101941732412e-08,"Intercept","mod","Univariate","Zika",226
1.40409932778882,0.173215713626848,1.06674036677768,1.40322151210207,1.74645934065604,1.40150835981498,2.54940627588101e-09,"urban_expansion","mod","Univariate","Zika",226
-1.10445765576223,1.09490220919682,-3.22219589279508,-1.09372764949622,1.03490979898623,-1.03654604649858,1.45643678955493e-07,"Intercept","mod","Univariate","Zika",226
-2.17144030244888,0.222808729866476,-2.60942430665796,-2.17112981559072,-1.73523793874648,-2.17053595981053,2.05067646448636e-10,"health_travel_log","mod","Univariate","Zika",226
-0.934349878676038,1.01787670505567,-2.89792835034085,-0.942238725509283,1.08569240940437,-0.948847106905421,1.937604810276e-08,"Intercept","mod","Univariate","Zika",226
0.261116091548113,0.206883150914459,-0.145037552183034,0.261164364496919,0.667001417471633,0.261263497047451,2.13764201529436e-10,"livestock_log","mod","Univariate","Zika",226
-1.14822224421855,1.08762584882138,-3.25050395837956,-1.14605452014001,0.994738550874067,-1.1177058705081,9.73496977657356e-08,"Intercept","mod","Causal (broad)","Zika",226
0.692547153205198,0.227362429840288,0.251720247165156,0.6907056329159,1.14387709360374,0.687124181968231,6.43169633041003e-09,"biodiv_intact","mod","Causal (broad)","Zika",226
0.273183176210873,0.168619456374859,-0.0588387032014977,0.273576608643434,0.60298268932818,0.274362014426691,6.86097092827735e-10,"crop_cover","mod","Causal (broad)","Zika",226
