"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.330631542630526,0.214053212587885,-0.577731786004935,0.848902242765529,-0.0390792440398813,0.21797290045471,0.0367037770475472,0.0035814459466778,-0.0992196889948559,1.86391526150121,0.622126372435602,"Any",191269,"Influenza H5N1"
0.17041565560937,0.181571424874983,-0.606023635715567,-0.879001615861345,-0.0288938413968747,-0.00542008153253286,-0.0872826741829633,-0.171913945398228,-1.00922365095435,1.12337671710563,0.232865283395669,"Any",191269,"Influenza H5N1"
-0.554478433196965,0.246414173389135,-0.561741199849271,-0.492401116204323,0.114815695924974,0.244503637056323,0.171768818606522,-0.0983407303263283,-0.0423369656938517,0.994921978107522,0.647111428080544,"Any",191269,"Influenza H5N1"
0.475090536753938,0.225429496803808,-0.141352379281567,0.59052020407853,-0.085520818008865,-0.209702727761174,-0.648336985740923,0.160157692668561,-0.385605176022469,1.46589148648411,0.517696241679147,"Any",191269,"Influenza H5N1"
0.074027085776957,0.108796531561031,-0.639296414652776,-0.482870607313541,-0.0134811925939309,-0.0065325137944193,0.557993656767562,-0.17812776710102,0.140098965738721,1.40680449790061,0.53375134740898,"Any",191269,"Influenza H5N1"
0.820185304720658,0.199246663973153,-0.467395703036543,0.0582692907662664,0.0406496755808663,0.150323570191417,-0.222670914840891,0.0809805583534969,-0.637096110932631,1.37046217571465,0.416944759654328,"Any",191269,"Influenza H5N1"
0.350004707543376,0.289871570659398,-0.446109092820774,0.102623768562533,0.117530412478914,0.0154205020609749,0.016932303331993,0.31234974782811,-0.611094000259033,1.19899099727253,0.618650073200671,"Any",191269,"Influenza H5N1"
-0.370339649349575,0.348622544304587,-0.432211444026268,-0.450995950670327,0.166289959463216,0.262589349063292,-0.839354395909714,-0.155525055156757,-1.20855355941627,1.08940554976572,0.367134991789491,"Any",191269,"Influenza H5N1"
0.513421164490272,0.331080588406137,-0.45590570278127,0.129329666837108,0.0835347430546614,0.170368056563573,-0.363476547687481,0.179140222194471,-1.02843662685538,1.5565070980258,0.325843493910271,"Any",191269,"Influenza H5N1"
0.164066424902735,0.184514668731359,-0.168343656922372,-0.225582028071003,-0.258439272203117,0.213170483926451,-0.429785511976165,-0.0365222034535658,0.14661569188839,1.19315714662538,0.0483771418883517,"Any",191269,"Influenza H5N1"
