"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.0525307681921002,0.0844625169822877,0.256099498489338,0.626459032715363,0.0946068788892696,0.0339405699103115,-0.0431406925989303,-0.369221735425944,0.317066820584577,-0.443236050206069,0.438681032247059,"Top-ranked",468211,"Chagas disease (acute)"
0.197460167886724,0.00487888370563003,0.0149180230554274,0.611927870701275,-0.208312340002546,-0.229829947407985,0.0112288227478799,-0.479766495745581,0.230909880748841,-0.758774391473239,0.228874844516457,"Top-ranked",468211,"Chagas disease (acute)"
0.109156919192979,0.124684517481289,0.00811371524591437,0.389094881176967,-0.0771339588644373,-0.245540014132229,-0.0176460343186376,0.459648531215406,0.409442846521576,-0.738573200331879,0.226617652524716,"Top-ranked",468211,"Chagas disease (acute)"
0.0971986043478959,0.0210362387487128,-0.0493100066491008,0.462414634881017,-0.050404536917297,-0.264384386504991,-0.0399469724926224,-0.301772866887186,0.266835221315201,-0.987837625351395,0.152584968932795,"Top-ranked",468211,"Chagas disease (acute)"
-0.0734185023206598,0.109906999916661,0.344664697969174,0.440609762530702,-0.0359339864610853,-0.365924556104334,0.108889776327318,0.0649085238137697,0.27497815260104,-0.450770021075774,0.272919800219119,"Top-ranked",468211,"Chagas disease (acute)"
0.036863056121355,0.0243469002645812,0.0654019366294645,0.497454906034552,-0.150031783972002,-0.200665014416022,0.0937288227298211,-0.359445944077379,0.362913210014214,-0.778838961777948,0.462586313475303,"Top-ranked",468211,"Chagas disease (acute)"
0.10710912044743,-0.151448427295978,0.274143509703314,0.645350354935256,-0.224342366511249,-0.0668401045940532,-0.0740345297180117,-0.273339872474921,0.228689745980476,-0.72272071745995,0.111255770365092,"Top-ranked",468211,"Chagas disease (acute)"
-0.0187579069450753,-0.0938130590837427,0.0827872629858603,0.200312001982632,-0.0899982603424784,-0.172673923647762,-0.0184546832057571,-0.45955734123226,0.149872339991073,-0.873566107710346,0.261265558828613,"Top-ranked",468211,"Chagas disease (acute)"
-0.0199522450180977,0.0682962075647165,0.194813948353678,0.446310366912565,-0.0439960780280143,-0.222484927063137,0.123963066884042,-0.439975570771829,0.246475725049724,-0.814815242043306,0.379774455285641,"Top-ranked",468211,"Chagas disease (acute)"
0.296475674220742,0.122756955349425,-0.0408613558513812,0.536272936005417,-0.060552831060599,-0.211441037314217,-0.0804712267980841,-0.32730291527841,0.319320524359251,-0.939202751616373,0.315947652234075,"Top-ranked",468211,"Chagas disease (acute)"
0.138059773880967,0.0951145050416022,0.0308954335748483,0.569810586822929,-0.120643632457873,0.0784702268559652,-0.0912395370358137,-0.55759133146762,0.193083477133666,-0.92036128071163,0.277035529413278,"Top-ranked",468211,"Chagas disease (acute)"
0.0790677194855978,-0.016415698504759,0.220612157141336,0.324086667865579,-0.04408357859613,-0.1740277396022,-0.0777052513266855,-0.59398446788949,0.122365361304451,-1.03287869374336,0.139141459776669,"Top-ranked",468211,"Chagas disease (acute)"
0.122042061870024,0.0202736629049397,0.121478266745427,0.629893123173436,-0.186194575723054,0.0909516463622151,0.0332503465464979,-0.0194575324088285,0.327689039911918,-0.858047015290498,0.378510269231712,"Top-ranked",468211,"Chagas disease (acute)"
0.0271841041467172,0.124318710249529,0.132608361104844,0.421529191096201,-0.229971618170315,-0.341211185934403,0.0176473922264388,-0.315212049457964,0.343008328931438,-0.776597141104413,0.273459092630072,"Top-ranked",468211,"Chagas disease (acute)"
0.212586841412897,0.0260751953662404,0.101128063273834,0.422075970730402,-0.0453825145441567,-0.105350939351383,0.00784165863647271,-0.607436626100668,0.383638778989957,-0.61425547927078,0.268647487702945,"Top-ranked",468211,"Chagas disease (acute)"
0.355614258670488,0.0975322881695991,0.308493230827606,0.591574298586717,0.0216846262835671,-0.195028202062632,-0.0345299925844269,-0.118145184631197,0.201864958320375,-0.679193274242808,0.223599038007457,"Top-ranked",468211,"Chagas disease (acute)"
