"biodiv_intact:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","type","id","Disease"
0.165713564855418,0.0316790005258763,0.415780328153224,0.204461642028413,-0.0160371375587874,-0.22769885838326,0.064033818548812,-0.101333783946188,-0.345169776082298,2.16543834124419,-0.147701609120404,-0.733968723743009,"Majority rule",670747,"Dengue"
0.200009580749369,0.0709395046810378,0.42235323538415,0.246381852962852,-0.09357209553995,-0.208348500395344,0.031656645069477,-0.265021459897498,-0.499755617075194,1.90745563411985,0.00202352308885785,-0.590187638362492,"Majority rule",670747,"Dengue"
0.13619879323776,0.0111050520689602,0.455481641286727,0.285129954615739,-0.112271639148612,-0.260870258345123,0.104248667097683,-0.209621438087008,-0.536671578354753,1.84801044596518,-0.094251248567968,-0.739380517904923,"Majority rule",670747,"Dengue"
0.208201642138517,-0.00241320044436,0.510951870509228,0.270667421202311,-0.0977922149410304,-0.222954854351586,0.0982784837089845,-0.156859543465966,-0.322356594115191,2.04429163243367,-0.144349603060801,-0.741230306060841,"Majority rule",670747,"Dengue"
0.168924298283127,0.0359378151086301,0.444462660787532,0.323990236314497,-0.124478345695412,-0.203588648851546,0.0344242606922043,-0.222937578121224,-0.332791075214702,1.92438279214573,-0.0344853889751465,-0.657052145703815,"Majority rule",670747,"Dengue"
0.110566483254463,-0.00771279117497932,0.425738285750585,0.213917117157197,-0.0910164972516724,-0.292602184490117,0.0614112908610609,-0.138567578197441,-0.483080973006877,1.81742803046061,0.033825882366787,-0.640044583903044,"Majority rule",670747,"Dengue"
0.203609975497415,-0.00523137899594118,0.363815060427813,0.217171936013772,-0.0523429563220228,-0.185460946144888,0.0760680283666682,-0.208578610577018,-0.321467424659892,1.92745677646156,-0.0890204831197408,-0.732628748874142,"Majority rule",670747,"Dengue"
0.152601679476014,-0.0530979756674448,0.461290861370223,0.211725579745027,-0.0886627108896346,-0.148894620427831,0.06439389267477,-0.261241431162348,-0.245535468033125,1.76250340264284,-0.0206164041305627,-0.641438429020262,"Majority rule",670747,"Dengue"
0.21787540961118,0.0571428230450066,0.54064544179708,0.253029040000458,-0.111397789366915,-0.339141919018429,0.0224036368418418,-0.222237356213082,-0.353288259857672,2.13073119656173,-0.091688154456953,-0.552883653772576,"Majority rule",670747,"Dengue"
0.145145161453835,0.0402653399463628,0.474217628690978,0.275876959900123,-0.116751961226568,-0.18256720024096,0.136391068840179,-0.21867840899797,-0.265108897733898,1.75748510973293,0.0518021657267699,-0.712975781247948,"Majority rule",670747,"Dengue"
0.127876507253148,0.00883347424695192,0.493762598840928,0.310426113895328,-0.0953631346193247,-0.261296173280103,0.0593262162629177,-0.100743927727622,-0.277214849613004,2.10601368465557,-0.103013365193922,-0.66953618014855,"Majority rule",670747,"Dengue"
0.262284520409079,0.00944626083686655,0.477501220271263,0.309832151437961,-0.147030937462751,-0.181103648339308,0.0503319691532669,-0.28840196579154,-0.315086049459198,1.78017204565539,-0.0408411814070982,-0.808235814764649,"Majority rule",670747,"Dengue"
