"biodiv_intact:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.260061730091863,0.174047015496113,-0.156656571902816,-0.196539771541152,0.0112068182518434,-0.185609373064302,-0.344620318398749,1.60672036919452,0.296539484609699,-0.884204833905281,0.0267529092757376,"Top-ranked",288082,"Dengue"
0.125358755494289,0.135999515791674,-0.130169924696987,-0.299634452989205,0.0736304680496419,-0.283327110016667,-0.428429804376189,1.86879260989475,0.0664311022922471,-0.674250680425269,0.0572914831327433,"Top-ranked",288082,"Dengue"
0.195714985164527,0.201390078329705,-0.078131032148484,-0.0931764391182109,0.0521806476607557,-0.330929781969311,-0.417062136742134,1.87537340457679,0.0145450061223129,-0.762450951505614,-0.00900216912160992,"Top-ranked",288082,"Dengue"
0.131776390081621,0.156661160389184,-0.0792997793092109,-0.183707345059224,0.0976121038467089,-0.343746100161941,-0.500398454498074,1.9184465542073,-0.0543697124025258,-0.741036180052558,0.0182145467937148,"Top-ranked",288082,"Dengue"
0.0851489973907159,0.253043965096381,-0.0656399860599862,-0.223148485986682,0.0470179891967743,-0.201751463829965,-0.393465366145866,2.08213178868454,-0.0928324271160904,-0.823841096405407,-0.0562097678729851,"Top-ranked",288082,"Dengue"
0.305190476885949,0.15952744324937,-0.0726976013227385,-0.186996334971651,0.0114063130762945,-0.314779322757962,-0.395101213979363,2.08005251701308,-0.122673212991082,-0.748982060107517,0.00905961556103532,"Top-ranked",288082,"Dengue"
0.123866644891968,0.276424465363136,-0.100829408512395,-0.185101517007994,0.0489976289405642,-0.157151442164218,-0.27270919890859,1.7530678064455,0.162678688458429,-0.724518294624926,-0.018394965615724,"Top-ranked",288082,"Dengue"
0.230183595066528,0.0809197618727282,-0.14468113710456,-0.256148399763575,0.161066873894144,-0.206599524998987,-0.395367246216128,1.77898182165744,0.15142032905606,-0.743707921915313,-0.03089799786609,"Top-ranked",288082,"Dengue"
0.207848665488657,0.12480196748438,-0.0897331303513686,-0.181184938194466,0.0514469142485267,-0.130088159429956,-0.394410318897549,2.1277198656216,-0.0241495801872694,-0.756668017639233,0.0346397440123269,"Top-ranked",288082,"Dengue"
0.200773607317407,0.207489251359169,-0.040763545485551,-0.248874602418269,0.0758309448500372,-0.130723924966335,-0.415567075235571,2.15463037681224,0.0311574373216862,-0.663073935542707,0.189600441063505,"Top-ranked",288082,"Dengue"
