"crop_cover:1","evi_dissimilarity:1","precip_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.139608827088584,-0.46076536643045,0.00669561070381457,0.984961709176778,0.773263589581227,"Top-ranked",779475,"Influenza H5N1"
0.310396610950401,-0.686008523794141,0.26753837348734,1.24810289322319,0.300052925910547,"Top-ranked",779475,"Influenza H5N1"
0.0985137593629953,0.100017263496143,0.100166170783307,0.74783590720106,0.772635018384464,"Top-ranked",779475,"Influenza H5N1"
0.538369383968677,-0.43965228180491,0.210585921326133,1.24540553289718,0.281974857194448,"Top-ranked",779475,"Influenza H5N1"
0.588208893725195,-0.706977631554311,-0.0119205582041693,1.16975185248566,0.726141026234267,"Top-ranked",779475,"Influenza H5N1"
0.381861692353197,-0.303367248796175,0.683820279580915,1.16503870986583,0.599262439863336,"Top-ranked",779475,"Influenza H5N1"
0.296089018037006,-0.651740161727799,-0.104609620246149,1.18163161232535,0.622873036633579,"Top-ranked",779475,"Influenza H5N1"
0.181609311071446,-0.359621941027945,0.12212851722867,1.14233861849731,0.539629909094264,"Top-ranked",779475,"Influenza H5N1"
0.534960701233632,-0.33883591232991,-0.054537820767546,1.21193775627655,0.499582789715981,"Top-ranked",779475,"Influenza H5N1"
0.188161958685562,-0.233994252045313,0.164680972257242,1.1915004677576,0.21815047510327,"Top-ranked",779475,"Influenza H5N1"
0.041925836478777,-0.440117706919611,-0.900306456135101,1.42105354169922,0.542046416687793,"Top-ranked",779475,"Influenza H5N1"
0.498752689205304,-0.522888558401013,-0.0959282396328856,1.11101020786885,0.421076097411102,"Top-ranked",779475,"Influenza H5N1"
0.212965064882808,-0.205760027979703,-0.343338864385993,1.08655195846268,0.298361598453857,"Top-ranked",779475,"Influenza H5N1"
0.364701958088343,-0.352428140117963,0.197485044160476,0.961187272920058,0.678986046361701,"Top-ranked",779475,"Influenza H5N1"
0.082430856462279,-0.378255068989401,-0.0259307846884374,0.912564167025254,0.629061122507029,"Top-ranked",779475,"Influenza H5N1"
0.00961474551042307,-0.39170768718744,0.0021737792315116,1.28601231142539,0.672320894412968,"Top-ranked",779475,"Influenza H5N1"
0.618357978401348,-0.751683249024786,-0.114331129855134,1.54745046559228,0.0503485381126442,"Top-ranked",779475,"Influenza H5N1"
0.0909359000123326,-0.14706078691722,-0.277455776744818,0.885237670147006,0.504580690301325,"Top-ranked",779475,"Influenza H5N1"
0.25526160296023,-0.803699467956839,0.336236367872802,1.46877010857695,0.62416138556865,"Top-ranked",779475,"Influenza H5N1"
0.114571933923373,-0.262154132213354,-0.397868743691165,1.23252581545619,0.209776589844509,"Top-ranked",779475,"Influenza H5N1"
-0.0068651522146751,-0.321107624854817,-0.00138866008402308,1.31708978153136,0.50763930248506,"Top-ranked",779475,"Influenza H5N1"
-0.0843709673610126,-0.495616784179948,-0.173577304057979,0.989501036507645,0.957369304319122,"Top-ranked",779475,"Influenza H5N1"
0.122877893198494,-0.441062786912454,-0.0205303924758919,1.43472923418446,0.602753467825161,"Top-ranked",779475,"Influenza H5N1"
0.0186928004820266,-0.590158632838454,-0.0711999326617296,1.25326480946774,0.625703355874901,"Top-ranked",779475,"Influenza H5N1"
0.0537785001847182,-0.213608079616216,-0.0667176738453781,1.06273146474571,0.435038381156144,"Top-ranked",779475,"Influenza H5N1"
0.176310427709995,-0.501497039797266,-0.216438061455692,1.12237760825753,0.780431663510659,"Top-ranked",779475,"Influenza H5N1"
0.395024199019911,-0.387575191833448,-0.0855680850214298,1.28797499813043,0.465611006214962,"Top-ranked",779475,"Influenza H5N1"
0.200474185184601,-0.496162327928304,-0.549314179155786,1.23366180073364,0.736972174945507,"Top-ranked",779475,"Influenza H5N1"
0.277589120872566,-0.026712031840775,-0.210731773839304,0.894147732392522,0.451501425790372,"Top-ranked",779475,"Influenza H5N1"
-0.145004911931517,-0.368793371506986,-0.168074415895681,1.09766391263944,0.680727305526823,"Top-ranked",779475,"Influenza H5N1"
0.544901346091837,-0.453969473611826,0.164193573978533,1.06451267952695,0.683262508292468,"Top-ranked",779475,"Influenza H5N1"
0.106599693057338,-0.798587030525504,0.177943356777143,1.34561581966667,0.692631266967362,"Top-ranked",779475,"Influenza H5N1"
0.266498662359247,-0.588750139668685,-0.553828815388314,1.18317023402001,0.608811580000203,"Top-ranked",779475,"Influenza H5N1"
