"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
-1.12660633232774,1.09957505239942,-3.26030217422722,-1.12088934868166,1.02910759584571,-1.11076406547917,1.50305302120502e-07,"Intercept","mod","Majority rule","Influenza H5N1",193
0.169582989097022,0.224263277976721,-0.268878470518431,0.168966843133557,0.611636550697192,0.168992912209742,4.42176385159483e-09,"crop_cover","mod","Majority rule","Influenza H5N1",193
0.293595757853803,0.107898430937743,0.0829350438734365,0.293244975071875,0.506258973654833,0.293245943452108,2.88526906232493e-09,"crop_expansion","mod","Majority rule","Influenza H5N1",193
-0.420283484014819,0.230961688008617,-0.87531121554927,-0.41963994361793,0.0311136184032738,-0.419630926802639,2.69475397131885e-09,"evi_dissimilarity","mod","Majority rule","Influenza H5N1",193
-0.273980760961062,0.30471558929368,-0.874057828923366,-0.273347479009457,0.322376641345994,-0.273385426213309,4.15666288597404e-09,"precip_change","mod","Majority rule","Influenza H5N1",193
-0.0555188912704408,0.136570595312639,-0.323200758511432,-0.0556009023906307,0.212652931639903,-0.0555940081064012,4.22602703878942e-10,"protected_areas","mod","Majority rule","Influenza H5N1",193
-0.0352681278655702,0.441901851702274,-0.90871507625732,-0.0333502358637772,0.827310013627571,-0.0333691143305041,1.07097544869213e-08,"tmean_change","mod","Majority rule","Influenza H5N1",193
1.25281783612948,0.218048974371022,0.830510023277714,1.25087411020438,1.68630327355673,1.25090487874894,2.11096085099501e-08,"urban_cover","mod","Majority rule","Influenza H5N1",193
0.56454812972761,0.228874814929914,0.113765984958485,0.565131887475682,1.01201235545488,0.565133621028756,2.5196688699335e-09,"livestock_log","mod","Majority rule","Influenza H5N1",193
-1.1275370475803,1.08861047048826,-3.22387755883764,-1.12727734545151,1.01910048126366,-1.11739593729945,1.77440219220203e-07,"Intercept","mod","Top-ranked","Influenza H5N1",193
0.269093580048952,0.207547878956467,-0.137215147893366,0.268707080712713,0.677675551612702,0.268729449206982,3.49610534440678e-09,"crop_cover","mod","Top-ranked","Influenza H5N1",193
-0.423660091788736,0.227739570515833,-0.871737192001987,-0.423240365878888,0.0220679277645531,-0.423229169698879,1.71075490447127e-09,"evi_dissimilarity","mod","Top-ranked","Influenza H5N1",193
-0.22053873929131,0.289997564875155,-0.789430666552805,-0.220704616199406,0.349194633469658,-0.220735850295392,3.08990548453941e-09,"precip_change","mod","Top-ranked","Influenza H5N1",193
1.21743036601225,0.209760154782863,0.810571738355855,1.21577094183767,1.63384208005854,1.21580224639117,1.70109679814279e-08,"urban_cover","mod","Top-ranked","Influenza H5N1",193
0.513451370546389,0.217722783114982,0.0845610814063791,0.514007404750854,0.939162988241612,0.514002978575137,3.02938012306973e-09,"livestock_log","mod","Top-ranked","Influenza H5N1",193
-1.10923212170961,1.10032115179878,-3.25565619405331,-1.10154939595433,1.04205295955778,-1.09236678732589,1.05801679629582e-07,"Intercept","mod","Any","Influenza H5N1",193
0.110338516711069,0.312235796448674,-0.503412964835964,0.11073362475125,0.72186513922465,0.110740584385611,9.97849295157738e-10,"crop_cover","mod","Any","Influenza H5N1",193
0.291125260190844,0.111805561023015,0.0726011690109218,0.29084298514242,0.511262041872288,0.290844201275911,1.84266462306166e-09,"crop_expansion","mod","Any","Influenza H5N1",193
-0.444663822069835,0.242292366598693,-0.922792042474594,-0.443728482949457,0.0281528670644703,-0.443725824433282,4.6721857617896e-09,"evi_dissimilarity","mod","Any","Influenza H5N1",193
-0.137220673875043,0.398234696969556,-0.923883529814295,-0.135394014103524,0.638955589215955,-0.135420260173633,6.17991667573793e-09,"forest_cover","mod","Any","Influenza H5N1",193
0.0320398397478524,0.213438762979511,-0.386972900115398,0.0320976506858013,0.450682763185137,0.0320848113876152,1.00609537336392e-09,"forest_loss","mod","Any","Influenza H5N1",193
0.154884926535803,0.14237076466275,-0.119644845702707,0.153116690698056,0.439674733874116,0.153182325716876,4.06638529040747e-08,"mining","mod","Any","Influenza H5N1",193
-0.280195324889629,0.310843211107397,-0.892411388258026,-0.279554652168058,0.328240107777162,-0.279599618418936,4.88175901168413e-09,"precip_change","mod","Any","Influenza H5N1",193
-0.0356504683415948,0.140875926539975,-0.311279870960122,-0.0359132922297598,0.241509951170353,-0.0359028146730178,1.45656561750882e-09,"protected_areas","mod","Any","Influenza H5N1",193
-0.052877990183985,0.450193132391427,-0.943374207789409,-0.0507192674434923,0.825359966412144,-0.0507472686758835,1.21685452047289e-08,"tmean_change","mod","Any","Influenza H5N1",193
1.22439430889108,0.268847494321205,0.70015659560418,1.22326618085058,1.75509632054285,1.22327712542017,4.95923403150548e-09,"urban_cover","mod","Any","Influenza H5N1",193
0.578911282347221,0.237659418483403,0.110371154168809,0.579657431605333,1.04319192004344,0.57965336041563,3.71851753850692e-09,"livestock_log","mod","Any","Influenza H5N1",193
