"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
2.01488513168401,0.580872202161848,0.886564069313118,2.01129571686243,3.16439147513347,2.01145523365515,1.11968713625709e-08,"Intercept","mod","Majority rule","Dengue",11313
0.176768282003007,0.0541237620851071,0.0708376594924172,0.17669624708041,0.28310904815047,0.176695903910493,4.8483175223383e-10,"biodiv_intact","mod","Majority rule","Dengue",11313
0.0162196200014089,0.0321284705296478,-0.0466588644604705,0.0161732447007833,0.0793673271922314,0.0161744998636759,5.80927911470976e-10,"crop_expansion","mod","Majority rule","Dengue",11313
0.454020845316767,0.0517526300092371,0.352538008359423,0.454020100597545,0.555507912711288,0.454020096126955,3.41458769997905e-11,"evi_dissimilarity","mod","Majority rule","Dengue",11313
0.286469532417812,0.0504053568242748,0.187706268786542,0.286442929397429,0.385382868629885,0.286442408628139,1.35685171148054e-10,"forest_cover","mod","Majority rule","Dengue",11313
-0.0817135613524214,0.0309139197236779,-0.142253128336622,-0.0817419334826443,-0.021013718699827,-0.0817424315292011,2.60060433869952e-10,"forest_loss","mod","Majority rule","Dengue",11313
-0.196824066924406,0.0494576885828906,-0.293788848102366,-0.196831479014849,-0.0998170076859253,-0.196831491496575,3.26566135583546e-11,"precip_change","mod","Majority rule","Dengue",11313
0.0711964649518093,0.0305220775306055,0.0115230470593278,0.0711346729764334,0.131215082951234,0.0711325456892615,1.11555369534699e-09,"protected_areas","mod","Majority rule","Dengue",11313
-0.191136570307045,0.0812180693938815,-0.35024883061033,-0.191190440853396,-0.0317173292550819,-0.191190622773663,1.47038853711339e-10,"social_vulnerability","mod","Majority rule","Dengue",11313
-0.337831272019905,0.0938351511557785,-0.52212239918154,-0.337736128019425,-0.154081421987767,-0.337735606214923,2.67505901528073e-10,"tmean_change","mod","Majority rule","Dengue",11313
1.91846696044591,0.115323293546947,1.69267524412357,1.91834205837646,2.14497441079479,1.91834277753802,3.32035329030028e-10,"urban_cover","mod","Majority rule","Dengue",11313
-0.0237053035844059,0.0750369416993848,-0.170883042169762,-0.0236931027148708,0.123402847135075,-0.0236930775746218,4.80434447578351e-11,"urban_expansion","mod","Majority rule","Dengue",11313
-0.685926214000944,0.0567663099721275,-0.79722443236384,-0.685932114102736,-0.574594367946801,-0.685932134095443,4.57663995481915e-11,"health_travel_log","mod","Majority rule","Dengue",11313
2.36732314426283,0.570092071944919,1.25729380186383,2.36468699468516,3.49297051528135,2.36482208139019,6.4029209897479e-09,"Intercept","mod","Top-ranked","Dengue",11313
0.19666688153426,0.0542307318932838,0.0905372813015869,0.196591044962371,0.303228237282533,0.196590674642424,5.31989492777227e-10,"biodiv_intact","mod","Top-ranked","Dengue",11313
0.173556215422856,0.0482155249432385,0.0790677909666749,0.17353656635587,0.268155056528635,0.17353606278356,1.12898668651405e-10,"forest_cover","mod","Top-ranked","Dengue",11313
-0.0954555585176741,0.0309097059714739,-0.155979779559289,-0.095486560992744,-0.0347557101604105,-0.0954869625735505,2.96222076786795e-10,"forest_loss","mod","Top-ranked","Dengue",11313
-0.206877177694785,0.049997526394119,-0.304883852959034,-0.20689040892263,-0.108795099685194,-0.206890450700949,4.57683745867731e-11,"precip_change","mod","Top-ranked","Dengue",11313
0.078914491785218,0.0306854527351783,0.0189415806825865,0.0788460885190109,0.139267178513176,0.0788431054487172,1.36841222756882e-09,"protected_areas","mod","Top-ranked","Dengue",11313
-0.207412924392063,0.0816128175562389,-0.367303750541528,-0.20746520473225,-0.047224180616564,-0.20746538188853,1.39596382114208e-10,"social_vulnerability","mod","Top-ranked","Dengue",11313
-0.410785297960214,0.093997340885515,-0.595417981960121,-0.410681677080203,-0.226742336363501,-0.41068116932593,3.16804069873434e-10,"tmean_change","mod","Top-ranked","Dengue",11313
1.97693963957018,0.118011834497042,1.74588039081514,1.9768131181317,2.20872401951027,1.97681388142293,3.26047118491397e-10,"urban_cover","mod","Top-ranked","Dengue",11313
0.025853174342602,0.0775678750707978,-0.126269236201834,0.0258591405853929,0.177941561282058,0.025859154650559,4.51303932795347e-11,"urban_expansion","mod","Top-ranked","Dengue",11313
-0.760491665934382,0.0567760951929622,-0.871819005760003,-0.760493957584676,-0.649151256789801,-0.760493963526301,4.54363439140822e-11,"health_travel_log","mod","Top-ranked","Dengue",11313
-0.00778701769018356,0.0560649858637614,-0.117793884917892,-0.00776434076258701,0.102090704088462,-0.00776424208414734,7.12324828003582e-11,"livestock_log","mod","Top-ranked","Dengue",11313
2.00827641657177,0.581264794887566,0.879185075768229,2.00468571454609,3.15855671534701,2.00484427290887,1.11827372257584e-08,"Intercept","mod","Any","Dengue",11313
0.173210254528232,0.0543397873056358,0.0667779427462214,0.173166364626443,0.279893230972179,0.173166377656589,2.07118667097951e-10,"biodiv_intact","mod","Any","Dengue",11313
-0.0394574025347423,0.0523414280890935,-0.142128228070426,-0.0394463076933507,0.0631504164171971,-0.0394462090007411,4.6835809094511e-11,"crop_cover","mod","Any","Dengue",11313
0.0196118338086949,0.0331112922895359,-0.0447559010654927,0.0193979948314181,0.0852193285750522,0.0194023419329407,1.15259183891896e-08,"crop_expansion","mod","Any","Dengue",11313
0.454407108651664,0.0517217412689056,0.353008353753096,0.454397999973099,0.555857961685032,0.454398024809419,3.98645748844132e-11,"evi_dissimilarity","mod","Any","Dengue",11313
0.270663147251728,0.0570462163174028,0.15876084584612,0.27067610799857,0.382491433475527,0.270676109026618,4.84261349659237e-11,"forest_cover","mod","Any","Dengue",11313
