"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.245181629214386,-0.025882442626787,0.0437847550561377,0.424539079253782,0.233878916587888,-0.0542979589752478,-0.293844326336307,0.0726173397964522,-0.215122031013689,-0.438777237875882,1.94305596797653,-0.101574079008784,-0.617830980295957,0.0869981898309615,"Any",51186,"Dengue"
0.219843072313813,0.0160445422861613,0.0699146132878205,0.431875093598408,0.271996462267308,-0.0601707925676464,-0.16289990302103,0.0625662563785014,-0.316649344407792,-0.406850280104644,1.91349144769578,-0.0913246146476453,-0.628194857361871,0.114494139027037,"Any",51186,"Dengue"
0.164173462025087,-0.0962397191664876,0.0244984740349155,0.509804691132423,0.194956057264164,-0.0895826783503905,-0.198778885057528,0.0549389915297112,-0.193649791317427,-0.431715212686503,1.88201639743296,-0.0945164742912441,-0.667286016823677,0.000947232359899344,"Any",51186,"Dengue"
0.19487364129728,0.0372309221745454,0.0540158878149857,0.401166992044653,0.239977876055543,-0.0643167919207125,-0.0591699512342521,0.0831287242792741,-0.257689876967305,-0.21131124640302,1.92758861108745,-0.0575833825173603,-0.654780100419841,-0.0496440167392614,"Any",51186,"Dengue"
0.145203653107467,-0.0373102996769818,-0.00511212028333835,0.488649706527389,0.295649097789263,-0.0898600236581187,-0.0470395544318492,0.04654936870878,-0.26341727035874,-0.149658796497857,1.64737920572809,0.0669326661409811,-0.712906292751613,-0.0132200665104255,"Any",51186,"Dengue"
0.0234924517808267,-0.0492961607619661,0.0788148977517088,0.514138771144502,0.335664414931852,-0.056921062324078,-0.231295119820766,0.0275658628405762,-0.199680018017097,-0.294997737643723,1.84457665377882,0.0250158737696616,-0.626162908776931,-0.0719909697762025,"Any",51186,"Dengue"
0.087367265701716,0.0494589058404723,0.0223651738220902,0.429605569307868,0.375025872233599,-0.0942384844761538,-0.147557693894512,0.035911748828469,-0.164704877521025,-0.266498087259046,1.81061975707059,0.0205479713133989,-0.697534874300775,-0.0295150339656536,"Any",51186,"Dengue"
0.15526575301835,-0.00991801084618282,0.0117020537678627,0.399357215774243,0.385759312231658,-0.149391416293531,-0.220536089778809,0.0487595779841512,-0.01128298667802,-0.230413234107733,2.03173899503802,0.0228147886513561,-0.676940048378269,0.0551890329930759,"Any",51186,"Dengue"
0.21797850600422,0.00338387906675547,0.0311705129568477,0.490104108201582,0.308190040228092,-0.0779002571154837,-0.240522414737956,0.0525763120976577,-0.258303756375702,-0.15590469270384,1.91394245162159,-0.0910999204724429,-0.719363922329472,0.0887514605303763,"Any",51186,"Dengue"
0.053356828835604,-0.102568031729765,-0.032815472371323,0.507863287823772,0.230173287878066,-0.10015120982932,-0.193094618863312,0.0725092544988058,-0.225282984657833,-0.342093029187615,1.6673264131733,0.0379754495038749,-0.651787017125524,-0.0687558735108457,"Any",51186,"Dengue"
0.168285490131611,0.0341021544702836,-0.032389224942678,0.412539888311894,0.315383846519516,-0.0664634711810462,-0.240111880363801,0.0528531364338013,-0.425300144330133,-0.415583221641745,1.90383750042096,-0.0967471417410534,-0.702095802598427,0.0924098820769456,"Any",51186,"Dengue"
0.177454426723576,-0.0242617899854338,-0.00124203983607389,0.462219042151431,0.34431711973575,-0.111871177777386,-0.288825228482086,0.057090905260716,-0.336518318499944,-0.435927494921364,1.93253984211644,-0.0248834872845137,-0.740324789775702,-0.0229350987967414,"Any",51186,"Dengue"
0.0886436024293226,-0.0368882617316525,-0.0436718604837775,0.524787914669415,0.256436114603769,-0.0736579990268307,-0.101170713541935,0.0420140111255287,-0.23207244943439,-0.216039506946362,1.96869308014576,-0.0999283303163218,-0.615415884832918,0.0659402051100418,"Any",51186,"Dengue"
0.183224165932446,-0.0398091979803519,-0.00622595617113861,0.442382126072584,0.191794492282275,-0.0371135183067451,-0.249574499382497,0.0593502111245558,-0.213274340148243,-0.371403113943069,1.72126283974208,0.10451181883846,-0.684611308767352,0.0582053381858803,"Any",51186,"Dengue"
0.142609261940933,-0.0861524239674588,0.0513914997679145,0.530122987886915,0.348138034319904,-0.130647014538772,-0.203272931725607,0.0928767559282197,-0.0762538658499114,-0.374086288592476,1.9874204172734,-0.098214966328138,-0.744055286541508,-0.0475459458660477,"Any",51186,"Dengue"
0.153275048792633,0.0317256984862828,0.0600757493576142,0.481186223146117,0.267728714371571,-0.10248970840459,-0.190577681431098,0.138681502211972,-0.0286907143756316,-0.486722193025593,1.74576409600894,0.0475691498938123,-0.711197882790422,-0.0710532310164329,"Any",51186,"Dengue"
0.0984055535694038,-0.0400878597097048,0.0510177903339084,0.44157034511076,0.246102382462713,-0.134440517513175,-0.224938688213416,0.0468226291019186,-0.153678991943882,-0.372052542799952,1.89901726931347,0.0615735033103021,-0.635752121861125,-0.0498838515190639,"Any",51186,"Dengue"
0.0834894811798554,0.00402665042949756,0.00872690254985651,0.419524731080258,0.238883998392888,-0.101581974213987,-0.204269928387389,0.0667630081624107,-0.136425223050043,-0.395272228005545,1.94779126291964,-0.120306460011579,-0.717917220197462,-0.00404666948246685,"Any",51186,"Dengue"
0.16750297408132,0.016181888819298,0.00343782380947523,0.496149156661933,0.257688717421352,-0.0662422547140882,-0.267342851084045,0.0868329510878533,-0.0737604146210976,-0.385464768069494,2.11927139549841,-0.0477053667197869,-0.690898417368986,-0.0543004619691409,"Any",51186,"Dengue"
0.169885596039388,-0.0306683710117358,-0.0165014579668378,0.487183919278344,0.292900413048557,-0.091949017911089,-0.147088339892116,0.045036113678108,-0.241538101471245,-0.227721083085001,1.70213156897676,0.10630938992088,-0.72636668570737,0.0321912040161105,"Any",51186,"Dengue"
0.189805640132206,-0.0833712691295827,0.020200600064167,0.452140316202797,0.250119538662051,-0.105973139389395,-0.0923775158741427,0.0753524059586029,-0.262345542402317,-0.182615733505791,1.85588718290846,0.0161408469344992,-0.741099360497326,-0.0018334498787375,"Any",51186,"Dengue"
0.177599675117227,-0.0434741009311118,0.00235785249566612,0.485357027969242,0.260647691547267,-0.121671488894071,-0.257366813419505,0.0836344618548287,-0.34460909289744,-0.232562580659568,1.7673826763597,-0.0144434711912674,-0.64647332783015,-0.0366177987369584,"Any",51186,"Dengue"
0.215708577623266,-0.0999058855483534,0.0377174404497259,0.514004919188135,0.260218864789503,-0.105280936097988,-0.210660082469825,0.0513196261964985,-0.175574175211177,-0.323724603634587,1.9686066708856,-0.0404933379348778,-0.625039886738769,0.0477009346392376,"Any",51186,"Dengue"
0.188299164265661,-0.0953001144767495,0.0332801825927864,0.495560573211799,0.225745725016327,-0.0598176123490452,-0.251329424028435,0.0406925865343148,-0.0747080840024887,-0.237149197982636,2.0529037296829,-0.0900062006298519,-0.649770897411149,0.019171752855438,"Any",51186,"Dengue"
0.205870654790065,-0.0531331978101377,0.032903765323167,0.466417419460662,0.202569348881379,-0.11961297320947,-0.159249235197193,0.0684670028785455,-0.142749708427916,-0.443099285627099,1.9212694797598,-0.0530497115932806,-0.687047548991156,-0.0142536505023588,"Any",51186,"Dengue"
0.118846402159754,-0.0284980706918348,0.000967356983477934,0.535922659596997,0.271097968261619,-0.101171165436157,-0.132045300895375,0.0433689902548817,-0.230179185471542,-0.362482453113776,1.7690988844346,-0.00168742660452131,-0.632802043831035,-0.0583840937454224,"Any",51186,"Dengue"
0.20109820790244,-0.0759940046258,-0.00671256149955888,0.482844099506864,0.206599676073527,-0.149513376306045,-0.268846558750333,0.0472731864304166,-0.271142244625012,-0.28797721919629,1.99967242030264,-0.0617383738796567,-0.612007857568829,0.0150792941646496,"Any",51186,"Dengue"
0.145475984676382,0.02685583882056,0.0144311242328884,0.469738693726373,0.247641319390157,-0.0692011099001119,-0.189537284142879,0.0788563020802927,-0.25139683306652,-0.377141317533557,1.82880105909359,0.0487503972166559,-0.598092088773631,-0.0200341735530787,"Any",51186,"Dengue"
0.146020258743363,0.0085733527777891,0.0201742775363465,0.421862155053542,0.304782049358308,-0.0881503150859855,-0.107736535242623,0.0889354986695706,-0.299001640646829,-0.386075030644348,1.82236774503025,0.0410109015910631,-0.695903456505797,-0.0390942470156464,"Any",51186,"Dengue"
0.217569487093253,-0.00976977653962865,0.0457414200675984,0.450966238553153,0.281835298816584,-0.0864443450138615,-0.258246446777657,0.072628356758693,-0.101939796179199,-0.374188117575609,1.88737995692891,0.0427353879909791,-0.664533823015424,0.135523960390291,"Any",51186,"Dengue"
0.198321866328786,-0.0587109715405697,0.0273897352113216,0.564704613715645,0.179403115069369,-0.086095258628974,-0.221070212307523,0.0824563617063871,-0.163645795034262,-0.347395188557819,1.64926466311602,0.0575983502530932,-0.673769457432928,-0.0259095080337457,"Any",51186,"Dengue"
0.127887188309448,-0.015696936718133,-0.0102097940900758,0.494993678031226,0.322717782067845,-0.0701193712676091,-0.231029698350507,0.105541181657867,-0.238359968361455,-0.564308083545858,1.80063582864083,0.0539497306618193,-0.745854801715351,0.0446836973456133,"Any",51186,"Dengue"
0.163312776608555,-0.0144416935151331,0.0485810055801971,0.444230003004296,0.268586250123132,-0.0932086715642094,-0.120589363051988,0.100241822861054,-0.311268669085402,-0.276981533307361,1.80366998370486,0.0232260241578439,-0.66748745598821,-0.131609324899189,"Any",51186,"Dengue"
0.0921943999923429,-0.180540689893794,0.0247105764202592,0.495320854628225,0.171468454755364,-0.123395969643551,-0.237762632022259,0.0608369619203528,-0.15105186060477,-0.299490188689846,1.624571938973,0.142309282076367,-0.611467275039188,-0.0199845848523297,"Any",51186,"Dengue"
0.224194817922393,-0.0205443531321992,0.0419487431477794,0.470181442467145,0.314132279397354,-0.0697800730316954,-0.324424713845693,0.00344163462618025,-0.250556648096639,-0.372483465545566,1.88497755223729,0.0827718714072249,-0.71160118857562,-0.0627227398483886,"Any",51186,"Dengue"
0.17490928220789,-0.0743164317525581,0.0217130835497886,0.541557509052084,0.282856650841705,-0.116132334248531,-0.219805190382414,0.0672636487188679,-0.17620795835407,-0.319627724952061,1.88209061644127,-0.1233791146083,-0.744590162624338,-0.0922554348390813,"Any",51186,"Dengue"
0.12926784683461,-0.0351748046930129,0.0376061071620985,0.396164662371526,0.267995752547364,-0.0171273503302278,-0.231135650918672,0.101827251852487,-0.177041398853887,-0.342073839639156,1.8899115870873,0.0397754067369251,-0.666483771466337,0.00756660003395687,"Any",51186,"Dengue"
0.134635739613744,-0.0664575548146127,0.0548012306906254,0.459178267363213,0.200640066063337,-0.0887078913653221,-0.128749444293693,0.0586638636918595,-0.264996766247384,-0.384169512438194,1.88612826179067,-0.0269144986691207,-0.648633994025742,0.0310688682243307,"Any",51186,"Dengue"
0.133352508494477,0.0367294682387792,-0.0307763507499942,0.4257537083744,0.372663354282731,-0.0657989447591478,-0.234091985801516,0.0802612533827739,-0.249212424075194,-0.297882959740563,1.73270463400376,0.135005382413646,-0.708772650316466,0.0155819852794521,"Any",51186,"Dengue"
0.0994951630604794,-0.0503691931293577,0.0884094754987401,0.528444000038045,0.387279057077231,-0.148284920032447,-0.16918361846759,0.098280848660299,-0.0699961861124161,-0.188886754950295,1.83908416918117,0.0465535858064282,-0.755765317457473,0.0758908660855083,"Any",51186,"Dengue"
0.176853736955575,-0.115287495997904,-0.0232271867173689,0.431498465872272,0.225654469706013,-0.0868597460315721,-0.257081395014009,0.0793278676898691,-0.175865869388571,-0.263821263602162,1.88141779441952,-0.0887322489286173,-0.66480241775185,-0.0282642530997575,"Any",51186,"Dengue"
0.129126243958868,-0.0607418348926547,0.0428903405357309,0.37710705590015,0.272197182242699,-0.0745566424808744,-0.186878161098286,0.0528445567305803,-0.125423656725408,-0.24413056359844,1.87240735952196,0.0178353227380262,-0.732281908045024,0.059520972151417,"Any",51186,"Dengue"
0.134172122576131,-0.140273927489437,0.0492231755205797,0.493109633830834,0.225486797976949,-0.0806675565183789,-0.148359080443996,0.0568037222693601,-0.198535655603009,-0.26791643103729,1.73800821550221,-0.0757945315675559,-0.762614162127996,-0.0295003163542608,"Any",51186,"Dengue"
0.1893825820117,0.0221079798036856,-0.0231531716650003,0.454459880223568,0.362328124419171,-0.0427754377501181,-0.226829902277847,0.0568304318730731,-0.158855729087386,-0.210815659903681,1.97063200059616,-0.0401188620153283,-0.750338573380212,-0.0475766024740815,"Any",51186,"Dengue"
