"biodiv_intact:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.0377561901098274,0.139617493860626,0.616258608760148,-0.330772817558372,-0.656947323381074,0.0568835007054116,0.854094712290852,0.310309743927375,0.0413883957110893,0.168853245449608,"Top-ranked",171366,"Brazilian spotted fever"
0.169870981528049,0.375708465126672,0.46373951754344,-0.334212431518571,-0.478467738581807,0.221879056555224,1.19162269816785,0.234291969164921,-0.0366618274655548,-0.0812123327398226,"Top-ranked",171366,"Brazilian spotted fever"
0.0448275131042139,0.0258171388454389,0.426887813987206,-0.261009128696177,-0.62808859499272,0.210607216689157,0.932015815711811,0.197374965363317,-0.273747631623251,-0.082454042937375,"Top-ranked",171366,"Brazilian spotted fever"
0.0762871465415094,0.221353733506571,0.385236837748837,-0.298139090790333,-0.479205961640329,0.109705730464906,1.03903266372543,0.228797487613658,-0.0602570090044229,0.0108355593317821,"Top-ranked",171366,"Brazilian spotted fever"
0.0251292398661835,0.289704580741861,0.652129111908998,-0.472880258307802,-0.597813186075473,0.123323259966749,1.16603801652599,0.244731261374584,-0.185032299246074,-0.125743185873386,"Top-ranked",171366,"Brazilian spotted fever"
0.151757822561057,0.212051419503182,0.527302584733227,-0.383409710155334,-0.636904858968705,0.140551753339386,0.858868149837992,0.209187401579574,-0.0284600809509182,-0.102598823910706,"Top-ranked",171366,"Brazilian spotted fever"
0.0118781844905549,0.344447466610329,0.605558132490979,-0.350712815347106,-0.687829086560782,0.0761188845647764,0.89670640023769,0.183714209277903,0.0150506987539948,-0.110678022318331,"Top-ranked",171366,"Brazilian spotted fever"
0.300564149779857,0.315005683322201,0.618882789132252,-0.530914587623221,-0.734566018196147,0.108832106263194,1.15884567928364,0.288738799674222,-0.025353489643208,-0.0995931029416777,"Top-ranked",171366,"Brazilian spotted fever"
0.081933974295968,0.332187489730189,0.445839776383244,-0.34887708951245,-0.376739692771238,0.0667229122838388,1.34052938850349,0.0899866921037841,-0.140727287568171,-0.0602764143120513,"Top-ranked",171366,"Brazilian spotted fever"
0.159627033184047,0.349736657984282,0.669715911760731,-0.116640203625807,-0.367226958305148,0.106662566511725,1.30889714437816,0.350366591657882,0.0524847008007187,0.0708380257182011,"Top-ranked",171366,"Brazilian spotted fever"
0.140299315686764,0.537400369528148,0.343108830254235,-0.337701684187162,-0.734623354656742,0.0853835083972611,0.944294518078321,0.343739269608183,0.463214627556506,0.0677168649991982,"Top-ranked",171366,"Brazilian spotted fever"
0.192410422724879,0.195403803007894,0.428977727390073,-0.518330227137174,-0.669710954089776,0.154387088988661,1.52423423237904,0.167428406374611,0.00610879928316665,-0.204421393351424,"Top-ranked",171366,"Brazilian spotted fever"
0.10270861522035,0.471465282770951,0.629153138515988,-0.465844070342095,-0.503582939469209,0.157994707533166,1.28959588915651,0.218976699346816,0.0460702645534489,0.00496359828895211,"Top-ranked",171366,"Brazilian spotted fever"
0.136135321815471,0.367978450897689,0.199981374846041,-0.0130509782721759,-0.955656475636293,0.166465841731599,0.956279503454761,0.117986731544167,0.156670969876636,-0.081341157751909,"Top-ranked",171366,"Brazilian spotted fever"
0.288321719479324,0.320460949908411,0.423952985319125,-0.353960027818141,-0.818629786920242,0.167044083981744,0.604251017186239,0.403000301987034,0.0663669142105078,-0.0990936402566688,"Top-ranked",171366,"Brazilian spotted fever"
0.214508620398244,0.286978483352239,0.690108303939889,-0.339165305472356,-0.626402992755827,0.106354069610651,1.28877766889111,0.502844328189969,0.123328009631907,-0.008770294261027,"Top-ranked",171366,"Brazilian spotted fever"
0.214058288576154,0.276238840205175,0.421321683845302,-0.31411904823409,-0.689388800012723,0.220779298562728,1.73715920178256,0.195388798047433,-0.085671482241532,-0.0713966288397703,"Top-ranked",171366,"Brazilian spotted fever"
0.0637865860043362,0.395645743705644,0.667231007839129,-0.290503771159574,-0.443293716059544,0.13158785513404,0.994489112840854,0.0780998663316925,-0.0946822640989557,0.00578441496132005,"Top-ranked",171366,"Brazilian spotted fever"
0.0237619602059031,0.387445960164586,0.530995612965923,-0.226374678977064,-0.213502789950622,0.12224762496732,1.54022663491148,0.223485361515901,0.0990554253517804,0.0540378461568509,"Top-ranked",171366,"Brazilian spotted fever"
0.179268704899,0.309156522121691,0.422654030608178,-0.22867610953563,-0.446320550905336,0.0608826324826395,1.80137989314413,0.239164305254868,0.0761802382322501,-0.222146232201212,"Top-ranked",171366,"Brazilian spotted fever"
0.0169173296894462,0.208799590189275,0.527219392720585,-0.220921272706068,-0.425484278030024,0.270848718324654,1.79616775567618,0.291284251037276,-0.149275308944581,-0.0943750807563986,"Top-ranked",171366,"Brazilian spotted fever"
0.0390011735945433,0.338619089869007,0.509716706577222,-0.403896867019765,-1.03837810764109,0.124196971262397,1.45046440267331,0.29351167152517,0.0355496495648847,-0.104402674711614,"Top-ranked",171366,"Brazilian spotted fever"
0.292213329926374,0.350612825733902,0.393138302405531,-0.158615805769819,-0.408309017907794,0.112722775511237,1.41857708196488,0.343920428489675,0.101642729700754,0.00492198339626289,"Top-ranked",171366,"Brazilian spotted fever"
0.157350523521175,0.414002985233966,0.468613485755191,-0.275757856666857,-0.482274534822875,0.144566350943396,1.52504459671253,0.263509784810512,0.0553139016351145,-0.15732292514589,"Top-ranked",171366,"Brazilian spotted fever"
0.085412537050012,0.318099230391011,0.516708798226129,-0.390107482732985,-0.772614873283026,0.13400940721875,0.91101209119585,0.222729946545836,-0.0473123221321104,-0.062559751706444,"Top-ranked",171366,"Brazilian spotted fever"
0.0643002412199078,0.152050350798435,0.237806142151236,-0.366523665613333,-0.423796974149252,0.268285983123055,1.13756031935926,0.13625734289932,0.0693749472657881,-0.253534808539616,"Top-ranked",171366,"Brazilian spotted fever"
0.109298387650189,0.282211141581715,0.37279765789824,-0.298442205163579,-0.547545974857512,0.287560999067371,1.29545288554987,0.187711784668671,-0.19998046490837,-0.0929644901596424,"Top-ranked",171366,"Brazilian spotted fever"
0.0375564940233677,0.353211070696176,0.272771331360993,-0.0227093710320521,-0.213416249712296,0.220154979833658,1.61664916810535,0.170455732835755,-0.0391910479383968,-0.0790050274125509,"Top-ranked",171366,"Brazilian spotted fever"
