"biodiv_intact:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
0.250616127989327,0.185288494308131,-0.0604178248364584,-0.188683840286889,0.0783447670719622,0.504510099924165,1.02890712380614,-1.14907607327399,"Top-ranked",240249,"Zika"
0.376774879823163,0.513583747292391,-0.0704939212628695,0.171219734839036,-0.0829391774424108,0.297879409595367,0.799361840863402,-1.34620528969677,"Top-ranked",240249,"Zika"
0.830174491269952,0.6406982581514,-0.149471149357661,-0.204894533839496,-0.100556832171371,-0.102219872304489,0.776915585806772,-1.14584123982479,"Top-ranked",240249,"Zika"
0.901254462231224,0.12368058075849,-0.278928620564999,0.209795936217026,-0.0582114056987761,0.12363466662679,1.27475873148818,-1.46835141297405,"Top-ranked",240249,"Zika"
0.592954959026439,0.50782769967121,-0.0482480227639524,0.243417589535342,-0.0679676708674647,0.0739537182096308,0.886356068981367,-1.64355804744251,"Top-ranked",240249,"Zika"
0.518466533261214,0.447198572701257,-0.33516297742897,0.120914355925768,0.152163171043999,0.44911366482105,1.00059168569851,-1.14359272664394,"Top-ranked",240249,"Zika"
0.719757235860458,0.51324055595281,0.0145991634347839,-0.0253380419846485,0.0940147611982349,0.415007746804964,0.804216618185417,-1.61490111707463,"Top-ranked",240249,"Zika"
0.557356854372159,0.415794646036671,0.0453906379805672,-0.187785984315366,0.0540763844359487,0.198658413346276,0.976071898829776,-1.40749494325434,"Top-ranked",240249,"Zika"
0.424477442013726,0.391697844309063,0.0630578709545638,-0.00200469339326223,0.272860193088273,0.342043323019985,0.646333706155907,-1.78198769572324,"Top-ranked",240249,"Zika"
0.8315427877137,0.51877850853521,-0.430070262917722,-0.0692508911424426,0.339443362371432,0.469134772173869,0.784371768646118,-0.904227603750475,"Top-ranked",240249,"Zika"
0.901961658876185,0.557959269280003,-0.0328387510296183,-0.153999095709702,-0.132537571371566,0.149628166550306,0.727156332456996,-1.06671139822082,"Top-ranked",240249,"Zika"
0.796163302050576,0.379973538694041,-0.319309454872829,0.168392491972785,0.0494532166589296,0.490716629639434,1.3015822877411,-1.4965513637464,"Top-ranked",240249,"Zika"
0.881602028290999,0.143907709337001,-0.35164080039352,-0.0239932727908868,0.272053311902916,-0.351404182013654,1.04168103601018,-1.86413121773256,"Top-ranked",240249,"Zika"
0.566638394526132,0.719565932273933,0.0893608929789508,0.0993630597309133,-0.206844575675407,-0.173866432714039,0.88836540379078,-1.03884108033616,"Top-ranked",240249,"Zika"
0.26935229640224,0.376984249268495,0.0102508817514307,0.0604483728368333,0.0877317395081173,0.00917421759630721,0.436731950419967,-1.81046722564224,"Top-ranked",240249,"Zika"
0.693790672939408,0.254674108137721,-0.232062336281519,-0.250297135163401,-0.120877573551681,0.294230313085056,1.0706956712688,-1.22428973021959,"Top-ranked",240249,"Zika"
0.740790968341875,0.0433908775363583,-0.169186230965281,-0.451786149451995,0.181375625725319,0.449360597125088,1.0258321136047,-0.962446731218613,"Top-ranked",240249,"Zika"
0.711803093767944,0.122120075782665,-0.315571560426101,-0.181215163357944,0.144800101356001,0.32239752308867,0.701298448994314,-1.12773813819447,"Top-ranked",240249,"Zika"
0.372239862824444,0.428379957747233,0.0817408004522378,0.261247342263558,-0.038399640247012,0.266335409296321,0.983569873078436,-1.22533885669408,"Top-ranked",240249,"Zika"
0.489899011670135,0.368002210138372,0.0909203720076293,-0.0362883221518139,0.0629240879172829,0.225528051188415,1.15127313369937,-1.43272581692037,"Top-ranked",240249,"Zika"
0.718894626109328,0.447868530980141,-0.394576485938128,-0.0507671908483052,-0.0662717574953169,0.0513668439040681,0.942917302178416,-1.22078179929451,"Top-ranked",240249,"Zika"
0.563398932441081,0.0628360173793369,-0.316075355391344,-0.164317848202054,0.0279050237787009,-0.183543265677496,1.19241908236367,-1.4261730727175,"Top-ranked",240249,"Zika"
0.651263523792091,0.454781139729645,-0.136406496765522,-0.0848518050882675,0.248678153335326,0.0637439241040851,0.454841555467824,-1.57240205797084,"Top-ranked",240249,"Zika"
0.449951220667266,0.127525064045047,-0.311048330844272,-0.0334975536662637,0.22316588108641,0.26806672597977,0.9721816911652,-1.18198953877571,"Top-ranked",240249,"Zika"
0.587144613071976,0.18703759762312,0.0821275342386341,-0.292478243362361,0.0329750786932196,-0.142704679147389,1.09525804053017,-1.20336979756929,"Top-ranked",240249,"Zika"
0.646384113885839,0.135507950302346,0.118321810596644,-0.0168765268537956,0.213416687332564,0.154391669615465,0.781360425779581,-1.43394727726787,"Top-ranked",240249,"Zika"
0.473399341939974,0.222756006800382,-0.0646634827627341,0.0231787518693326,0.179782155530584,0.251423837462081,0.83032747338531,-1.37856175682802,"Top-ranked",240249,"Zika"
0.592080856870936,0.366110929708767,-0.210667813420685,-0.222485156669756,-0.0744833627304897,0.00392122806647918,0.976965258332763,-1.33904197805963,"Top-ranked",240249,"Zika"
