"biodiv_intact:1","crop_cover:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
1.35354959439021,1.79181639527692,-0.111963259397645,-0.590095183511753,0.36517669687595,2.47292623514521,-0.326105657437658,1.77991323568701,-1.14770717831552,2.19307321275614,-0.146941936937686,-0.301101916711434,-0.155773341819898,"Any",593866,"Marburg virus disease"
1.11211119531812,0.493568427111937,-0.277739942720847,1.60429167530368,-0.781343177919823,1.66926344175873,-0.166760621059575,1.20323840635666,-1.29925283124456,0.772101352941037,-0.506607999927172,-1.20544133530766,0.172018333073956,"Any",593866,"Marburg virus disease"
0.109900262107974,-0.153316780205116,1.93768710558793,1.23648567923679,0.265407703148714,1.41998626551691,-1.84486644616013,1.0448891891255,-1.68106925807637,0.774348749410425,-0.188785944475242,0.194018294042166,1.28540875303986,"Any",593866,"Marburg virus disease"
0.491034282385291,0.401273705825563,0.445230970040827,-0.493567362429859,-0.997964341916186,1.66774209938536,0.526055048457012,0.550798141261763,-0.643305583801715,0.315446067242723,-0.520972084030129,0.238542718911232,0.532010899704635,"Any",593866,"Marburg virus disease"
0.119080906668678,-0.516677512576103,0.0692321670027272,-1.86438175090239,-0.591086065321761,1.60689049190953,0.965922942938021,0.612089565970977,-0.922223732607077,0.384556806028516,-1.46959515256594,0.194288143070663,-0.399353219326546,"Any",593866,"Marburg virus disease"
0.540957575848286,-1.03162263918554,-0.0139970747911403,0.299836603936614,-0.919386720607515,1.12291164575694,0.509902459604604,-0.173912351324093,-1.28597425587966,0.717840722665918,-0.354868570209959,-0.619766988879562,0.594726127131352,"Any",593866,"Marburg virus disease"
0.236514545336419,-0.110542669995269,-0.122218779150523,1.38307885703929,-1.00000098614858,1.09483980905574,-0.120516315772283,0.0864069543133261,-1.59353728251032,1.10895007678476,-0.306258378316896,-0.0578473196436106,1.52901224207939,"Any",593866,"Marburg virus disease"
0.955642773443771,0.253712387490918,1.90258939622981,-0.533413437727531,0.0841889878037929,1.63463458887752,-0.5015939651338,0.959118065168792,-1.07087016467908,1.32305047882691,0.316914184954296,1.49548735115194,1.54062591652702,"Any",593866,"Marburg virus disease"
-0.830761869741171,-0.425175864690765,0.606506609624322,-0.121908120621529,0.219267757418949,1.28648176045347,-0.222009017676522,-0.126739323900548,-1.24003322157196,1.12659769304904,-0.199146453217417,1.04038476989427,0.163706312863219,"Any",593866,"Marburg virus disease"
-0.237246432701117,-0.455279704680929,1.15473540717782,0.774234939962649,-0.260480968885139,0.63445569387224,-0.508729156176387,0.39603435223694,-1.69015252212509,0.511314464527976,-0.152320383884532,0.123139391866032,0.845624461831282,"Any",593866,"Marburg virus disease"
