"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
0.421852045078473,0.233920575663786,0.340306139302423,-0.123331019621668,0.727085096774884,-0.055204224916297,-0.380880989552112,-0.201321283792784,0.198923380492988,0.371440452099627,0.042525136459283,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.601340987499006,0.120431418029544,0.295765596263356,-0.0853862648342866,0.430963497813097,0.0543285391350809,-0.537780905138393,-0.27353673029132,0.102956477170602,0.372292291864146,-0.079294021176167,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.427485303486289,-0.0760032865332946,0.241959730866466,0.00776077974320179,0.543063693778608,-0.188352961115187,-0.138475736191665,-0.27032273842727,-0.206142108607814,0.231175687829201,-0.0624242766182556,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.476260154250186,-0.0469571780504768,0.209721157047658,-0.0927068261534326,0.32096041691032,-0.0827788413973967,-0.478459195258178,-0.207192142948396,0.0652449907285277,0.366701806085022,0.0237467769106188,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.308715088984541,0.0963413564888771,0.182180164304897,-0.0822090051422355,0.278915000553413,-0.00668785445231339,-0.469337941936418,-0.179144072134116,0.308204804804351,0.234849189466532,0.0772693778654155,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.561826177087257,0.168588986004609,0.284324204764717,-0.160777480551692,0.579685466435649,-0.336981070858693,-0.598710867170178,-0.233381569325864,0.111272985363671,0.388001461370112,-0.0563108248605824,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.466176546711589,0.182741221502401,0.278554037735597,0.0383634766426208,0.64989308277241,-0.180825247729971,-0.0564669593370662,-0.0957965049535219,0.282062833476912,0.291454984850911,-0.0775266376589137,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.572123679627262,0.223426665394214,0.186461508158286,-0.149424619312631,0.285743833911224,-0.117110572014411,-0.337575950504708,-0.1235883103974,0.0725520491080255,0.370874856243213,0.195153272459083,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.315799268957793,0.202615069503204,0.170976912501276,-0.0499045170676712,0.947708405822328,-0.0974987637673572,-0.214768412956881,-0.206495831643252,0.57157412802258,0.42120993818941,-0.0751272539975396,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.407513168830237,-0.0298888337542648,0.198746396478986,0.121382299735292,0.473338090209628,-0.205585642563714,-0.263189998229093,-0.0659175666549582,0.132548702511065,0.348515188419373,0.102206252735879,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.608546710066081,0.0552501901565196,0.285304152569296,-0.0270532096180827,0.235972376851841,-0.0658859589347452,-0.425088721934691,-0.0501494054260856,0.184259142994722,0.384322426624531,0.159981901232454,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
0.47297361807925,0.0763189698439867,0.33514058857721,0.0118171505273752,0.250215012689541,-0.118391205437834,-0.361853742373199,-0.218058241620635,-0.0302102361923518,0.386651092623597,0.229899626850602,"Top-ranked",343534,"Hantavirus cardiopulmonary syndrome"
