"tmean_change:1","precip_change:1","forest_cover:1","forest_loss:1","crop_expansion:1","urban_cover:1","urban_expansion:1","evi_dissimilarity:1","biodiv_intact:1","livestock_log:1","type","id","Disease"
-0.179718218226778,0.113442517498527,0.432110655105887,-0.174519907531259,0.0451461363313928,0.242554098131084,-0.154987376024996,0.117015430215534,-0.141352672931141,-0.372618394433347,"Top-ranked",588092,"Lyme disease"
-0.239814237696072,-0.0538171885262149,0.445617086698527,-0.125705915696693,0.0509323196525615,0.221499495524232,-0.165700449593998,0.0898542736536038,-0.194901159512001,-0.370487850166157,"Top-ranked",588092,"Lyme disease"
-0.14869827983581,0.0206346877002771,0.411485033442915,-0.133768003018888,0.0558584953724124,0.235659408886875,-0.114584508198948,0.0753240445603058,-0.17634624896105,-0.442831579944554,"Top-ranked",588092,"Lyme disease"
-0.128409181022662,0.0209815887046704,0.444449869313746,-0.078454613373876,0.103543007140066,0.216137569790094,-0.141640491845717,0.107080986447247,-0.243775723221966,-0.414967796802451,"Top-ranked",588092,"Lyme disease"
-0.122324431686656,0.0925750404583595,0.463932253588084,-0.174127478050257,0.0326897161907506,0.177678884166709,-0.079459562709373,0.0721839525008682,-0.194898314503226,-0.42177744614913,"Top-ranked",588092,"Lyme disease"
-0.114506897601429,-0.0241315169561316,0.296505836607828,-0.0713202143851257,0.0344885435038212,0.208482598723918,-0.150763554962568,0.129256888669649,-0.218130306447217,-0.434348763029328,"Top-ranked",588092,"Lyme disease"
-0.122395576510996,-0.0741215309745797,0.52925102276224,-0.200017317392997,0.0515342221099598,0.244383905919328,-0.1355465920795,0.101566084450508,-0.177720425224471,-0.352364806689107,"Top-ranked",588092,"Lyme disease"
-0.0605384442194601,0.192013014067198,0.374893944584408,-0.0532347991737563,0.052570264498836,0.184724291956007,-0.14292188048687,0.121724300755119,-0.111965627175636,-0.463182539139606,"Top-ranked",588092,"Lyme disease"
-0.25548634682197,-0.0389402323757051,0.378261432553029,-0.0996460638435459,0.098301860744749,0.201960482119806,-0.135128167346218,0.166054621312249,-0.143528755587491,-0.426768327906424,"Top-ranked",588092,"Lyme disease"
0.104265812196965,0.0193156890284417,0.477935892981422,-0.0996466675588459,0.105555635143846,0.22743060009763,-0.162687717513082,0.194828079156955,-0.139878723682039,-0.386699999945794,"Top-ranked",588092,"Lyme disease"
-0.155024742015588,0.0884516263606893,0.513959378061099,-0.129454434637305,0.0702725773681752,0.172319628019851,-0.0541714447606892,0.0753466835949061,-0.220010296278039,-0.351504183733469,"Top-ranked",588092,"Lyme disease"
-0.225545560577534,0.0389564154996004,0.403247025486466,-0.132845748431246,0.0830340298521719,0.200500026255482,-0.143732351333716,0.0961897983604652,-0.207186630502975,-0.390320015482415,"Top-ranked",588092,"Lyme disease"
-0.123213263145287,0.0867772904158512,0.502592865182414,-0.0878334336363879,0.0612091208493916,0.270529777411142,-0.171581211688976,0.146849370416804,-0.190076017156323,-0.419897226286651,"Top-ranked",588092,"Lyme disease"
-0.181191860956404,0.0935990439337464,0.361267689014814,-0.101133978365648,0.0188399043678349,0.208213353465066,-0.126854056772761,0.113572744651935,-0.12774494714387,-0.419093339779801,"Top-ranked",588092,"Lyme disease"
-0.158241616750943,-0.0323748124103749,0.319004830423327,-0.122724535333462,0.0632770919291002,0.145733342629383,-0.112481674542894,0.0798258452570519,-0.194067959627477,-0.449504005926421,"Top-ranked",588092,"Lyme disease"
-0.183588143711303,0.00816544301360314,0.366836309274868,-0.0940490328849435,0.0519104287107476,0.21471345936543,-0.160468485270492,0.0769456572605969,-0.227137308670179,-0.418717410320584,"Top-ranked",588092,"Lyme disease"
-0.1396523199632,0.112490620344409,0.499648449840812,-0.136399667121553,0.0556292308875722,0.196497219425745,-0.111048614349394,0.136727964616369,-0.286999986370792,-0.437500974702888,"Top-ranked",588092,"Lyme disease"
-0.167370295210071,0.0529004993562164,0.360102944539116,-0.0875602688690436,0.0735700289424719,0.140927257042725,-0.123900424433308,0.144526416012023,-0.238774934147486,-0.439031790016518,"Top-ranked",588092,"Lyme disease"
-0.138651502643656,0.00424928077765768,0.4394612944456,-0.0589625912399553,0.112929030805416,0.171324226741347,-0.141259522644852,0.190619795572897,-0.2739857870534,-0.449978931375639,"Top-ranked",588092,"Lyme disease"
-0.119993686651112,-0.0920915359730385,0.443482721569492,-0.111374347158281,0.104499648724613,0.181902088770002,-0.101735171539859,0.153590581634136,-0.277058741468101,-0.423956650369562,"Top-ranked",588092,"Lyme disease"
-0.124417892773961,0.109677678150972,0.450257993942689,-0.0738736974165924,0.0533199122016727,0.218285210883489,-0.108908797044704,0.132891983701888,-0.193182090491281,-0.366172548521706,"Top-ranked",588092,"Lyme disease"
-0.21290025814358,0.0148966387827328,0.31026972533536,-0.0707962242204718,0.023462542610523,0.145192458289806,-0.101242264865582,0.0898808399292848,-0.172754336165979,-0.451674777914048,"Top-ranked",588092,"Lyme disease"
-0.278640403399115,0.0725013643104815,0.428145167327409,-0.113473669077908,0.0549918230489065,0.173055661069183,-0.0556316341910577,0.0808098986305498,-0.213459414228092,-0.41565159257014,"Top-ranked",588092,"Lyme disease"
-0.182692576301781,-0.0798104493044407,0.468566193708249,-0.0986270805124727,0.0449480398211241,0.204665753169104,-0.15472431104388,0.0997080735645778,-0.272711683990306,-0.334375165134619,"Top-ranked",588092,"Lyme disease"
-0.264710008230792,0.0167656135588885,0.459744603348422,-0.086491071413836,0.069088566175152,0.203430724254882,-0.142273729664084,0.152173638248098,-0.194692631891847,-0.420800216119953,"Top-ranked",588092,"Lyme disease"
0.0541347580185817,0.220915870005264,0.445914991820843,-0.101138173351916,0.0976777413735664,0.190716859386718,-0.137716231274156,0.145022942707606,-0.200421196933047,-0.411185887968411,"Top-ranked",588092,"Lyme disease"
-0.207075928266812,-0.042437058288292,0.444083450865927,-0.0822536525079134,0.059751357196474,0.177681586286684,-0.130823797859655,0.151654908696298,-0.192914889379453,-0.414557814230779,"Top-ranked",588092,"Lyme disease"
-0.165671800623158,0.0678580633414918,0.432961012218732,-0.0274297651131894,0.050476512434615,0.19171797601653,-0.0661645935699794,0.142688236086038,-0.214882737156193,-0.369641047761645,"Top-ranked",588092,"Lyme disease"
-0.137265506537191,0.0434398928149347,0.403029054110757,-0.128674206275503,0.0447615364215228,0.165075393952886,-0.0929832023614511,0.115730458104872,-0.178253814382477,-0.38236007567851,"Top-ranked",588092,"Lyme disease"
-0.15761949735509,0.0550077369338916,0.43168748450754,-0.0740043019748175,0.0652011780127807,0.1835840668294,-0.139816228838975,0.162860321847285,-0.271423638116845,-0.387806061411715,"Top-ranked",588092,"Lyme disease"
-0.102789932762328,-0.0602109815098117,0.408693693079738,-0.0419416144169105,0.0667626295986321,0.238136452984059,-0.13972856789041,0.106270380154264,-0.154592506155318,-0.426437232151702,"Top-ranked",588092,"Lyme disease"
-0.135801414397202,0.146980697178367,0.305742185380036,-0.05936016932392,0.0329994236557952,0.228339982766377,-0.14301631570902,0.113847354377096,-0.150901813630891,-0.440052743318905,"Top-ranked",588092,"Lyme disease"
-0.276898480204691,0.0341629064134525,0.400397510517596,-0.114913381077035,0.101738103057972,0.200473403970226,-0.12627246904389,0.10740487603451,-0.144785629459441,-0.451340992551449,"Top-ranked",588092,"Lyme disease"
-0.0901918486724504,0.149802278607172,0.334758284887602,-0.0533011799917069,0.0539545354142153,0.22190902434364,-0.127653369625021,0.0298386905980219,-0.109389268545662,-0.396853371666886,"Top-ranked",588092,"Lyme disease"
-0.0387108563159095,0.146590131380001,0.416833705915938,-0.0756012336895231,0.0775566462402203,0.194118681008781,-0.1432042879587,0.162108398750267,-0.203104033455046,-0.439869206982966,"Top-ranked",588092,"Lyme disease"
-0.190995459187809,0.0664841401434736,0.412638554317886,-0.126100783296083,0.0314910432711092,0.152023955768087,-0.094096793036992,0.0942503708179991,-0.179608275576607,-0.43610531899962,"Top-ranked",588092,"Lyme disease"
-0.106379159476428,0.0498705077386972,0.459797245714063,-0.12001805151288,0.0555858722877397,0.285052897086587,-0.180399939208229,0.103013786278217,-0.170652967322466,-0.397365771150834,"Top-ranked",588092,"Lyme disease"
-0.114761696633325,0.0229143854741275,0.449591403820365,-0.122411686396761,0.065245359765765,0.148569535126201,-0.109648111483425,0.139777790678601,-0.191872844678937,-0.390278931137648,"Top-ranked",588092,"Lyme disease"
-0.0525168306214649,0.0253446064652718,0.471549786697135,-0.14578227307219,0.0321059301238708,0.166758623388042,-0.103869808798073,0.103369423994428,-0.274921657139413,-0.398141508706594,"Top-ranked",588092,"Lyme disease"
-0.134961211464583,0.127199882012301,0.477713358624426,-0.122067001453416,0.0945152432262638,0.240477476353232,-0.122831479837118,0.0807964492000667,-0.230176414238782,-0.368115641779468,"Top-ranked",588092,"Lyme disease"
-0.144274863523745,0.165518186946542,0.426981257565797,-0.125003583011004,0.0671808195851974,0.20293453042352,-0.136281487765332,0.108483086328724,-0.165026588669753,-0.462777855957222,"Top-ranked",588092,"Lyme disease"
-0.161399665040002,-0.0646523348673088,0.497092599363233,-0.136190670193137,0.0832468539169789,0.226334867630977,-0.116351149077245,0.124484361116529,-0.20941899775454,-0.431937829652168,"Top-ranked",588092,"Lyme disease"
-0.199075254679371,0.165801490761284,0.397622120905181,-0.11359601531167,0.0806838650960835,0.152524504516284,-0.153282347094407,0.129008122287498,-0.256400754935364,-0.490278983942129,"Top-ranked",588092,"Lyme disease"
-0.205669046813591,0.178148740534793,0.42178186937795,-0.151622804960875,0.0798817166565751,0.175830232511302,-0.187547917417715,0.185797287030186,-0.151275125116671,-0.433848484493452,"Top-ranked",588092,"Lyme disease"
-0.0938438208779386,0.00229165231672026,0.391006974740281,-0.0249054864560549,0.0484318913144231,0.181351086066705,-0.110351599982084,0.114343306060707,-0.26410172062057,-0.486250855685733,"Top-ranked",588092,"Lyme disease"
-0.137085110051114,0.227072160314518,0.41908137313833,-0.105663089884069,0.0551298592465675,0.188350742172555,-0.100717373361254,0.094274763169929,-0.189450075709655,-0.387068358361387,"Top-ranked",588092,"Lyme disease"
-0.0767154880504161,0.00852474924510601,0.392563201129241,-0.104602135903607,0.063184722113247,0.157249208895929,-0.121301796906224,0.139746077661675,-0.240313787156796,-0.438979752880123,"Top-ranked",588092,"Lyme disease"
-0.162437961434839,-0.0392654893728232,0.357599007128686,-0.075542737412224,0.0756784176287874,0.193433152459634,-0.188307799997607,0.0979234455879837,-0.144512265804883,-0.430097085413414,"Top-ranked",588092,"Lyme disease"
-0.331056792537739,-0.0301592549295361,0.492088714971352,-0.145572605395048,0.039950324190771,0.158334126520465,-0.170351817994335,0.154583518394877,-0.21562225307574,-0.396552240002868,"Top-ranked",588092,"Lyme disease"
-0.189454839204612,0.128365734298955,0.369204308339102,-0.139359622638334,0.0552032265850438,0.189983204831966,-0.134551213252405,0.104410765534297,-0.210125192850515,-0.465214141935214,"Top-ranked",588092,"Lyme disease"
-0.0280217897618565,0.131805623097065,0.523609758957907,-0.0730806700736011,0.0617595106309753,0.276420965550408,-0.137687538122918,0.128186177761413,-0.268586633121339,-0.395044565393145,"Top-ranked",588092,"Lyme disease"
-0.122051901486091,0.116111724334831,0.340615087474331,-0.0943106245213826,0.0709838342745247,0.161882797617175,-0.195395964603979,0.160864808812245,-0.234097269397045,-0.494361701753562,"Top-ranked",588092,"Lyme disease"
-0.152602513878091,0.0667660617372473,0.466225499610793,-0.0823197133393271,0.103114432672015,0.189184487540544,-0.0876789832533443,0.162772334447373,-0.248959014627972,-0.45881218848972,"Top-ranked",588092,"Lyme disease"
-0.175884873517396,0.0481571315275821,0.419365031803958,-0.129219309740111,0.0639565060128563,0.203814489819102,-0.174963355449137,0.14585186460175,-0.180637187423297,-0.45837852083528,"Top-ranked",588092,"Lyme disease"
-0.301870770354023,-0.102796458081103,0.372814196303866,-0.0584537367491227,0.0309531764820704,0.231666912635761,-0.179033508260044,0.102477649745392,-0.211203674129918,-0.445046084891714,"Top-ranked",588092,"Lyme disease"
-0.184953139457307,0.0278970631381471,0.485264684364525,-0.143543876853475,0.0356494830736851,0.241349779811264,-0.187967054849364,0.14504114470373,-0.156628682891742,-0.379519797309389,"Top-ranked",588092,"Lyme disease"
-0.205024414815045,0.0834598537054448,0.422919379134815,-0.0653830769204084,0.0620572021672738,0.167454416329977,-0.133579935901442,0.153468691417465,-0.281666735527203,-0.425487303199212,"Top-ranked",588092,"Lyme disease"
-0.148988517554746,0.0112694222883744,0.498731738132519,-0.0826747500379809,0.0658317542499033,0.280653677328109,-0.159228820458922,0.10239613484598,-0.239514384976487,-0.407139308661803,"Top-ranked",588092,"Lyme disease"
-0.22237701579482,0.0195465103895079,0.348670182142627,-0.0799988457416384,0.04315661271306,0.182007027862749,-0.142655596198889,0.152717039468733,-0.185592393103854,-0.495109553763578,"Top-ranked",588092,"Lyme disease"
-0.126212840504624,0.00362595866754731,0.36456039545058,-0.155513068108688,0.101546470130436,0.20681808182207,-0.178080981623047,0.0826945722570582,-0.153964258988995,-0.425026725035721,"Top-ranked",588092,"Lyme disease"
-0.0514347629607435,0.0942822439487406,0.463843409013572,-0.103118055929115,0.0746757345575372,0.205972846731385,-0.125971176263885,0.142898128155611,-0.19901834353762,-0.407714777798438,"Top-ranked",588092,"Lyme disease"
-0.245274793449334,0.0799079632966552,0.32208921970377,-0.128714119917905,0.0670757952683806,0.231974983723681,-0.193408193954648,0.0775534238630773,-0.175714639610679,-0.516363187127485,"Top-ranked",588092,"Lyme disease"
-0.205039057036059,-0.00547765153215858,0.469514849003431,-0.163890208490157,0.120142884190376,0.261702774251915,-0.146817092300552,0.08588774035894,-0.249897224704491,-0.437164058041537,"Top-ranked",588092,"Lyme disease"
-0.267989430337358,-0.0913066412362871,0.293624078381956,-0.0836375774025089,0.0178654547881492,0.132256930945183,-0.117217535808605,0.135827222180669,-0.207166093257434,-0.44240042083023,"Top-ranked",588092,"Lyme disease"
-0.256092110293723,-0.000942719993274124,0.359550001603785,-0.113705952941511,0.0442979300798346,0.117414411278454,-0.114046500584936,0.127401897861093,-0.180276725206462,-0.473594910183622,"Top-ranked",588092,"Lyme disease"
-0.220838988650825,0.145314735926695,0.358931096785412,-0.0642315849216207,0.0645679821879423,0.171292162988744,-0.101639649053758,0.0992687075912152,-0.24187891154213,-0.45785765542343,"Top-ranked",588092,"Lyme disease"
-0.112130732525435,0.226743188163837,0.365730564392467,-0.0470312794440899,0.0556595925885357,0.247336851832406,-0.179780193189156,0.177124823237975,-0.196117449351007,-0.486064552937321,"Top-ranked",588092,"Lyme disease"
-0.119757647088261,-0.055734105328,0.384524609009551,-0.0798244879550503,0.0655813912682621,0.231927738077829,-0.185175256870957,0.124311780569278,-0.145171057904376,-0.439710508158418,"Top-ranked",588092,"Lyme disease"
-0.033517091493125,0.0993153980720282,0.457779646474571,-0.0715314941810768,0.0625211694024845,0.20923183183717,-0.144733043018477,0.0961102624702895,-0.15080541761919,-0.396439000710075,"Top-ranked",588092,"Lyme disease"
-0.285296551346522,-0.085781495179342,0.32486475253538,-0.122002379296883,0.0986785946750522,0.161508162277011,-0.135701536597992,0.166252059388206,-0.195889508263185,-0.427868331361581,"Top-ranked",588092,"Lyme disease"
-0.11730621146362,0.124791747442731,0.354063431095325,-0.106114100624415,0.080622547169256,0.166318795650844,-0.0709843341804859,0.0742101077369556,-0.125379992321148,-0.424279369907994,"Top-ranked",588092,"Lyme disease"
-0.170879502214831,-0.0761133277020389,0.488225368111402,-0.109404016435587,0.0872714825505465,0.19655895682988,-0.136634945425029,0.146425923059947,-0.26989951864399,-0.440317319885819,"Top-ranked",588092,"Lyme disease"
0.0265594665372753,0.122137090004337,0.44111109254581,-0.0671622379123134,0.0898495022664133,0.206316127443528,-0.111407242483025,0.146766750750167,-0.199025026887174,-0.471339736796752,"Top-ranked",588092,"Lyme disease"
-0.130223573949956,0.0524029760917625,0.373459747933929,-0.115327003792862,0.0559070990195453,0.168847015605297,-0.156945503150196,0.110390725378675,-0.183656975776122,-0.467308407152726,"Top-ranked",588092,"Lyme disease"
-0.225743351286383,-0.0281092097552606,0.427844973980927,-0.147371121055764,0.0553813593040224,0.229390816850979,-0.121824700669273,0.0594145454256587,-0.188827780127205,-0.413016103116354,"Top-ranked",588092,"Lyme disease"
-0.197963752343175,0.136865882692476,0.401577299274192,-0.100921893592365,0.0565880851968534,0.116886883727386,-0.113633404406895,0.13639038160678,-0.182670441904545,-0.506869617860541,"Top-ranked",588092,"Lyme disease"
-0.330618103152007,0.0322725322446671,0.355076108338893,-0.0876278705785403,0.0754221525061514,0.187499237227107,-0.167187008628382,0.146829194222292,-0.199269954411947,-0.432659475377088,"Top-ranked",588092,"Lyme disease"
-0.211549212874127,0.0400222005228163,0.42492552992694,-0.102883448020485,0.0714241724662811,0.262118385544492,-0.166118174845416,0.0849247304382703,-0.177273266112723,-0.419327518287654,"Top-ranked",588092,"Lyme disease"
-0.324774396089993,0.101811650524164,0.46479300725834,-0.161644528423347,0.0445962095604539,0.219553991502497,-0.141863970729203,0.128164977471835,-0.22770691423746,-0.410247484323746,"Top-ranked",588092,"Lyme disease"
-0.206665344359014,0.132654723052199,0.372905841651184,-0.0789999813197014,0.107828493484396,0.209263393112685,-0.101754143148689,0.0755761938053214,-0.232548681457951,-0.453427445447617,"Top-ranked",588092,"Lyme disease"
-0.184617268617134,-0.0180039979598618,0.484297458633619,-0.0943556698554211,0.0596563230526266,0.224640332300598,-0.119034782774672,0.126884226281047,-0.294739490966741,-0.389557127062963,"Top-ranked",588092,"Lyme disease"
-0.246083756977719,0.116285365389047,0.488174196592978,-0.103783911847949,0.126561045995432,0.177969573529322,-0.0628816212046033,0.132768293370695,-0.254984847519294,-0.460506609945749,"Top-ranked",588092,"Lyme disease"
-0.223463091503713,-0.0265555610202494,0.371065234514484,-0.128878820632524,0.0880889135987154,0.190260936670781,-0.167866570333227,0.128084898867727,-0.0994896737746808,-0.421309743060145,"Top-ranked",588092,"Lyme disease"
-0.233909148777724,0.21797835979931,0.449649662864264,-0.0574160862136334,0.0727787605221182,0.246868464709439,-0.154578442127479,0.0787905302356808,-0.187652660601071,-0.418368831316654,"Top-ranked",588092,"Lyme disease"
-0.059877759441533,0.0377312328568465,0.362774919524595,-0.0846099474273092,0.0222530745609847,0.177771091868,-0.131036210975023,0.0865887833222218,-0.105311498624257,-0.486206479307521,"Top-ranked",588092,"Lyme disease"
-0.195617821185589,-0.0235665206358166,0.425511136135146,-0.0568644305967768,0.0677566354375607,0.160136960309535,-0.135539929537262,0.159905822024766,-0.181353527459946,-0.425890243229818,"Top-ranked",588092,"Lyme disease"
-0.254170573607801,0.017982389180851,0.417173103142377,-0.129766925679617,0.0679080230308391,0.174834276683514,-0.13067238046596,0.0858782030603524,-0.218534252598225,-0.404730837104106,"Top-ranked",588092,"Lyme disease"
-0.10310723522534,0.0317352135454651,0.409453542183064,-0.169484795421939,0.0861397642181642,0.239185111116618,-0.136518519624742,0.0971794657604734,-0.150496643352631,-0.447362968609032,"Top-ranked",588092,"Lyme disease"
-0.0556711775047306,0.106205699526548,0.359239316353072,-0.110916943724945,0.101226644928114,0.24831950763994,-0.179026207548586,0.0809159595338972,-0.217374760327719,-0.488863590632725,"Top-ranked",588092,"Lyme disease"
-0.216666755360085,-0.103664088278282,0.404765703410793,-0.11522807216843,0.0560466408932367,0.280711056260964,-0.172431696859502,0.0898983985794538,-0.118882109854499,-0.40248990736329,"Top-ranked",588092,"Lyme disease"
-0.261471800748272,-0.0384570126459424,0.593363556350802,-0.132852993306387,0.0591542407438028,0.288396402082447,-0.128118737064336,0.157840946769874,-0.289423795157384,-0.410788098332405,"Top-ranked",588092,"Lyme disease"
-0.186797946231779,0.0849885631290627,0.465732688800446,-0.172506013176011,0.0695033907855061,0.202176526513754,-0.161820202580846,0.166932763258234,-0.193882349013133,-0.451953624358369,"Top-ranked",588092,"Lyme disease"
-0.174994419429337,-0.0789490841014046,0.394151780591332,-0.0702832588773928,0.0833469870523046,0.260703139055934,-0.167223511091303,0.131653818069883,-0.177111216980832,-0.460929969898395,"Top-ranked",588092,"Lyme disease"
-0.245882084739287,-0.178773885608291,0.370849295344215,-0.056830419613219,0.127218559777491,0.154498440483789,-0.116651852562791,0.131007062358315,-0.167348773383879,-0.418017341357141,"Top-ranked",588092,"Lyme disease"
-0.124692664467117,0.041098025979747,0.369442711025112,-0.0438385074679482,0.0599623841855758,0.269335145811232,-0.125025646419567,0.0643266398352486,-0.153362753578801,-0.438090507522273,"Top-ranked",588092,"Lyme disease"
-0.24214683457707,0.0518785990702905,0.397133319894296,-0.0755190466820595,0.075793038554867,0.213853614788524,-0.112841248927338,0.132980698087527,-0.168642454665663,-0.374036978061297,"Top-ranked",588092,"Lyme disease"
-0.177153678635529,0.102240971485633,0.509417704649633,-0.18311890875856,0.0568264723883361,0.244263286832115,-0.156080576830889,0.147821309639654,-0.242060148934804,-0.411918874465814,"Top-ranked",588092,"Lyme disease"
-0.210831885616255,0.0355385831954287,0.430264839382101,-0.0789798503125463,0.113037074552806,0.253127215269351,-0.121964784942321,0.0955515743002741,-0.187607878460589,-0.439257458794555,"Top-ranked",588092,"Lyme disease"
-0.3053238105263,0.0551231644614472,0.376371623043193,-0.0143769121586478,0.0804206126922961,0.212295284801216,-0.157011084528139,0.13813291505093,-0.190743691436663,-0.470007861810428,"Top-ranked",588092,"Lyme disease"
-0.127546548061419,0.131239501198419,0.405745112825658,-0.0642892648741766,-0.00139172797526038,0.181811009750302,-0.0963253298551734,0.168947821217851,-0.158297205471776,-0.312556205362333,"Top-ranked",588092,"Lyme disease"
-0.0907827404660554,0.161769435396935,0.298358360043781,-0.0810571847546293,0.0457510895295386,0.151235240012995,-0.138841776622538,0.143918481146026,-0.16785075197944,-0.53057694873556,"Top-ranked",588092,"Lyme disease"
-0.217057236027327,0.0556492345314022,0.283537135629826,-0.129400969841783,0.0734592040027594,0.225204041803122,-0.151197274985556,0.088285547243576,-0.108111143740973,-0.480516151323064,"Top-ranked",588092,"Lyme disease"
-0.24249284253222,0.0940508932757577,0.457148589088317,-0.130286554951433,0.0921683951118823,0.211757245383368,-0.182542704352063,0.0870605109301963,-0.179251541220682,-0.502478893825792,"Top-ranked",588092,"Lyme disease"
-0.177288460922897,0.0735542205353074,0.479568430522401,-0.125634379673558,0.11631641706692,0.207587072547499,-0.116075262181755,0.112616818524415,-0.295648157461386,-0.388931165356917,"Top-ranked",588092,"Lyme disease"
-0.163111872255626,0.0380390530066041,0.327317753896019,-0.0892977251659523,0.0965091592772579,0.120167780757226,-0.132383976698213,0.15680712167853,-0.217401680159129,-0.516767160200916,"Top-ranked",588092,"Lyme disease"
-0.270323040202933,-0.080472857794915,0.459066274510583,-0.181120173348381,0.0653013895160757,0.172059855968996,-0.134340634340605,0.142399741841785,-0.2156228124884,-0.42140125813628,"Top-ranked",588092,"Lyme disease"
-0.0562371451180432,0.0740892622435182,0.358819430232436,-0.0176441608411238,0.0239299805640587,0.130559502825665,-0.174702594567232,0.144652793829439,-0.232667772061686,-0.506366677210431,"Top-ranked",588092,"Lyme disease"
-0.264686764194822,-0.0307928563104614,0.449303060917191,-0.098928832283616,0.0941009277155791,0.230688464816703,-0.127868505576891,0.0516005987480395,-0.184597649398539,-0.396475976689841,"Top-ranked",588092,"Lyme disease"
-0.065873502170017,0.149260000472401,0.414400776408823,-0.0704437695322232,0.120874113403604,0.22529701368016,-0.109706186640123,0.0805246161810519,-0.172162919520675,-0.501430792918509,"Top-ranked",588092,"Lyme disease"
-0.123387377274452,-0.0448337066428192,0.403631236176877,-0.154355324141932,0.074443647634165,0.199193467511925,-0.113089883270382,0.0986573087979181,-0.176242142495739,-0.46255633210133,"Top-ranked",588092,"Lyme disease"
-0.10022915992487,0.197034708946579,0.437761944677977,-0.120530209133021,0.0634332654996542,0.188469398388243,-0.129224376920562,0.110276386808879,-0.134003317855151,-0.441451165875195,"Top-ranked",588092,"Lyme disease"
-0.266757075889765,0.0812246421995566,0.328146675817015,-0.0512440878631471,0.075200469062659,0.175504968621712,-0.124672327011473,0.129272639855035,-0.199569833180872,-0.466905910083595,"Top-ranked",588092,"Lyme disease"
-0.216419687703022,0.0831180249352515,0.424049414801016,-0.0982656325930409,0.015649303035235,0.156369609969043,-0.102349178246401,0.161939030712295,-0.247166421030506,-0.436084502481349,"Top-ranked",588092,"Lyme disease"
-0.0814468684616703,-0.0745990535219223,0.477271225848933,-0.0697355389774881,0.0788039575540396,0.184622204249757,-0.0780546036200829,0.082902940672628,-0.278113992999475,-0.454807752789095,"Top-ranked",588092,"Lyme disease"
-0.180895445696651,0.12497212138972,0.329971921940041,-0.080615058023313,0.0537817144587734,0.165398368072533,-0.115946240564235,0.106000030345412,-0.168784085408196,-0.401970841100775,"Top-ranked",588092,"Lyme disease"
-0.188113577348094,0.0932754679764748,0.377631952211231,-0.0698964238356025,0.0375368340411269,0.204598344146988,-0.117232667432222,0.0633266813462819,-0.182168492253693,-0.449660735316025,"Top-ranked",588092,"Lyme disease"
-0.303753678371554,-0.127356567440313,0.439166559693154,-0.0796929401455544,0.0608226816047932,0.215954702568404,-0.12002801689884,0.100894978945898,-0.287573000426452,-0.429018353199476,"Top-ranked",588092,"Lyme disease"
