"crop_cover:1","evi_dissimilarity:1","precip_change:1","tmean_change:1","urban_cover:1","type","id","Disease"
-0.437721104529448,-0.206024647756809,-0.461794214601723,0.62231083730461,-0.286798207110437,"Top-ranked",930850,"Plague"
-1.48547168269374,0.568058616436997,-0.0133074901256507,0.56007228541332,-0.316123307963205,"Top-ranked",930850,"Plague"
-1.12528940586309,0.205633258321696,0.15790797988134,0.519593358946798,-0.955099296256551,"Top-ranked",930850,"Plague"
-0.29329898845513,0.0281939445084598,0.0592921164991427,0.451179711937978,-0.159403207832947,"Top-ranked",930850,"Plague"
-1.22346397096934,-0.118753820294136,-0.176357271573246,0.516746020798135,-0.391008134631706,"Top-ranked",930850,"Plague"
-0.766170486128439,0.0803588340403521,-0.125616572905602,0.834681857999184,-0.496490597369011,"Top-ranked",930850,"Plague"
-0.476578886593397,-0.148000301776424,-0.163389135803588,0.326272067111877,-0.642344000727806,"Top-ranked",930850,"Plague"
-1.6505009557757,0.475543657533977,0.260287954583239,0.42380244666222,-0.467953308020613,"Top-ranked",930850,"Plague"
-1.39047682009426,0.30016544968299,0.132945838887225,0.423691881048203,-0.586425541744034,"Top-ranked",930850,"Plague"
-1.02599320899178,0.0347998078167105,0.0419448120481841,0.432664485468542,-0.523233804291066,"Top-ranked",930850,"Plague"
-0.941422463838679,0.245863647597301,0.283229918401343,0.499976647257823,-0.216459723428606,"Top-ranked",930850,"Plague"
-0.690238722373488,0.0142769778586359,0.283853762439912,0.404741636427394,-0.627349395403788,"Top-ranked",930850,"Plague"
-0.873956448263303,-0.136341897016897,-0.164178688023653,0.512975044466855,-0.240539085355442,"Top-ranked",930850,"Plague"
-0.805427449634534,-0.0942714934282021,-0.141275959224554,0.334628879321983,-0.191915483859793,"Top-ranked",930850,"Plague"
-0.994995618415519,0.0489062369898803,-0.205033192084056,0.576732196761207,-0.0299093807758475,"Top-ranked",930850,"Plague"
-1.26694623825861,0.198403860585212,0.00942505634351642,0.633012047806837,-0.245496521732645,"Top-ranked",930850,"Plague"
-1.12737130406018,0.0412732709033533,-0.448517061296344,0.538789585676965,-0.759911489953161,"Top-ranked",930850,"Plague"
-1.21935674646097,0.539587917650608,0.319050777908638,0.39882311686775,-0.571159625776687,"Top-ranked",930850,"Plague"
-0.987683587199481,0.0579359762339049,0.112402239982641,0.451613208122805,-0.747445114743697,"Top-ranked",930850,"Plague"
-1.37425468935836,0.0465080032267236,0.289383138988331,0.825026493975748,-0.308185291210602,"Top-ranked",930850,"Plague"
-1.18513610132423,0.0130325195134358,0.247567911360974,0.628641683985761,-0.447075559717295,"Top-ranked",930850,"Plague"
-1.18043060947161,0.201638583935436,0.0300902426596076,0.622061027165752,-0.461174959065377,"Top-ranked",930850,"Plague"
-0.847767485468977,-0.0767033662206813,0.109629098491567,-0.0851533559945331,-0.554861142822188,"Top-ranked",930850,"Plague"
-1.04814615449877,0.233953241798702,-0.392835213240737,0.565933894578937,-0.444103403799284,"Top-ranked",930850,"Plague"
-0.379128869162323,-0.00468696859799572,-0.0760925160102753,0.29889666514114,0.24312457052668,"Top-ranked",930850,"Plague"
-1.02414947860939,0.108445312801247,-0.173820924396517,0.606101596578553,-0.367974171652073,"Top-ranked",930850,"Plague"
-0.721638342687391,0.144512481850673,-0.43760535249152,0.614698125172466,0.295870115367975,"Top-ranked",930850,"Plague"
-0.454364457535974,-0.0293422494711087,-0.368821198746591,0.710777673982007,-0.0232758151132361,"Top-ranked",930850,"Plague"
-1.7230370407716,0.398786367309296,-0.0939034600783066,0.658466963120968,-0.463511622427352,"Top-ranked",930850,"Plague"
-1.40405713197476,0.395161760982505,0.0847751538117473,0.747861528873375,-0.0324300010481591,"Top-ranked",930850,"Plague"
-0.691434536690486,-0.0458753586762813,-0.246705508414686,0.24596559178918,-0.659905251338578,"Top-ranked",930850,"Plague"
-0.800702333234674,0.115081346142333,-0.113845135768959,0.95643203283513,-0.796584358137104,"Top-ranked",930850,"Plague"
-1.10649608540959,0.180076142695908,-0.275002895268527,0.222565165758646,-0.191835061548601,"Top-ranked",930850,"Plague"
-0.873653661674799,0.282540470239513,-0.0431064408330835,0.622958334351729,-0.890700926989799,"Top-ranked",930850,"Plague"
-0.810898702345363,-0.100012286284991,-0.395848507538211,0.353261817510131,-0.194646037860304,"Top-ranked",930850,"Plague"
-1.47203619990031,0.158182125473675,-0.0394158846639429,0.780141538117574,-0.33970011129579,"Top-ranked",930850,"Plague"
-0.294958998062082,0.0500392496333302,0.0522225453206262,0.439182800328918,-0.434099466403191,"Top-ranked",930850,"Plague"
-1.10788764078921,0.103604503640774,-0.00576684446891704,0.282143588227031,-0.32078419803459,"Top-ranked",930850,"Plague"
-0.41497326484339,0.183849887721143,-0.0148425249909199,0.26931189306586,-0.456368896032958,"Top-ranked",930850,"Plague"
-0.908614355633535,0.564017847393135,0.524878848301591,0.20281626665318,-0.28976739318859,"Top-ranked",930850,"Plague"
-1.37009483882043,0.214537750519474,-0.21058301539306,0.164371695437331,-0.0822226433724275,"Top-ranked",930850,"Plague"
-1.39864710191285,0.349075699357111,0.286174516141984,0.312269209359807,-0.465814595426874,"Top-ranked",930850,"Plague"
-0.51517316874225,-0.525207789588207,-0.0397699700917778,0.427631265852486,-0.0607642959136509,"Top-ranked",930850,"Plague"
-0.598673147902625,-0.697899214512737,-0.301850046838464,0.428082940346509,-0.1970113538123,"Top-ranked",930850,"Plague"
-1.24799903379381,0.234683581951495,-0.334227937915368,0.342335177455581,-0.421176967978346,"Top-ranked",930850,"Plague"
-1.4923110897513,0.29037509873628,0.228630253491124,0.325071881704659,0.0547412716147717,"Top-ranked",930850,"Plague"
-0.938865189494754,-0.201864376381553,-0.0871463265091582,0.491459496687693,-0.370219218878825,"Top-ranked",930850,"Plague"
-1.31277280378869,0.442997216940867,0.0295372114911783,0.729805982239929,-1.12356948022718,"Top-ranked",930850,"Plague"
-1.28314483703791,0.323019068001931,0.258005567495788,0.36680187651261,-0.109481125697347,"Top-ranked",930850,"Plague"
-0.858412682407421,-0.0831372256480048,-0.152802081740205,0.604027890418254,-0.432245966246828,"Top-ranked",930850,"Plague"
-0.74911780997566,-0.311776338749276,-0.501321673278507,0.284121272917223,-0.422384191244367,"Top-ranked",930850,"Plague"
-1.17018889041844,0.319550827296858,-0.27624217634142,0.733163971664017,-0.844310472476254,"Top-ranked",930850,"Plague"
-1.23930550816841,0.63610937801968,0.0702897517900896,0.647277623152896,-0.444469157778458,"Top-ranked",930850,"Plague"
-1.11240027847907,0.319343654439303,0.147313312601499,0.322654179472336,-0.439013938754363,"Top-ranked",930850,"Plague"
-0.416431857123069,-0.348486269705312,-0.356808973954872,0.309720359754763,-0.681937388161231,"Top-ranked",930850,"Plague"
-0.781863931910299,-0.212208077072803,-0.455418195688159,0.144772889661502,-0.512218199392079,"Top-ranked",930850,"Plague"
-0.836043265544551,-0.0736515221016139,-0.360988427115553,0.197192233079887,-0.0204691908965684,"Top-ranked",930850,"Plague"
-1.23697229163469,0.276983535052206,0.22360607163198,0.451042479340322,-0.843921556917021,"Top-ranked",930850,"Plague"
-0.976988576616031,0.184409204887374,-0.00331819277297667,0.395259236462668,-0.773456160904082,"Top-ranked",930850,"Plague"
-0.24098235685638,-0.244390465005598,-0.196357234908401,0.195047387287881,-0.0291411600734424,"Top-ranked",930850,"Plague"
-0.412985637665829,-0.0244059288682263,-0.360070183806536,0.359754020940462,-0.480234439328307,"Top-ranked",930850,"Plague"
-1.2744703604703,0.0316327894432161,-0.0082037809365536,0.459852665637176,-0.511284073039674,"Top-ranked",930850,"Plague"
-1.56897642964957,0.228892710515947,0.477772343424175,0.381327705557215,-0.659092979082408,"Top-ranked",930850,"Plague"
-0.9975381679821,0.157535423548956,-0.0378642136061914,0.517878667495221,-0.335642180516281,"Top-ranked",930850,"Plague"
-0.842502159482258,0.177030298043396,-0.257286177541734,0.377319724085605,-0.657142568207506,"Top-ranked",930850,"Plague"
-1.04769630710103,-0.311407530267708,0.172900489870124,0.703162259787336,-0.20571186074098,"Top-ranked",930850,"Plague"
-0.49531788217313,-0.132732351320795,-0.23591851777482,0.517555805659329,-0.712578359020513,"Top-ranked",930850,"Plague"
-0.667314315354846,-0.131885956547296,0.317260133553142,0.721505805596109,-0.487161263929861,"Top-ranked",930850,"Plague"
-0.580232332538577,0.301044184300121,-0.540037824153568,0.702833392435724,-1.0502778784807,"Top-ranked",930850,"Plague"
-0.988775239760979,0.320249715976179,-0.0980308982609305,0.611863031253538,-0.490343435461799,"Top-ranked",930850,"Plague"
-0.580647785797722,0.208901450423025,-0.332663018929325,0.0475982818593773,-0.27308823450718,"Top-ranked",930850,"Plague"
-0.344172727204407,-0.153212534525372,-0.215287421974783,0.401087612823515,-0.336509338241143,"Top-ranked",930850,"Plague"
-0.9589192578229,0.156521731295302,-0.0389860859728458,0.534270935542824,-0.631931192697665,"Top-ranked",930850,"Plague"
-0.429286985947148,0.213868022246663,-0.0154468822224721,0.232238189420601,-0.458517072460313,"Top-ranked",930850,"Plague"
-1.12892393795047,0.711602080758962,0.031411056181859,0.479170052771166,-0.49799670320676,"Top-ranked",930850,"Plague"
-1.31057012440442,-0.0567522146122422,0.0338939789916523,0.598177429022074,-0.15044908622225,"Top-ranked",930850,"Plague"
-0.784151817394697,-0.0977442963890845,0.0891830107953342,0.253029821486183,0.0389376298915499,"Top-ranked",930850,"Plague"
-1.22000470618621,-0.185439674617311,0.359471168307388,0.501373196035148,-0.336383392761561,"Top-ranked",930850,"Plague"
-0.896364287468433,0.571413926531049,0.144128064564861,0.17282825118715,-1.23004069200934,"Top-ranked",930850,"Plague"
-0.629957199636306,-0.35443172125426,0.055087003013636,0.31160436362355,-0.123557939674064,"Top-ranked",930850,"Plague"
-0.853507921699535,0.48124701577742,-0.225795176125472,0.590170556113336,-0.771215626003399,"Top-ranked",930850,"Plague"
-1.10315396833241,-0.0748496585715183,-0.373126002900936,0.437566518316682,0.0700027094015657,"Top-ranked",930850,"Plague"
-1.34122694006534,0.498362685507429,0.310978076521173,0.242491442597592,-0.649854358483956,"Top-ranked",930850,"Plague"
-0.620587959821229,0.0780743566435854,-0.525038880707017,0.574149554604927,0.0277468110489225,"Top-ranked",930850,"Plague"
-1.91102155567251,0.834273063524185,-0.021896366272257,0.286378046631627,-0.566159753108332,"Top-ranked",930850,"Plague"
-1.29428421101558,0.401306303721959,0.267510399995418,0.6001900139156,-0.224142775039939,"Top-ranked",930850,"Plague"
-1.18015926042368,0.174447334585246,0.246180844566766,0.69167931707308,-0.508145684175408,"Top-ranked",930850,"Plague"
-1.06920253288185,0.041842096146267,-0.284872616427626,0.292867242833495,-0.223027784119394,"Top-ranked",930850,"Plague"
-0.394002391065397,-0.394644845664797,-0.00857757476693687,0.537079433868999,-0.62818311751566,"Top-ranked",930850,"Plague"
-1.49589346614258,0.475593378307356,0.604088456323962,0.603928043849759,-0.283487721931909,"Top-ranked",930850,"Plague"
-0.593924803496197,-0.178271458967567,-0.58642640355807,0.305667321698686,-0.726482791891153,"Top-ranked",930850,"Plague"
-1.10246834385859,0.0117580233676459,0.370491072287888,0.297026269652042,-0.436916136794628,"Top-ranked",930850,"Plague"
-0.94389247024158,0.153626267943255,0.133347294695915,0.248588810548609,-0.960143417333311,"Top-ranked",930850,"Plague"
-0.857070246284211,-0.0336707099110506,-0.097506510398152,0.232367056728788,-0.566090908687272,"Top-ranked",930850,"Plague"
-0.804089772493672,-0.157936702154157,-0.0313991116984596,0.398903126364155,-0.381678172238263,"Top-ranked",930850,"Plague"
-1.52334779915173,0.377358974377906,-0.277687460753905,0.61502897193544,-0.907996774756888,"Top-ranked",930850,"Plague"
-1.55212232903031,0.317357483794408,-0.265463876825837,0.719243268146001,-0.365950623694528,"Top-ranked",930850,"Plague"
-0.986153319583108,0.281202771895208,0.0281620787289258,0.45661870747421,-0.376626087227448,"Top-ranked",930850,"Plague"
-0.0592056756667604,-0.33319880419677,-0.285721940774177,-0.000643521315374707,-0.0203144025758718,"Top-ranked",930850,"Plague"
-0.225216873971462,-0.180869181757968,0.185240582765461,0.408951740811736,-0.126112841356227,"Top-ranked",930850,"Plague"
-0.748741847049591,-0.0706736519963285,0.11134231866196,0.133174743082116,-0.910546658447365,"Top-ranked",930850,"Plague"
-0.893101539398761,-0.272185710084492,-0.237427638364405,0.753751793869282,0.352053732591448,"Top-ranked",930850,"Plague"
-0.786672208175424,0.371171396298995,0.0985676247553306,0.665292258887403,-0.452034474300675,"Top-ranked",930850,"Plague"
-0.650816289435725,0.165927489343936,0.0542014403910525,0.45280654053555,-0.541341747215376,"Top-ranked",930850,"Plague"
-0.596986177296519,0.0366239440275254,-0.146588612233316,0.508984436583754,-0.292116068647403,"Top-ranked",930850,"Plague"
-0.992799462617768,0.116269113015468,0.129307830792236,0.594093170107759,-0.465409891893124,"Top-ranked",930850,"Plague"
-0.640619624047399,-0.805599059329457,0.112022452430659,0.0186088425105785,-0.122186137252933,"Top-ranked",930850,"Plague"
-1.6249391366486,0.439483485130779,0.0530202294174898,0.393480777318553,-0.530627895813907,"Top-ranked",930850,"Plague"
-0.639711936247592,0.263722058155824,-0.0907719842514328,0.456093548939783,-0.693084244657211,"Top-ranked",930850,"Plague"
-0.678899308241262,-0.387369375042249,-0.0541550285097835,0.267843817107688,0.136841116687732,"Top-ranked",930850,"Plague"
-1.58503052143493,0.326114609733805,0.251104303541219,0.447836463422701,-1.15133668558916,"Top-ranked",930850,"Plague"
-0.889653215124693,-0.147688054711443,-0.172833058100228,0.629696448464352,-0.160474412886319,"Top-ranked",930850,"Plague"
-1.33687594078243,0.0646372001406476,-0.0972651770005025,0.737028672583523,-0.132352039083889,"Top-ranked",930850,"Plague"
-0.936754116544156,0.12677727276439,-0.457716197237178,0.367494301122962,-0.315179047275085,"Top-ranked",930850,"Plague"
-0.969535534306599,0.0387863644831801,-0.00147323845165079,0.144552837619004,-0.337688373229731,"Top-ranked",930850,"Plague"
-0.577129390020339,-0.241734422685383,-0.0801050092145505,0.407348101263099,-0.896436929782469,"Top-ranked",930850,"Plague"
-1.09463562360925,-0.073985319580085,-0.0302735460343146,0.445888559308306,-0.612274810497357,"Top-ranked",930850,"Plague"
-0.626334689316947,-0.269177167696549,-0.097827805488822,0.93888468935254,-0.763441083336341,"Top-ranked",930850,"Plague"
-0.571996528112964,-0.104578783313245,0.00147830437628094,-0.000245731514071423,-0.927113514054758,"Top-ranked",930850,"Plague"
-1.06197496012815,0.148318458363987,-0.298744009252064,0.660563832933046,-0.57529700024287,"Top-ranked",930850,"Plague"
-0.894071376489296,-0.0815895355519602,0.582874740621529,0.450782065365369,-0.291534082395591,"Top-ranked",930850,"Plague"
-0.406368429610043,-0.311660814478257,-0.43720736725126,0.396996964385952,-1.06747985350686,"Top-ranked",930850,"Plague"
-0.797666618091422,0.0298654478635065,0.202981740290772,0.562016284117545,-0.358688913040879,"Top-ranked",930850,"Plague"
-1.24464133201167,-0.12788016311659,-0.022857386806154,0.58254303561216,-0.210531285458349,"Top-ranked",930850,"Plague"
-0.957270304447258,0.0878802900558824,-0.127186742227747,0.787096988187031,-1.07342371440394,"Top-ranked",930850,"Plague"
-1.06918028813043,0.158431531397389,-0.0434238910758245,0.782888955018528,0.127259876618113,"Top-ranked",930850,"Plague"
-1.04254251990557,0.146082894077302,-0.147352378276356,0.711215315312254,-0.315283767414606,"Top-ranked",930850,"Plague"
-1.12511434030957,0.17974788610384,0.188285592613907,0.519087152907506,-0.514359819838572,"Top-ranked",930850,"Plague"
-1.32917065331182,0.407345430834315,-0.235325263655623,0.565368962312266,-0.514704677856255,"Top-ranked",930850,"Plague"
-0.350545333480749,-0.499007762615717,0.104719759244223,0.430094293287323,-0.351501440675479,"Top-ranked",930850,"Plague"
-0.759939769100691,-0.0776103827346402,0.0574115800927929,0.471002044734641,-0.597469196556616,"Top-ranked",930850,"Plague"
-1.40641151760981,0.160172805961705,0.0597141574787447,0.594185330752641,-0.152817699657096,"Top-ranked",930850,"Plague"
-1.174678840817,0.0168211638617838,-0.399852628966754,0.488231116799668,-0.480895955015193,"Top-ranked",930850,"Plague"
-1.24528343733924,0.735018440315625,-0.0715114076433379,0.648309868203827,-1.0579049754989,"Top-ranked",930850,"Plague"
-1.10240747590389,0.226020641272816,0.0589649435665775,0.503752768808466,-0.591387379639054,"Top-ranked",930850,"Plague"
-0.511064097917764,-0.348508784419548,-0.32073389032435,0.167743572618539,0.190601944276933,"Top-ranked",930850,"Plague"
-0.990084342095636,0.049399525140786,-0.449942049027465,0.587530861543749,-0.417197780899902,"Top-ranked",930850,"Plague"
-0.801525441173087,-0.286009903713526,-0.336169440497666,0.0987407856682556,-0.627723584754914,"Top-ranked",930850,"Plague"
-1.48526376008344,0.427445963150817,-0.156725545952279,0.895816693827896,-0.633254674040837,"Top-ranked",930850,"Plague"
-0.919846291947609,0.0614528802205819,-0.308965043509772,0.0130083774909798,-0.30380450113192,"Top-ranked",930850,"Plague"
-0.649255575484457,-0.108910762677594,0.0284103959792029,0.497307050716299,-0.318572358979988,"Top-ranked",930850,"Plague"
-1.40453071291236,0.592280437603644,-0.152755329537144,0.479974030221087,-0.819428424208408,"Top-ranked",930850,"Plague"
-0.882406050632724,0.196797274824356,0.148101055563624,0.225670134526448,-0.995500313803038,"Top-ranked",930850,"Plague"
-1.15351531873549,0.0467267316797664,-0.114873920413791,0.946808290901353,-0.153735120860515,"Top-ranked",930850,"Plague"
-1.45492129172293,0.180104870116848,-0.437193503374868,0.359266294672065,-0.558617722505096,"Top-ranked",930850,"Plague"
-0.540876137076643,-0.0801268899300477,-0.0520494357475774,0.433659033035715,-0.449810515127077,"Top-ranked",930850,"Plague"
-1.55801901036466,0.194341841530295,-0.13552887331985,0.735563099649267,-0.0986498776705465,"Top-ranked",930850,"Plague"
-0.910808154833107,0.0782886269219932,-0.0445731215148184,-0.0431056929294061,-0.29171890031753,"Top-ranked",930850,"Plague"
-1.34153801764974,0.398075047395498,-0.27553164106163,0.436432223122916,-0.444060002582175,"Top-ranked",930850,"Plague"
-0.92013934699448,0.0496672771321007,0.0988329116676259,1.01534425808645,-0.333904671378498,"Top-ranked",930850,"Plague"
-0.963547281267425,0.00818305291007876,0.685416652075081,0.475194779175617,-0.96580450118993,"Top-ranked",930850,"Plague"
-0.786720058147408,0.119714523080642,0.167834781481389,0.489666040708789,-0.459985235719442,"Top-ranked",930850,"Plague"
-0.885659960037729,-0.0175558144399444,-0.0286309576361279,0.581933766770808,-0.966974992896135,"Top-ranked",930850,"Plague"
-0.916382944753405,-0.263232870934402,0.800717593233966,0.616989692115232,-0.47359024857001,"Top-ranked",930850,"Plague"
-1.0552283031241,0.132521253234382,-0.171052945739937,0.715865270742244,-0.528712192237867,"Top-ranked",930850,"Plague"
-1.12584774052348,0.336627197702751,0.424679513011957,0.26239622922224,-0.745394661408322,"Top-ranked",930850,"Plague"
0.161397583535592,-0.490071825045552,-0.49462143965696,0.104598353559444,-0.402037871828757,"Top-ranked",930850,"Plague"
-0.0907799173623124,-0.347077318835587,-0.764059608510621,0.270308468868769,-0.50816656328441,"Top-ranked",930850,"Plague"
-1.49776691603336,0.242823892717186,-0.0947245794263746,0.983905008994035,-0.477525938717082,"Top-ranked",930850,"Plague"
-1.60354431718248,0.390044203381532,0.273476712293578,0.470494354332523,0.126927861333516,"Top-ranked",930850,"Plague"
-0.701299632951652,0.0951360543999617,0.0663723795071934,0.217422416418685,-0.87612266959487,"Top-ranked",930850,"Plague"
-1.29767775275826,0.432064183576601,0.673603309278814,0.60604478018862,-0.317144653772813,"Top-ranked",930850,"Plague"
-1.74291021812924,0.22314340213949,-0.202365678984956,0.700175268429023,-0.876223488532275,"Top-ranked",930850,"Plague"
-0.822579700323895,-0.0495258522631329,-0.509814694925747,0.327130703603771,-0.320408726115731,"Top-ranked",930850,"Plague"
-0.584423608918809,-0.0908897403669139,0.15935983065763,0.425834252719988,-0.276648238309688,"Top-ranked",930850,"Plague"
-0.929415534064603,0.4218262360239,-0.288642372724715,0.484970517651097,-0.431977943511966,"Top-ranked",930850,"Plague"
-0.859826597046056,0.507115355493289,0.432505745446821,0.515461373594245,-0.863689616333096,"Top-ranked",930850,"Plague"
-0.795385572113409,0.00836622152056441,0.255133052173064,0.703545463393274,-0.74818522256997,"Top-ranked",930850,"Plague"
-0.689566971690675,-0.0907838610435866,0.263438394727662,0.407736775491041,-0.577930183202528,"Top-ranked",930850,"Plague"
-0.638160363665491,-0.406055504371387,-0.217147397580905,0.205415442379469,-0.243020080717278,"Top-ranked",930850,"Plague"
-1.12320400750852,0.157540991704529,0.163700663180876,0.484918904730641,-0.215490068894855,"Top-ranked",930850,"Plague"
-1.76917482801624,0.168387059801006,-0.161389416157526,1.07041899455701,-0.169588756064689,"Top-ranked",930850,"Plague"
-1.00075677475848,-0.172976308652562,0.416773389558581,0.298912279049972,-0.198055998223961,"Top-ranked",930850,"Plague"
-0.901642270066563,-0.23944196022083,-0.0774227352336549,0.213667600321379,-0.255643798719958,"Top-ranked",930850,"Plague"
-1.04182445261457,-0.509198260035181,-0.36999935598207,0.534847619987475,-0.127644964915615,"Top-ranked",930850,"Plague"
-1.33265616372266,0.405127362778349,0.0353613838437029,0.297795762681729,-1.03803060757699,"Top-ranked",930850,"Plague"
-1.19555610770694,0.253944558491181,0.288828478268426,0.607491918412253,-0.62311461018408,"Top-ranked",930850,"Plague"
-1.08967433472823,0.420014341683448,0.6375427119303,0.564258877378868,-0.417713681411677,"Top-ranked",930850,"Plague"
-0.76816099597965,-0.298175015363177,-0.278110300236179,0.231579701383237,-0.532706810453146,"Top-ranked",930850,"Plague"
-1.07473421405064,-0.0142313764146764,0.320004291464067,-0.0088138663557088,-0.387414189133126,"Top-ranked",930850,"Plague"
-1.41340722525459,-0.0707936860163983,0.267457994890891,0.109032482166503,-0.429731980416528,"Top-ranked",930850,"Plague"
-1.05208918447455,-0.301310398460137,-0.515108381533081,0.689498886313145,-0.315236951124493,"Top-ranked",930850,"Plague"
0.101680180362919,-0.0976667217469329,-0.10100533139428,-0.123612105196906,-0.841592595276928,"Top-ranked",930850,"Plague"
-0.745412915567441,0.154909781274845,0.244171443878112,0.438977333700274,-0.182711582257777,"Top-ranked",930850,"Plague"
-1.00490511370362,0.197065008995474,-0.41834551187776,0.64323714834643,-0.340955846553571,"Top-ranked",930850,"Plague"
-1.64343544442461,0.182497062503403,-0.12367311653287,0.810357447720554,-0.343207746238315,"Top-ranked",930850,"Plague"
-1.2503890153321,0.537491994628053,-0.212931006118966,0.76981654680315,-0.775915249933031,"Top-ranked",930850,"Plague"
-1.03932224169508,-0.0922144152443283,-0.289352656966853,0.612708890905017,0.189913955784271,"Top-ranked",930850,"Plague"
-0.689866632230928,0.233440965770337,-0.0945469343241051,0.328033088365653,-0.573347353203285,"Top-ranked",930850,"Plague"
-1.05453307354304,0.528464750629058,-0.434710363120427,0.679530217902586,-0.0352873990839717,"Top-ranked",930850,"Plague"
-1.03776302421055,-0.224653401426551,0.0220373307715798,0.368440694352547,-0.442194952747505,"Top-ranked",930850,"Plague"
-1.25878277039956,-0.246528654047437,0.0431465570618755,0.701384143700258,0.0685727706002209,"Top-ranked",930850,"Plague"
-0.50190106251378,-0.0290665710302093,0.194302523275589,0.43641831493014,-0.152343176098249,"Top-ranked",930850,"Plague"
-0.772767390415951,0.111389475246634,-0.348307747676537,0.0980371748914795,-0.482195050843768,"Top-ranked",930850,"Plague"
-1.31954975572991,0.218023190710151,0.0655869521363949,0.821468756710888,0.147399789259594,"Top-ranked",930850,"Plague"
-0.526989410730477,0.102470293138993,-0.109732454480298,0.451131470283625,-0.552333617577776,"Top-ranked",930850,"Plague"
-1.30761946071151,0.63889983652589,-0.338283093435069,0.585731201658262,-0.947423041565977,"Top-ranked",930850,"Plague"
-1.20431688380142,0.354421172204017,-0.250069127193604,0.608341562885378,-0.647031712069384,"Top-ranked",930850,"Plague"
-1.00538745089643,-0.0989377169009102,-0.377307849248878,1.13294693082035,-0.295415846291639,"Top-ranked",930850,"Plague"
-1.02703148609207,0.20435560703733,-0.265537403544198,0.388127365216437,-0.92317694549439,"Top-ranked",930850,"Plague"
-0.947973175987457,0.135949738453575,-0.132261010557469,0.644757364398297,-0.225141493784436,"Top-ranked",930850,"Plague"
-1.79174579699287,0.315376346540504,0.0784450157936214,0.946193299261356,-0.568044788560288,"Top-ranked",930850,"Plague"
-0.90583241890519,0.511909614923753,0.0316521422147726,0.487852438409635,-0.758197710962372,"Top-ranked",930850,"Plague"
-1.51916507891895,0.423557486785458,-0.0914301681616127,1.04190028056928,-0.548120892276605,"Top-ranked",930850,"Plague"
-0.809259257277744,-0.00828696761429812,-0.284506695223313,0.42719977483269,-0.852597925543024,"Top-ranked",930850,"Plague"
-0.76279438188282,-0.0111427381698427,-0.593904835658914,0.144798525235682,-0.490479309123766,"Top-ranked",930850,"Plague"
-1.81790900064989,0.458074548485526,-0.111042765007628,0.386237976418686,0.00933932052465264,"Top-ranked",930850,"Plague"
-0.723713151937616,0.311670904979404,-0.379599412414754,0.506882430045743,-0.288375773604503,"Top-ranked",930850,"Plague"
-1.25528193098771,0.295583258081801,-0.432221534242386,0.381051137499851,0.0614395425045864,"Top-ranked",930850,"Plague"
