"biodiv_intact:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","hunting:1","social_vulnerability:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-0.278220662845963,-0.36753045044117,0.715004477611424,0.184534763371495,-0.416199426785792,0.835430868854028,0.469310706423319,-0.35322519299791,"Top-ranked",931845,"Ebola virus disease"
-0.0617575147079509,0.0341957422427684,1.74025459215775,0.216878524799176,0.372690236383869,0.178487945347899,0.328550188574335,-1.30894329019458,"Top-ranked",931845,"Ebola virus disease"
0.0510304894637556,-0.26770444742305,1.01229991400248,-0.00870497977887094,-0.835683369332178,-0.0764756509433347,0.080174918134598,-0.670592732946614,"Top-ranked",931845,"Ebola virus disease"
0.177345214181264,0.393385769489324,1.06858282226033,0.268729718740025,0.0552486063012838,0.171857139125818,-0.303697223096248,-0.754557911026548,"Top-ranked",931845,"Ebola virus disease"
-0.170064115529891,0.00138621818870785,0.497081498296524,-0.0972585487953123,-0.368196778917949,1.1261596103658,0.473527090632771,-0.363003872974883,"Top-ranked",931845,"Ebola virus disease"
0.755082269431094,-0.561943536804088,0.912824180566258,0.0902586770371337,0.288049611083562,-0.151338172693596,0.279575393401731,-0.224031137077681,"Top-ranked",931845,"Ebola virus disease"
-0.295347302981928,0.140691649844546,0.622335509536535,0.0563855872135507,-0.173089257423636,0.41301986140809,0.648321795313783,-0.386431582853556,"Top-ranked",931845,"Ebola virus disease"
0.252484895869921,-0.206099564505141,0.690390417511282,-0.132390351869578,-0.299497122143156,1.16711105612014,0.533749535228356,-0.163004067837463,"Top-ranked",931845,"Ebola virus disease"
0.902242123467381,-0.81422024588497,0.898440843916588,0.0941206366979749,-0.23515875112756,0.226507582107273,0.323582513299193,-0.826013947142917,"Top-ranked",931845,"Ebola virus disease"
0.481893433356332,-0.0467902357464105,1.73915405660725,0.025834954073563,0.179595348137161,0.100365606578264,0.097641679562906,-0.468517615073002,"Top-ranked",931845,"Ebola virus disease"
0.0909839737915828,0.220707017830965,0.932282228293543,0.00993432357391119,-0.0390208947140473,0.398132583707809,0.109406472526468,-0.662267613258073,"Top-ranked",931845,"Ebola virus disease"
0.523669708641491,-0.708461057177985,0.973110980784495,0.0498312139975088,-0.123902760507549,0.0418338013295074,0.0276828663025006,-0.73219082992801,"Top-ranked",931845,"Ebola virus disease"
0.21006700188383,-0.981062383664083,0.364488552961349,0.114769254456333,0.334841890609914,0.710758241791673,0.452477555703061,-0.763432128492217,"Top-ranked",931845,"Ebola virus disease"
0.621587970239599,0.143996327815169,0.468794653810051,-0.0545204385079784,-0.39964437735527,1.15572883122592,0.652663054378746,-0.0583706630322081,"Top-ranked",931845,"Ebola virus disease"
-0.230013591824624,-0.770342626653112,0.0935057742030788,0.463141589268462,0.391110007999706,0.144418276640552,0.200779665777688,-0.449400487546712,"Top-ranked",931845,"Ebola virus disease"
-0.0317929325346709,-0.174962464045885,1.14928193371649,0.0152122060117947,-0.230094908444967,-0.0729360961119092,0.224861856659482,-0.246112738592325,"Top-ranked",931845,"Ebola virus disease"
0.296739772201476,0.186978278518223,1.41624448693428,0.0353481880932126,-0.345288029606643,0.3217700168568,-0.0241451971510657,-0.315334380892418,"Top-ranked",931845,"Ebola virus disease"
0.756598901587052,0.0124839445318571,0.199633316843962,0.0716939400049222,0.0978312243773289,0.400755484630728,0.723930549884501,-0.168052491267594,"Top-ranked",931845,"Ebola virus disease"
-0.0461411094124104,0.367046490279375,0.364643510182371,0.20653537531082,-0.046594490426677,1.14283673120687,0.162441365758711,0.114965215168272,"Top-ranked",931845,"Ebola virus disease"
-0.0507114337253081,-0.441569563376687,0.918455390776857,0.48815153222486,-0.56858121702644,0.053052733553211,-0.242004504346743,-0.184322615886288,"Top-ranked",931845,"Ebola virus disease"
-0.142802534512888,-0.415090907132712,1.67772861697289,0.117539500962239,-0.0245529805612162,-0.232399390543712,0.486523169053439,-1.09726010622811,"Top-ranked",931845,"Ebola virus disease"
0.385167596565733,-0.443005616688187,0.887426881979492,0.173408268519173,-0.128774928512664,-0.0620563985268799,0.513202354159473,-0.628726143307095,"Top-ranked",931845,"Ebola virus disease"
0.0689096090576252,0.468528617082647,1.57298550071488,-0.0987032356216304,-0.219517902801425,0.242774930455442,0.132929085095188,-0.28365868532109,"Top-ranked",931845,"Ebola virus disease"
0.161431466602549,-0.492520724559766,0.278551188168936,0.32154785860604,0.533095875520227,-0.790256239604296,-0.122879470934988,-0.239049304652123,"Top-ranked",931845,"Ebola virus disease"
-0.0837644723581595,-0.532168538168225,0.951775948247869,0.386790463928063,-0.706374430847937,0.117390899905406,0.072118040943451,-0.476653188016865,"Top-ranked",931845,"Ebola virus disease"
0.425481424833807,0.00188996546251949,0.412755696638376,0.166018955597148,0.463166998253239,0.766699170192753,-0.0541214087196095,-1.08488891522193,"Top-ranked",931845,"Ebola virus disease"
-0.0704793512361572,-0.796396119620159,-0.223441302439405,0.243479347038393,0.282439464518879,1.33422433130626,0.95512249747869,0.246887741487019,"Top-ranked",931845,"Ebola virus disease"
-0.371246768728271,0.509357596560916,0.62918388590857,0.147507399400306,-0.48798000176177,0.350886088810562,0.250835778934091,-0.437974048387979,"Top-ranked",931845,"Ebola virus disease"
0.3333436466996,0.127106817361914,0.587337599673473,0.589317063671554,0.60017059630521,-0.0106022038678105,0.761359583674048,-0.256614736655011,"Top-ranked",931845,"Ebola virus disease"
0.64500808826507,0.339098580337788,1.63412655233412,0.120979008319522,-0.0586374598314594,-0.0403782007688219,-0.134187909711354,-1.21172850234495,"Top-ranked",931845,"Ebola virus disease"
0.0376529036974724,0.126298219250064,1.58006803852532,0.00575307287061813,-0.362103458308122,0.0922054928975471,-0.159894267187806,-0.604101660837317,"Top-ranked",931845,"Ebola virus disease"
-0.0838879714437767,-0.315602407015027,1.70955565053254,0.0826917853344418,-0.0955088507948561,-0.129596294622857,0.34974316964159,-1.15044385507592,"Top-ranked",931845,"Ebola virus disease"
0.0219019922666528,-0.107471524712735,0.75351479783074,0.490900406389239,-0.190168328519735,-0.0743174133477725,-0.0423557642735273,-0.0228139897280057,"Top-ranked",931845,"Ebola virus disease"
0.178181550802371,-0.34706727438733,-0.00342760763193628,0.224209778450807,-0.0127072300702994,0.592535333402309,0.863083808399961,-0.151808067637968,"Top-ranked",931845,"Ebola virus disease"
