"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.16533481505962,-0.0623659209354051,0.145210672928268,0.620227167977502,-0.0606071719186361,0.0126047007871813,0.0158775843596102,-0.516719865212839,0.329746968611224,-0.741097480463554,0.40867466996229,"Top-ranked",375081,"Chagas disease (acute)"
0.0253962427081223,0.0723881275027629,0.23826592860673,0.3440646407919,0.00830197498481842,-0.404594932846737,-0.000392189865426253,-0.434971980091649,0.141681212446678,-0.778644634352824,0.226385230953235,"Top-ranked",375081,"Chagas disease (acute)"
-0.0570213437629937,0.0737306667212995,0.0302214732145216,0.175528419772246,0.091712413979349,0.116333469196242,-0.0836205305599377,-0.272660418016868,0.168569603043591,-0.909994759609785,0.127051079325443,"Top-ranked",375081,"Chagas disease (acute)"
0.124184323051725,0.155761102957985,0.255854844270778,0.594288378580537,-0.22076405045322,-0.439508963194475,0.0786104712584943,-0.798902078550895,0.486354906778607,-0.565367591841781,0.441283250903004,"Top-ranked",375081,"Chagas disease (acute)"
0.0611883015799185,0.0341253233489282,0.0424035476069856,0.371069509498264,0.0356992720950631,-0.0936383394269464,0.0432609871165273,-0.754730476583144,0.348821507581812,-0.640887408677731,0.518739942924186,"Top-ranked",375081,"Chagas disease (acute)"
0.0833875493507815,0.13921859129427,0.0834454568820932,0.485574367702313,-0.192067689258276,-0.467892162799977,-0.00729722514139459,-0.478150011900787,0.307517011821358,-0.553058871793329,0.273835547627844,"Top-ranked",375081,"Chagas disease (acute)"
0.0770465192775248,0.201976410492864,0.356885013268233,0.751872126477804,-0.291672095063383,-0.472511827269069,-0.0387425086395359,-0.374510650122195,0.403070986461523,-0.366507885538295,0.427794835539329,"Top-ranked",375081,"Chagas disease (acute)"
0.242439322488974,0.0378590124962946,0.18492131115641,0.475570728722253,-0.0201366760347158,0.0742960423616806,-0.00419400885263535,-0.260332694079869,0.287686399003206,-0.767564965815822,0.320090642219093,"Top-ranked",375081,"Chagas disease (acute)"
-0.0428993325983363,0.00550148573729255,0.219181891418669,0.49692796811065,-0.107291534608204,-0.137726189360202,-0.0346125480965906,-0.27187785834484,0.408373091277875,-0.763210799128163,0.128206821293268,"Top-ranked",375081,"Chagas disease (acute)"
0.0785844557129169,0.117027090021877,0.110001248874029,0.622970423886089,-0.215663025184892,-0.304372708002772,-0.0123654106575363,-0.963752687616024,0.367940166063106,-0.713818297631363,0.31856303896891,"Top-ranked",375081,"Chagas disease (acute)"
0.02591694101585,0.112891354929664,0.300151293809317,0.590068783948814,-0.0278652899338881,-0.308867745803899,-0.109817754965349,-0.521841713040682,0.29153943006754,-0.6756231522698,0.496596672979113,"Top-ranked",375081,"Chagas disease (acute)"
0.180719467654518,0.0841146569052861,0.105650295320344,0.379377402636173,-0.0255527574917973,-0.0588618610935988,-0.0354738446350434,-0.506891717306554,0.364498671461482,-0.454023411441813,0.337934525922543,"Top-ranked",375081,"Chagas disease (acute)"
