"biodiv_intact:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","type","id","Disease"
0.263705305978443,0.0192710526254936,0.516616992495892,0.260840361468335,-0.0818137277040676,-0.212638897763304,0.0931561992259879,-0.105062440410967,-0.279666236790616,1.90509764266753,0.0105737914930873,-0.71399265554856,"Majority rule",362169,"Dengue"
0.101877768891234,0.0211951507765995,0.533891520189166,0.332697155504482,-0.0993618081208351,-0.198792092693102,0.0600874428110256,-0.225896772266002,-0.541053822530793,1.85286079090041,-0.132858525906529,-0.711977946652708,"Majority rule",362169,"Dengue"
0.205495380631841,0.000222482856996289,0.491832354946559,0.305473625212732,-0.0788959790022069,-0.196736412697834,0.0942235080022467,-0.223998015545246,-0.456999518600487,2.00560889187861,-0.0770691417195387,-0.598573937111072,"Majority rule",362169,"Dengue"
0.132927859880328,0.0075492024732852,0.34764955711123,0.191348250180435,-0.0918732383783325,-0.29074468925769,0.125120482316423,-0.19903552465552,-0.41051166621958,1.97276677360562,0.0138096479131624,-0.66026165669492,"Majority rule",362169,"Dengue"
0.185491238627029,-0.0117578073653384,0.400228004813478,0.256908607637187,-0.0374367621135809,-0.171736535839255,0.064104854179985,-0.247884212110738,-0.382482329220732,1.51336200338648,0.162013781137798,-0.747128112992886,"Majority rule",362169,"Dengue"
0.153207238907294,0.00915787086778134,0.450472008802238,0.220609599783494,-0.109031023807549,-0.196316277623877,0.0442954598017016,-0.282602047300857,-0.359039452728265,1.77572857632801,0.00924031635266838,-0.659040455707262,"Majority rule",362169,"Dengue"
0.147045406605066,0.0846471447709719,0.424139746165684,0.239576729448226,-0.00905113625684528,-0.177352083016803,0.107655338571969,-0.414317883713854,-0.0542642065117752,1.74414859763207,-0.000504040754488108,-0.600283532173056,"Majority rule",362169,"Dengue"
0.194998503982199,0.0299529523041169,0.451003125023148,0.333389882697107,-0.10698728694755,-0.17439435052771,0.0400588618249965,-0.0870083541533154,-0.228508621603914,2.04307729718445,-0.0878426813568445,-0.741309047519004,"Majority rule",362169,"Dengue"
0.225712637604405,-0.0135309202970253,0.576595005867018,0.293409433273117,-0.0529722014109955,-0.179104800160158,0.0622189754180859,-0.240245226906131,-0.320224585412914,1.96247700162888,-0.0718897883050369,-0.69927125684293,"Majority rule",362169,"Dengue"
0.169162822753954,-0.0274793146915993,0.405785396769018,0.266156716797826,-0.0234549303795235,-0.144412442115301,0.122945937733627,-0.136476394619024,-0.357863039083597,2.06877709360455,-0.127822845891315,-0.712049072415503,"Majority rule",362169,"Dengue"
0.252267340400616,0.0282367476738263,0.463859584916226,0.301872242961849,-0.0870108107982642,-0.19590156996199,0.0561777975289441,-0.0831017540602591,-0.277572685617048,2.11242163986629,-0.19131658634523,-0.76647277763496,"Majority rule",362169,"Dengue"
0.14338872274878,-0.0163252450638578,0.429617707895825,0.292657811661154,-0.0850629382104929,-0.313054507093426,0.0689314015655489,-0.0400186041879225,-0.51074685060765,1.96027217162301,-0.0373896068474438,-0.722450445559338,"Majority rule",362169,"Dengue"
0.113120974938801,0.0182033106044292,0.502965214674306,0.274045353142172,-0.14704340857208,-0.211421464372201,0.0140864193712482,-0.154515488330635,-0.446015768185162,1.77948985694818,0.0584057344307573,-0.616570784037679,"Majority rule",362169,"Dengue"
0.0884403405570103,0.0507130907759422,0.439621307679807,0.279922189823832,-0.0633405818857537,-0.116770932440275,0.10681412605394,-0.169553862504374,-0.34276937986051,2.0623538749874,-0.157494955578241,-0.720267366902682,"Majority rule",362169,"Dengue"
