"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","tmean_change:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.670767316735768,0.406421066600105,0.383681516539743,0.466754241755423,-0.353877297803651,-0.62722419078678,0.823551997739671,-0.348326423643326,-0.696956932070096,0.952004320319159,"Any",26652,"Plasmodium knowlesi malaria"
-0.537893958525551,0.0584991635246631,0.503570909892232,0.694411992451819,-0.20915956646218,0.356534603356132,0.418681781476132,0.0814054296473761,-0.375914360049997,0.644781483653813,"Any",26652,"Plasmodium knowlesi malaria"
-1.60407438151758,0.564983125839812,0.425359810734322,0.36280919912371,-0.609183703267943,-0.790434004412292,0.50359918803643,-0.306254679138357,-0.565500270110578,0.687513939789811,"Any",26652,"Plasmodium knowlesi malaria"
-0.939088985511621,0.421397929016669,0.334272748853694,0.484886442514956,-0.0715743595716062,-0.895357847630002,0.46265659310809,0.112680078892375,-0.332278220579709,1.14780381288536,"Any",26652,"Plasmodium knowlesi malaria"
-0.843195437662703,0.229895450694408,0.636419715536776,0.919721558286219,-0.668602525901648,-0.672031340435399,0.928871230012199,-0.433879624926528,-0.548820019291162,0.793195321069504,"Any",26652,"Plasmodium knowlesi malaria"
-0.525509180410042,0.13822142891932,0.581416076954189,0.469990269046805,-0.246049142838926,-0.160754188218113,0.56879916763496,-0.16926899836107,-0.583259789187627,1.11747295069587,"Any",26652,"Plasmodium knowlesi malaria"
-1.26685089822024,0.389463965950803,0.518145198289441,0.553426432442107,-0.163124850170208,-0.423192065606052,0.552161007099938,-0.360835909921711,-0.425591683165272,1.05543129290588,"Any",26652,"Plasmodium knowlesi malaria"
-1.21222576414652,0.430484381520497,0.257622173799509,0.281662446163387,-0.00416993288411166,-1.25271458863675,0.766483013887972,-0.398908177163394,-0.659043299771807,1.1348822347448,"Any",26652,"Plasmodium knowlesi malaria"
-0.507792692815339,0.154687407822054,0.668646005051089,0.310780214826665,-0.733384010809289,-0.332202651252875,0.804852352406104,0.229154438793909,-0.757166419054395,1.06393750186621,"Any",26652,"Plasmodium knowlesi malaria"
-0.588782459244228,0.224619173407143,0.865797308143493,0.573275827543945,-0.732028954798445,-0.243894340544967,0.575208448770144,0.508055401271366,-0.27896894914155,1.37663954823707,"Any",26652,"Plasmodium knowlesi malaria"
-1.34993742444671,0.553604722324651,0.615298879953264,0.346620420249603,0.173052064012027,-0.0562156899465469,0.827508322027657,0.311991590210717,-1.27439469225686,1.17334389981493,"Any",26652,"Plasmodium knowlesi malaria"
-0.470199047001182,0.265709379843532,1.05249644375501,1.27603825047566,-0.232862596742439,-0.36380066584641,0.935446103145448,-0.311926055340813,-0.389995949111865,1.0978753526959,"Any",26652,"Plasmodium knowlesi malaria"
-0.510736543484037,-0.0920608230366484,0.319777253716298,0.542473862741409,-0.519272629186975,-0.539199201989805,0.596614738908518,-0.544786063519688,-0.564739428196837,1.76300726499912,"Any",26652,"Plasmodium knowlesi malaria"
-0.972662019170674,0.523319644435904,0.146280000793759,0.34190084546372,-0.906890383165084,-0.177169268606626,0.902968494090024,0.0900275326390739,-1.48161815934263,0.989245108739223,"Any",26652,"Plasmodium knowlesi malaria"
-0.833222381042324,0.370813595249626,0.553716306187613,0.536415870072569,0.25290225002049,-0.643994627804695,0.349298693520489,-0.407711451132984,-0.486381931527088,0.44023997429486,"Any",26652,"Plasmodium knowlesi malaria"
-1.79647984024992,0.851404353415102,0.692388510764311,0.91439315795753,-0.0511507909563862,0.138825879123709,0.770544562086553,0.535465640409011,-0.28290483469872,2.1606515327297,"Any",26652,"Plasmodium knowlesi malaria"
-0.37655736199777,-0.000432639229367149,0.135302665520991,0.0955177456899978,-0.51536160214812,-0.579672092139715,0.41825446178675,-0.0798846263885617,-0.513748929243178,1.56377425436222,"Any",26652,"Plasmodium knowlesi malaria"
-1.443216454024,0.50466047773468,0.890417851797473,0.476876133154326,-0.57333328062639,-0.353330747269767,0.572118234332374,0.0898832870729027,-0.581107762988544,1.19682057961276,"Any",26652,"Plasmodium knowlesi malaria"
-1.7416555055707,0.367517503385963,0.83870213085103,0.658601790780078,-0.117991990890936,-0.475299580232878,0.457269116376854,-0.241237215078401,-0.114166769255174,0.738508526567591,"Any",26652,"Plasmodium knowlesi malaria"
-0.866190636553279,0.807885850239001,0.747277768125146,0.972700978045822,-1.02726865477049,-0.677496536731484,0.768926196897125,-0.402187857860642,0.070264939852517,1.93782432504069,"Any",26652,"Plasmodium knowlesi malaria"
-1.19631862353205,0.101975204756949,0.625678836756408,0.679197525483187,-0.422071125069077,-0.153535163966072,0.585371759622011,-0.333518360638781,-0.545912216088803,0.967902277446034,"Any",26652,"Plasmodium knowlesi malaria"
-0.860166687874677,0.708310523673701,0.299810797053543,0.480254708346581,-0.59982167783924,0.0532294331165089,0.654219623337998,0.173213897088431,-0.277108624861009,1.49856826102686,"Any",26652,"Plasmodium knowlesi malaria"
-1.54798636103852,0.597670067064172,0.682517013332564,0.875212724336137,0.0378682470002394,-0.323640755795361,0.360995899946445,-0.277550751989599,-0.380722261013509,1.62409244850506,"Any",26652,"Plasmodium knowlesi malaria"
-1.32137829736492,0.476626872821193,0.554041859495763,0.447936718070731,-0.292296329858923,0.18015510361125,0.469499156553949,-0.174065643813552,-0.406914966479714,0.794325747501023,"Any",26652,"Plasmodium knowlesi malaria"
-0.733150341632335,0.401364744954781,0.0458271115814102,0.445876035602335,-0.823482118973319,-0.153733482559402,0.416476479244933,-0.0215107372551516,-0.54188838681385,1.64573051052987,"Any",26652,"Plasmodium knowlesi malaria"
-1.1693505572775,0.718934122890983,0.371764616895141,0.247598569526392,-0.289217323781124,0.00431652544698047,0.501419781934367,-0.0101198980064049,-0.286900729658551,0.895986658588474,"Any",26652,"Plasmodium knowlesi malaria"
-0.824935084028938,0.459411165020529,0.448504574128068,0.202379775894608,-0.33442613554563,-0.0363491141079606,0.628387945925263,0.682065660150061,-0.629122820717224,0.884867237391096,"Any",26652,"Plasmodium knowlesi malaria"
-0.50941930843783,0.11107195180091,0.45252134109875,0.294299010196045,-0.324079966996028,-0.248528811730599,0.310063631317789,-0.156036025978628,-0.556558980193466,0.536987019807841,"Any",26652,"Plasmodium knowlesi malaria"
-1.03753093277803,0.348746077647262,0.708824812229112,0.623240688277281,-0.532271264168099,-0.554135475388175,0.493117738758485,-0.601750495876038,-0.240453779782233,1.1504904489752,"Any",26652,"Plasmodium knowlesi malaria"
-0.397969858159361,-0.0452125538537191,0.19103781359258,0.0618729125962037,-0.655559306231392,-0.332796927179759,0.432613823862563,-0.10858549352535,-0.692736954552408,1.47713384351285,"Any",26652,"Plasmodium knowlesi malaria"
-0.643904459636654,0.0831912218392792,0.231269785099628,0.667279148722467,-0.120618492448649,-0.142906207610547,0.354793687542981,-0.143816855746449,-0.606906786554951,1.32225150895654,"Any",26652,"Plasmodium knowlesi malaria"
-0.726528723794419,0.303450511148722,0.445125719438637,0.378304930793677,-0.231965601750695,-0.180451594137927,0.691050652559098,0.170796223286271,-0.302121589571703,1.48727659908763,"Any",26652,"Plasmodium knowlesi malaria"
-0.544771929597136,0.049913288495304,0.513992792132844,0.910603317209697,-0.600212693572232,-0.499327034446376,0.749960372034861,0.324524484123267,-0.261913582801484,1.98006562949726,"Any",26652,"Plasmodium knowlesi malaria"
-0.203682631421225,0.282378433302233,0.0763061944413034,-0.0106700177601139,-0.532833562523304,0.0171320802986407,0.237764871145347,0.00753729505032406,-0.618804213392765,0.432634560896914,"Any",26652,"Plasmodium knowlesi malaria"
-1.40038219282552,0.601516764829867,0.773057586582692,0.755461648580564,-0.172500429820732,-0.117479402534233,0.678934118572525,0.176818549415789,-0.423288393756027,1.12377769382262,"Any",26652,"Plasmodium knowlesi malaria"
-0.224717494393963,-0.223823444815449,0.496770454762148,0.376330720407652,-0.321554390057255,-0.260846448137826,0.500132177525617,-0.161075805111671,-0.460991299446219,1.12036989557431,"Any",26652,"Plasmodium knowlesi malaria"
-0.0890979194017479,-0.124285873896299,0.204045992525365,0.219744269953929,-0.567229121441678,-0.0505078287867054,0.106835751262228,-0.415093108356774,-0.508683304050758,0.625074669523258,"Any",26652,"Plasmodium knowlesi malaria"
-0.787511051353381,0.288326936878136,0.14399932290596,0.0723356778136856,-0.600247068719744,-0.219238523820604,0.316247910913912,0.167734437122632,-0.637725022089666,1.90906732098667,"Any",26652,"Plasmodium knowlesi malaria"
-0.0535880734972496,-0.212985621625819,0.201796379458807,0.337996749934306,-0.3052758102826,-0.191643388593142,0.612442536263335,-0.504330367049971,-0.728611166727435,1.35027218645579,"Any",26652,"Plasmodium knowlesi malaria"
-2.08648523251493,0.684740029154691,0.568096985506968,0.311744932745391,-0.255264375564027,-0.376302731022247,0.561457315587385,-0.814609314324251,-0.803008102893093,0.765102999096425,"Any",26652,"Plasmodium knowlesi malaria"
-1.49545613460658,0.525265869422002,0.651135174312867,0.570169063866986,-0.878841360193374,0.0928892718925655,0.436211026358648,-0.366586439391055,-0.62579471870649,0.974740875222031,"Any",26652,"Plasmodium knowlesi malaria"
-1.64188152472084,0.683558357308013,0.467346378053082,0.704119095132456,0.038962340419936,-0.387781179623692,0.843612755391306,-0.215991460822463,-0.928697568530718,1.2116072539165,"Any",26652,"Plasmodium knowlesi malaria"
-1.0980037450901,0.347770163177291,0.625979081062854,0.386955522067324,-0.530317660135528,-0.212010371781162,0.72371666649285,0.0114328059735122,-0.34434993541218,1.01041978269209,"Any",26652,"Plasmodium knowlesi malaria"
-1.57532374481481,0.916353306408876,0.889685281213583,0.647122435754417,-0.643706529693541,-0.137610489845773,0.640347647484886,0.187104711678819,-0.378525372985034,1.17302564086727,"Any",26652,"Plasmodium knowlesi malaria"
-1.48373154849234,0.350128714443081,0.547729152648513,0.249465816719592,-0.390943971362068,-0.351234642374602,0.89480632422067,0.0862015214652467,-0.796591260371912,1.17974919168185,"Any",26652,"Plasmodium knowlesi malaria"
-0.8858740524348,0.134797012707808,0.975623423095841,0.792747213033508,-0.171291980176594,-0.162796194604473,0.871561867440195,-0.616431901567695,-0.803827817609286,0.654385150891032,"Any",26652,"Plasmodium knowlesi malaria"
