"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.145079397069399,-0.71332801486789,-0.200919872185797,0.474207983716657,0.409141199135354,1.15562336812301,0.0159230969984704,0.0869677448628644,0.00619680982286236,-2.0582493122074,-0.646160704028288,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.385297211506333,-1.15896811115636,-0.60595638449487,1.19703950826515,0.489568108632681,0.732499645263199,0.469392254683077,0.00835122229891438,-0.530844959060033,-2.31056930819935,-0.225304839487742,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.497452304630937,-1.79819491707657,0.831348399408589,0.765320687137019,0.700619932919837,1.16932369622728,0.671904170968863,0.0640749009393907,-0.304929801018663,-2.3175665019449,-0.634117658923705,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.800802093010108,-1.3080121271433,-0.880771842438411,1.76739670269495,0.354062283328345,1.20107780594183,0.43466080842122,0.36350867831133,-0.498599183931892,-2.02476751967192,-0.783526168898369,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.49880074940075,-2.43489167433315,0.230234040396196,1.50817607779533,0.359820533686571,0.852369736930408,0.368304629288256,0.329532071111668,-0.0772735041807474,-1.55640809595226,-0.418400973577097,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.599889543905664,-1.8372618825855,-0.313866393035603,1.81639421420219,0.614438498470866,1.11231315060933,0.68074348485647,-0.197169293810868,-0.333695917223812,-1.92304316314978,-0.797466806389858,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.531998294001979,-1.45003268795349,-0.104946361653142,0.784339230666902,0.754835942448956,1.05742146620718,0.0735903649421863,0.738384619813591,-0.314859194085911,-1.5680869095932,-0.509642708442316,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.00726885609126865,-2.22719945356046,-0.216267822505711,1.63319473502503,0.549861086105013,2.04630256156561,-0.13029037402785,0.230612769292275,-0.453101518692245,-2.81887679612835,-0.715008617852867,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.380075567560302,-1.5863718728698,-0.140711918818057,1.22834350689022,0.33144796542409,0.964423026515135,0.259893357894742,-0.292614217433628,-0.642799536499471,-2.72891763660588,-0.43031946703458,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.626991639524692,-1.0465495225707,0.193816705864763,0.675815639923646,0.32697804786509,1.3311043146254,0.461050820845329,0.105198452735011,-0.592154375252109,-2.26755283387145,-1.00371816218054,"Any",347161,"Middle East respiratory syndrome (MERS)"
-0.16747661144824,-0.515557659304637,-0.0303146704668927,0.444348995677281,0.329222026197183,1.60284661702469,0.413051995652763,0.542288926928842,-0.297071566931387,-2.74211336397858,-1.19753683647721,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.247225342087554,-1.50671764110151,-0.919094361666514,1.84598803281996,-0.0217958757287546,0.613951780286843,-0.0660868918277399,0.372125676403361,-0.350694710455307,-2.06921595646459,-0.0410688688773356,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.561499445936678,-1.12663372660666,0.493386530846508,0.552174429623105,0.188290781330926,0.86654052147872,0.540558714261212,0.196949880881534,-0.196760423978996,-2.02775081999494,-0.715004990673786,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.345405987826909,-0.67153024823302,-0.0716455755726079,0.481267022066389,0.792713777745902,1.32040111332852,0.0635713175979571,-0.306400990615447,0.159361879736521,-1.49753313098198,-0.134349368963336,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.684765015783914,-0.659866251169816,-1.13307466879908,1.45535403891926,0.331949501481899,0.959008929204402,0.344870768183977,0.295036303334512,-0.808574476088592,-3.18046732747175,-0.932826370062169,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.478104721858664,-1.29851284666038,-0.902206236593862,1.28892282533633,0.550181281142224,1.74251678381845,0.309122677980945,0.631273647540575,-0.626717353625677,-3.1119924687791,-0.89131335205108,"Any",347161,"Middle East respiratory syndrome (MERS)"
1.33830610355631,-1.3141012141674,0.455614028388206,0.671181193327098,0.547657942020883,1.87346727761311,0.207249162927517,0.900659827560196,-0.124585913697789,-1.18891333644458,-0.364715112515346,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.341609936180398,-0.836512922640891,0.555201396859827,0.0646810216046693,0.372926900914804,0.181475303984146,0.37559036659149,-0.401053140343162,-0.41698837993012,-2.47065650529788,-1.01788022065105,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.59539085665347,-1.2522526707161,1.05862318594633,0.373411795887248,0.933122464960665,0.93823424603225,0.314717748349529,0.384682807966862,-0.301362186490564,-1.96246124311256,-1.45773664009312,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.346630802486388,-2.98803014043854,0.0896976646913228,2.50589220436918,0.189377565200074,1.29683502929319,0.226534339221354,0.0724493560749535,-0.436613311153286,-2.28891389531918,-0.352610064144006,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.337920555971518,-1.07285376659882,0.254728702250896,0.715066225480057,0.772113674274593,0.565929694061419,0.137407218405695,-0.175691352924474,-0.207493692133991,-1.96454575323605,-0.5966276571305,"Any",347161,"Middle East respiratory syndrome (MERS)"
0.751675323275604,-1.07843319974125,-0.218866725863231,0.578916099906182,0.310213828489366,1.63780262377573,0.0820200169485583,0.827968612438191,-0.605902026758528,-2.95921819062244,-1.04067061926492,"Any",347161,"Middle East respiratory syndrome (MERS)"
