"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.543893829308698,-1.03160854178031,0.343169814509266,0.50852937021253,-0.0945357095716163,-0.0112557306926522,-0.900295082661136,0.332092634389925,-0.478412762867899,1.85827338139945,-1.58364967034333,-0.612743760825492,"Any",905236,"Melioidosis"
-0.354431082238553,-0.851126452136508,-0.138184591120732,0.867067050254818,0.0335674073758354,0.0506155513386375,-0.782247057737263,0.158652061928236,-0.199153266228333,1.96412405658092,-1.44545651051365,-0.502434904250631,"Any",905236,"Melioidosis"
-0.436869874106817,-0.802793912184514,-0.102020777271877,0.855660464852291,-0.257294032962313,0.0954880047039092,-0.545079493811946,0.299157391599474,-0.221383818998217,1.42037379544396,-1.62299947032217,-0.862383184051434,"Any",905236,"Melioidosis"
-0.791574559131159,-0.960083756839492,0.428294494131186,0.764930544872853,0.627620296803595,-0.214577983888281,-0.911454097673258,-0.0331005185467658,-0.544944873251427,2.35151568223022,-1.39145879715432,-0.795333445389819,"Any",905236,"Melioidosis"
-0.486452541979214,-1.17300258326367,0.193218414199259,0.645484504089585,-0.0297819484687756,-0.0813440569372239,-0.413553274347624,0.173141365436319,0.00645385270825449,1.97690558409518,-1.62392389719121,-0.237532729589999,"Any",905236,"Melioidosis"
-0.973730221582902,-0.902911999713857,-0.0167616325341992,1.0624185297822,0.220847615426333,-0.00784749362289314,-0.566386330234093,0.22928792197496,-0.220113077511522,1.74264852963577,-1.31226139192444,-0.703928296774794,"Any",905236,"Melioidosis"
-0.509479281243332,-1.31882744114195,0.382889019657355,0.764956589502561,0.106412321370839,-0.160153181045727,-0.565325384265631,0.185179389751879,0.0184307787141485,1.50654664216358,-1.90926010527272,-0.68594127268277,"Any",905236,"Melioidosis"
-0.278325867345106,-1.05669184087538,0.0296701296150807,0.726557858797151,-0.0190189602852761,-0.138785839218397,-0.547505416107617,0.339487941105464,-0.358904820270414,1.94846916792859,-1.79092993633903,-0.597514909068065,"Any",905236,"Melioidosis"
-0.357257916594412,-1.4173279478807,0.252603174435989,0.396443317168834,-0.238436286605366,-0.363667110500465,-0.557316962555828,0.187216171400331,-0.367078960480767,1.72170841549361,-1.68379673371739,-0.159779156421166,"Any",905236,"Melioidosis"
-0.488213080216755,-1.24646506530791,0.260658005930187,0.747791229465667,0.120839551064606,-0.00192107883577025,-0.977965617831055,0.0632639992961984,-0.621409914261005,2.25122713235961,-1.9384022922495,-0.807693376334657,"Any",905236,"Melioidosis"
