"tmean_change:1","precip_change:1","forest_cover:1","crop_expansion:1","urban_cover:1","evi_dissimilarity:1","biodiv_intact:1","protected_areas:1","livestock_log:1","forest_loss:1","type","id","Disease"
0.130340608366245,0.24518171940463,-0.295529083316552,-0.032109370993354,0.293371115628037,0.14225340375861,-0.0984097237213825,0.0487977892751065,-0.356983614830415,-0.132729220965156,"Majority rule",528528,"West Nile virus disease"
0.0645045796188395,0.253386995556986,-0.203303736839995,0.0478877491667085,0.204824865836249,0.160577679979487,-0.197941052756,0.0547627432593057,-0.394812332630574,-0.0657138383800781,"Majority rule",528528,"West Nile virus disease"
0.133204542486632,0.387336162326213,0.0355400927667114,0.0624937998986045,0.376536745021715,0.207762918764266,-0.325862737196639,0.0408871375389734,-0.401912720246575,-0.110293880765396,"Majority rule",528528,"West Nile virus disease"
0.0153754363779877,0.305438482534876,-0.135167322682354,0.0259125085604332,0.320416249641778,0.161542339170322,-0.227370356084337,0.105972090206267,-0.391221711226619,-0.0670414404792568,"Majority rule",528528,"West Nile virus disease"
0.267981581395318,0.355025588774754,-0.24254893656781,-0.00257488233101295,0.299206375660328,0.132322011067275,-0.124663628040179,0.0599993633088864,-0.337210361307226,-0.103508074598549,"Majority rule",528528,"West Nile virus disease"
0.13392886661206,0.342965090076687,-0.043487053018654,-0.0245175277629472,0.313521172813301,0.244267375308077,-0.286616339961701,0.102565902619541,-0.279341504137017,-0.00345214480852332,"Majority rule",528528,"West Nile virus disease"
0.134929111737247,0.304889067264652,-0.303265443678414,0.0402543708960933,0.284548318459988,0.180456562699243,-0.144605118658962,0.0826487419435387,-0.342961093308297,-0.0801866463807548,"Majority rule",528528,"West Nile virus disease"
0.03020251208638,0.183169176611215,-0.155338237626947,-0.0101552856856411,0.272494816181131,0.121821156008,-0.18509113868531,0.0888912409259397,-0.333655920776163,-0.144348352416426,"Majority rule",528528,"West Nile virus disease"
-0.024267498785034,0.236869701462911,-0.0788007977751423,-0.0181592286728502,0.296115690061854,0.214704164713467,-0.295761521863838,0.0673280053685349,-0.310726067326343,-0.108424190407077,"Majority rule",528528,"West Nile virus disease"
0.0231277032034062,0.258701553093159,-0.244974266935794,-0.0746931281152651,0.262559694002541,0.158254006042666,-0.224456620102237,0.0653568138209006,-0.268535786669295,-0.119751368059461,"Majority rule",528528,"West Nile virus disease"
0.218571243568391,0.1913174261861,-0.0327835081367923,0.0295627408772441,0.314320863588969,0.162462626333956,-0.259682583944758,0.138578407184616,-0.302666837459529,-0.0913859003110973,"Majority rule",528528,"West Nile virus disease"
0.315706956778195,0.503449647946024,-0.318958160234934,0.000944560801308802,0.289252157548759,0.20032266554554,-0.159949000368794,0.0982979345808711,-0.364575794457933,-0.00154295960739721,"Majority rule",528528,"West Nile virus disease"
-0.00582704043617002,0.422516523200512,-0.257427107154558,0.0238287712964873,0.226566567553096,0.198161830903107,-0.246140082477836,0.100496496872434,-0.433735455483476,-0.070153010887272,"Majority rule",528528,"West Nile virus disease"
0.139728635635487,0.125049507050235,-0.063569734997026,0.0141348630141073,0.363818649984977,0.201513739087828,-0.164589757892457,0.0855438871116379,-0.320975972983411,-0.0943086636174057,"Majority rule",528528,"West Nile virus disease"
0.156950602533568,0.229595568884911,-0.200243672588061,0.0128447873244807,0.297180314543738,0.214879458933508,-0.25070005976294,0.0976362291418689,-0.345785838090783,-0.0744059902954448,"Majority rule",528528,"West Nile virus disease"
0.196273670417453,0.285609517834748,-0.196090443197836,0.0440150313620861,0.299300438119176,0.151921311689391,-0.213125724570061,0.109244310545407,-0.348405298288915,-0.123752280281484,"Majority rule",528528,"West Nile virus disease"
-0.0292142145784167,0.2913801904365,-0.136429842118224,-0.0222278771536804,0.300485321285682,0.154501878545349,-0.284126446574299,0.0705980130231108,-0.329105826793812,-0.0430967959838482,"Majority rule",528528,"West Nile virus disease"
0.138738168405799,0.147201816078193,-0.320267280038997,-0.046642565822657,0.333170527510109,0.162980870902245,-0.167629353207254,0.0653388958659872,-0.350003208569423,0.0168049531853457,"Majority rule",528528,"West Nile virus disease"
-0.109047392753821,0.14191652318845,-0.14645037337693,-0.0551501597208131,0.241691687687437,0.173085447111166,-0.166294989565818,0.0366828739904451,-0.247680138551198,-0.127008902835729,"Majority rule",528528,"West Nile virus disease"
0.200722105713649,0.505002427348051,-0.121695568924285,0.00670225937234333,0.305896507550811,0.178616066898523,-0.24386147369983,0.0762119289715361,-0.396087255899854,-0.0288260350957971,"Majority rule",528528,"West Nile virus disease"
0.0826773875903903,0.383416632127953,-0.124234936409384,-0.0370961874144242,0.238805797846187,0.167363132028072,-0.25337801053422,0.108647578243105,-0.358176730246445,-0.132829449573605,"Majority rule",528528,"West Nile virus disease"
