"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-0.134889962672351,-0.195410016416046,0.342609578405748,-0.526845951777517,0.0343597500131766,1.20646689830998,-0.262615991993926,0.773476710629223,-0.510839539770409,"Top-ranked",242796,"Lassa fever"
-0.129356284507545,-0.102128556581693,0.223115467069868,-0.428582315331709,-0.244469135466535,1.29414748737775,-0.249852544809604,1.00366761739121,-0.148817559190665,"Top-ranked",242796,"Lassa fever"
-0.176626234468929,-0.320234040276279,0.109231199298564,-0.696263891789529,0.294520266348692,0.63955978287867,-0.494802196113696,0.870351543543604,-0.262403576074074,"Top-ranked",242796,"Lassa fever"
-0.0584124742690984,0.116497135519869,0.108068104851858,-0.326183081045836,0.122590439567565,0.913508480419162,-0.0531839874893611,1.19558173997581,-0.408118828439399,"Top-ranked",242796,"Lassa fever"
-0.277387585142554,-0.103235256067325,0.290572186120264,-0.612100503238683,0.261185857070886,0.15716085851952,0.0172148971713741,0.849407735072148,-0.471222954477187,"Top-ranked",242796,"Lassa fever"
0.283370572808395,0.12699834153052,0.184363539371978,0.194581542712923,0.292432038476845,0.589020147874288,-0.576060635443238,0.840212484919131,-0.599209100645621,"Top-ranked",242796,"Lassa fever"
-0.213960474674064,-0.0100189465853872,0.0906569546007264,-0.529647377780626,0.62601065346977,1.01642440882864,-0.160626805143568,1.09287199331197,-0.238200241418461,"Top-ranked",242796,"Lassa fever"
0.0801917025114501,0.20268279631148,0.100593088693506,-0.320757015588973,0.331436059020996,0.443473691261386,-0.584855138474004,0.60715771045641,-0.605416363877355,"Top-ranked",242796,"Lassa fever"
-0.362988077160785,-0.00178315325802511,0.287564903752805,-0.504256709624649,0.277403058109747,0.687056875027835,0.369230167402613,1.25703326928851,-0.56511190078507,"Top-ranked",242796,"Lassa fever"
-0.308349188637376,-0.0272782025563731,0.162114177272292,-0.510905585830108,0.434204073975381,0.399323752887458,-0.369481357455106,1.01018330025209,-0.396547131858616,"Top-ranked",242796,"Lassa fever"
-0.184689078210022,-0.0649846293265313,-9.77846707973518e-05,-0.456943785190339,0.191842770098788,0.829526510139822,-0.1339732307385,0.814436721761048,-0.792784064819566,"Top-ranked",242796,"Lassa fever"
0.193888491226406,0.0732510663593996,0.188868496362581,-0.0609111553838925,0.244720076387229,0.195271966716239,-0.46787946100864,1.02518805551254,-0.573141619004119,"Top-ranked",242796,"Lassa fever"
0.259449385511445,-0.0553177851454301,0.126392669442115,-0.448253598784747,0.174983099487075,0.342582735714161,-0.199073946730226,0.930427357117137,-0.249775974255314,"Top-ranked",242796,"Lassa fever"
-0.111211067308026,0.175234588030275,0.0290719101164794,-0.322839387131536,0.185484053788042,0.612194393394282,0.0564634561321182,0.934065899968075,-0.499232336756991,"Top-ranked",242796,"Lassa fever"
-0.294400684340245,-0.0689849065485768,0.0506187020945937,-0.542731893061332,-0.0593848677377219,0.86549861760445,-0.366070389701561,0.732264907755684,-0.225491606293203,"Top-ranked",242796,"Lassa fever"
