"evi_dissimilarity:1","forest_cover:1","forest_loss:1","hunting:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
0.15472141865134,0.654837285921389,0.423941919725759,-1.12933897120626,-0.093482193176198,0.289972755237689,-0.279156792661654,"Top-ranked",39845,"Monkeypox"
0.332661778564112,0.478550155920759,0.799334149171705,-2.33604035951888,-1.21091511575018,0.18098737235273,0.217027812711278,"Top-ranked",39845,"Monkeypox"
0.23955636509261,0.990671923730446,0.453393803863952,-1.61909931373175,-0.0552537487470283,0.0916091347351484,-0.484561961051657,"Top-ranked",39845,"Monkeypox"
0.454427225775805,0.714056298003629,0.677482360487788,-1.42218788911899,-0.434749678905608,0.191131353158525,-0.330720371291022,"Top-ranked",39845,"Monkeypox"
0.59223169169899,1.06066731625007,0.626944897425733,-1.44059858607464,0.046890046531903,0.175443655554812,-0.339155724309186,"Top-ranked",39845,"Monkeypox"
0.418604808597187,0.927696548053603,0.509117266047968,-1.35657008145385,-0.795850256611838,0.27467353722998,-0.618684896023666,"Top-ranked",39845,"Monkeypox"
0.418771788522615,0.321640843929587,0.842272835231594,-1.2786232671332,0.165431634474647,0.0641284807983003,-0.0881739843386594,"Top-ranked",39845,"Monkeypox"
0.355837153327902,0.625391191018174,0.415499808034296,-1.242574447517,-0.136227130230299,0.294805461788156,-0.196634539457965,"Top-ranked",39845,"Monkeypox"
0.456058778179531,1.06490758317189,0.563031423312667,-1.47130243396787,-0.505631127269088,0.0902392788700818,-0.409764110294777,"Top-ranked",39845,"Monkeypox"
0.577813286454996,0.800702870081515,0.696967291820311,-1.71637983927808,-0.273511150160122,0.14678881998488,-0.319688765312752,"Top-ranked",39845,"Monkeypox"
0.638549793416727,1.52052555798955,0.629345871281853,-1.26441608307752,0.197865269549193,0.163936029486879,-0.597052722685922,"Top-ranked",39845,"Monkeypox"
0.246263599716169,0.254959852669524,0.678324491713608,-1.38690495949307,-0.52127404766355,0.315866515581454,-0.0993995412280601,"Top-ranked",39845,"Monkeypox"
0.663669049859777,1.22362030282937,0.4272870442929,-1.36893211527442,0.210878916846082,0.210702619518759,-0.348246155736911,"Top-ranked",39845,"Monkeypox"
0.244552302429459,0.422031571671774,0.7902887516689,-1.39453526728488,-0.00634770809467267,0.320156780281611,0.00520140027038438,"Top-ranked",39845,"Monkeypox"
0.0595885769649869,0.618377801822659,0.607470314965491,-1.44255090450708,-0.920332959383559,0.190135084354991,-0.558951264854169,"Top-ranked",39845,"Monkeypox"
0.57002289946445,0.666955974226995,0.548374183306736,-1.36475016124281,-0.205690314901834,0.0868384648094079,-0.313928195686766,"Top-ranked",39845,"Monkeypox"
0.534774472780383,1.15458321763971,0.743948276211607,-1.31136662162608,-0.62268809504588,0.259790238190188,-0.448718618071139,"Top-ranked",39845,"Monkeypox"
0.106017628601756,0.8169845185032,0.87828450020597,-1.97140033497517,0.689988744032107,0.145973911896321,-0.236279124219252,"Top-ranked",39845,"Monkeypox"
0.519520860163079,0.826768655402188,0.945056669546578,-1.60739644427641,-0.562074677548761,0.21888831357141,-0.0889277592725497,"Top-ranked",39845,"Monkeypox"
0.320093857136945,0.196491804541491,0.624608330240268,-1.42278349173805,-0.553102886106456,0.103450411550048,0.0638955590557301,"Top-ranked",39845,"Monkeypox"
0.252080834478591,0.397596052290076,0.524185867066448,-1.72784847097064,-0.124979526701416,0.193720602457326,-0.470913755243653,"Top-ranked",39845,"Monkeypox"
0.188099211577259,0.849343661199525,0.65782679877374,-2.08155975980505,0.567630656210525,0.0291817938111382,-0.23762607804342,"Top-ranked",39845,"Monkeypox"
0.536094532566188,0.68174820917738,0.580065019379191,-1.34362016820234,-0.831534783392209,0.302954047434225,-0.0723126204703062,"Top-ranked",39845,"Monkeypox"
0.510667915127663,0.729588127200268,0.567632476362595,-1.52083182399693,0.131027200455298,0.0139000190124074,-0.263561728773894,"Top-ranked",39845,"Monkeypox"
0.483919629918874,0.785828660586448,0.412816119522233,-1.91162510274837,-0.665840388029871,0.125897200335376,-0.177977106062436,"Top-ranked",39845,"Monkeypox"
0.218581881184111,0.521104026044466,0.472237199085871,-1.74045308994978,-0.91536639985652,0.272448384429032,-0.200758766082797,"Top-ranked",39845,"Monkeypox"
0.312823724854734,0.593015807758603,0.432747301458277,-1.70801415346097,-0.505052044090478,0.0315251742388971,-0.0831030170423237,"Top-ranked",39845,"Monkeypox"
0.469949085054037,0.900389361795944,0.810299397540951,-1.80225337249454,-0.510035982482846,0.124161481962534,-0.288315963442475,"Top-ranked",39845,"Monkeypox"
0.612751839565594,0.877458999072442,0.750498890007431,-1.70572617881329,-1.05845749724607,0.112352737219161,-0.0575569826763862,"Top-ranked",39845,"Monkeypox"
0.632066009130442,0.517897226031762,0.935611828695103,-1.05674958426041,-0.00546747348062437,0.20954711907297,-0.210284364556214,"Top-ranked",39845,"Monkeypox"
0.483760077580664,0.678615703673507,0.901445622205074,-1.87515111222667,-0.732658231426034,0.019597046456034,-0.156612211306784,"Top-ranked",39845,"Monkeypox"
0.33034020778321,0.454081074604757,0.392582823420237,-1.48005934682269,0.588959492205358,-0.0935868693480686,-0.486407795428347,"Top-ranked",39845,"Monkeypox"
0.554756464543801,1.03287887817955,0.598688188449208,-1.70651522157198,-0.426325476912537,-0.0443086242147851,-0.528322120473706,"Top-ranked",39845,"Monkeypox"
0.824262956046804,0.892664938618158,0.752809714250091,-1.9891556226195,-0.343507001192833,0.0675193943235009,-0.0274500156076288,"Top-ranked",39845,"Monkeypox"
0.477904946504278,0.734822921016742,0.497903580171126,-1.79883750185752,-0.938451469630023,0.0888926138527821,-0.434719222918433,"Top-ranked",39845,"Monkeypox"
0.390788818076548,0.526775197196414,0.647621385064962,-1.43507933178717,-0.790597423815876,0.182785367280964,-0.181876818974412,"Top-ranked",39845,"Monkeypox"
0.255305080673181,-0.0958658655104981,0.800170663047992,-1.72354610816191,-0.181740561465216,-0.126088985218935,-0.110509474492563,"Top-ranked",39845,"Monkeypox"
0.397367404301539,0.351324766844774,0.497960039636162,-1.48941905437094,-0.450383728538268,0.0912293189514284,-0.0989618787580235,"Top-ranked",39845,"Monkeypox"
0.321877128035101,0.274727001919856,0.684298777024309,-1.91352669254885,-0.307146592751014,0.0281863749852388,-0.321296814926791,"Top-ranked",39845,"Monkeypox"
0.527806677321506,0.749646449565392,0.471263290100739,-1.83877530579992,-0.69432782378067,-0.00760159225306925,-0.1268346419622,"Top-ranked",39845,"Monkeypox"
0.43631431594893,0.415658008515609,0.464910481458992,-1.80098300098003,0.542295641528466,0.199776095500908,-0.0526729124559827,"Top-ranked",39845,"Monkeypox"
0.228665123137232,0.524587419679636,0.435824494911903,-1.66198202732945,-0.699501311165709,-0.0507965080249864,-0.216854775985763,"Top-ranked",39845,"Monkeypox"
-0.0577398314813157,-0.0901736113408964,0.424830707028078,-1.40200234189772,-0.444269977578016,0.197182565210009,-0.196781030404093,"Top-ranked",39845,"Monkeypox"
0.420976588092757,0.196239269374671,1.0143163156206,-1.71486833367144,-0.840254412578955,0.0493119844054309,0.0621801094303889,"Top-ranked",39845,"Monkeypox"
0.372171478419875,0.728448032241805,0.615475985590242,-2.22171934598475,-0.0533352097623313,0.0117857992891205,-0.129805391248524,"Top-ranked",39845,"Monkeypox"
0.448352829701472,0.637125589928179,0.670919941862822,-1.66392321252938,-0.967790555762746,-0.0072599362197299,-0.0342322967530595,"Top-ranked",39845,"Monkeypox"
0.293394203240795,0.395015274971044,0.525848314908099,-2.14683901069719,0.0747301837991037,-0.0905332031103575,-0.398097206105178,"Top-ranked",39845,"Monkeypox"
0.401527499141187,0.255417660128195,0.514608267228023,-1.82068220273734,-0.647980019283886,0.0335710025891773,-0.35455427868136,"Top-ranked",39845,"Monkeypox"
0.387478780320966,0.26856111504542,0.452876374660008,-1.65842541210154,-0.459313929855975,0.0776986477755846,-0.0227096416306517,"Top-ranked",39845,"Monkeypox"
0.426582211071825,0.376855067896494,0.602498105569259,-1.41585706465037,-0.727189324513659,0.254664677748203,-0.136858037816864,"Top-ranked",39845,"Monkeypox"
0.075075274154916,0.249051692229979,0.629163945404257,-1.8208454222112,-1.31821385776401,0.081955332512954,-0.241543268032615,"Top-ranked",39845,"Monkeypox"
0.437075281553974,0.882842718816074,0.776478638151787,-1.26035429636298,-0.395825171659387,0.214124043990401,-0.390037718724095,"Top-ranked",39845,"Monkeypox"
0.462376197371778,0.466679198755556,0.823426513715576,-1.37945391667376,-0.40540499624001,0.0278956545948575,0.0196461951280112,"Top-ranked",39845,"Monkeypox"
0.243770463091207,1.15274407451753,0.664839619591922,-1.42220137658533,1.08971774810712,0.184866144473803,-0.314388523947062,"Top-ranked",39845,"Monkeypox"
0.285835026618045,0.272144555111671,1.00055237302057,-1.5079413399527,0.12153925441003,0.279045390745371,0.0804847190457991,"Top-ranked",39845,"Monkeypox"
0.643670303213152,1.12477385266065,0.696299185021195,-1.81494889648729,-0.852707190595928,0.250932717747708,-0.0690642756647273,"Top-ranked",39845,"Monkeypox"
0.455227668358906,0.854534313182118,0.667619738550678,-1.2533415627243,0.41835083875882,0.308020606033122,-0.379310342179542,"Top-ranked",39845,"Monkeypox"
0.526702595262679,0.880784191589439,0.622460579776433,-1.4367115587,0.274079067340543,0.201239977453369,-0.48113369587541,"Top-ranked",39845,"Monkeypox"
0.4314078786282,0.889188940472647,0.474616671953514,-1.86815658760542,-0.68151472868561,0.213849109726764,-0.0822415486022714,"Top-ranked",39845,"Monkeypox"
0.393235966735104,0.437130001775848,0.864872132268396,-2.01755451803227,-0.538025751321643,0.0293233529338582,-0.17173770531807,"Top-ranked",39845,"Monkeypox"
0.471767697221835,0.888106988584679,0.786196276525491,-1.62603947258929,0.887040515396005,0.181890694944631,-0.352829105374252,"Top-ranked",39845,"Monkeypox"
0.260478416848325,0.612084554997207,0.577666128899011,-1.52198183582072,0.468709457708863,0.143722479130612,-0.274416319721673,"Top-ranked",39845,"Monkeypox"
0.191935797424,0.622445674845904,0.675032153545723,-1.31331638512317,-0.443059380881543,0.420660382721341,-0.0693418163811515,"Top-ranked",39845,"Monkeypox"
0.225744083075346,1.00300319801353,0.710802410239276,-1.63172030437799,0.120897637226914,0.128041302302517,-0.401841666991713,"Top-ranked",39845,"Monkeypox"
0.274823345361564,0.321757874135818,0.547365618676916,-1.7741832835524,0.682684272791311,0.0479636696570264,-0.0672193270839814,"Top-ranked",39845,"Monkeypox"
0.310806139876475,0.835432319154645,0.86304447952235,-1.38472941391792,0.215503361017202,0.0590048830657093,-0.410254897275028,"Top-ranked",39845,"Monkeypox"
0.538142314605147,0.631724239024287,0.538804458903698,-1.56679960362088,-0.448508208472389,0.22369264486388,-0.35994172123224,"Top-ranked",39845,"Monkeypox"
0.170070914324791,0.525815941609914,0.645404547911512,-1.20385395451374,0.154769810697775,0.322251670172327,-0.534651012030813,"Top-ranked",39845,"Monkeypox"
0.208820748057384,0.311671377352507,0.65306182561347,-1.76728379376212,-1.41890308805854,0.183024561826587,-0.115524437787311,"Top-ranked",39845,"Monkeypox"
0.242497491283383,0.226851045242982,0.561633639410804,-1.12122235824623,0.538259630726617,0.253494040171027,-0.145373028029104,"Top-ranked",39845,"Monkeypox"
0.28483087422412,0.534358059397765,0.823985677755709,-1.50762990607501,-0.376680276976415,0.338808512824218,0.120704330696451,"Top-ranked",39845,"Monkeypox"
0.192249052797594,0.629166088725916,0.659935074659191,-1.93212959186177,-0.343388116091963,0.0846363312452747,-0.282607557356771,"Top-ranked",39845,"Monkeypox"
0.355217897711797,1.07603090812435,0.35217636777013,-1.74898490160056,-0.378740616838714,0.193823307194346,-0.428078612965057,"Top-ranked",39845,"Monkeypox"
0.406258273018421,0.263836653797199,0.534862601988431,-1.25558025060873,0.15365567921068,0.135981340733912,-0.277010745284496,"Top-ranked",39845,"Monkeypox"
0.124160003089762,0.456111962582246,0.566125158124812,-1.4218956264352,-0.865919407029717,0.237106231363446,-0.47114483995019,"Top-ranked",39845,"Monkeypox"
0.552632725606003,0.682048965195108,0.743617665120045,-2.02941320074493,-1.17365140200751,0.0588906016510687,-0.161598379580665,"Top-ranked",39845,"Monkeypox"
0.154345920286262,0.761493165754518,0.497812847660999,-1.65932944073091,-1.55465210374423,0.277159348308454,-0.534990377758759,"Top-ranked",39845,"Monkeypox"
0.509988485062472,0.195587985222085,0.620294871113997,-1.46627982939232,-0.973100465547829,0.160823823517396,-0.0762401804813891,"Top-ranked",39845,"Monkeypox"
0.435269090448342,0.897367332774773,0.671166949958371,-1.58241345070203,0.142571905629074,0.276834062997978,-0.0885758152813296,"Top-ranked",39845,"Monkeypox"
