"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
0.150660658840598,0.804298052445026,0.767335881176867,0.158261956515873,-0.0496367303373649,0.138464758476189,-0.441064552057933,0.430521404073074,-0.65397353981489,"Top-ranked",292813,"Mayaro virus disease"
0.0604136605129122,0.860330339203325,0.803903507227971,0.245653023080335,-0.285554905715783,-0.0684326039064519,-0.0175858630598298,0.394616488090047,-0.335862820640808,"Top-ranked",292813,"Mayaro virus disease"
-0.0391302871219684,1.02117794509809,0.423251287003974,0.512402136059905,-0.393092124916115,-0.531772178704222,0.138417977342142,0.145113484628429,0.113784134291192,"Top-ranked",292813,"Mayaro virus disease"
-0.0632456722317215,0.762637001318801,1.24983407259786,0.183389210036613,0.00590797598629217,-0.160887564179393,-0.296814062730052,0.335105142836388,-0.895106892457428,"Top-ranked",292813,"Mayaro virus disease"
0.139576978293524,0.953652024032513,0.916889444280045,0.451696197968941,0.00314378978748198,0.0114670200820204,-0.344079894477631,0.188307913843944,-0.577192448529634,"Top-ranked",292813,"Mayaro virus disease"
-0.00200781767723778,0.65098399905488,0.738519127352803,0.287632615365914,-0.043985742679248,-0.294160575440118,-0.344129223228593,0.0677276340346122,-0.88751771373526,"Top-ranked",292813,"Mayaro virus disease"
0.0444742981570878,0.854440940624418,0.857058710665487,0.187789794025501,0.0542620826946939,-0.296786151312566,-0.0233487728617371,0.175332437284762,-0.705281639493508,"Top-ranked",292813,"Mayaro virus disease"
0.0538044107810627,0.815648128885944,0.796779879210116,0.0226293982118749,0.0183401367479716,-0.285182495965006,-0.0549569568322141,0.238585915460323,-0.405572870318383,"Top-ranked",292813,"Mayaro virus disease"
0.0809054836658334,0.941388723609826,1.12893029018267,0.0727592562545539,-0.426938762928447,-0.498113046722943,-0.40061679409408,0.0706988058714108,-0.86151707774865,"Top-ranked",292813,"Mayaro virus disease"
0.00791702083742005,0.996562017505466,0.631691286406858,0.334314479634309,0.034823733286887,-0.177528700840059,-0.35345299314762,0.140569176613398,-0.678144956273091,"Top-ranked",292813,"Mayaro virus disease"
0.224115346716948,0.940951367752229,1.14730749598638,0.374677172944137,-0.444527231762685,0.0220045255416672,-0.144734955447576,0.557916747158584,-0.578883882812815,"Top-ranked",292813,"Mayaro virus disease"
0.0502717127922551,0.948106552225016,1.08803171395255,0.141293176528228,0.00282584733247365,-0.0589357888489286,0.0451716321623987,0.47976015409761,-0.308824908258099,"Top-ranked",292813,"Mayaro virus disease"
0.24091890184255,0.884323736327092,0.940423179045621,0.209429678291425,-0.183716820178756,-0.364558572946432,-0.167576691983552,0.337239568384776,-0.570248791486237,"Top-ranked",292813,"Mayaro virus disease"
0.108567428314189,0.797748452246077,1.40365074683213,0.23562930995667,0.0599429097218008,-0.240365118830618,-0.759424876606414,0.365261700321327,-0.689886566585743,"Top-ranked",292813,"Mayaro virus disease"
0.0490911842893732,0.763016104761537,1.21913404929229,0.310420480455679,-0.00442468364561832,-0.334937946583753,0.173532707596156,0.385223122052662,-0.662388496434475,"Top-ranked",292813,"Mayaro virus disease"
-0.00428532785405012,0.862125695986805,0.829407608226191,0.244294582427974,-0.273279605437357,0.0352822705321419,-0.539762695811202,0.304720744403632,-0.693239921014931,"Top-ranked",292813,"Mayaro virus disease"
0.387419191434536,0.474580564577813,0.695324368751247,0.29884821189271,-0.0628713861756659,-0.386803401439723,-0.166024808117067,0.335337776374515,-0.349399360373422,"Top-ranked",292813,"Mayaro virus disease"
0.134262747639477,0.53387561499709,0.845300883887479,0.321775823977747,-0.253711059787642,-0.0467662969438342,-0.315526868479674,0.562931757549115,-0.490311689511881,"Top-ranked",292813,"Mayaro virus disease"
0.0810539413300346,0.536099282482055,0.789914522999752,0.213694175461459,-0.206217770079348,0.194521544400057,0.00393627780298977,0.244842134850032,-0.766697570729148,"Top-ranked",292813,"Mayaro virus disease"
-0.102248006292144,1.10065724125543,1.02810263486904,0.408063300313152,-0.279103803000378,-0.303154057202518,-0.191700309824731,0.103071878252107,-0.78167095626729,"Top-ranked",292813,"Mayaro virus disease"
0.100892405396315,0.797150999548224,1.12587282651163,0.174936099760202,0.00548923077331542,-0.382690426289698,-0.0850203430170628,0.293897890561232,-0.647017422358606,"Top-ranked",292813,"Mayaro virus disease"
-0.101414744589151,0.942231755460016,1.05757252194706,0.291795069255766,-0.126094465790353,-0.0803540814033654,0.133022394704059,0.307477530844586,-0.85968892810049,"Top-ranked",292813,"Mayaro virus disease"
-0.094469689044332,0.774300735142922,0.927907745408358,0.353908100872042,-0.298690918863977,-0.363103496166911,-0.331101520825968,0.0197804526478717,-0.770260272293209,"Top-ranked",292813,"Mayaro virus disease"
0.144317112472266,0.620066314129225,0.950465163815415,0.362872734168008,-0.354742757414846,-0.43869926400331,-0.410637441444001,0.395901128520098,-0.366165245066528,"Top-ranked",292813,"Mayaro virus disease"
0.0340763630873012,0.815114589880719,0.965815480444497,0.0812699460177981,0.000116922034323369,-0.431250757523903,-0.179946993709211,0.302323367984423,-0.442938672956197,"Top-ranked",292813,"Mayaro virus disease"
0.178010923154204,0.845602517032842,0.963081470638486,0.477946775022448,-0.0496535460993283,-0.377295858256917,0.158506890303893,0.471902747025369,-0.445031586834307,"Top-ranked",292813,"Mayaro virus disease"
