"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-0.00787015112229772,1.11609636254153,1.38776573299511,-0.212941878951506,-0.0208701547931293,-0.456044153076815,-0.241058770199069,-0.344465587982339,-1.72988591721319,"Top-ranked",466568,"Oropouche fever"
-0.580195458678411,0.988774134038648,1.29504227894548,0.425072970308075,-0.0946371219427745,-0.49907214498183,-0.302511018894414,0.0992054755117789,-1.49320956739658,"Top-ranked",466568,"Oropouche fever"
0.108283119953178,1.16897347946372,1.30274885477676,-0.213792908625508,-0.275316893957097,0.0624356612199669,-0.879397572717366,-0.201399068780878,-2.1114995312036,"Top-ranked",466568,"Oropouche fever"
0.132455477981765,1.21859947897255,1.63815718044334,-0.151868318895074,-0.391303525795634,-0.594575525986799,-0.211241807912428,-0.257496755321471,-1.38679630162951,"Top-ranked",466568,"Oropouche fever"
-0.0488107839544924,1.19950049651225,1.35560124384447,0.0605817251909192,-0.165057724203162,-0.0835825103726367,-0.330528509314608,-0.108373257144758,-1.75165947167841,"Top-ranked",466568,"Oropouche fever"
-0.300390870612242,0.610274796782379,0.826415647309683,0.0873634253331174,0.355588084570171,-0.366855279748777,0.0251573194831947,-0.166742938279515,-1.40006352457303,"Top-ranked",466568,"Oropouche fever"
-0.359784992796692,1.16821465438954,0.905062791437674,-0.193867715718464,-0.536089426087321,0.145902931385332,-0.619959566331061,0.0320569154724321,-1.47780846568675,"Top-ranked",466568,"Oropouche fever"
-0.370150704173593,0.906372027260431,1.26402139306083,-0.223615565585978,-0.33297203829366,-0.901213411334616,-0.276497499272671,-0.496608134461774,-1.6438666134953,"Top-ranked",466568,"Oropouche fever"
-0.328983079784597,1.01140606849055,1.3634749567605,-0.556655108711853,-0.447450200274383,-0.48570206369864,-0.537565631979066,-0.257347780166789,-2.09996050710371,"Top-ranked",466568,"Oropouche fever"
-0.255710895621445,1.35482177942987,1.32504090228919,0.0386617660286284,-0.0408283931517638,-0.427512717500343,-0.188411302520151,-0.262281107606445,-1.53490642661641,"Top-ranked",466568,"Oropouche fever"
-0.455746733258232,1.06972523056365,1.00293417353511,-0.165980218987676,0.106601353344144,-0.184155449884034,-0.190880898323669,0.0721473101035974,-1.76501516400283,"Top-ranked",466568,"Oropouche fever"
-0.612926123369967,0.946973121080615,1.41484383804614,-0.255708012149364,-0.340546088367732,-0.117835301821658,-0.319920598756786,0.0807328914317174,-2.16274763601739,"Top-ranked",466568,"Oropouche fever"
0.101930379970939,1.09994928410606,1.37145877133774,0.066361534773329,-0.366904453683135,-0.344397456520847,-0.337950468153168,0.0134181964246445,-1.87056266331624,"Top-ranked",466568,"Oropouche fever"
-0.0845796797086557,1.26133695210945,1.89035132335294,-0.113701909638701,-0.311146545072164,-0.321252212094614,-0.835868619012499,-0.0570550509477494,-2.10111625272715,"Top-ranked",466568,"Oropouche fever"
-0.116951342098144,1.09624056397272,1.58303987388353,-0.224642051375771,-0.381322837820112,-0.174317575955355,-0.778359261123846,0.0949919594847831,-1.78305755985306,"Top-ranked",466568,"Oropouche fever"
-0.223647163824069,1.10768700364976,1.39454976066198,0.220071011176657,-0.0546493226709338,-0.0757533736928026,-0.113236935234818,0.249445603292313,-1.44132450870004,"Top-ranked",466568,"Oropouche fever"
-0.206531041290934,1.29897797245457,1.52696290160816,-0.229482974461484,-0.199358015019677,-0.437094116549663,-0.00191419030739798,-0.223305416989002,-1.92326202078198,"Top-ranked",466568,"Oropouche fever"
-0.632440431123374,1.32343301188865,1.51722715644758,-0.0143943025261759,0.0460952879734152,-0.607200051150495,-0.0465107042551141,-0.335252842606769,-1.80128481487103,"Top-ranked",466568,"Oropouche fever"
-0.554998457973881,1.34979199141385,1.7958914046543,-0.0826359467160087,-0.402486260378456,-0.767394152274616,-0.15175218882161,-0.0394996271214969,-1.33657054125966,"Top-ranked",466568,"Oropouche fever"
-0.10566250797338,1.24667913650056,1.08504922830701,-0.0262787148258665,-0.406860352779765,-0.186176887064068,-0.369626232069682,-0.150052778411665,-1.2644095330113,"Top-ranked",466568,"Oropouche fever"
-0.208749349323607,1.26190269262961,1.35765174795257,0.0294122878243623,-0.502195959059448,-0.470543664009089,0.08022993370443,-0.217576921456665,-1.9038956660214,"Top-ranked",466568,"Oropouche fever"
-0.115586124451699,1.23324686673734,1.61844981462391,0.046554277464553,-0.182711923710393,-0.146050534078787,-0.0284763382333314,-0.248809054705439,-2.26652963987516,"Top-ranked",466568,"Oropouche fever"
-0.693850186953435,1.13122665255498,1.22624522088173,-0.275206537492993,-0.0601544465050855,-0.656647722976258,-0.633718492128355,-0.470898226848059,-1.64258698844063,"Top-ranked",466568,"Oropouche fever"
-0.10698040761922,1.03611911561626,1.15149813214356,0.0408318247858088,-0.35599117937052,-0.903657020937372,-0.353406153666027,-0.324592019377871,-1.69884823559282,"Top-ranked",466568,"Oropouche fever"
-0.0826370795053578,0.838812019762469,1.57061691252415,-0.11960487611026,-0.0589437199660223,-0.203457545851575,-0.307819392929644,-0.352453807699436,-2.31635264558762,"Top-ranked",466568,"Oropouche fever"
-0.326853821675852,0.941786452653886,1.52454828972694,-0.00101072894226309,-0.337140633155518,-0.0520193964569134,-0.484373316931929,0.0396172239684783,-2.16886060933451,"Top-ranked",466568,"Oropouche fever"
-0.365008528927669,1.22962229969591,1.92830725315195,-0.0852374248461109,-0.725880865449147,-0.429353794675807,-0.456459242343849,-0.108446974324504,-1.58423573465005,"Top-ranked",466568,"Oropouche fever"
-0.408262988496307,1.48768643947781,1.17677914300313,0.438522019607994,-0.16775607105049,-0.20218457315537,-0.395455217301682,0.136018973730916,-1.69133092588857,"Top-ranked",466568,"Oropouche fever"
-0.302980105905541,1.49943208242206,1.66874291440159,-0.0845453748627693,-0.199223756707131,-0.146395031779347,-0.285075852674345,-0.183994898851671,-1.90178112834069,"Top-ranked",466568,"Oropouche fever"
-0.712572710581604,1.24201460075758,1.88197446392622,-0.357566020827162,-0.161607282872715,-0.41874642375573,-0.115558496145285,-0.349804259548597,-2.16224251962892,"Top-ranked",466568,"Oropouche fever"
-0.0808140273036635,1.57808273470412,1.24050419357423,0.115790146623309,0.174895441112275,-0.126299957285651,-0.348393218943441,0.404478985419323,-0.709969200246484,"Top-ranked",466568,"Oropouche fever"
-0.0131653658633887,0.939953970061207,1.43305727479534,-0.0357596544132305,0.105856760437113,-0.211446116458392,-0.105452621915386,0.128366624522141,-1.6724379372458,"Top-ranked",466568,"Oropouche fever"
-0.89906260353676,0.725135992266984,1.36479272824059,-0.462743423183793,0.0074357397481693,-0.413725367368286,-0.140691126896634,-0.1705678981463,-2.26520695740836,"Top-ranked",466568,"Oropouche fever"
-0.197089234642398,1.56393430769523,1.60576187938494,-0.139330457823117,0.131298507918189,-0.306097451384457,0.0739924654429202,-0.102133633288623,-1.58868464192772,"Top-ranked",466568,"Oropouche fever"
0.0330143066396845,0.999151222852841,1.40322443329106,0.112918480772962,-0.150447667974166,-0.560202025647358,-0.274343499292849,0.0915227520440778,-1.12063592753269,"Top-ranked",466568,"Oropouche fever"
-0.205584557031176,1.31775437238069,1.35111956286298,0.415260681688165,0.0316820140254047,-0.533473486239766,-0.296066679367243,0.0472102452953187,-1.2860524056316,"Top-ranked",466568,"Oropouche fever"
-0.746022064963888,1.41838601534139,1.01340036453366,0.0731457140825899,0.218833000321008,-0.39510884982942,0.204549650473657,-0.111086541494032,-1.37891918738038,"Top-ranked",466568,"Oropouche fever"
-0.0218308783718234,1.13936316099216,1.33914580507654,0.206121553571754,-0.0337709946324304,0.0914143689465496,-0.35746403366844,0.128504555116181,-1.90512008691366,"Top-ranked",466568,"Oropouche fever"
0.264499007048775,1.27904488240783,1.42405200814686,0.0396202990947667,-0.555551201230404,-0.237040491745342,-0.715865868646507,0.0560136234338861,-1.9372534527612,"Top-ranked",466568,"Oropouche fever"
-0.78222278086589,1.39091870650557,1.41235850844039,0.155260261194495,0.145020187732079,-0.327270734314888,0.344822757970463,0.00759207590751544,-1.51044208608649,"Top-ranked",466568,"Oropouche fever"
-0.12936527891493,1.08753936085539,0.911103410130211,0.0765497969044475,-0.276116515987913,-0.456803171544073,-0.190353678185347,0.0147447716813236,-1.28015221736878,"Top-ranked",466568,"Oropouche fever"
-0.315700166869099,1.43639321595449,1.23141841055341,0.124238463358287,-0.891748260243681,-0.293347305767193,-0.801116219093593,0.235993894364986,-1.20497383912039,"Top-ranked",466568,"Oropouche fever"
-0.0215983697950597,1.09294219621817,1.64178610633018,-0.220229053722507,-0.499865155903156,0.0145675454927843,-0.478788391156502,0.00512721515669818,-2.15006696846613,"Top-ranked",466568,"Oropouche fever"
-0.514073224409705,0.604395592431606,1.31648865528312,-0.0231603499402405,0.545010050065169,-0.369044555442255,0.0543510242073715,0.093858164919513,-1.79356509778623,"Top-ranked",466568,"Oropouche fever"
-0.154815433138431,1.25841212878518,1.4928980235643,-0.104345151605329,0.230673166586724,-0.170155352552099,-0.0884629676763821,0.00953754760215,-1.68749662084312,"Top-ranked",466568,"Oropouche fever"
0.172221768635114,1.34476310446412,1.20128791771515,-0.0256096079327323,-0.103917314030788,-0.0968041761135438,-0.223763818292012,-0.156713831951129,-1.87959302224022,"Top-ranked",466568,"Oropouche fever"
-0.238754632720573,1.226726505774,1.6828029282684,0.069029730704236,-0.495993588017329,-0.0329564380302522,-0.0520679151009309,0.267216555787171,-1.74518140400942,"Top-ranked",466568,"Oropouche fever"
-0.0382123596769401,0.741269573083944,1.04443893004,0.0479579620475188,-0.292824454208066,0.159880181345659,-0.297398168512351,0.277154111977078,-1.67609427369473,"Top-ranked",466568,"Oropouche fever"
-0.677281454889828,0.980730268448176,1.10972177757773,-0.0951981902157082,-0.454207645759109,-0.0955670298471651,-0.2630143806677,-0.255502967241306,-1.94345298716057,"Top-ranked",466568,"Oropouche fever"
-0.204676529896091,1.23056796595063,1.69900873565392,-0.0116901960155663,-0.57151174951343,-0.117045976295532,-0.651599167103088,-0.0251865908743618,-2.15614473352295,"Top-ranked",466568,"Oropouche fever"
-0.497343035267892,0.798626475283481,1.74388455524887,-0.434606659633502,-0.303287164641403,-0.549239104672862,-0.236549006005443,-0.228742192128373,-2.10056434122051,"Top-ranked",466568,"Oropouche fever"
-0.221898099727482,1.71764486072883,2.0343679016114,-0.406098886953929,-0.45748987509267,-0.00909640204071621,-0.842938519281755,-0.418196999096806,-2.33095118179941,"Top-ranked",466568,"Oropouche fever"
-0.650571505176315,0.983360715510155,1.28917052272063,0.0927631553846513,-0.132138422970522,-0.365202584280828,-0.12871744545471,0.333587956509737,-1.596745820118,"Top-ranked",466568,"Oropouche fever"
-0.0934032635592129,0.950939698898971,1.34629851663994,-0.127754750288377,-0.278687636949951,0.0657077086991703,-0.258873798513754,0.339513738876232,-1.88824812128595,"Top-ranked",466568,"Oropouche fever"
-1.01777993640662,1.10853647346799,1.08667457485761,0.0669111775373015,-0.533304108851597,-0.266700610968707,-0.4469611754724,-0.0422573500144892,-2.10820320841498,"Top-ranked",466568,"Oropouche fever"
-0.584352937944389,1.4047223153352,1.82883105966229,0.32099016366551,-0.650664066991339,-0.881077657541146,0.245855199122998,-0.136550862925124,-1.28746094269467,"Top-ranked",466568,"Oropouche fever"
-0.345486581855864,1.41079828657437,1.58750967244488,0.0954472874823742,-0.332111120762993,-0.0630265286649435,-0.194185320275284,0.0251076853466164,-1.85716973259858,"Top-ranked",466568,"Oropouche fever"
-0.517366117615945,1.16101289550682,1.43500456269809,-0.242094442185825,-0.198602419485765,-0.371289404657744,-0.0587734577877715,-0.309516299949649,-1.58519817173801,"Top-ranked",466568,"Oropouche fever"
-0.722809222886736,1.02860354782232,0.853796859501469,-0.13211005696937,-0.688539875363971,-0.403673748320472,-0.353640005081406,-0.444286887092519,-1.61752653439642,"Top-ranked",466568,"Oropouche fever"
-0.486792252722225,1.1873903517871,1.87103013949446,0.0417999681535149,-0.280202593160036,-0.37016158667569,-0.431998781459345,-0.426069576925983,-2.20874212958025,"Top-ranked",466568,"Oropouche fever"
-0.409800892010127,0.881049702676598,1.31189130764465,-0.421992651017821,-0.40588683210625,-0.155824302932816,-0.668299094924067,0.11124429129666,-1.83796316393708,"Top-ranked",466568,"Oropouche fever"
-0.983091013091628,1.33352021064972,1.39348823904024,0.0303412763478711,0.137498999088511,-0.821961098713246,0.0963478263437636,-0.520725710203148,-1.94079660142709,"Top-ranked",466568,"Oropouche fever"
-0.671388973700365,1.41822637706288,1.77829934696485,-0.290512033776505,-0.165742470711673,-0.305995963280611,-0.152593766645662,-0.252675792100056,-1.68676184207259,"Top-ranked",466568,"Oropouche fever"
-0.314608589198117,1.30841610780372,1.22520492242002,0.228070465066556,-0.544216547952898,-0.277695893453433,-0.562873980503926,0.00335739680966913,-1.81976934992767,"Top-ranked",466568,"Oropouche fever"
-0.424905524787378,1.61208076031903,1.45140262511145,0.283877554449499,-0.0715448553578448,-0.482876980023211,-0.584943927622423,-0.18768733724651,-1.76744063077651,"Top-ranked",466568,"Oropouche fever"
-0.25475497522101,1.20107742630152,1.5181114844339,-0.325436919379177,0.0337747653457157,-0.0907101138971063,-0.103549928163879,0.279704333232233,-1.32106227176126,"Top-ranked",466568,"Oropouche fever"
-0.613175701311787,1.59902567376546,1.73108491794084,-0.0935906460123106,-0.405948843297719,-0.628509988499851,-0.0218990452977853,-0.588223488519825,-2.42197638120251,"Top-ranked",466568,"Oropouche fever"
-0.489685909534396,1.39970548427383,1.20401556377712,-0.292254678291809,-0.0737789855737492,-0.469576204745837,0.369493047128331,-0.416931945788117,-2.24501740452923,"Top-ranked",466568,"Oropouche fever"
-0.318211961740279,1.1116696987377,1.05636943482946,-0.104796098596946,-0.29007448483395,-0.452549380975918,-0.20759437383211,-0.0378824564756738,-1.44239309849167,"Top-ranked",466568,"Oropouche fever"
0.0363620029173309,1.28311791527292,1.47404709794932,0.203514407762432,-0.608751058976755,-0.328098056126443,-0.193928196089725,-0.106104912292542,-1.49921112499819,"Top-ranked",466568,"Oropouche fever"
-0.880214187639466,1.48942938565715,1.28886664706473,-0.0366471290036929,-0.0119099359531413,-0.577794825988332,-0.370048912591187,-0.129644974519801,-1.61090260813132,"Top-ranked",466568,"Oropouche fever"
-0.541217303885072,1.15842534323623,1.28024871354982,0.356019129636537,-0.115141029246254,-0.484717642710585,0.150880976402284,0.0249578972039123,-1.55579031481047,"Top-ranked",466568,"Oropouche fever"
-0.391407282586744,1.07162852317317,1.40068646927276,-0.222610635855045,0.0797454493967371,-0.120507525637397,-0.000411959120196814,0.00258536997516708,-1.81512425344168,"Top-ranked",466568,"Oropouche fever"
-0.263234364959928,1.28179322359722,0.823042928960381,-0.158589353666723,-0.168602503750409,-0.0457712520417642,-0.773549536597212,-0.0219705028951025,-1.65761804221557,"Top-ranked",466568,"Oropouche fever"
-0.481184885357325,0.928841453901188,1.62048794728033,-0.114658479503917,0.339574997848322,0.0719892413782833,-0.120835198842879,0.0829743431941538,-2.13787629832197,"Top-ranked",466568,"Oropouche fever"
-0.206718893275639,0.948014644450368,1.17382668167884,0.101992055307187,0.425014162427464,-0.767539675412568,0.24682671851381,-0.038890123732505,-1.21935624748183,"Top-ranked",466568,"Oropouche fever"
-0.327694079484515,1.16950729969077,1.39397549455031,-0.24126330054884,-0.641530934421311,-0.293677518200327,-0.340688045703287,-0.295683416902323,-2.16401503005173,"Top-ranked",466568,"Oropouche fever"
-0.725038727340691,1.11618609666625,1.1651571494018,-0.198257373483741,-0.0295424286608564,0.0115289076454164,-0.240892329551595,0.0651586606164294,-2.25046056377784,"Top-ranked",466568,"Oropouche fever"
-1.01484065706022,1.35822860573782,1.65665344141783,-0.307945215091032,-0.0356726603269522,-0.717945555960287,-0.0739942155726024,-0.119697387134839,-1.66923928632726,"Top-ranked",466568,"Oropouche fever"
-0.199952580697576,1.46335434274493,1.51596976235581,0.242282711966294,-0.135309080849503,-0.329312450383896,-0.572756069856484,-0.0605273820989606,-2.26998346075953,"Top-ranked",466568,"Oropouche fever"
-0.316492290671635,1.3663858121568,1.63489296909824,-0.170677910691377,-0.296179845760575,-0.195682557133007,-0.301302849991216,-0.158906098957672,-1.85400493042295,"Top-ranked",466568,"Oropouche fever"
-0.618063700988691,1.06588211387151,1.5766167211545,-0.158927556767791,0.146540501586265,-0.483726429874589,0.711168134353656,0.223214289597621,-1.55882099772982,"Top-ranked",466568,"Oropouche fever"
-0.897977250225735,1.1398014411875,1.45294495389553,-0.298088809478813,-0.540207111242136,-0.489444531844714,-0.252215617496614,-0.265656315192004,-1.94888925715931,"Top-ranked",466568,"Oropouche fever"
-0.797012940866382,1.42444408015438,1.35107108165018,-0.132097574345711,-0.585128983886407,-0.414730030708829,-0.110938345753622,-0.047189971274601,-1.53816151991252,"Top-ranked",466568,"Oropouche fever"
-0.439895969748456,1.05352074061306,1.07892555228195,0.117101170232899,-0.527253148362818,-0.187423189636931,-0.987553492080787,0.0482280227222324,-1.75688848609463,"Top-ranked",466568,"Oropouche fever"
0.164523206910323,1.16827218809872,1.3877648102389,0.392156044122991,0.144643191107965,-0.186022715804795,-0.153298684906132,0.154016020176418,-1.72823880503863,"Top-ranked",466568,"Oropouche fever"
-0.254101846006223,0.84554312195011,1.66707073531348,-0.0495123405121441,0.0641656565213892,-0.163767608270225,-0.117430068167966,0.219112274228671,-1.74324639709371,"Top-ranked",466568,"Oropouche fever"
-0.335840880765451,1.10953090632302,1.77031193514139,-0.0463668307707605,-0.513890485323227,-0.0229974959267681,-0.670849359940213,0.126815848284444,-1.75958450108264,"Top-ranked",466568,"Oropouche fever"
-0.802401281022979,0.91025399307229,1.25132627202312,-0.412150174350415,-0.479790338790304,-0.182739856246527,-0.151032422548846,-0.00843957231612577,-2.30320627214286,"Top-ranked",466568,"Oropouche fever"
0.0252860723165825,1.62208157501057,2.32258133113154,-0.219203613248627,-0.35489324449132,-0.668352133519908,0.461837758867977,-0.121615434316572,-2.16571931149481,"Top-ranked",466568,"Oropouche fever"
-0.513716858445359,1.50348319502946,1.56224232977945,-0.205726892883653,-0.117963645770197,-0.118033518419611,-0.210354498196646,-0.00365238454979476,-2.02802198006098,"Top-ranked",466568,"Oropouche fever"
-0.270536124183222,1.42215443586449,1.37632019921766,-0.242229984855581,-0.302841557202525,0.278813206296716,-0.495588830488139,0.208027504265217,-1.71059240053029,"Top-ranked",466568,"Oropouche fever"
-0.735987366815465,1.1604954994026,1.00675536869887,0.28491190748069,-0.431361593443214,-0.260635231156776,-0.592533780027267,-0.187013026204834,-0.964968365299744,"Top-ranked",466568,"Oropouche fever"
-0.422166456839396,1.39808948815348,1.97589189004627,0.326724817462716,-0.164864074342934,-0.604370727516749,0.147439792473766,0.0274969485969154,-1.92592115444813,"Top-ranked",466568,"Oropouche fever"
-0.648124963474877,1.30286847961401,1.77555067448407,-0.114852240876813,-0.77694331056167,-0.438804924070022,-0.612015905766335,0.0883880108392901,-1.98084437766131,"Top-ranked",466568,"Oropouche fever"
-0.855515274853819,1.06101293719857,1.25426770582189,-0.127496595035124,0.0278011205718582,-0.562964150639943,0.230671372430096,-0.11077609712645,-1.69101795442772,"Top-ranked",466568,"Oropouche fever"
-0.760132175251414,1.07261944118096,1.62137454420087,-0.0729587789764984,-0.45016469762395,-0.813860155272622,-0.096050855162294,-0.363779166273828,-1.98281501811596,"Top-ranked",466568,"Oropouche fever"
-0.115964276286761,1.22786737844515,1.70925638720127,-0.0274684508722742,-0.104870335187702,-0.718399451699353,0.209404369409707,-0.289497416217498,-1.7570525250199,"Top-ranked",466568,"Oropouche fever"
-0.531055239282502,1.3032071074259,1.32195116784066,0.111016113170803,-0.602775744625415,-0.301936276929741,-0.618982104653546,0.000220197900182191,-1.63978355098992,"Top-ranked",466568,"Oropouche fever"
-0.208696843138336,0.871116231208377,0.833526571377649,-0.0411994039710039,-0.107887771574261,-0.381486206665911,-0.377179306232996,-0.147623884042731,-1.66136372248803,"Top-ranked",466568,"Oropouche fever"
-0.295194987275211,1.10075456792918,1.133404998469,-0.179143981121954,-0.194898230082449,0.0652491664296094,-0.290922192584272,0.205966933339712,-1.42115834602874,"Top-ranked",466568,"Oropouche fever"
-0.32339633993284,1.58812245412629,1.68975665851737,-0.0398475364014903,-0.39085902448517,-0.364675705291936,0.549782405895053,-0.0701032013212049,-1.76157201017858,"Top-ranked",466568,"Oropouche fever"
-1.08846368028344,1.46386899567097,1.40629048845477,0.0829847811534651,-0.266557406637847,-0.018841267517951,-0.633591539182867,0.296777435877008,-1.38527244856193,"Top-ranked",466568,"Oropouche fever"
-0.285212504245074,1.60702100095927,1.52820040444345,-0.454056203708206,-0.254845474477856,-0.245389944015068,-0.23910150535963,-0.100527468967572,-1.8986981624071,"Top-ranked",466568,"Oropouche fever"
-0.496776931099664,1.37989540249359,1.28520303708062,-0.0628131635725147,-0.470662615510871,-1.1384861730069,-0.508914265658092,-0.437781479883634,-1.70766608706736,"Top-ranked",466568,"Oropouche fever"
0.0370065632203185,1.37827311257649,0.861954494147809,-0.199125276680714,0.270617375516664,-0.0879537209534061,-0.332461124429827,-0.0738743253606448,-1.96084412527198,"Top-ranked",466568,"Oropouche fever"
-0.659172803269464,1.05600102943947,1.19581162968194,0.0294374659111381,-0.176218194364325,-0.153859652903862,-0.406034862262685,0.00480797653431789,-1.93963992715083,"Top-ranked",466568,"Oropouche fever"
-0.585669388065669,1.51277943510225,1.56325256379698,0.233862417868931,-0.490859058645939,-0.573669082278461,-0.45820377341091,-0.0849470751005593,-1.80917446050247,"Top-ranked",466568,"Oropouche fever"
-0.176889364098243,1.14050675648645,1.0260780298061,0.193883932927383,-0.286481599209885,-0.0112704512309448,-0.0233336966158354,0.161314082060895,-2.01477980496056,"Top-ranked",466568,"Oropouche fever"
-0.320436376445065,1.496752232869,1.95960856671372,0.03062403405596,-0.542108379611335,-0.659082868087978,-0.277958138612515,-0.290599323037873,-2.00451526016019,"Top-ranked",466568,"Oropouche fever"
-0.359775456906631,1.17470157197584,1.71668608886801,0.0793361510693247,-0.474880227270351,-0.160269968911874,-0.42964999633043,0.178811730763331,-2.46195718414623,"Top-ranked",466568,"Oropouche fever"
0.0653705178134634,1.49292861056493,1.88192782111549,-0.193884286230957,-0.484460063227563,-0.7713422982985,-0.665301031636017,-0.0346001159626349,-1.98444757170328,"Top-ranked",466568,"Oropouche fever"
-0.725685859518734,1.15612693130121,0.989101039224721,-0.158252901743663,-0.0771339574493438,-0.366377418546423,0.0296481682768284,0.0637786514200614,-1.421189778811,"Top-ranked",466568,"Oropouche fever"
-0.301344736177999,0.832968225821012,1.43915820041448,-0.0532107223675631,-0.531258578593513,-0.32278425685172,-0.597351864513174,0.187435859681248,-1.63556203816595,"Top-ranked",466568,"Oropouche fever"
-0.13838959159416,1.07608371608222,1.03793287627614,-0.14076548105837,-0.848584729760499,-0.0960462722603646,-0.64001814532489,0.109203395718025,-1.56553835885001,"Top-ranked",466568,"Oropouche fever"
-0.368241047099351,0.84746155880654,1.03228501090339,-0.046625853639032,-0.209037283492262,0.0310188386178998,-0.280537389490197,0.186933347566667,-1.575582400468,"Top-ranked",466568,"Oropouche fever"
-0.337180991875472,1.2234644114761,1.03988046652032,-0.124148193027163,-0.146318781083259,-0.369364327783922,-0.53591700214427,-0.331833007206171,-2.02116465246968,"Top-ranked",466568,"Oropouche fever"
-0.274622093528187,0.903440707666889,1.45522121371454,-0.313261531605241,0.0334237175899922,-0.20889649837491,0.0332383589334457,0.00640649831510194,-2.06533808890801,"Top-ranked",466568,"Oropouche fever"
-0.628301599519533,0.935835543734456,1.21696904806777,0.343969500993736,0.229997013574886,-0.279936286312391,-0.0339605608665899,0.0613304722159888,-1.67318041263488,"Top-ranked",466568,"Oropouche fever"
-0.256421281666462,1.05020631264493,1.73551150479536,-0.587900549743445,-0.354146172545673,-0.531258037579371,-0.116595409232803,-0.207113300459915,-2.45330195786267,"Top-ranked",466568,"Oropouche fever"
-0.637711669628624,1.70696250202989,1.61331746820873,-0.520633418591315,-0.272213377851624,-0.615170867260199,-0.25348588088051,-0.348178386080858,-2.05404100823256,"Top-ranked",466568,"Oropouche fever"
-0.617563255464614,1.52646039605835,1.16953951743371,0.382124488851962,-0.501937328525439,-0.306641195346844,-0.298432825365556,0.310296915614327,-1.3643947263747,"Top-ranked",466568,"Oropouche fever"
