"biodiv_intact:1","crop_cover:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.0492644522701288,-0.66460758086091,0.695277178929359,-0.400553498586076,0.141545098483313,0.00363634859188589,-0.347429126669143,-0.0292497706413246,0.935728749884472,-1.21487508132394,0.0967781882293418,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
-0.041062586302268,-0.336865790108379,0.336401580827665,-0.0188089870698994,0.188015910356698,-0.118933069963652,-0.114219593008084,0.26605990337304,1.1127139787991,-1.06136939513811,0.134037222588558,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
0.0169908557041229,-0.533467797448142,0.572885142231748,-0.228929866231716,0.258260239921789,0.0818149589074701,-0.0829360612384906,-0.157985965273366,1.15793981835495,-1.06559431433816,-0.0270971477738055,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
-0.141232305477474,-0.599724222198755,0.698252425446954,-0.371834073961634,0.171614503526585,0.072757257977802,-0.259939762712807,0.137572369059113,1.05253781988185,-1.00667676479788,0.0825905493672154,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
0.130555407509497,-0.361616867124474,0.589819003566906,-0.0402834774416969,0.110017087653591,0.0121731497786267,0.0536133232245061,-0.156541019906157,1.25256377951775,-0.946620676056231,0.0964244213553021,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
-0.183294360753725,-0.558819107592935,0.418361427183066,-0.128801410410067,0.231520537519739,0.0649029033595791,-0.13346344716015,0.274066320379719,1.09347790827596,-1.22661776463308,0.187755002122001,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
0.0323384920108817,-0.472480487912149,0.534567100669191,-0.100526861886888,0.209765725215218,-0.160266508135571,-0.32179485479457,0.0284436912207182,1.03304559826952,-0.798250804313676,0.198411908548894,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
-0.136197040726686,-0.633192203455689,0.592480090395085,-0.259231595314951,0.10748137889762,0.0312969316916434,-0.123641554047593,0.0168576743251682,1.04456711575907,-1.0966512712137,0.0655920774220774,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
-0.12188751571066,-0.617169005385094,0.549354739028332,-0.193113478865028,0.201421864835148,-0.128199924261938,-0.264213288866774,0.14351307674617,0.838762037250352,-1.42155080210133,0.0153470121411273,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
-0.0139434647165593,-0.509789839001643,0.503773275502713,-0.0797424021308627,0.162441467090511,0.0438026617229928,-0.394282275299669,0.103573495710616,0.864797941862728,-1.01043404096733,-0.134976910804503,"Top-ranked",713229,"Crimean-Congo haemorrhagic fever"
