"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_loss:1","precip_change:1","tmean_change:1","health_travel_log:1","type","id","Disease"
-0.389785755649065,-0.153808014453763,0.436354802694936,0.157502327842075,-0.560965077704001,0.0297890890164278,-0.174236715370053,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.653546485726238,-0.192367888239482,0.257966074623785,-0.021232220269696,0.383682331282785,0.0926276643476158,-0.712636111731241,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.11904329602839,-0.0648435469263546,0.352046618223332,0.06360115549982,-0.565825168810531,-0.247418199983279,-0.83118797085787,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.27763266924059,0.53378817935692,0.271642891605128,0.189855130122956,-0.379125141488108,-0.56933702906485,-0.551661604429134,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.30211289995848,-0.0435931707196135,0.640518860692324,0.227762707312486,-0.203333840959025,-0.344715440311669,-0.517549152573687,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.816760095448451,0.33370382268335,0.402735539088976,-0.0279931227363876,-0.0257480456015519,0.163135481822749,-0.20602243119279,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.3779457024832,0.110683875613074,0.487718767152863,-0.125254147522465,-0.215016623646449,-0.155358710270155,-0.341228856387228,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.41391086104221,0.557146287289225,0.688262714307772,0.220366426990581,-0.234388268022433,-0.71769856659689,-0.268048249316643,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.26439337520057,0.169114730435466,0.652261317385885,0.409248095425406,-0.0583725904615128,-0.513541421203161,-0.272373539148687,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.20401119054424,0.342625599955306,0.239335530032325,0.372046438183586,-0.473929582183193,-0.812022109514407,-0.858577160425372,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.05421389693811,0.31001562246961,0.41774125108155,0.317760962151416,-0.0276397062697729,0.0387464817804744,-0.391941400437751,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.15307241934631,0.426791283819088,0.436885809257664,0.0379207292512768,-0.241282618968134,-0.0307839628117,-0.331509593051369,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.53836811846009,0.308860270978761,0.098009660306695,0.159546908025974,-0.352407734839498,-0.350379971942617,-0.919558828575006,"Top-ranked",624681,"Plasmodium knowlesi malaria"
0.234140860534192,-0.267436908556119,0.485508343563792,-0.245948051657852,0.0194860946668965,-0.0634116874917895,-0.308930152402877,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.19772729106802,0.573896050025376,0.368442382866265,0.167065878745404,0.184779904096617,0.308753342054057,-0.707869028489642,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.20902911883929,0.300249409035242,0.495475283024041,0.161153143929825,-0.105891068856671,-0.0887498965943708,-0.571443426377642,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.657255136026325,0.157969553138059,0.416737778622678,0.311182533021532,-0.355479006264083,-0.245670284730655,-0.540421597982511,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.198624987081611,0.0345712477236935,0.540611821858633,0.201695021153562,0.293447926734196,0.311297339975847,-0.36341646795893,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.0067854887843,0.359860930171475,0.312165984907909,0.156876310867802,-0.424561108563111,-0.537034375025578,-0.583179398765582,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.64441053068045,0.47307685624403,0.4509286446983,-0.0296453917841741,-0.437247469417696,-0.46017255949476,-0.643888353136313,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.53575461185184,0.461691909144281,0.460469397843189,0.222210142370662,-0.242123347038547,-0.0689363273640412,-0.640771739685897,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.0864872552763,0.298408524575914,0.758549751456484,0.482810296440967,-0.139100891441254,0.0659614930466084,-0.063481873735276,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.19269264734272,0.0818421344961511,0.615661822860762,0.451757571848097,0.214057595089995,-0.281464098322909,-0.455019934303203,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.49917789047944,0.59231924519178,0.89472381688225,0.220851664390012,0.203379300454235,0.0651347890888692,-0.352502663129091,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.878000908278951,-0.102144515456522,0.225741518320363,-0.2622164167155,0.273439784119482,0.117513999270786,-0.549304097057106,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.0184380019431,0.502168401512965,0.476946211950873,0.0824221610567383,0.281603504541745,-0.13368958770366,-0.528705121350686,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.04664808999241,0.441318036753711,0.223265262995107,0.0442658753709484,-0.260271751785515,-0.264634264337578,-0.55450369419842,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.824155249236479,0.169916958596391,0.415110540476429,0.257197397136929,0.305013887340749,-0.267030845569828,-0.273371429401988,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.593671559767275,0.21000550901748,0.385610870228462,-0.0324736810940144,0.0982370499655345,-0.401750962429631,-0.37499024257955,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.488990750531689,0.407434233625582,0.682263042670831,0.267053827665737,-0.333921330135941,-0.692186821169597,-0.392485023913717,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.59520434225042,0.306470939264403,0.328961632740705,0.41128619479395,-0.276389311902487,-0.478464395088616,-0.484772978931934,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.06260936533226,0.221396757519897,0.653419055575317,0.0495466621377123,0.224466793715188,-0.241879360863768,-0.353708570539275,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.853302882445982,0.00735103340139501,0.533054106163786,0.347030690503148,0.245671861649489,-0.197114937589052,-0.00853521908145338,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.230649711338874,-0.0337165551622346,0.429001619229238,0.241355865566281,0.0114801376909423,-0.579261760157257,-0.602817033229596,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.41370169646619,0.479240224504468,0.396309237368497,0.246159169199739,-0.234159440016261,-0.120824191366877,-0.671731817071174,"Top-ranked",624681,"Plasmodium knowlesi malaria"
0.123782011223611,0.0574183516671924,0.288818966802744,0.244148089246472,-0.346227712635516,-0.493909976044179,-0.48233751855373,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.34644617580041,0.333688602536711,0.778838048411993,0.275510867536326,0.0393971724124519,-0.354140111206068,-0.51566357894771,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.164347602186204,-0.0284233550625918,0.421590281674276,0.261632943242421,0.332421603969618,-0.419590837140076,-0.123033933466422,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.05811202621206,0.298424775903378,0.541369527537218,0.353721743905441,-0.438125739682864,-0.243141332919619,-0.766489812562534,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.29441143975524,0.586060347600086,0.183779734642917,-0.25804312258914,-0.427468275050948,-0.166280969789958,-0.367584100093027,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.57903366794655,0.650222450452927,0.435971750540066,0.00549577385239519,-0.0050206138847409,0.237495215210315,-0.334186106844222,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.27635707573515,0.309238630751508,0.675102150741288,0.472600877958476,0.301121677643483,0.39605324699895,-0.238131877998693,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.40455962267526,0.39995462057888,0.550134604149134,-0.109600817838881,-0.245525711485391,-0.122748959975513,-0.672427922402747,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.33813193056439,0.419900585204684,0.275462270826581,0.137704952834387,-0.553245786021556,-0.468977544459342,-0.751669253842773,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.498242230518796,0.0249155367755692,0.133067088205513,0.115568497072796,-0.255130563059469,-0.348583183813635,-0.868362231825716,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.233206131439713,0.14268943747607,0.337194947868408,0.338490314091599,-0.00827319411637675,-0.522811428268726,-0.369916446085893,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.584682979196103,0.376011370954598,0.496072595085999,0.0269363616490228,0.344549474962599,-0.0147510375011397,-0.469955350403322,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.969154325580288,-0.0659983331917705,0.427463303812125,0.251433178764172,-0.237650602426961,-0.136988303847082,-0.890809075837673,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.47399911791022,0.75035058880814,0.613679590508999,0.344322626061601,-0.0606850402596923,-0.270428306269443,-0.0651217551681951,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.12986220772419,0.178120486329169,0.773880258837823,0.186166366412852,0.106460589470409,0.045878354263484,-0.804478127392069,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.48431534420544,0.273893736849892,0.616929581008348,0.307458207555228,-0.0693980374701779,-0.439210035654368,-0.321307416938393,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-1.58187174168171,0.479771884280161,0.14541982715026,0.344674695859737,0.209598644444352,-0.134714174160961,-1.11497257972784,"Top-ranked",624681,"Plasmodium knowlesi malaria"
-0.899154688956419,0.157624836891274,0.424517001593408,0.287336235369857,-0.436396307198488,-0.429604108165113,-0.418480105987945,"Top-ranked",624681,"Plasmodium knowlesi malaria"
