"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.262082312327734,-0.109115828917737,0.0234538845068848,0.00800270424364088,0.171566050700888,0.202166086067228,0.0711866716755103,0.353654820627966,-0.225002161236939,"Any",533701,"LaCrosse encephalitis"
0.229692129182958,-0.145606439204704,0.0159155302246257,-0.0517352156012049,0.130212090409321,-0.22065618487265,0.105980324275447,0.337225031783862,-0.359095638485325,"Any",533701,"LaCrosse encephalitis"
0.212146289539879,-0.0190622340395694,0.495074307471467,-0.447120944156315,0.098924749364861,-0.282773507771485,0.0272367421549279,0.308501382092584,-0.585590583914796,"Any",533701,"LaCrosse encephalitis"
0.19352110901799,0.0164500147267946,0.260566574972392,-0.18674798767538,0.0105337108485942,0.272521713169537,0.11266326418292,0.167809115115156,-0.279936635943477,"Any",533701,"LaCrosse encephalitis"
-0.0388163319858542,0.167510400680934,0.36636830120672,-0.0742137856671723,0.11253863349071,-0.144690304819119,-0.013846894613581,0.291759271337698,-0.213886573655783,"Any",533701,"LaCrosse encephalitis"
0.0979122436195759,0.190939783403348,0.195295403049741,-0.0990970054906891,0.0378454449785844,0.32059731600201,0.0826288441631355,0.206924711028125,-0.273895865319086,"Any",533701,"LaCrosse encephalitis"
0.153314399373387,-0.178626707943364,-0.00925428224826866,-0.325420966583607,0.261281548154118,0.284242157669409,0.160153554082381,0.332384816471668,-0.270037031867272,"Any",533701,"LaCrosse encephalitis"
0.114175308167566,0.0605063413287414,0.247926065528549,-0.012616796559163,0.102924806143505,-0.0385748383198718,0.322078560413338,0.411935383286013,0.0447837809713194,"Any",533701,"LaCrosse encephalitis"
0.146277093840336,0.276207110590377,0.251075429045229,-0.0108144089220747,0.034843091918678,0.189987762358498,0.130320214116449,0.276736642519194,-0.000218693194322328,"Any",533701,"LaCrosse encephalitis"
0.08974991068764,-0.0342437823388217,-0.171106712200972,0.0792745910337177,0.0599331198367393,-0.185935444301521,0.228890810338605,0.215047855449595,-0.218993644714201,"Any",533701,"LaCrosse encephalitis"
0.0862005123965665,-0.0925314716519779,0.458578537817231,-0.135424401517139,0.0691253270019757,-0.244947801205326,0.0299571515172151,0.401851654381692,-0.0775146728719795,"Any",533701,"LaCrosse encephalitis"
0.0666514762984183,0.0412155967887201,0.377615501620444,0.0170753610346388,0.175900009407424,0.03660397932314,-0.000826984321835811,0.208267312589694,-0.146211213824192,"Any",533701,"LaCrosse encephalitis"
0.233307974380595,0.19108736683797,0.099992319355088,-0.152868965121202,0.180240670813772,0.126571823544806,0.152866229285583,0.163302966695241,-0.433610511107963,"Any",533701,"LaCrosse encephalitis"
-0.0157342996290522,-0.167144451095903,0.0298350518687289,-0.240913679534224,0.141650188898873,-0.0219455989606095,-0.0289877173852962,0.190486070445854,-0.290775634530582,"Any",533701,"LaCrosse encephalitis"
0.151148217669282,0.00407490797311198,0.116964803694578,-0.18049574666892,0.00599286098198928,0.26530359583756,0.0593615077766942,0.168500825352655,-0.396620086374515,"Any",533701,"LaCrosse encephalitis"
-0.0737463033728241,-0.0735368014781497,-0.0919211202956132,-0.061074569678451,0.172514432219159,-0.0172531284725594,0.0996441086301414,0.217378426302171,-0.288400875123446,"Any",533701,"LaCrosse encephalitis"
0.209831002231473,0.0927219835548241,0.109743209156636,-0.080254225571361,0.0755763310401216,0.279270937711786,0.157358647203351,0.267273803757291,-0.259669409207967,"Any",533701,"LaCrosse encephalitis"
0.13350495003771,-0.0340272683936168,-0.292444710766586,0.114568978873729,0.1887982492889,-0.388574098093415,0.0533985531518623,-0.0225996643488513,-0.521473696884552,"Any",533701,"LaCrosse encephalitis"
0.0348247283321458,-0.0806865612289553,-0.0795928059086484,-0.0739212633211252,0.207573688422974,0.175644261231426,0.134055047282873,0.218564461443936,-0.397183706685734,"Any",533701,"LaCrosse encephalitis"
0.156888042864276,-0.120317016048756,0.123946260816713,-0.170476096229959,0.237763875641387,0.267256912633392,0.183343332887842,0.466039822308818,-0.252608497212719,"Any",533701,"LaCrosse encephalitis"
0.126871167011028,0.0853342853091502,0.207975392973229,-0.0804499962049145,0.16471860405965,-0.180404267662999,0.178308953085667,0.253141448349901,-0.19636706385528,"Any",533701,"LaCrosse encephalitis"
-0.0397931204264721,-0.111415314710542,-0.341644474104321,-0.0658202480476164,0.121910766039284,-0.228430617144444,0.0143837112600443,0.131118622092426,-0.362376696243654,"Any",533701,"LaCrosse encephalitis"
0.0914312032280034,0.0736168096838331,0.0649035936017931,-0.211847293925584,0.153450082331216,0.102611873902761,0.188949584145157,0.0875652095606597,-0.287555278477932,"Any",533701,"LaCrosse encephalitis"
-0.00109331451442432,0.303524998707234,0.103046920412755,0.0644484763941714,0.133810818709953,0.108359101212448,0.112385742274494,-0.00220781325906794,-0.227192582563503,"Any",533701,"LaCrosse encephalitis"
