"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","hunting:1","mining:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.0272713128331074,0.140757021289735,0.0471016982932449,0.125831542115925,0.52939599437138,-0.19444267175342,-0.165301319946047,-0.11144866850102,-0.736020816140431,0.165229339636091,-0.138463419135822,0.86542672036516,0.0973643561256997,-0.0110147527820765,0.00485952003901706,"Any",704864,"Brazilian spotted fever"
0.0912208444220413,0.0767595361792368,-0.132209487173608,0.205292009280375,0.502418061243242,-0.118408180949094,-0.160028369199246,-0.240590585891665,-0.539000956113545,0.169837907411109,-0.116894031531356,1.32329693529487,0.0422322101019159,0.0118225040029748,0.0264139508127199,"Any",704864,"Brazilian spotted fever"
0.0254358409526808,0.0557119406635067,-0.0560849792552573,0.338831671729297,0.424122288129378,-0.159536444463013,-0.286970094836084,-0.0277855168892194,-0.334429835640257,0.252091785886114,-0.111085401789464,1.34535618109592,0.147020988995285,0.353316574770754,0.0854407924951762,"Any",704864,"Brazilian spotted fever"
-0.166636625143588,0.24028907601174,-0.114493511447365,0.214178192570646,0.869927248876939,-0.51365265520725,-0.249466430622264,-0.0516649800775567,-0.428031858390972,0.212723306886786,-0.163074788182665,1.13816877864999,0.0493602669389115,-0.0308973642621624,0.184378462720716,"Any",704864,"Brazilian spotted fever"
0.269729765287424,0.273660367792162,-0.0202584183867543,0.206447966843566,0.579249731665476,-0.279728362617634,-0.231808117566311,-0.0676725262263862,-0.766674091605513,0.0652358063493156,-0.0528988776923614,1.33027841552926,0.260035341316399,0.151440686945269,-0.130881949184755,"Any",704864,"Brazilian spotted fever"
-0.103743544502384,-0.0589628856582684,0.0126770645995133,0.331019064198334,0.424254461687325,-0.254280988887295,-0.101605501733122,-0.0968839000963009,-0.31874807054223,0.273173959460294,-0.0409196850710316,0.964142156461667,-0.0435851458120087,-0.141883131103773,0.0754517391419085,"Any",704864,"Brazilian spotted fever"
0.069642095938196,-0.0466293161172806,0.0676990326153922,0.352663484164412,0.410485581858293,-0.254303515643831,-0.181039518374223,-0.108710675678684,-0.643406731842482,0.077649623258208,-0.0489398166512007,1.01485477834783,0.15005212233919,0.273738380984574,-0.199670710537834,"Any",704864,"Brazilian spotted fever"
0.12496804389988,0.211969904810158,-0.179477619194876,0.329019956533486,0.498995053166072,-0.12326270049105,-0.175319645624017,-0.0713672182244827,-0.534633799573227,0.156885444701846,0.0217799775513214,0.903876762465779,0.156189799001497,0.0820543292739457,-0.0103324023076889,"Any",704864,"Brazilian spotted fever"
0.0336500369414795,0.397093614491638,-0.0195454795552154,0.502451836499811,0.867754151819635,-0.359326754246422,-0.115389754185909,0.00183759575688596,-0.62616816812958,0.106681444959959,-0.175629767699331,0.68239506420019,0.20731869621565,0.00432770363660066,-0.15618672120734,"Any",704864,"Brazilian spotted fever"
0.20216234071881,0.170410856414906,-0.184172590380694,0.249375965171109,0.52329294947931,-0.238210303027452,0.121585321872425,-0.0350907077894549,-0.82805768962016,0.135312241989146,-0.142299625065882,1.50803430901183,0.341508425281036,-0.0282770489765645,-0.101881901996477,"Any",704864,"Brazilian spotted fever"
0.0460463652594368,0.0626674152221236,-0.0781949298921177,0.429996915819125,0.681764978443833,-0.22364044829102,0.069210508324788,-0.158547103575689,-0.754397106241087,0.178449716956494,-0.239786690456875,0.789939567074997,0.170326905256393,-0.127176565385365,0.12732190589778,"Any",704864,"Brazilian spotted fever"
