"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","tmean_change:1","health_travel_log:1","type","id","Disease"
-0.468422309336125,0.137132268059109,0.429037909101981,0.409141830559544,-0.573511162585683,-0.158851357051861,0.828706241182325,-0.00205243055207878,-0.888979085824134,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.594463433506942,0.0836153166933639,0.324297629151232,0.336629199357052,-0.297559866787539,-0.0441893011048158,0.607284130706238,-0.0123820039798134,-0.923079535682392,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.1351351155055,0.27578799253413,1.03027564040658,0.576257204863799,-0.605822422269759,-1.09239484089027,0.589973569852546,-0.914751724134379,-0.531138798629175,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.73019177004018,0.123870910222593,0.571725567967727,0.437858680227038,-0.667839978527476,-0.4054782226363,0.597761812795794,-0.12641156537785,-0.727896897506627,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.043957821873,0.422259015703194,0.49966563980152,0.65164243455763,-1.29080980062756,-0.270843079996134,0.946100649915964,-0.00580602407183551,-1.25761141940924,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.11414975357999,0.421707387832087,0.0876232895572477,0.239694999941265,-0.0418945406567047,-0.809026935468172,0.693348826672406,-0.449203930054982,-1.53239403371271,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.36152224262736,0.751619615909852,0.838239035914254,0.602887876118596,-0.34738498724665,0.168426901260589,0.72176248459684,0.747604915068272,-0.639533547708258,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.37623535264949,0.344994866770996,0.330809083527578,-0.0852446118901117,-0.118749503323833,0.223432627371021,0.502532736384557,0.284277662427062,-0.860894089799979,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.67091808686421,0.742577285584487,0.76402908407716,0.477341230696306,-0.538548525378034,-0.54994536282638,0.710604513422946,-0.413077522230767,-1.01997580439042,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.503378171151217,0.0386809274535096,0.771931958279382,0.0947853788249093,-0.813192120561837,0.157795876774598,0.671394865224111,0.660046945253445,-0.475641619627006,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.05375531467709,0.417166386284156,0.677773940917443,0.939844706264631,-0.404637043302813,-0.252969581939888,0.88095722412834,-0.126370057630176,-0.851940448029697,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.524672515971116,0.0250483865920587,0.604532425490927,0.178059382257401,-0.387960126045074,-0.327349304351037,0.832116659601532,-0.112537764045123,-1.15245956491204,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.45174902398018,0.534283167355702,0.407690164509321,0.061856993240764,-0.585644132827974,0.114586968502438,0.427255753623568,0.127373969361934,-0.844989937958552,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.03332388518079,0.174726892717846,0.0655138192360774,0.157693992316227,-0.644982846436508,0.031139980662977,0.561516893642875,0.321348760160451,-1.00692472783216,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.90427841307101,0.81962056487439,0.397326951321657,0.543392838457509,-1.06476534876461,-0.0466790361777489,0.666636990211537,-0.508908966619506,-0.991039616944817,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.32385005134603,0.12097900522633,0.373457076629034,0.240480756184666,-0.275905659739168,-0.840872165628194,0.379248045500925,-0.825662828449901,-1.00196893881984,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.720284109076693,0.397532177179365,1.21360447001815,0.848349179359086,-0.208265452182389,-0.649598156168701,0.811920615183156,-0.337507961709222,-0.431839735952748,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.547258758781562,-0.158914494589539,0.175447670015939,0.512247967393073,-0.203317392603287,0.0695398036494657,0.751472118364955,0.185265634807415,-1.45680684251847,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.567286657991721,0.0481535840175367,0.120500778353687,0.520445710026983,0.241627607781305,-0.0304051827449663,0.897100155677091,-0.199926587764871,-1.21643814703842,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.45278249712825,0.26284115399861,0.372085755873764,0.240415867131348,-0.000982070232331461,-0.207059511168358,0.444967123564652,0.506721571214786,-0.702672485357228,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.32697418443858,0.460375398426317,0.728543151029391,0.502843208051135,-0.0365351616224265,-0.396441289360658,0.65965706032795,-0.435807358288989,-0.931601212098691,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.22143153130624,0.0889924446483407,0.752675086002818,0.668318479806375,-0.140945211997904,-0.265990817684223,0.638375043649382,-0.276225918657575,-0.745354598077985,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.15794742221286,0.13648731262972,0.405523487414326,0.390416758639752,0.0704022896165212,0.0476068867562672,0.730638468037969,0.137721741403,-1.20055360212273,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.09207819535628,0.335218696635515,0.655748113961309,0.296241457040923,-0.0546818286881536,-0.145277128835044,1.05978843866649,0.402525614880686,-0.994412607199303,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.798209407055852,-0.110683049161119,0.716541500885581,0.118489932729152,-0.00776651006976467,-0.0912148192529433,0.626887857813609,0.304599158939837,-0.484683330895555,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.89192381272975,0.836324046643562,1.06129084617107,0.829039920843192,-0.0560785018243342,0.247041921563415,0.858402394728075,-0.0110849022988645,-0.493725426685282,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.981990042334321,0.378408101480054,0.502729850191047,0.168643196864803,0.0431278015200309,-0.262849418429063,0.831258905123029,-0.0896475835593411,-0.616523535122672,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.853042750201487,0.359910844952014,0.273542133903619,0.195397593766704,-0.319059409922858,0.0441196391689447,0.613121181213352,0.561003606083353,-0.907909329925992,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.445679171879523,0.00308068024633079,0.419485233968004,0.531044723185119,-0.278266635610784,-0.649206095980662,0.760275539138195,-0.423778354742745,-0.485059985362477,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.28094340664298,0.555276648213309,0.550674196541174,0.24335163138823,0.217027677309898,-0.737086809497927,0.728980680026399,0.0382559720969766,-0.561405317283855,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.386966868676074,-0.00468740272265905,0.18995498586333,0.132437902040732,-0.358083948380453,-0.0423863948469253,0.506641503440112,-0.141503214613887,-0.755639919322856,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.13955302547316,0.312418635262001,0.374542766131631,0.0237653835953107,-0.11525640335486,-0.37238131807185,0.540433839718782,0.0511070634465525,-0.687554097942805,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.1674717746028,0.206183100924672,0.674193816034896,0.356424572684863,-0.280638267772392,-0.130636224790415,0.547004468470547,-0.181924840982611,-0.651871413604198,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.947044373809703,0.476117112198351,0.37969316064351,0.307830096752754,-0.597792327873103,-0.357261389224464,0.577828804927474,-0.113883414513071,-0.795031897036257,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.755338003803291,0.0350025282118148,0.575775233406398,0.401423080673071,-0.242947341783017,-0.709297923028078,0.816869453186872,-0.0513864413784427,-0.631327579460314,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.01582542113536,0.524728713070616,0.475641103631407,0.787145372253056,-0.3161657578186,-0.000220961234407929,0.977367527124667,-0.290088505160357,-1.19317101008969,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.489878808360915,0.388391389872852,0.775714085644678,0.767104781486039,-0.15137926443856,-0.539104281176678,0.85785317735112,-0.314090256230715,-0.514508525346078,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.965704346000259,0.00982716323739199,0.614591706098256,0.249319675426573,-0.288961396780387,-0.441372052616136,0.5033801391686,0.171879851185188,-0.579773266990564,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.63192974581245,0.387536262651225,0.709222458412092,0.471268457778202,-0.143793421976029,-0.28140645698515,0.608147638494228,-0.117020498644234,-0.751626455047945,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.1653199395454,0.496877417490658,0.748019968260086,0.681628772822499,-0.491389714452143,0.226337758138249,0.605400974621253,-0.540803675355445,-0.579600338182294,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.15870920015427,0.579748569139397,0.613179932482175,0.677906578157381,-0.429215172633557,-0.109879023139069,0.560998190922151,-0.507202331655894,-0.364305260822608,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.68338852913465,0.3675984320384,0.796395986770533,0.209143247590007,-0.213758983458595,-0.00889429111611467,0.806272057325319,-0.107236566881034,-0.700970898979379,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.934165902289571,0.418923909845597,0.728999160538915,0.328475064172342,-0.644412343418536,0.178830978188202,0.76041862118801,0.0283110994430039,-0.330656633665408,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.12750023872861,0.226313488535231,0.0629778231350445,0.270677314405788,-0.4938302748701,0.00788478093386405,0.469204281205138,0.192336023218968,-0.673067898025004,"Majority rule",185156,"Plasmodium knowlesi malaria"
-0.499843232757897,-0.0338652502692225,0.55977424504986,0.32236136852492,-0.121027947975293,-0.188166250425772,0.589702992634393,-0.120909070298176,-0.840506033895772,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.83525937582258,0.667835379597521,0.530689401867059,0.498396155299504,-0.0311730689472159,-0.12324918992612,0.884006179700074,-0.343401997535258,-0.945185603817238,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.26406192958961,0.293048175770176,0.889059312821103,0.122932148372743,0.131439486410053,-0.313933758017036,0.143044987182205,-1.07908434765962,-0.353425448634323,"Majority rule",185156,"Plasmodium knowlesi malaria"
0.0176604212649515,-0.308227641011693,0.552119224637434,0.466917575296047,0.0633256780092748,0.305751078152164,0.927721287728226,-0.0682713587505988,-0.891090751827784,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.67169311521378,0.740674439680795,0.680937888163691,0.64114036592997,-0.63959948703533,-0.210759014973117,0.750190009111208,-0.543801861914671,-0.87508278302594,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.73886852690103,0.294446954972488,0.425188267975836,0.554976048466861,-0.427701799193136,-0.152955611801941,0.759135233048506,-0.449849420346583,-1.21175250501041,"Majority rule",185156,"Plasmodium knowlesi malaria"
-1.09177086615437,0.161492991887183,0.771517936981352,0.468952882403893,-0.217848934436024,-0.0907087493074108,1.01453313698755,0.0731260300073935,-1.08616980351161,"Majority rule",185156,"Plasmodium knowlesi malaria"
