"biodiv_intact:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
0.0709442268064657,0.427386780140468,0.408129607915947,0.144110333595649,0.0364602369522717,-0.19725913066948,-0.478900038789687,0.578566289664348,-0.646362829428678,"Top-ranked",345304,"Yellow fever"
0.0668491250720271,0.576897053390222,0.25437950713577,0.0903304354784992,-0.0617642930554073,-0.173865256928101,-0.163994139868407,0.448355637527589,-0.661454060109283,"Top-ranked",345304,"Yellow fever"
-0.0241214067352401,0.280430737054967,0.307221145573646,-0.0186058579190442,0.00133861923608201,-0.353553971214545,-0.267293494176808,0.259330732378859,-0.819458160718013,"Top-ranked",345304,"Yellow fever"
-0.025563102171712,0.416431259590172,0.532520702159088,0.0211025010184622,-0.0190145394726744,-0.189244730374637,-0.0122534682689896,0.305467109159598,-0.953285326864856,"Top-ranked",345304,"Yellow fever"
0.113655028004703,0.443101186035956,0.129764885583846,0.116022268035909,0.00518336682789935,-0.323494051385254,-0.532887952256418,0.351527065701137,-0.665860868927686,"Top-ranked",345304,"Yellow fever"
-0.104861568928255,0.362045285443639,0.334013097210312,0.133114331474451,-0.216463665180865,-0.223753549164337,-0.428934641943148,0.363770367884836,-0.731993380918353,"Top-ranked",345304,"Yellow fever"
0.1440676407864,0.540156525299985,0.379748848420713,0.0536772137922683,0.126617154784938,-0.085491506796738,-0.370429438449255,0.30665608773198,-0.714338524813698,"Top-ranked",345304,"Yellow fever"
0.106278340507133,0.260512180909172,0.212876961114701,0.0343920868326505,-0.1570247413271,-0.433083217324299,-0.416221638738,0.306501301893199,-0.785771990946426,"Top-ranked",345304,"Yellow fever"
0.0209050049578933,0.527206003878594,0.672492788252721,-0.0784462016844671,-0.125127298666983,-0.0938079096251795,0.0877856243547023,0.53401173739462,-0.668696822178031,"Top-ranked",345304,"Yellow fever"
0.188843820354757,0.157244688584085,0.519442827469702,0.0484373438973902,0.106443773062519,-0.143948404755803,-0.205585393300241,0.64461104258201,-0.713766725480346,"Top-ranked",345304,"Yellow fever"
0.102745791764534,0.431594379388292,0.605469930449748,-0.0289299574695815,-0.0953098946962829,-0.0883498655559002,-0.51031904639032,0.366405187075312,-0.824874160411625,"Top-ranked",345304,"Yellow fever"
-0.0758829443699575,0.279637407834244,-0.0281066039223296,0.025903956186301,0.00920905072816865,-0.272820871301571,-0.404519066132914,0.359312396465403,-0.561487907421546,"Top-ranked",345304,"Yellow fever"
-0.0834831855788283,0.290895804778525,0.570486935835537,-0.0705372797710156,-0.149892014318216,-0.374366806593749,-0.464399375864136,0.310641686150789,-0.830078469919426,"Top-ranked",345304,"Yellow fever"
0.0952478344261922,0.45704923634284,0.15065411974132,0.0690692728440117,-0.205251634290475,-0.384599909425062,-0.44316689952783,0.485575570995099,-0.354025569673215,"Top-ranked",345304,"Yellow fever"
0.0738262702213666,0.407714639405623,0.410351620755924,-0.0686033882166996,-0.20793244273374,-0.280850570559243,-0.679790457913063,0.247249489328783,-0.813922449051509,"Top-ranked",345304,"Yellow fever"
0.0557295888384527,0.179932069589888,0.224792259091238,0.180742797885113,-0.0766914579080692,-0.0974561318582342,-0.519423476664141,0.518248833131433,-0.742569740838945,"Top-ranked",345304,"Yellow fever"
0.0826167745601556,0.47015985454682,0.284810950220101,0.199512577619431,0.00137709071814859,-0.214573049051603,0.0910979412670045,0.379571975276474,-0.691163318488895,"Top-ranked",345304,"Yellow fever"
0.168141928537895,0.446480827774093,0.297854530054444,-0.00806737985118302,-0.00422976283436011,-0.22204725480507,-0.315554532875289,0.470471540636714,-0.740468965097075,"Top-ranked",345304,"Yellow fever"
0.265032062762199,0.589667497948676,0.387322009127471,-0.0247931394421955,-0.191401268655846,-0.407449775985859,-0.181478936477932,0.445786875866477,-0.6249614702295,"Top-ranked",345304,"Yellow fever"
-0.0835736804775948,0.467927224554311,0.527010872286284,-0.084585132277585,-0.0712136425125426,-0.363905998377881,-0.721287569943937,0.473923365847468,-0.610780058222035,"Top-ranked",345304,"Yellow fever"
-0.0201874771066959,0.352565561714536,0.273826294300867,-0.029828535620107,0.303665031866561,-0.253075132592568,-0.279209633731677,0.320222766166585,-0.612402529069654,"Top-ranked",345304,"Yellow fever"
0.168760497163589,0.445742063785693,0.381973942293215,-0.025497143464959,-0.0612862731253524,-0.129751671873408,-0.192551536806166,0.417778061689313,-0.611145333412666,"Top-ranked",345304,"Yellow fever"
0.0572027107885302,0.404356258486261,0.225707547454328,0.035768256559877,0.0564928228029393,-0.222108903961219,-0.346109636032678,0.395067361709898,-0.633452356888734,"Top-ranked",345304,"Yellow fever"
