"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.0805011754453259,0.370268121576891,1.02632656983305,-0.210994941621646,-0.382945586160414,-0.155959789690604,0.0969373986278413,0.114277118665367,0.282603266285431,"Any",644313,"Jamestown Canyon virus disease"
0.171519309590463,0.762352889122158,1.16539183538039,-0.462563485070233,-0.623401706948833,0.029346560132855,-0.302532531090853,0.00867171326826777,-0.0752255490857253,"Any",644313,"Jamestown Canyon virus disease"
0.00658553188158227,0.0817405217915994,0.837055798959908,-0.316818263829018,-0.547531696091467,-0.349515020018793,-0.135945773611988,0.0657391530422111,0.0223675897953286,"Any",644313,"Jamestown Canyon virus disease"
-0.391920884353904,0.472023459345367,0.66088213690985,-0.830912004909948,-0.349779474224108,-0.621126742385649,-0.360086045298428,0.0257863631557901,0.17357844307922,"Any",644313,"Jamestown Canyon virus disease"
-0.223585959687854,0.62179204490851,0.543092750164833,-0.11402395636852,-0.538652392938943,-0.159474469988896,-0.0996047305801437,0.0882197140592662,-0.0651876591395229,"Any",644313,"Jamestown Canyon virus disease"
-0.197844381647335,0.696785185214164,0.451104265078911,0.257404615796256,-0.138960889945983,0.000566659971359046,0.0395044832356775,0.142950260452348,0.474046673786315,"Any",644313,"Jamestown Canyon virus disease"
0.0474732515496942,-0.0495927823731127,0.933805635655061,-0.760435422941975,-1.00134621847856,-0.68487264315902,-0.026106545858023,0.332548670440505,0.0908439338184522,"Any",644313,"Jamestown Canyon virus disease"
-0.22645455185861,0.417575942630589,1.09917839980021,-0.298562498861236,-0.331364001631766,-0.56108379722552,-0.147759747428586,0.358349965233978,0.48982537784254,"Any",644313,"Jamestown Canyon virus disease"
0.0899363742154516,0.511412000428363,0.678668308459445,-0.184652116496419,-0.62299733108126,-0.0417533279304707,-0.0389188905219603,0.210139587339063,0.30539608360689,"Any",644313,"Jamestown Canyon virus disease"
-0.0493264395186534,0.319770059230741,0.542146292183067,0.107090684913222,0.163370979112301,-0.201711546768998,0.0248503741691608,0.203163247873,0.291871153795322,"Any",644313,"Jamestown Canyon virus disease"
0.0133233453052909,0.753771407449892,1.45831714401462,-0.0965436255926378,-0.83458310692593,-0.557708286038338,-0.227585496255849,0.364749252805929,0.603234103330731,"Any",644313,"Jamestown Canyon virus disease"
-0.0586511377932516,0.317240117931873,0.706398511437762,-0.0999810187224857,-0.798134909463852,-0.155504160207163,0.0280788972625912,0.391681260928923,0.349248655357961,"Any",644313,"Jamestown Canyon virus disease"
-0.193501642954047,0.897679185966402,0.705617119901773,0.165455218874536,-0.381495138975233,-0.215431609932905,-0.147157618881155,0.178540558481975,0.217455515721691,"Any",644313,"Jamestown Canyon virus disease"
