"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
0.829817377573281,0.244498007719978,-0.20002406786255,0.31322081188228,-0.329452039442652,-0.0201438948139371,0.0118988458151825,0.0104633059628736,0.452997441842291,0.772365207773015,-1.23641838517225,"Majority rule",61451,"Zika"
0.468740529517384,0.122278707032868,-0.00988966741467107,0.285081808421517,-0.470813719077495,-0.0737465351879007,0.16679596721786,-0.143173683820038,0.243628113719698,0.913185356435525,-0.832628215673186,"Majority rule",61451,"Zika"
0.46969668623704,-0.0215669994446027,-0.236438364629992,-0.025730472046903,-0.211563468276115,-0.374152544019099,0.241882664684714,-0.121447572175236,0.191459235929043,0.835548449830245,-1.5280759910725,"Majority rule",61451,"Zika"
0.703649693284183,0.335542005110907,-0.35886932946524,0.162700334643655,-0.510453975791556,-0.180612300134122,-0.0481900563733357,-0.177477711447407,0.0177283227390824,0.728003744316745,-1.30972424074905,"Majority rule",61451,"Zika"
0.264901008999787,0.573098302582833,-0.207269234300373,0.0575435422527166,0.082284618776355,0.355553559169717,0.0203587750402669,0.186473023539411,0.228506218570062,1.21928461056444,-0.997113161161455,"Majority rule",61451,"Zika"
0.608422953881177,0.390776703423347,-0.0573148125279623,0.434679108060471,0.390214171572423,-0.0810512515808145,-0.197676150407299,-0.337213750686277,0.105021946329947,1.03189802283702,-0.942963756581834,"Majority rule",61451,"Zika"
0.671726243782931,0.0982459899344152,-0.152014894079501,0.405140198184357,-0.00497898184930227,-0.247351563280571,-0.238179477545979,-0.317582434639123,0.215700130939055,0.38773047086806,-1.59952375686765,"Majority rule",61451,"Zika"
0.39304058672601,0.170464517985511,-0.211446634186847,0.61237301069112,0.0836522116615002,0.13624453803665,-0.0573743726279226,-0.194793048063751,0.220945875549356,1.23583081696766,-0.95950343901598,"Majority rule",61451,"Zika"
0.722467645067002,-0.0470736210429122,-0.104464539521456,0.567180586568276,-0.0614359870445851,-0.0249886164551045,-0.0946151054046163,-0.0347783686268213,-0.0879823536083534,0.657791614221435,-1.23864393406374,"Majority rule",61451,"Zika"
1.14387719328746,0.160066984607718,0.047041921165675,0.0244944787160098,-0.490449394297112,-0.293233673005692,-0.0762957671511109,-0.197019323935714,-0.150986757630942,1.04113932928655,-1.16094388114676,"Majority rule",61451,"Zika"
0.750452867638542,-0.0531745704520264,-0.332829906829548,0.235317446138483,-0.517641487610383,0.251276696524543,0.000541657217109649,-0.0368405044673624,0.000626445189187003,1.01486812135701,-1.17513806920309,"Majority rule",61451,"Zika"
0.560426785796946,0.237566172804647,-0.201534139775816,-0.157585617894803,0.054744361253673,-0.0846783870581431,0.0449396650696001,-0.00682063009072472,0.285216147336912,1.1972254427083,-1.71993033167501,"Majority rule",61451,"Zika"
0.463926760570844,0.0659283542673854,-0.0251995113825345,0.472413136211277,0.25026754928498,-0.194480990267466,-0.162863033301986,0.116025674306111,-0.0150951938792897,0.987049642558537,-1.43166557734841,"Majority rule",61451,"Zika"
0.659861677612203,0.0549090297586565,-0.187786762420274,0.193294090618114,-0.840895593205434,-0.113430652513796,-0.00692867317602249,-0.176140003401315,0.171135068518762,0.954907671173461,-0.790769870944613,"Majority rule",61451,"Zika"
0.390689798346811,0.27670112934431,-0.161097007129073,-0.0668098733628449,-0.297563095540093,0.187241731809237,0.0300457560934938,0.0136335824147436,-0.0228425255764293,1.4229893370882,-1.2655507837776,"Majority rule",61451,"Zika"
0.675789572450172,0.172191776958961,-0.240365313585014,0.247630619682596,-0.253066807353678,-0.27529045411155,-0.132986247489131,0.271802246797557,-0.205035992027051,0.691748274116522,-1.57909280621538,"Majority rule",61451,"Zika"
0.3886677069213,0.221155694711531,-0.148954795830118,0.382684503483996,0.438979241978782,0.0378577002976222,0.14286608581802,-0.0214432944120146,0.0243378621483994,0.431777436594804,-2.05629314642878,"Majority rule",61451,"Zika"
0.579682558078428,0.0945675680032279,-0.142840061951796,0.0791860651148706,-0.268266606191338,-0.169692718661777,0.159681578312721,-0.282832774230942,0.341522926557482,1.04200743113147,-1.21483779660402,"Majority rule",61451,"Zika"
0.945948445776477,0.204307488018615,-0.336083341117288,0.299148678070834,0.169467617221934,-0.0580261955132068,0.304329401015164,-0.105566794048641,0.309667477782652,0.849158531691302,-2.13713893763296,"Majority rule",61451,"Zika"
