"biodiv_intact:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","urban_expansion:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.131975741776745,0.13822364037883,-0.0432527998606816,-0.191155758391766,0.119211126914368,-0.194521802546322,-0.46064996419109,1.81193356040742,0.0830459927694235,-0.80000748701779,0.0450435072146691,"Top-ranked",710149,"Dengue"
0.174577787739694,0.12725815620871,-0.079353913810212,-0.179978835352134,0.0449105448207295,-0.286576255140402,-0.310847111581768,1.97341956454565,-0.00340094699267812,-0.688234557395207,-0.0600772772595299,"Top-ranked",710149,"Dengue"
0.234819814809531,0.152018477353001,-0.0632984300153588,-0.214984264258342,0.0757858607141348,-0.290592051489083,-0.582811836732959,1.94323312224208,0.0828469508150589,-0.700266037492298,0.144940185063752,"Top-ranked",710149,"Dengue"
0.233224581977711,0.213857205880593,-0.142474707366096,-0.157705689957274,0.0513249781716137,-0.22551522094718,-0.376207486949631,1.97313072376699,0.0546807959036696,-0.778969750860774,0.0561177104754784,"Top-ranked",710149,"Dengue"
0.188039945943769,0.16264347328423,-0.0803812803838859,-0.270224895026422,0.0886379935932633,-0.198652994273382,-0.517589880458804,2.15006172791094,-0.0826604953310245,-0.656113194243064,0.0487515020599712,"Top-ranked",710149,"Dengue"
0.195562541197452,0.190565062176014,-0.0905284657149197,-0.155698832940301,0.0545116261995609,-0.188248245534389,-0.485771279951676,1.98906340219456,-0.0384749222699912,-0.813631716634351,-0.00334266699617005,"Top-ranked",710149,"Dengue"
0.136859508807651,0.125630702673159,-0.0203431362500027,-0.217084043308378,0.0314106026388301,-0.230384410391103,-0.475886474241275,1.76276522976172,0.127644476381379,-0.870419353234267,-0.0951368051648637,"Top-ranked",710149,"Dengue"
0.117672760222523,0.174891332794175,-0.0843482531730966,-0.136098783002292,0.0545781629412602,-0.102347283518473,-0.564278286855428,1.95856217762607,-0.104163706242987,-0.790925201397971,-0.0420712710159426,"Top-ranked",710149,"Dengue"
0.203394263351869,0.196257426728672,-0.140999985113477,-0.183684971270516,0.0669355952392108,-0.315430324232512,-0.497398148164972,2.00994198113271,0.027617079422385,-0.705779784087759,0.130140879074876,"Top-ranked",710149,"Dengue"
0.183312486776518,0.20209209485775,-0.130517373337862,-0.181957426459533,0.0653284728553046,-0.264617806281714,-0.26372381172135,2.11134048962497,-0.0266724745769274,-0.740618898495351,0.0411185101304692,"Top-ranked",710149,"Dengue"
0.105275072456499,0.230169403383952,-0.116090759388461,-0.20853638079296,0.0939696963857563,-0.2548994960002,-0.376880100793461,1.78881575952682,0.0385671075190273,-0.723977898002085,-0.0589806370644051,"Top-ranked",710149,"Dengue"
0.228239146348045,0.165320768578671,-0.123773078416108,-0.198236300742263,0.0897851986784972,-0.109210234973317,-0.354663521522915,1.91365820181362,0.151246126383684,-0.799638620581011,-0.12018456875481,"Top-ranked",710149,"Dengue"
0.0974207837438529,0.23060633843001,-0.102945013600534,-0.237977799033596,0.0843958122602751,-0.226159732207417,-0.387933521318806,1.99463723911089,-0.0534842308632709,-0.820605732444056,0.0254710671721412,"Top-ranked",710149,"Dengue"
0.210199233293089,0.125060461993344,-0.105761776038644,-0.163781443190184,0.0756544298552735,-0.191493913328659,-0.288231728516173,1.87920814688643,0.0716155692181321,-0.761939812542249,0.0231165736931964,"Top-ranked",710149,"Dengue"
0.144308509144056,0.120646579334249,-0.0945205083113517,-0.243609470601758,0.0530397481668299,-0.154540445976198,-0.57376702755683,1.84284596942766,0.129180501494546,-0.713088482979263,-0.0408166788949355,"Top-ranked",710149,"Dengue"
0.19901087761438,0.223617504464012,-0.0923910628211774,-0.152867624015957,0.0764545710034963,-0.159017426866951,-0.230277561788654,2.17859957722005,-0.089032785522186,-0.75059204387246,-0.0778506004211407,"Top-ranked",710149,"Dengue"
0.140074675901185,0.194910735212958,-0.180612386244072,-0.18868715639956,0.0317474511814846,-0.181867801261364,-0.476955408882017,1.92447430380939,0.0279287209981942,-0.772022367946718,-0.046185456365496,"Top-ranked",710149,"Dengue"
0.169662109567314,0.133765530120458,-0.0755523112707972,-0.134213323667621,0.0914420550731046,-0.135623397735158,-0.359847191530377,2.07929457307151,-0.0228217896998906,-0.741788977154276,-0.0294340046940921,"Top-ranked",710149,"Dengue"
0.163458446862919,0.133967717306119,-0.0927038042841677,-0.180819104080667,0.0769854109105912,-0.189838115234563,-0.418205650562737,1.82214197568446,0.187709964635581,-0.751958290497415,0.0561606323453276,"Top-ranked",710149,"Dengue"
0.150518784310091,0.171544688690759,-0.0709671040068617,-0.199300401993218,0.115947050230089,-0.115199568830674,-0.44079405508975,1.92406474440172,-0.00955573164804261,-0.73085758854795,0.0831982471527621,"Top-ranked",710149,"Dengue"
0.155460131135361,0.185672450417405,-0.102601299743058,-0.18267743692524,0.107352735070645,-0.123028770495212,-0.475151747120933,1.97007108192207,0.0454700670777017,-0.802312942632263,0.0841353437727612,"Top-ranked",710149,"Dengue"
