"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.495100099461143,0.266310857764862,0.445120473654909,2.01241095037872,-0.552349444518748,-0.472762236359978,-0.415891598311294,-0.475481818201497,-1.17419458943314,0.162633049098884,-0.337963115442266,0.254512811446871,"Any",302846,"Powassan virus disease"
0.346209434770984,0.260284645189772,0.0229269394573657,0.719357699855076,-0.150541779878085,-0.895351447813616,-1.21916951666407,-0.104621695341791,-0.831248881599282,-0.254816876982362,-0.109792050631835,-0.0385409917844241,"Any",302846,"Powassan virus disease"
-0.16062913203388,0.0145326546231474,0.616848127930668,1.1902277205574,-0.110660721971342,-0.463867174577843,-0.417191214650459,-0.150371896470353,-0.552802154384205,0.604646861867549,-0.379970147732653,0.232962128311793,"Any",302846,"Powassan virus disease"
0.454724100634571,-0.0588318909408104,0.565269030977613,1.47425907295745,-0.666926824845199,-0.530168025595659,-0.368205953766998,-0.265514681803248,-0.0968753555368785,1.15384003063971,0.437623031998973,-0.219189113444464,"Any",302846,"Powassan virus disease"
0.353065431153253,0.286677222228859,0.483482087978084,1.2269707261465,-0.202597500805613,-0.981335223428056,-0.83693959116446,-0.189014281429693,-0.724677419496267,0.821542372934276,0.0415975505326227,0.0204039276986496,"Any",302846,"Powassan virus disease"
0.335430353379012,-0.247012783951541,0.73257062196857,0.64068962171883,-0.0703668718371412,-0.58232210609237,-1.00369854139873,-0.0371492445118881,-0.44968141782827,0.995542479538332,-0.0434749754434978,-0.164770915653535,"Any",302846,"Powassan virus disease"
0.253846921035973,-0.0473509657206674,0.199556464029983,0.835136908379171,-0.387991060213409,-0.424624462574263,-0.745638473555088,-0.19618669478258,-0.913302467518267,0.344844798615781,-0.534305925098593,-0.159596308359055,"Any",302846,"Powassan virus disease"
0.597502546927806,-0.492477072988365,0.750473852907546,0.826697145199357,0.0735630335770696,-0.599156716325006,-0.762721686182406,-0.424030194444239,0.0603220926573042,0.316605616913559,-0.0147329051093073,-0.331669851529765,"Any",302846,"Powassan virus disease"
-0.359808556815089,0.384015162605676,0.473002943775874,1.03208028846951,0.114785565739259,-0.282669238868942,-0.169173130723302,-0.326818220642106,-0.996570746011243,0.653016394445237,-0.53913052836507,0.485644689374419,"Any",302846,"Powassan virus disease"
0.345465025423645,-0.0728176476566555,0.552975648977151,1.30627466678377,-0.685446801892499,-0.0845396375433113,-0.527985480774875,-0.543323616086658,0.151077841768921,0.552177911763151,0.455278758554004,0.00816010677463911,"Any",302846,"Powassan virus disease"
0.335106173687416,-0.155049101627428,0.755372070357696,1.25171865361174,-0.329835788390477,-0.867365376441957,-0.721571490877918,-0.371396101446102,-0.440048133562696,-0.0385538152863292,-0.19030962653944,0.483995830670075,"Any",302846,"Powassan virus disease"
0.375382697871535,-0.0376641951555838,0.836533680289266,1.57292093357414,-0.711473995944232,-0.516503332272439,-0.801696465723208,-0.302050363074613,-0.267855719961572,0.140685926926516,0.0143263149940581,-0.492707496148209,"Any",302846,"Powassan virus disease"
1.10189289426211,-0.0337571588735631,0.669227425517934,1.59636929415123,-0.395198322985876,-0.4992356902836,-0.64084287284661,-0.108376218586367,-0.171737510361069,0.672477378586887,0.239515367657133,-0.0623097385709647,"Any",302846,"Powassan virus disease"
0.188053302322964,-0.0388215423663549,0.789717724513976,1.30235917198959,-0.00583288257916187,-1.02394430026405,-0.99953825116159,-0.101129320122661,-0.95747155372273,-0.236145670668551,-0.567895538277467,0.344927802074783,"Any",302846,"Powassan virus disease"
0.208414232357206,0.101147830104748,0.0805808735694503,0.800874970286819,-0.512677626687764,-1.03117159172663,-0.687203616665202,-0.166048405134792,-0.671005342663356,0.651592677124664,-0.253494338058288,-0.222150990882069,"Any",302846,"Powassan virus disease"
-0.251246710661051,-0.00757587344611731,0.488389649979299,0.141193133032373,-0.326698185669322,-0.892145323311692,-1.0327610736408,-0.105677242871204,-0.408646328876523,0.404732907363867,-0.579711464323234,-0.523395436316047,"Any",302846,"Powassan virus disease"
0.528769702495827,-0.0208656194916987,0.304109887890747,1.98716912900808,-0.902489174525029,-0.733641357940294,-0.571114210773519,-0.793590264174601,-0.673272448029428,0.374172252671306,0.137078547897365,0.184999295750747,"Any",302846,"Powassan virus disease"
0.0810776515800588,-0.242525435067606,0.632439554858413,0.738150325614664,-0.0225216401683178,-0.74379293971494,-0.797796063419983,-0.00666503540122848,-0.711254447907245,0.115237404863672,-0.465724891383022,0.239022214978647,"Any",302846,"Powassan virus disease"
-0.030852998382643,-0.1209304384815,0.598252971866433,0.432761576090323,-0.27099692526521,-0.898740435787762,-0.527960069481923,-0.298377222682287,-0.311383183704609,0.282776497002929,-0.355878719625779,-0.0989996631354414,"Any",302846,"Powassan virus disease"
0.0163786152816303,0.167784983392049,0.475109922765014,0.6180028738086,-0.113929334753115,-1.18581679733227,-0.703934244887267,-0.389756649203342,-0.291763113180108,0.186566539368336,-0.136869383966064,0.163697330318053,"Any",302846,"Powassan virus disease"
