"biodiv_intact:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.260629811958236,0.136344022729778,-0.982184426365181,-0.325336315815118,-0.20335537897456,0.1711141854888,0.851125529217596,-0.575357793001933,0.395747705916705,"Top-ranked",206559,"Anthrax"
-0.169288043315129,0.59989735470799,-0.511505235524843,0.138232100666263,-0.0745578497645032,0.335849552501863,0.907111663016122,-0.89036301938416,0.251620061713549,"Top-ranked",206559,"Anthrax"
0.267817841769407,-0.266377006599429,-0.511937870642484,0.0831018868011968,-0.36589761215149,0.252603673165726,0.4927692852614,-0.866116233049056,0.0587569422072322,"Top-ranked",206559,"Anthrax"
0.0870116354299796,-0.190328411842397,0.0836051765623521,0.058973261570902,0.00587823250214743,0.283087826388296,0.936626139585535,-0.784752664987406,-0.0363423057867004,"Top-ranked",206559,"Anthrax"
-0.0117028452425149,0.029243829070186,0.292638942513144,0.0704421510396869,-0.279608748979951,0.566750518072712,0.849754409343284,-0.810760775647183,0.568481694382321,"Top-ranked",206559,"Anthrax"
0.175374962489628,0.210606311457305,-1.56535935280261,-0.0525251999945879,0.0243131952458281,0.438675800544777,1.01953560705189,-0.748453801813267,-0.118219879656161,"Top-ranked",206559,"Anthrax"
-0.0701473029530031,-0.0174033281323141,-1.1623653876786,0.184696159593167,-0.0889343973662192,0.320110945810684,0.802395270481753,-1.04777290278957,-0.0142791716087304,"Top-ranked",206559,"Anthrax"
0.330524934945774,-0.142900275895795,-1.23777303257146,-0.0159369700120101,0.229648341522631,0.329337306368892,0.998666554000414,-0.828636964796033,0.109220302535432,"Top-ranked",206559,"Anthrax"
0.427420891024177,-0.0571174277940138,-1.62274276687864,0.249615106733603,-0.346567300517093,0.401570259641223,0.789979741950494,-0.861940890231624,0.425886098700667,"Top-ranked",206559,"Anthrax"
-0.0717728206257137,0.41120873003643,-1.38553405296617,0.300878663767901,-0.225831630965697,0.110802697619892,0.554091674572344,-1.01099432605484,-0.00970647610949638,"Top-ranked",206559,"Anthrax"
0.140405633491415,0.182080575598014,-1.30610374666849,-0.0301825046827203,-0.140726014467784,0.39251137595707,0.68049198396577,-1.23340255415393,-0.0861218684427657,"Top-ranked",206559,"Anthrax"
0.01326971749492,0.0625972543395403,-1.30726247537494,-0.363932110510766,-0.214779691852631,-0.280014119859514,0.972205052643495,-1.03526170112851,-0.539650697157295,"Top-ranked",206559,"Anthrax"
-0.236142199601618,-0.15993846179448,-0.654151862804364,-0.189351421105941,-0.417669813431348,0.25305880567374,0.75025249055881,-0.585189861922871,-0.284035906823955,"Top-ranked",206559,"Anthrax"
-0.30634196469806,0.397395518764585,-0.99299709834349,0.333105627311044,-0.143098786217866,1.0832706394439,0.947258662210675,-1.12426874082205,0.302529452429106,"Top-ranked",206559,"Anthrax"
0.231519486891925,0.279621342795663,-1.42353789955619,0.33047439897434,0.471092859893441,0.0308255303762089,1.06952828117756,-1.26008533855816,-0.191685978608751,"Top-ranked",206559,"Anthrax"
-0.225094132350059,0.185095913706323,-0.0957595514154386,0.0140230020830846,-0.2538690755116,0.560035821706646,0.943295208764648,-0.558047714050731,0.693539780482949,"Top-ranked",206559,"Anthrax"
-0.00466383520084398,0.459832581742991,-0.387919691918822,0.278010416879874,-0.249023657893844,0.472002284779763,0.926636128042228,-1.05145457798035,0.150641653188454,"Top-ranked",206559,"Anthrax"
0.161718445590617,0.347235507597178,-1.37147696384985,-0.371248050686582,0.210245262859416,0.185543354486892,1.06177795062728,-1.32509369887876,-0.0174535191287941,"Top-ranked",206559,"Anthrax"
-0.0754909711192694,-0.0832526573605231,-0.732161259053742,0.400245459086963,0.200928461810466,0.117180505720274,1.19837988788122,-0.72598285722549,0.26884568906462,"Top-ranked",206559,"Anthrax"
-0.0711798280908187,0.0829411202956832,-0.639470326940947,0.272290129306015,-0.043371605581789,-0.296160709938759,1.00316917136584,-0.848778247629667,0.343446037509286,"Top-ranked",206559,"Anthrax"
0.115753506372219,0.0461969224747658,-0.0691015348452585,0.195079511303365,-0.158405216410725,0.639673646848526,0.898521596606924,-1.19384342642198,0.141347506921423,"Top-ranked",206559,"Anthrax"
-0.259458665258801,0.767179492874426,-1.79615223266806,-0.412926254743805,-0.28064900911089,0.158402008801246,0.830495001107602,-1.28786592247213,-0.083659010044562,"Top-ranked",206559,"Anthrax"
-0.0821329614795883,0.227201367625747,-2.0002035077135,-0.201776804010755,-0.367163459115882,0.46898978097946,0.853144407549184,-0.882417156339456,0.267918244824596,"Top-ranked",206559,"Anthrax"
0.0101033254046161,-0.126165244103158,-1.40847643286487,0.329856746904929,0.0199979098288624,0.592689479580206,1.24525858751651,-0.542449994136394,0.19320034518671,"Top-ranked",206559,"Anthrax"
0.246436027953171,0.0244710809618147,-0.604493598810902,0.0477370364246795,0.0613094198938873,0.222695761757771,1.14342960934775,-0.563290777969108,0.218216293921686,"Top-ranked",206559,"Anthrax"
0.022326992744862,-0.0743423077808176,-0.817614507791279,-0.242901636064954,0.200389776352747,0.209932205778292,0.906991121323163,-0.860212684342568,0.094841354234943,"Top-ranked",206559,"Anthrax"
-0.157755549146289,0.232960529832317,-1.18270510967266,0.427892765293777,-0.204925048313085,0.305802107950231,0.870196034986897,-1.02656943203771,0.146319268631955,"Top-ranked",206559,"Anthrax"
0.397026510599421,0.208691164725463,-1.69220136591599,0.572697946333632,-0.311462893611209,0.472438149636837,0.983082865816614,-0.888505065093395,0.488918604759263,"Top-ranked",206559,"Anthrax"
-0.223650982333042,0.209308525949915,-0.858635921453502,-0.241239923939226,-0.307324181460807,0.341117164283781,0.955606349515582,-0.857518022115351,0.439245454664121,"Top-ranked",206559,"Anthrax"
0.448121304000588,0.121150377572877,-1.24439976700056,0.0419194830813062,-0.906472450408951,0.571796077399594,0.71910291051573,-0.444365316212711,0.316380716137663,"Top-ranked",206559,"Anthrax"
0.480668154234185,-0.346106026064454,-0.594988201688208,-0.125009788179032,-0.589631533923374,-0.0338170386498193,0.703040663859748,-0.915011195360527,-0.157143815143727,"Top-ranked",206559,"Anthrax"
0.356113017304226,-0.647252148438102,-1.45376203445465,-0.404273108738189,-0.716273248979534,-0.513719483320714,0.551017058252455,-1.03698417582226,-0.0583692893022626,"Top-ranked",206559,"Anthrax"
0.41578581055567,-0.164829023848573,-1.02716585082344,-0.191156885007807,-0.545818121438877,0.29277539058093,1.02420460353233,-0.281377294753697,0.486811882933258,"Top-ranked",206559,"Anthrax"
0.880456423037973,-0.217992054351128,-0.831970743538743,-0.284624133985103,-0.459151510371026,0.137383759308773,0.836645288351504,-1.35153621252445,-0.162239693994753,"Top-ranked",206559,"Anthrax"
