"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","protected_areas:1","social_vulnerability:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.012820449087256,-0.635201426770466,-0.2568655133004,-0.148681574288727,-0.092876780989714,-0.257242909600502,0.665284143948893,0.098671564615966,2.24176872792408,"Top-ranked",670712,"Nipah virus disease"
-0.119939031394116,-0.186671867389841,0.621668217845341,-0.474600031661305,-1.16303994182234,-0.590330005489643,0.239731919772104,-0.346939087168696,0.73033233538315,"Top-ranked",670712,"Nipah virus disease"
-0.177505457559165,-0.705369327441165,-0.504136738914445,0.90129642306376,-0.321448644653369,-0.294535383531971,0.469050906417368,-0.492292169776134,1.65740200118088,"Top-ranked",670712,"Nipah virus disease"
-1.02712462358333,-0.624582048597338,-0.339626777519265,-0.286082318399202,-0.649799090908613,-1.30193720184115,-0.223161019065109,-0.375391513246063,1.25889755797626,"Top-ranked",670712,"Nipah virus disease"
-0.660193463574474,0.0968649284895044,0.221973977919501,0.440395843205635,0.149162824213394,-0.160072706272453,0.772039947623607,-0.265992007102997,1.24324483800857,"Top-ranked",670712,"Nipah virus disease"
-0.981434237380229,0.103365235423749,-0.157878915266941,-0.608395464169491,0.33988899446679,-0.29860322272669,0.168390568340363,-0.709585852058777,0.194421939383775,"Top-ranked",670712,"Nipah virus disease"
-0.278804827674632,0.0238566096777444,-0.234919782911001,0.151973891844491,-0.253298331458737,-0.0382693009397367,0.0631735807450606,-0.540610582802377,1.36489792173847,"Top-ranked",670712,"Nipah virus disease"
-0.692480358648907,-0.28154922671725,0.432645248439386,0.360351131291521,-0.713184186449319,-0.31187469819006,0.173994684525839,-1.0339892735419,1.57733464647364,"Top-ranked",670712,"Nipah virus disease"
-0.286637284116071,-0.592743056324033,0.585291310572858,0.0371645264782232,-1.55402291712295,-0.909680777159693,0.453991417018089,-0.0981108271969938,0.859976852670615,"Top-ranked",670712,"Nipah virus disease"
0.535738298923983,-0.965608569544374,0.397909705416673,0.27714518075583,0.231622842284348,-0.813735362532815,0.3596499302307,-0.52886700245464,2.07592599340152,"Top-ranked",670712,"Nipah virus disease"
-0.700576448085869,-0.199162622038186,0.656595388108713,-0.203927886665534,-0.580018866217422,-0.208795470964249,0.536206882885633,-0.0931340600056461,0.933617056349185,"Top-ranked",670712,"Nipah virus disease"
-0.127122155478309,-0.229221963441867,0.71851261777347,0.190125153739625,-1.74644502035982,-0.0326258608804698,0.644654331733854,0.0852016059109375,1.93813466861545,"Top-ranked",670712,"Nipah virus disease"
-0.207599465282787,0.0377466119067519,-0.158914461592097,-0.046569720024679,-0.703563613741144,-0.242852688924349,0.462093098116736,-0.430564162901092,2.7081459748559,"Top-ranked",670712,"Nipah virus disease"
-0.691497275166566,0.230810262629106,0.506763429597077,0.234683584399629,-0.514974514220774,-0.434666157455683,0.244171690503105,-0.206145206651682,2.53051228148937,"Top-ranked",670712,"Nipah virus disease"
-0.381617531931423,-0.0943201677880559,0.535248333650143,0.255038900413562,-0.598365328406511,-0.453912283728559,0.0188406433176816,-0.595822055478746,2.16445086076086,"Top-ranked",670712,"Nipah virus disease"
0.0215520339120236,-0.31363663719442,1.11025810217762,0.178525040227059,-0.384497637304349,-0.439706977962746,0.573749400349821,0.170954346398224,1.68556441975343,"Top-ranked",670712,"Nipah virus disease"
-0.972588946636456,0.0767021648906531,0.829192018774934,0.161199975358238,0.175285495566113,-0.744992342493604,0.249825284417094,-0.512859816107548,1.91708145520669,"Top-ranked",670712,"Nipah virus disease"
0.0985261081081861,0.587143225815167,1.18919039368695,-0.048300036134854,-0.686428952036365,0.251415458927749,0.806210461626755,0.0510080520814786,2.07610063305808,"Top-ranked",670712,"Nipah virus disease"
-0.353566481254587,0.132319553423236,0.626348089429385,-0.72562323624912,-1.471681381693,0.705252566027397,0.582366255078789,-1.46995371190772,0.97569240797244,"Top-ranked",670712,"Nipah virus disease"
-0.868298622364101,0.168317650827964,0.704633548968757,0.0146374037823042,0.766132021502157,-0.236580550904008,0.750178392373574,-0.149577418008905,2.35221864704703,"Top-ranked",670712,"Nipah virus disease"
-1.24613551178864,-0.299800105052862,-0.561641333386427,0.446148348863391,-1.05784630942306,0.938043395346817,1.1894786276341,0.109013586735215,1.24890947214557,"Top-ranked",670712,"Nipah virus disease"
-0.191251574190061,-0.564039079636741,-0.233529176949499,0.304529979305113,-0.20190645415803,-0.758329748221857,1.18552662848002,0.135141423736665,1.00271711001014,"Top-ranked",670712,"Nipah virus disease"
-0.399099040533457,-0.369185464267436,0.283684655871704,-0.130276258348296,0.0300180767661706,-0.48085418335714,0.619927873740894,-1.15872787501269,0.842097707972948,"Top-ranked",670712,"Nipah virus disease"
-1.25024926738596,-0.122206163675671,-0.107061083321003,-0.271987842524301,-0.884373074133346,-0.170746480754934,0.449382640283114,-0.659974966840116,2.3290058174027,"Top-ranked",670712,"Nipah virus disease"
-0.522644678018604,0.158416518435275,0.126956500705786,0.500115221166071,-1.07347510480296,-0.39021461552211,-0.034314313176307,0.332245217252454,1.48883779607316,"Top-ranked",670712,"Nipah virus disease"
-0.994313109224675,0.296306233179885,-0.278420650910372,-0.838517049467415,-0.921500330216738,-0.313930971312025,-0.17469263102483,-0.868932535889144,0.4899971960022,"Top-ranked",670712,"Nipah virus disease"
-0.462115878462322,-0.476581366662802,0.971887588014322,0.38101230055758,-0.946436238032589,-0.379655677046047,0.957538114990367,0.104141102655332,2.5710858325911,"Top-ranked",670712,"Nipah virus disease"
-0.954277685104656,0.00766047431655219,0.717628183500347,0.12397648349918,0.0495054063636008,-0.694997665379901,0.262628023946137,-0.208472454966474,1.45216784836858,"Top-ranked",670712,"Nipah virus disease"
-0.579045229882338,0.775854928497972,0.266340820406815,-0.582434276808244,-0.701834871266347,-0.501758595030558,0.0298182156931026,0.32707032264572,1.16216751112982,"Top-ranked",670712,"Nipah virus disease"
-0.883520844582682,-0.166059077254884,0.161018457163555,0.598475803162967,-1.02334026546451,-0.659338309052234,0.502771616333079,-0.0893698186104848,1.56757246078567,"Top-ranked",670712,"Nipah virus disease"
-0.488326868071171,-0.246671706843658,0.410516472457009,0.582143978505153,0.462648900827482,-0.429634294329528,0.884869950381327,0.0445977660314961,2.09939450283922,"Top-ranked",670712,"Nipah virus disease"
-0.965712217465703,-0.255522735936164,0.275595873332118,-0.560902756098798,-1.28164282536623,-0.0493363509911244,1.08403241857255,-0.146550597492272,1.68895995099978,"Top-ranked",670712,"Nipah virus disease"
-0.172430633676326,-0.310720743451593,0.0153630233382236,0.585485479315344,0.166635712637789,-0.21410643728868,0.557261553309433,-1.08496528201042,0.424009178533554,"Top-ranked",670712,"Nipah virus disease"
0.28909992641022,-0.55011765603963,0.247230509448162,0.716499870073122,-0.582151105047506,-1.01864798424453,0.089878557453914,0.400008655337332,1.99861963167861,"Top-ranked",670712,"Nipah virus disease"
-0.511852549528786,0.131610576418665,0.836804194370839,-1.70359695427933,-1.05680373649147,-0.582057067287482,0.168880987721218,0.339183980486341,1.11658150373374,"Top-ranked",670712,"Nipah virus disease"
-0.324664350518797,0.0474540561209528,-0.130516760474976,0.215195748563945,-0.477215002409518,-0.689671624739242,0.152921676269791,-0.404032723018285,2.03983785013168,"Top-ranked",670712,"Nipah virus disease"
-0.686496084035904,-0.174494254328004,1.3776121250234,0.580680873662829,-0.267884107657633,0.0812175253088953,0.571237954740996,-1.0613524651557,1.47220050845605,"Top-ranked",670712,"Nipah virus disease"
-0.508687728582008,-0.888427090768653,-0.0940533855044445,0.295095656732293,-0.313729203668177,-1.44549882857259,0.27722991210204,0.325418027528487,2.39280857970705,"Top-ranked",670712,"Nipah virus disease"
-0.473094706782821,-0.135930198453768,0.385839875368033,0.276351416871164,-0.426504754721629,-0.516753275084473,0.235944337515116,-0.418171598654169,2.65945801665739,"Top-ranked",670712,"Nipah virus disease"
-0.0773908483703054,0.194317814346293,0.963081469659389,0.43210804810889,-1.10438082826911,-0.128166451731567,0.947984618215895,-0.601727651833018,1.24416159528587,"Top-ranked",670712,"Nipah virus disease"
-0.834558913930424,-0.820749756722044,-0.328458076993802,0.271013786797591,0.797004719435152,-1.41727327019297,0.13655009633197,-0.340129466481709,1.76884383124076,"Top-ranked",670712,"Nipah virus disease"
0.0901682113815244,-0.0771296588856678,0.278024763471706,0.349294081324918,-1.66786431418004,-0.240406101537382,0.26577779494748,-0.373194685261919,1.26049200707571,"Top-ranked",670712,"Nipah virus disease"
-0.805135375775095,0.208146482579898,0.113408025343906,-0.049697588303023,-0.123228386453314,0.0758209022761762,0.402142788723019,-0.225577703044024,2.2197742462612,"Top-ranked",670712,"Nipah virus disease"
-0.658964146774506,-0.588929755556371,0.225307380500443,0.498183362656007,-0.823532221874358,0.0576604268052111,0.939226478785659,-1.07960820098348,2.4688866740505,"Top-ranked",670712,"Nipah virus disease"
-1.37554456930055,0.366989953456921,0.154305562642707,0.553124995633498,0.164312268577725,-0.610459628898722,0.164220099014797,0.571372834922094,1.7744101752901,"Top-ranked",670712,"Nipah virus disease"
-0.398618256064298,-0.509550242736031,-0.396104040266641,0.346492296294418,1.49686473346581,0.229198539943408,0.712054413026486,-0.385601659868745,1.72377360295385,"Top-ranked",670712,"Nipah virus disease"
-0.105870447717788,0.0875098597159264,0.798494845880843,-0.0907512745935176,-0.507915281424051,-0.294976902995688,-0.165437969326757,-1.00736970561608,1.67062624750903,"Top-ranked",670712,"Nipah virus disease"
-1.0703375142931,0.0923697796778884,0.141099917746989,0.694535885335891,-0.686667550252209,0.692797314415128,0.648367386879394,-0.669011129567758,2.60706480277306,"Top-ranked",670712,"Nipah virus disease"
-0.401680827220242,0.0909347854783119,0.187986192963925,-0.609210912936662,-1.01900328362535,0.106801867926803,0.224881239939946,-0.739652622995744,1.49229167534053,"Top-ranked",670712,"Nipah virus disease"
-0.836389146355417,0.104932078342806,0.0287462638961422,0.23431079139292,0.121751490941334,-0.812584361166088,0.229097226434501,-0.729507415669263,1.49834404709393,"Top-ranked",670712,"Nipah virus disease"
-0.700468776720493,-0.439293784483895,-0.131541001808177,0.17242873387339,-0.11115374481852,-0.176559616863527,0.105860596490176,-0.726177849809302,1.48447525890449,"Top-ranked",670712,"Nipah virus disease"
-0.642286247850696,0.352436234695411,-0.0775905784592572,-0.918961054069762,-0.290524194598111,0.445451376097017,0.0785806760322079,-0.0723573172152984,1.34649131240447,"Top-ranked",670712,"Nipah virus disease"
0.0424681420573799,0.555340455308727,1.30604686466307,-0.716361325096939,-0.760714714757144,0.525539065161919,0.499255142986457,-1.39098161745998,1.56588778384359,"Top-ranked",670712,"Nipah virus disease"
-1.05615375805418,0.32253047465602,0.66836289344996,-0.361669310615664,-1.34684023958953,-0.153472610531505,0.395981234603266,-0.706558794366849,1.31745480837199,"Top-ranked",670712,"Nipah virus disease"
-0.901879899359906,-0.250804890915054,-1.0099222172586,0.346380888838711,0.200654894068715,-1.81990022834952,-0.867305085055113,-0.628183217918328,1.91646484075436,"Top-ranked",670712,"Nipah virus disease"
-0.98879268860124,-0.401769648277945,-0.290952851401925,0.243791153222383,-0.676224226371755,-0.547596094190693,0.17606022318591,0.244293258181864,1.15905441685005,"Top-ranked",670712,"Nipah virus disease"
-1.05621762166791,0.0570947524380768,-0.57160073854152,0.583907606310882,0.502257422288485,-0.54287663317534,-0.0239706080411679,-0.960199272818564,1.23920564959052,"Top-ranked",670712,"Nipah virus disease"
-0.138653015138629,0.0560619103717398,0.870179494499464,-0.508988274557329,0.0485225245251105,0.18040205932716,0.133410098270465,-1.7996862368396,1.82640899868701,"Top-ranked",670712,"Nipah virus disease"
-0.799946426346472,-0.665614050948097,-0.409602313758952,0.0509345679274519,-1.05560309749589,-0.698720980630402,-0.0227730747573149,-0.662206015230546,2.22156148421692,"Top-ranked",670712,"Nipah virus disease"
-0.0553918751014002,0.0633496262673952,0.614538693037821,-0.132608692544838,-0.342596909555013,0.117145178900911,0.0351912565175261,-1.29965457841922,2.02829274451107,"Top-ranked",670712,"Nipah virus disease"
-1.4562160727416,0.160578250213781,-1.39403907028761,0.179694952427807,-0.299809188120574,-0.742551604076529,-0.152852553944138,0.227674590959292,2.29084846433401,"Top-ranked",670712,"Nipah virus disease"
-0.156018457936418,-0.119832480910822,-0.575035500855396,0.510147395120839,-1.44970677745792,-0.461541929373002,-0.0802699842047135,-1.40696849453297,0.391301239030578,"Top-ranked",670712,"Nipah virus disease"
-0.154235794708017,-0.494441071827025,0.851935628299778,-0.352882280228159,0.00620283666877919,0.260533330137423,1.04783077388762,-1.02806469843049,1.07357853854444,"Top-ranked",670712,"Nipah virus disease"
-0.513924876846012,-0.316163618708606,-0.762682206498332,-0.819860110683484,-1.15180638847784,-0.591601149564457,-0.565754662148358,-1.3059502370409,0.377102151274935,"Top-ranked",670712,"Nipah virus disease"
-0.0544148849900018,0.181245464472288,0.178733476907344,-0.908426635399846,-0.717521755157299,0.300221085230071,0.308429483981268,-1.01170772960401,0.841014729447427,"Top-ranked",670712,"Nipah virus disease"
-0.319515260038303,0.296832802919238,-0.890705021424167,0.436987244092252,0.75137266448894,-0.76368847064609,0.677277045728806,0.112788669132271,0.67227326143121,"Top-ranked",670712,"Nipah virus disease"
-0.532788636516069,-0.074657327947008,-0.356412554319474,-0.82381613162953,-0.467867008026619,-0.370649933628715,0.012735285698245,-0.089558684831169,1.00226089509299,"Top-ranked",670712,"Nipah virus disease"
0.12410011984144,0.049574764729269,0.682307422420891,0.256246112643667,-0.308561627577397,-0.498704801128389,-0.0320892671020833,-1.06547412161591,1.42124852778214,"Top-ranked",670712,"Nipah virus disease"
-1.16041671773334,0.24626798421032,-0.0291677815933831,-1.90899123056402,-1.06437276542549,-0.969315440147721,-0.0683447641661701,0.170145551387016,1.26971325203277,"Top-ranked",670712,"Nipah virus disease"
-0.287514343911173,-0.449968175485078,-0.425914287627721,0.163292391044285,-0.80749399632873,-0.373406866973419,-0.0282663831541456,-0.459576892592587,0.922778473435335,"Top-ranked",670712,"Nipah virus disease"
0.600601528115874,-0.140322696762843,-1.28459588431195,-0.581558040977338,1.26999128679409,-0.689847467185182,-0.326668580630716,-1.69122647274919,1.06874767994852,"Top-ranked",670712,"Nipah virus disease"
-0.893030315132676,-0.245957776792874,0.361606852399233,0.585448360466561,-0.342995535504942,-0.651846026895259,-0.361273804037572,-1.11615820601559,1.19143043161451,"Top-ranked",670712,"Nipah virus disease"
-0.781501799474161,-0.0106145668593463,0.225664393060524,-0.716671875254139,-0.342768797553596,0.722666562676427,0.803521381544929,-0.217375419902674,1.55966482259348,"Top-ranked",670712,"Nipah virus disease"
-0.883007144218903,-0.182978214375797,0.0250470834650155,0.498013144157795,-1.33496383038028,-0.88195115929808,0.266878589412849,0.137858373018333,1.85231693040426,"Top-ranked",670712,"Nipah virus disease"
-0.929625495498067,-0.917073181572406,0.382658333850894,-0.896165658529586,0.0782571565172777,-0.416305163591478,0.742120862885784,-0.642308766392487,1.04073021916575,"Top-ranked",670712,"Nipah virus disease"
-1.15433648768018,-0.0961715657208178,0.63842237830819,-1.02234364173604,-0.0124212387522363,-0.515267825911169,-0.102771754454089,-1.47202620443177,-0.236349483968405,"Top-ranked",670712,"Nipah virus disease"
-0.81821699353258,0.15257563028335,0.0926100903973725,-0.119784145496169,-0.963691673638437,-0.342541181264443,0.140171248922119,-0.264784549601169,2.05653304028938,"Top-ranked",670712,"Nipah virus disease"
-0.396164641002206,-0.0550119985537421,0.274505533216379,0.280312973935269,-1.74376157720866,-0.222212044611374,0.906245294765969,-0.30485055212736,1.34672227964338,"Top-ranked",670712,"Nipah virus disease"
-0.796555816912802,-0.340759904439454,0.822969502520762,-0.590255274585767,0.544389637610962,-0.240674628581205,0.431737986257981,-1.26090322002172,0.082451879215345,"Top-ranked",670712,"Nipah virus disease"
-0.604973732784981,-0.616855004326738,-0.323115698247831,-0.503686307810587,-1.58518155664774,-0.0544476312294091,0.163190124751254,-0.179407526140567,1.08624352006281,"Top-ranked",670712,"Nipah virus disease"
0.0981559822185257,0.199584679907816,0.880633572540524,0.337647155768746,-1.14584228537754,-0.646453669253401,0.200844142543254,0.298010067435515,0.368298151285097,"Top-ranked",670712,"Nipah virus disease"
-1.22513714881039,-0.491142061072318,-0.476643919891885,-0.735610432053085,-0.267351901728348,-1.40999757978402,-0.501955885505724,-0.288580564571172,0.599298809801081,"Top-ranked",670712,"Nipah virus disease"
-0.937060551917908,-0.0703401058773083,-0.535670752793233,-0.561723060242933,-0.763349134194035,-0.0636360942228499,0.840154710400978,0.0891785741790171,0.0801656874270866,"Top-ranked",670712,"Nipah virus disease"
0.108678558694545,-0.291007480763851,0.0342846139079891,0.461604956780274,-0.484963003975955,0.252884021594513,0.658972601528256,-0.685206448220985,1.63203400777074,"Top-ranked",670712,"Nipah virus disease"
-0.669607383591489,0.267983430336783,0.127020350099044,0.29411070795316,-0.517901067701588,-1.0072359535295,-0.453868957376055,0.00330550312835309,1.85469111127777,"Top-ranked",670712,"Nipah virus disease"
-0.0182708019045498,-0.461671741160884,0.771741532938809,-0.0399537129163342,-0.0797353708597953,-0.912421968799046,-0.173603666659217,-0.543062287521711,1.03288143151331,"Top-ranked",670712,"Nipah virus disease"
-1.12327736668121,-0.0526332908577273,0.474272080528929,-0.732748258496895,-0.981982252480713,-1.03382197846746,-0.356446299501776,0.327640019510006,0.502056705964822,"Top-ranked",670712,"Nipah virus disease"
-0.244337195096288,0.201114213352417,-0.0272959129651927,0.254682241776998,-0.324315356437616,-0.592147105885308,0.240331779646781,-0.895047203858544,1.59288434713486,"Top-ranked",670712,"Nipah virus disease"
-0.262906398990142,0.0675867102383846,0.222566656531602,-0.384047112123031,-0.159588000862942,-0.569385626322579,0.170557131219436,-0.30705248369635,1.00629463096017,"Top-ranked",670712,"Nipah virus disease"
-0.742816614567282,-0.169143305975593,0.602769590902288,-0.198023038925691,-1.19743073003818,-0.703084400085862,0.366479015629318,-0.0692980587187128,1.69481594676805,"Top-ranked",670712,"Nipah virus disease"
-0.600037024654638,-0.00973501407856189,-0.0800041257630425,-0.356556248290961,0.380476007479694,-0.836680095850136,-0.384517959108479,-0.53097546124656,1.47507645134911,"Top-ranked",670712,"Nipah virus disease"
-0.0631442906289079,0.756117110478826,1.67431845157018,-0.574637190050997,-0.694396126015245,0.378283982561622,0.53557471280086,-0.752351262376271,2.76817168026921,"Top-ranked",670712,"Nipah virus disease"
-1.67577791880161,-0.0241240667100624,-0.491743866866255,-0.144108456518198,-0.494892097276708,-0.737133772083117,0.262158732203987,-0.343463991457023,1.27531969695075,"Top-ranked",670712,"Nipah virus disease"
-0.484261693482977,-0.362744089916794,0.332435216025387,-0.749694580656458,-1.31403859797492,-0.216093013912673,0.266927646836432,0.378202326352236,2.13845841973213,"Top-ranked",670712,"Nipah virus disease"
0.320232675133532,0.127446973670854,1.25170863207364,-0.682679936448784,-1.55003208422931,-1.36402597757989,0.604439414376122,-0.0935598711309005,0.661641581289327,"Top-ranked",670712,"Nipah virus disease"
-0.536454800849049,-0.510185284927754,1.12116073135606,-0.640385906310625,-1.53815027630917,-0.431736511211737,0.575497523415126,-0.253010259613203,1.41145211569243,"Top-ranked",670712,"Nipah virus disease"
-0.331672922035434,0.228780466919066,0.486928442217872,-0.0533923487735096,-1.03484563561824,-0.104191066449395,0.284589449522129,-0.496950793543741,1.27087241031623,"Top-ranked",670712,"Nipah virus disease"
-0.760214795784921,0.105223981659431,0.373529623427039,-0.0580580788905757,-2.22713243561073,-0.311938578922367,0.641716958106018,-0.13216454678339,2.68454501552523,"Top-ranked",670712,"Nipah virus disease"
-0.582905824581706,0.623380556052929,0.750226286721909,-0.00122937855468014,-1.14757379117679,-0.0989332425066492,0.711869588999562,-0.051028369652196,1.16034991063576,"Top-ranked",670712,"Nipah virus disease"
-0.0904279102893807,-0.398683093651204,0.697295927001706,0.400783336182863,0.444090180883332,-1.06928026177072,0.0437780441977,-1.34246159368052,1.32932179547985,"Top-ranked",670712,"Nipah virus disease"
-1.12778239620855,0.153196720584177,0.0731361047775111,-0.549375701430559,-0.367343060579649,-1.45301066824729,-0.813470346876732,-0.454451150348032,1.24243379443276,"Top-ranked",670712,"Nipah virus disease"
-0.431668945183646,-0.288268958531182,0.0147852486743561,0.528215816770939,-0.0125376233560608,-0.78361378715266,0.415740097726628,0.536310584481307,2.20924473988731,"Top-ranked",670712,"Nipah virus disease"
-0.401011386973938,-0.00675711378397617,0.518746544643981,-0.420723819131331,-0.874277225470466,-0.497010320547038,0.130039178940364,-0.432539985296694,1.96629316320074,"Top-ranked",670712,"Nipah virus disease"
-1.40470784561599,0.0160642462127278,0.381017847276129,-0.777426253416257,-0.831585818571483,-1.45747263547923,-0.143621207114001,-0.637184065684867,0.19874149990753,"Top-ranked",670712,"Nipah virus disease"
-0.60779701947859,-0.407121535719066,-0.105496871586142,-0.471459240189209,-0.667008434134368,-0.129630237032241,0.55318365740891,-0.601966234082786,0.440692872043976,"Top-ranked",670712,"Nipah virus disease"
-0.398019951896858,0.0656991764152393,-0.553986525219735,-0.5919535024377,-0.984852401915801,-0.122298000084941,0.031618494825791,-0.150336420464609,1.61941075166026,"Top-ranked",670712,"Nipah virus disease"
-1.03164163872575,-0.0630136038853369,-0.781711559561338,0.277855276023834,-0.503824022081025,-0.171166717475528,0.376930620667277,-0.0616115752153163,1.20556442315682,"Top-ranked",670712,"Nipah virus disease"
-0.694530003444489,-0.326746273701544,-1.04334454666016,1.05439340025163,-0.794063784868663,-0.315820164177206,0.498317209965555,-0.0159758886297566,2.19602718649778,"Top-ranked",670712,"Nipah virus disease"
-0.514880451062531,-0.797074420591249,-0.821796800243479,-0.818268866755415,-0.333006343176238,0.384738160069921,0.132740269034023,-0.725264404493383,0.714386400743049,"Top-ranked",670712,"Nipah virus disease"
-0.562063265858331,-0.0894648745436332,-0.236177783195035,-0.511122654159628,-0.903352661516745,-0.95548861643381,0.75380186270408,0.359996173902178,1.09486585631342,"Top-ranked",670712,"Nipah virus disease"
-1.30269111723965,-0.434389723756349,-0.283656651589117,0.139075585937256,-0.947785333973329,-0.667598413798852,0.136377466515059,-0.946856131372787,1.53835230070117,"Top-ranked",670712,"Nipah virus disease"
-0.659777721184582,-0.433524885479197,0.221920490210316,-0.0491741084140962,-0.475728960918958,-0.544403216359206,0.277315411075778,0.326518769010719,1.97659974574377,"Top-ranked",670712,"Nipah virus disease"
-1.45683844581059,-0.211299376901218,-0.66093902361988,-0.265437965228217,-0.570664941668451,0.0550922728259929,0.0984168916344205,-1.13069329422158,1.27251928619485,"Top-ranked",670712,"Nipah virus disease"
-0.744999086170413,0.027867437871943,0.293795411482582,-0.261149268290365,0.0782025978023837,-0.0113075366461698,0.413355405406597,-0.866427825857728,1.74044421316904,"Top-ranked",670712,"Nipah virus disease"
-0.473509069344513,-0.244687296081663,-0.494515550184235,-0.499531073205841,0.209424010909336,0.0640136406623484,0.258061333967401,-1.23429120548992,0.893089168572181,"Top-ranked",670712,"Nipah virus disease"
-0.381156707156635,0.248922899666201,0.403020577936965,0.119289274794127,-0.686020334827514,-0.930865537822665,-0.455849297978611,-0.0992423515077054,1.26983675597525,"Top-ranked",670712,"Nipah virus disease"
-0.257396992141393,-0.0272580155835238,0.991937223667587,-0.867725193173063,0.459119269551233,-1.18846497727386,0.0885806868203879,-0.350228360339932,1.86421300101957,"Top-ranked",670712,"Nipah virus disease"
-0.23736226042585,-0.384595609841776,-0.478338456412539,-1.04420849834179,-1.02241105782758,0.3449338708246,0.385945478229918,-0.65286798554516,1.16540063133668,"Top-ranked",670712,"Nipah virus disease"
