"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
-0.175314771185443,0.615636633349801,1.17350902262643,-0.235472669702999,0.263691070444984,-0.337586193637757,0.311035405809402,-0.289019887113408,0.193825809814768,-0.0356645496143043,"Any",422005,"Eastern equine encephalitis"
0.226853286636063,0.199414126702743,0.727348924327158,-0.365285958684239,-0.00811091016955309,-0.199392114261252,0.107463882771541,-0.249461978740109,0.348722381267333,-0.546283027353075,"Any",422005,"Eastern equine encephalitis"
-0.0685989790062916,0.377359992365554,0.33227174841131,0.259693950731266,0.0790814325191231,-0.103380714515032,-0.170780175950184,-0.27244388201785,-0.115226239802256,-0.430150059839168,"Any",422005,"Eastern equine encephalitis"
0.236605895241215,0.158165486500302,1.00199762475758,-0.208773863476679,-0.0246254322486374,0.109080539659866,-0.0314403952185201,-0.14238266997981,0.314280622378292,-0.143514060505584,"Any",422005,"Eastern equine encephalitis"
-0.589399029219839,1.05698773721273,0.623279407982843,0.0825375815111799,-0.0899707761460181,0.16700985473572,0.0991469664501078,-0.213277896951904,0.0248946361338627,-0.203128244285528,"Any",422005,"Eastern equine encephalitis"
-0.383266393542476,0.440567506303429,0.299988806474689,-0.0586080899773284,0.0124784776400224,0.184112297526104,-0.160638891107452,-0.0995790777553015,-0.028292795757223,-0.354139368755357,"Any",422005,"Eastern equine encephalitis"
0.156374092258556,0.314642531198727,0.955028210478547,-0.180546636242887,-0.149954948235624,-0.00835460291360413,0.0956302197686707,-0.0137238345952163,0.401482672423009,0.00147000545531661,"Any",422005,"Eastern equine encephalitis"
-0.0346043974072225,0.469418459183358,0.826879279929391,0.158779047926329,0.0354403919347201,-0.103164433324447,0.142553913241605,0.159333920863884,0.48763838495685,-0.107789335798663,"Any",422005,"Eastern equine encephalitis"
-0.493854525373603,0.443175204807061,0.204258971236766,-0.0330723376733019,0.132530292510269,0.524466764951418,0.0616193131170346,0.385324036114152,-0.22024964828661,-0.317273410828243,"Any",422005,"Eastern equine encephalitis"
-0.178059367706415,0.221962206832952,0.847310939232401,-0.0290624372993935,0.0848405327712607,0.0499704756893934,0.138650784134067,0.387058666637237,0.410142137592665,-0.156463052122153,"Any",422005,"Eastern equine encephalitis"
0.362775705449122,0.740047775630581,0.652074822017842,0.548179587920402,0.207228587394015,-0.01051432279155,0.343558718173904,0.353831756129773,0.281422404448427,0.0143576964029751,"Any",422005,"Eastern equine encephalitis"
-0.183593886814331,0.402993214012155,0.785640116938832,-0.00304653376560324,0.27793875177066,0.0949009271203384,-0.0253172514703427,-0.108441442353039,0.087793481344632,-0.518785534153173,"Any",422005,"Eastern equine encephalitis"
0.175442736204692,0.641017359729069,1.01910346538464,0.0982053195360677,-0.284819610150413,0.599262770166177,0.0278881977360182,0.0541909866718478,0.215457042345412,-0.470283151067203,"Any",422005,"Eastern equine encephalitis"
