"crop_expansion:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.021999976458179,-0.613274501141713,-0.462853784192754,0.419866935069988,0.249495715818906,0.0972993843798939,0.295565905523928,"Top-ranked",726765,"Rift Valley Fever"
-0.190960559779835,-0.300032800924703,-0.316026231872463,0.633356485680359,0.336628103083242,-0.303764221334657,0.436815023004093,"Top-ranked",726765,"Rift Valley Fever"
-0.223150897288146,-0.769724665032679,-0.367934700290474,0.120901133859515,0.666718799859415,0.279244583473628,0.575570303323744,"Top-ranked",726765,"Rift Valley Fever"
-0.0655354928873389,-0.41015496465011,-0.0313392565014683,0.684564525340744,0.830091152663373,0.0775780094987849,0.364194598456294,"Top-ranked",726765,"Rift Valley Fever"
0.128982402002868,-0.675409856796407,-0.0633846973880254,0.00855657036820034,0.407925558521669,-0.147892543657484,0.540270181117465,"Top-ranked",726765,"Rift Valley Fever"
0.222634570302521,-0.492404679164204,-0.549013958861423,0.360272121491782,0.54687382371683,0.378697078719094,0.317599996298766,"Top-ranked",726765,"Rift Valley Fever"
-0.101072079384971,-0.481837294731568,0.141710006945102,0.17739792783829,0.50489050100414,-0.121630342342697,0.664351405650481,"Top-ranked",726765,"Rift Valley Fever"
0.0448456017337122,-1.03547359168994,-0.521441253024526,0.581673743744086,0.561614006019856,0.276373727225018,-0.110264251047577,"Top-ranked",726765,"Rift Valley Fever"
-0.10621018269851,-0.472022454151429,-0.329365033867322,0.368930538018807,0.514305498852172,0.128715241417963,0.520903184979195,"Top-ranked",726765,"Rift Valley Fever"
-0.217490234708625,-0.94086184213756,-0.374436637230445,0.654080363882465,0.487486686496694,0.210694973738943,0.406528237511496,"Top-ranked",726765,"Rift Valley Fever"
0.0728562565872621,-0.584111741028429,-0.176490133677415,0.183498089021662,0.535820024468489,0.390773369386497,0.43950678186553,"Top-ranked",726765,"Rift Valley Fever"
0.16483244834228,-0.565157080474174,-0.579378310608609,0.950976120415319,0.545889533675611,0.243228619262437,0.158301684896202,"Top-ranked",726765,"Rift Valley Fever"
-0.142407543239127,-0.754286734499233,-0.434392028227382,0.222598800268506,0.584731860445271,0.137560863640301,0.162979893003279,"Top-ranked",726765,"Rift Valley Fever"
-0.0460184459662353,-0.815894778173212,-0.353462127694419,0.633979622120164,0.38883733176287,-0.10476225652266,0.123282079386359,"Top-ranked",726765,"Rift Valley Fever"
0.24117510072598,-0.843445221708264,-0.25743897424504,0.47363223562394,0.538492354926429,0.199194333168107,0.23922862027693,"Top-ranked",726765,"Rift Valley Fever"
-0.214141784629638,-0.65976618139915,-0.508403876967784,0.667146256442214,0.309736672342328,0.00639321176731811,0.0262558687652944,"Top-ranked",726765,"Rift Valley Fever"
-0.0888128530966247,-0.541600064525268,-0.0808520261110596,0.511849112033249,0.724964011127202,0.0389018970402842,0.543858602227464,"Top-ranked",726765,"Rift Valley Fever"
-0.168218859272353,-0.375226556693601,-0.562276212057301,0.831007577226436,0.295618162668781,0.0979949922809758,0.658927941709704,"Top-ranked",726765,"Rift Valley Fever"
0.0389072872076786,-0.483960616960143,-0.171561382027104,0.600095069129114,0.681711615073213,0.169410585408093,0.499815290660831,"Top-ranked",726765,"Rift Valley Fever"
0.065643080818004,-0.563858519689129,-0.155968942425445,0.4152600336791,0.625496412275102,0.0931283446534121,0.244095087343627,"Top-ranked",726765,"Rift Valley Fever"
-0.0789475527749751,-0.414557099897245,-0.0910098247572753,0.46650574975835,0.564244995553289,-0.0107792559226085,0.452379833051451,"Top-ranked",726765,"Rift Valley Fever"
-0.11340395036106,-0.93472111970662,-0.473191156283084,0.689116944185087,0.538349078794616,0.161697775014029,0.24000624637623,"Top-ranked",726765,"Rift Valley Fever"
0.0344411317959612,-0.400809237014269,-0.236446432788203,0.736683563429601,0.460809689197264,0.0388298466571491,-0.0917692289136076,"Top-ranked",726765,"Rift Valley Fever"
-0.00597394537111624,-0.30827519192959,-0.271104992248146,0.870180343991232,0.510825874018418,-0.0106047276043066,0.2989024786219,"Top-ranked",726765,"Rift Valley Fever"
0.28079658190181,-0.659314350988162,-0.35349062919484,-0.229112541072626,0.539620498554088,0.292274652802582,0.50645762248739,"Top-ranked",726765,"Rift Valley Fever"
-0.0133101298949562,-0.958357747154571,-0.130808666642088,0.87766169418843,0.523552301594676,-0.218680704099752,0.149954542762859,"Top-ranked",726765,"Rift Valley Fever"
0.00756929870862312,-0.924634208973853,-0.139780768654186,0.582573967665436,0.585460082672005,0.140520966331105,-0.187890799083922,"Top-ranked",726765,"Rift Valley Fever"
0.00382099761871475,-0.59983972057566,0.159707511813681,0.376768593593833,0.772354235686943,-0.0912172796956167,0.0304325755651653,"Top-ranked",726765,"Rift Valley Fever"
0.0501275168106542,-0.541414993714779,-0.851213416566482,0.900105380140095,0.342072681922411,0.212031544242091,0.313505394522823,"Top-ranked",726765,"Rift Valley Fever"
0.0254828104268262,-0.872633323874927,-0.517062357789706,0.535992489316851,0.475595590102046,0.281035103795588,0.112435913560089,"Top-ranked",726765,"Rift Valley Fever"
0.0685468495118497,-0.778676097225004,-0.711150432652913,1.17089000937925,0.312414188451541,-0.0125661232532559,-0.142335330685985,"Top-ranked",726765,"Rift Valley Fever"
-0.0635125984060561,-0.665221501765753,-0.48498791612339,1.17110673582703,0.466287116055631,-0.0211324205505647,0.450744459494797,"Top-ranked",726765,"Rift Valley Fever"
0.111852870357266,-0.586525767551939,-0.642374889342504,0.705835145414702,0.468728475464663,0.580089415681133,0.561688861510739,"Top-ranked",726765,"Rift Valley Fever"
-0.113640390866665,-0.674240023755105,-0.124216017664294,0.956927360180343,0.54534570337112,0.0460359942636314,0.322134232842363,"Top-ranked",726765,"Rift Valley Fever"
-0.0532887900435909,-1.02171353352978,-0.467199086265442,0.256961013395199,0.428198737405491,0.0581546169545372,0.14304268964007,"Top-ranked",726765,"Rift Valley Fever"
0.104722279485585,-0.584803218956469,-0.118737632216594,0.587864706635108,0.750507039646013,0.143226264846867,0.257750539750102,"Top-ranked",726765,"Rift Valley Fever"
-0.116598541542131,-0.868699317436734,-0.32394709767488,0.365283636581527,0.541979005443198,-0.109839936781921,0.202524823850729,"Top-ranked",726765,"Rift Valley Fever"
-0.0604202825781854,-0.954347056889629,-0.703796826412961,1.14954504849127,0.302160448634052,0.100049781609968,0.718259571643608,"Top-ranked",726765,"Rift Valley Fever"
0.0143302472367367,-0.828133951688343,-0.348329875688554,0.858401411030249,0.624582041301272,0.155636099615349,0.177883531984767,"Top-ranked",726765,"Rift Valley Fever"
-0.0947722806962116,-0.808657402228641,-0.583568555689033,1.32101073804887,0.417060100505243,0.230093973288534,0.470101357855167,"Top-ranked",726765,"Rift Valley Fever"
