"evi_dissimilarity:1","forest_cover:1","forest_loss:1","mining:1","social_vulnerability:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
1.26582818420154,0.198764583772211,-0.247554859484634,1.35744613148762,-1.22926218010013,-0.690069380744476,-0.377839334314873,-0.342195317121362,"Top-ranked",740067,"Marburg virus disease"
0.876034533949457,0.871906138299606,-0.937481598376774,1.22829069968175,-0.45060622014298,-0.102680801938271,0.732334937607846,-0.0685945625672203,"Top-ranked",740067,"Marburg virus disease"
-0.0813463188808192,0.65810234883492,0.26033563473402,1.74687476447763,-1.19100271320658,-0.907817002535581,-0.133499843038259,0.0761394889369129,"Top-ranked",740067,"Marburg virus disease"
0.151579213924561,0.468228775011201,-0.574667836508193,1.38329383375323,-0.435080511140807,-0.539379281290127,-0.935849020724596,0.61840056171918,"Top-ranked",740067,"Marburg virus disease"
0.506828464880919,1.68130744053783,-0.529034802184203,1.51108271406859,-0.94323846349027,-0.00717332212175065,0.292500792801997,1.40512770805533,"Top-ranked",740067,"Marburg virus disease"
0.992832590652241,0.109753573838434,-0.353085781527486,1.03678036197833,-1.72287890439494,-0.952299232592508,0.69326012591018,0.580998878803829,"Top-ranked",740067,"Marburg virus disease"
-1.31366820046269,-0.153018291315798,-1.28296436966313,1.89445553330047,-0.594545133292002,0.61792723890196,0.965365261124399,0.694549476546397,"Top-ranked",740067,"Marburg virus disease"
0.864596476097571,0.431231275143198,-1.20556434526624,1.44665464355379,-1.95483725925589,-0.807273934500556,0.700646461472424,0.373992487816287,"Top-ranked",740067,"Marburg virus disease"
0.63164549197245,-0.835978570426525,-0.41312514349504,0.96002921291481,-0.844050721689401,-0.179890834053113,-0.0563592262298221,-0.0626160906251703,"Top-ranked",740067,"Marburg virus disease"
0.2885811016502,0.0698893377639058,-0.359383570037413,1.24596581532328,-0.43287209729232,-0.414318208597933,1.42307755473113,1.02377865593446,"Top-ranked",740067,"Marburg virus disease"
0.0806661970007859,-0.0479923264580289,-1.05906197311341,2.21875980028618,-1.05764765160617,0.0988586213744121,1.21151006608243,0.37032607374196,"Top-ranked",740067,"Marburg virus disease"
1.62773901464321,-0.201763736570195,0.87331214409063,1.10945643080249,-1.27976120918058,-0.0460461586605922,0.609476047292808,1.09114528656472,"Top-ranked",740067,"Marburg virus disease"
0.82860919513977,0.203608600259087,-1.65104503665883,1.41502612188241,-0.236666017161026,1.15258148631498,2.11282514904466,1.37650505757024,"Top-ranked",740067,"Marburg virus disease"
-0.219767352779457,-0.900168880790616,-1.79324127888893,2.2748543594459,-0.876283833436895,0.463906651075303,0.710645319390293,-0.67533528203226,"Top-ranked",740067,"Marburg virus disease"
1.48859521392389,-0.215688982889205,-1.55860855777386,1.70054793485113,-1.68146418577821,-0.219465116587014,0.71878601340822,-0.475588573982022,"Top-ranked",740067,"Marburg virus disease"
1.42480905869719,2.34579959353068,-1.73891270011351,1.48000724921403,-0.743704033986033,0.312706007389304,0.830060816949838,0.377805188310021,"Top-ranked",740067,"Marburg virus disease"
