"crop_expansion:1","evi_dissimilarity:1","forest_cover:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.568257021068857,0.624752267226367,0.548035116354044,-0.138414485569784,-1.9259141695838,-0.844754875197445,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0939549570644169,0.240931183820615,0.130267970894626,-0.162014339507588,-2.29351657962382,-1.33881056355665,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.284274052870061,0.00659691083558478,0.0361440604256616,-0.282265751099202,-1.91738640641252,-0.389526654009936,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.923094778364056,0.461945381760195,0.464235460268524,-0.121436988012256,-2.02652552994765,-0.765319212247836,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.456371749785093,0.0910153635306902,-0.0653787475281666,-0.205428635397671,-2.32998434020345,-0.978056353354002,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0686810146151158,-0.226318844127328,-0.0518757888515274,-0.304303723452907,-2.49174574375892,-0.622952098555061,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.431752381217687,0.383079731297765,0.224063603787789,-0.341963639388874,-2.84898481332386,-0.797239604820202,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.153417901579054,-0.047223356515798,0.287151567092484,-0.290774860161078,-2.7744065414331,-1.01709892055304,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.127673567167837,0.437315869642136,-0.128425966181239,-0.304001954755851,-2.72434206357392,-0.832603148100809,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.886463592691791,0.363928759796677,0.369861631613037,-0.219913390186197,-2.24698448664849,-0.781849908472654,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.03411146830019,0.23903886212776,0.428042826059248,-0.390977922567221,-2.05653803843059,-0.455188998958992,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.202562807712069,0.0761929579799135,0.19643956656603,-0.382607681549415,-2.72180063710359,-0.753421197127714,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.648029804877841,0.0975077988290967,0.268407594627707,-0.374092232301564,-2.71417321336231,-1.19368146402638,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.715787571258867,0.545664221806939,-0.0295113904421466,-0.199409328573173,-2.21021489115075,-1.11839494001864,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.723202185370179,0.367506513962403,-0.0395915844376707,-0.20917288438755,-2.34411479326316,-0.106767490122136,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0375324699560081,0.0613291782323905,0.286103703037172,-0.117656783573823,-2.62110288098306,-1.13296598705314,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.669977967897753,0.0568951480020882,0.360278894488291,-0.298945843481348,-2.28230814511794,-1.25812860340617,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.01771251211283,0.120471066264416,0.645231238905391,-0.195507689624254,-1.97592607419878,-1.25382684716347,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.43786347006214,0.0702275261930175,0.222664091597419,-0.219230976615202,-1.67369747194957,-1.14178047952183,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0244095318589611,0.338704843963855,-0.202043638426089,-0.0730809705433131,-1.81500711225964,-0.833710401015557,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.861187161265859,0.254172608134033,0.370181379763996,-0.47149200093594,-3.06176230297788,-1.00977687936045,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.045365712998637,-0.124290723163491,0.327268578693943,-0.107184047127956,-2.38715768797919,-1.58891144119642,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.03895710696035,0.103061677609181,0.255771924270906,-0.101957412473793,-1.97447126265744,-0.74288815816651,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.758380288870292,0.21948038463071,0.63244020733128,-0.106529131318827,-2.26791442522048,-0.714323434657652,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0379643417223464,0.149881999442281,0.144751446203455,-0.125359433931028,-2.5326190447744,-1.4212792680115,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.393406225180939,0.236500574926625,0.628821901549675,0.399216683369797,-1.24414532475429,-0.910530088347305,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.51061422333928,0.753374423035423,-0.0573063533674582,-0.231825561073851,-2.44417489010447,-1.14878223628402,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.489288130254681,-0.177033450239276,0.205979466077757,-0.223002910191524,-2.04606414713104,-0.563587817259824,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.575096158142431,-0.106511863842214,0.390712826602947,-0.550477541175991,-2.38985677370148,-0.533738326304143,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.427868071737203,-0.000995303924205437,0.212798502643193,-0.18990106400568,-2.29392371819011,-1.17321175897398,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.66434458306613,0.191965203339855,0.257717734640022,-0.445641135607929,-2.79840855188098,-1.03378594916008,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0430366085770835,0.307065151694459,0.197636656885502,-0.207497492159641,-2.35839267361122,-0.939322242790293,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.588513205465167,0.583769437722647,-0.00432440445465149,-0.379043263807977,-2.61029761766756,-0.565980790544504,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.64365992955112,0.252087261508012,0.429433138315573,-0.230786428021798,-2.49813060783605,-0.481672887099776,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.269850511972069,0.0397309150077722,0.291643299820254,-0.271217973156149,-2.23929973057601,-0.257113717446742,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.669998577447343,0.278763499036295,0.332267735943031,0.165013592873419,-1.62824564266539,-0.337374205760455,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.134796071412703,0.165778106325704,0.117780705087923,-0.104117236169944,-2.84209086718705,-1.60815948083778,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.58284295438072,0.847063807411977,0.510758921252802,-0.603707924885858,-2.67418713926428,-0.562815137185886,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.153897572578658,0.0427213874899051,0.164205239394031,-0.369702363570253,-1.98253753435112,-0.608478861459826,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.31075461081918,1.31930319090203,-0.16683342885605,-0.280188920301149,-2.40623695142911,-0.561536845949487,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.2775261044051,0.432526431352052,0.438363966615929,-0.120701444405043,-1.95034377584623,-0.568544979426643,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.385375457599147,0.38400459419586,0.221137251907638,0.0637626792783208,-1.97276093892562,-0.702104278294706,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.383124983466469,0.225984726023768,-0.0417788074161338,-0.370632895419986,-2.60918918207601,-0.525507240138583,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.891154482869219,0.481145756473448,0.598701010297298,-0.236782871697628,-2.20596962309076,-1.32178199601406,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.28900591394001,0.187091016458214,0.457527941083464,-0.41413821915055,-2.49226799426417,-0.596825931581924,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.24602378684749,0.668715695133207,0.159597088795684,-0.190993151184396,-2.52985555241133,-0.574441514501763,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.333577713884591,0.2380660309145,-0.00387559093056988,-0.0880849405255452,-2.20030039616154,-0.481036039924104,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.19661695356283,0.419946058217586,0.671430751031005,-0.338112758269356,-2.39240103727879,-0.657174920210053,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0585462233672971,0.206850194644978,0.145667869385903,-0.109897442245045,-2.58131306028636,-1.32814254662621,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.628853623201302,0.37104304165228,-0.265728918504916,-0.401475892724726,-2.97069851242165,-0.747797493394759,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.413299625386118,0.0202757892838735,0.407093836905068,-0.293389274374275,-2.24953766436114,-1.21063632153694,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.18230423421371,0.29885906878537,0.607318613147761,-0.140873374667623,-2.34183243245977,-1.02238724098002,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.318182910585997,0.0891454676190413,0.126746432783647,-0.326602024354195,-3.0389623493085,-0.309872554379831,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.527946762809817,0.350603124980264,-0.210196616512391,-0.174331619468315,-2.64166658531464,-0.778657907473882,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0409866175792024,0.364160299663918,0.4654312741035,-0.00601927879038108,-1.48971810051901,-0.685007582433221,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0759268201183208,-0.225771544622005,0.370701490878741,-0.242535652123014,-2.54651234521195,-1.33224903900757,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.260154475541647,0.0859733376058878,0.302553387021682,-0.582743585696953,-3.09970159840338,-0.524744837807779,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.168770871094453,0.505358262358541,0.233842551052808,-0.668734187805115,-2.48760790373013,-0.674155150832123,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.394438858606669,0.423665746904615,0.0362204389521584,-0.252333433631284,-1.87731298116222,-0.428899462989089,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.262690229532816,0.412483124573619,-0.0501910362585206,0.0606574409625083,-2.02432822253608,-0.189973297408602,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.211698790142274,-0.165848215019532,0.609753367088215,-0.348780323615731,-2.48776888484312,-0.528338998137184,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0455993481475276,0.0623176524021932,0.338135800438906,-0.063440360667635,-2.16688327196076,-0.956936552777388,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0547375354527643,0.643232723007238,0.2063207442067,-0.283474531298663,-2.37534147385529,-0.452556866259587,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.363789626935427,0.374196699114334,0.297214312328546,0.152453932585387,-1.29117117982968,-0.346537574282445,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.857368933787249,0.608218623440786,0.361306025643288,0.0077182648878632,-2.06731640691896,-0.548218261332224,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.125633799954057,0.106706326891165,0.336351957972718,0.0447406912008064,-2.15148684303569,-0.931520698182794,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.350123104152849,-0.122163031032244,0.604816261940496,-0.14977168344103,-2.57170443307087,-0.954757772328229,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.542011776983079,0.49961444846316,-0.321089758397928,-0.364314644222881,-2.12613593184752,-0.17419290076201,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.930914248444406,0.949336360599254,0.0434606274972672,-0.0137244038517197,-1.90515464704764,-0.536234347513434,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.401396362021919,0.244511248086498,0.119916670527407,-0.239544599667182,-2.72041983915073,-0.843167757118868,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.334220258561554,0.225521484364514,0.470969601306509,-0.0858346182100697,-2.11906060686589,-1.16995086687206,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.648584850554307,0.528317426479869,-0.0802714251699879,-0.187748613840996,-1.84363707346289,-0.961075795784793,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.550570121951595,0.366549883747721,0.340713962025191,-0.529508154442633,-3.00979175746248,-0.69446141579963,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.669031824510889,0.279966490783778,0.460670344473285,0.0883790943378882,-2.46427637512335,-1.07085652736154,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.39185617174168,0.871959016035411,0.250454038762352,-0.490249611229278,-2.86944968407415,-0.35065100176004,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.79569778556904,0.399002428761699,0.403904145615061,-0.214831715933827,-2.45595742596083,-0.316595824842081,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.716607591097921,0.541557135124748,0.197714508555243,-0.496717402018698,-2.95434380457806,-1.10572857675956,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.167765077834875,0.292502145908967,0.232180299179554,-0.0726666392161778,-2.59179698357556,-1.09766023583636,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.426158932288026,0.385479266295242,0.186488098757998,-0.664445505908675,-2.84807927994581,-0.25029309250263,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.607081664832409,0.335488619150667,0.231302036896456,0.0523057916493337,-2.31429841494658,-0.412291420296171,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.504038766664539,0.190252477089726,0.254543999941604,-0.195956299464441,-2.58374930660213,-0.703106966437868,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0529713058893936,0.0767898739249134,0.333238072645528,-0.169020947366486,-2.6646115824471,-1.0779118863911,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.201214017227571,0.410380794649629,0.0464171507974323,-0.267197735238912,-2.1829089932314,-0.500886368516343,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.574807101842894,0.355711024219241,0.0844694644019198,-0.393861181250018,-2.25099502428753,-0.693683538443051,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.477862545269994,0.597542029923752,-4.90916828417287e-05,-0.0106838667123968,-2.12245975849287,-0.701480399908823,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.581196330934579,0.279387181694664,0.355153935303788,-0.194134199744537,-2.64105653940824,-1.03694277020512,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.587402891308389,0.285321837524996,0.677252904255883,-0.443642953044706,-2.12513441092947,-0.683459158601634,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0127637167446009,0.0814400698418347,0.239676945070332,0.157270572454637,-2.08215722045842,-0.657145483143731,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.521857802981002,0.0531984861395461,0.106717089780437,-0.241478155688044,-1.68272491464732,-0.870533613005586,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.19490022980633,0.68924501745336,-0.0771794327178517,0.29336747389121,-1.85858024689888,-1.12482972358834,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.19782110727911,0.606631877395507,0.581810855495415,-0.0330548603346556,-2.1691079808369,-0.92771391577149,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.87355408449829,0.00664478485441328,0.54300075481164,-0.295987855091129,-2.9089784926993,-0.810071510367086,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.377213629892562,-0.149145682027205,0.213832432067697,-0.223426779890409,-2.15146666560969,-1.60556634740596,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.157915065376433,0.362466565398312,0.266583050601247,-0.267614841980905,-2.85512395283196,-0.835017262707925,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.31076718961886,0.476406726602999,0.0404750736441956,-0.0154379827246079,-1.54346607043394,-0.993972475429266,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0426628996374809,-0.0611809816117083,0.131243912414911,-0.386385759942838,-2.68570016179253,-0.101450606582755,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.0900816839645927,0.55042313262399,-0.211215927921107,-0.48098512800718,-3.18901403649755,-1.24509377347076,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.39208121566106,0.521447535866276,0.211352013320958,-0.345541856760641,-2.28118154827208,-0.104637564950171,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.979870628947568,0.315475788962552,0.227171277080897,-0.754229328716912,-3.39293701226712,-1.29970703830845,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.63535133707611,0.278955250295211,0.216878568215439,-0.204486127109231,-2.4981161349977,-1.11772684309293,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.512584228885196,0.447622448499101,0.190643775666723,-0.375356574527919,-1.97459282486419,-0.731865520624586,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.819076325801985,0.392821390460788,0.485623934175056,-0.290068330413405,-2.4584216761402,-1.44727533572751,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.290024829261003,0.322084461455188,0.300381533084378,-0.28167366466582,-2.4832315222552,-1.16744553055957,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.844965384378928,0.578613409863311,0.347233110410895,0.0938687476349676,-1.60200303514637,-0.964487698306974,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.240050641899161,0.0457633323231582,0.351333090081881,-0.390502302828284,-2.52836094335792,-1.03081192031869,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.747524309521519,0.320643244199786,0.658339068564105,-0.145899438685202,-2.16890932001544,-1.03832777557409,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.600977218661975,0.224395421413311,0.618250032051385,-0.123308321741038,-1.59474893155374,-0.797205050984924,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.56367208016847,0.274998248146032,0.566012591840011,-0.272073388493381,-2.38430773569538,-1.03686860912351,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.00386983238033001,-0.261035917526348,0.317344764214872,-0.485215318909411,-2.89334317055259,-0.309622881649746,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.304951960624037,-0.136408596096902,0.268223752997465,0.186975915613056,-1.89992141106625,-0.8563488689123,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.70464214039094,0.755473277744572,0.526809632746833,-0.34256113689632,-2.54757972306653,-0.538560255798874,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.178570642761355,0.048982378502486,0.24236804630361,-0.502313464339066,-3.05176598613158,-0.495298073164305,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.882438859929619,0.315016950128877,-0.274705187621253,0.0556113816215523,-2.65419966739501,-0.312517752163112,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.128584294986926,-0.197448467936726,-0.087524013961028,-0.54781785723246,-3.40424687575921,-0.433292961154947,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.1604555504612,0.616490641226745,0.545427279053802,-0.324274315245829,-2.23875271351582,-1.08899627815322,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.838791322579678,0.202476109876886,0.683615069426198,-0.219791357829455,-2.82842541678964,-0.628591759324634,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.470703462604531,0.641760515073307,0.321656517508413,-0.158895993173131,-2.30291414300831,-0.687464319245583,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.512265539185964,0.45065224459034,0.38443504982336,-0.525028144071402,-3.22713935526694,-0.79039811162049,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.661099235058279,-0.0406057316687826,0.441311656544466,-0.108721866464663,-1.85543894230543,-0.913615587448883,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.29345905686939,0.549833052164143,0.061583481016924,-0.421863031790723,-2.63167364978395,-0.439325220867673,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.887366212366537,0.664661430723961,0.198928082442937,-0.113416464530813,-2.21756405965635,-0.535007873786897,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.00279453323382,0.470297432817951,0.0622041966779827,-0.66155316772202,-3.09179003600524,-0.442214788459239,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.05908958657737,0.570570898827685,0.633110178841014,-0.171786965545976,-2.52316353459094,-0.378772415161456,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.595852964134971,0.421816510033254,0.486898878490727,-0.105434982614155,-2.07313242407998,-0.569971287948388,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.04461621084178,0.876451109794327,0.160533494880584,-0.248664650422338,-2.73106729887996,-1.30317776991491,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.409622435646564,0.509130256798965,0.164682867280816,-0.131988821619918,-2.42794587915483,-0.238187087829483,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.37560544468746,0.574129487328783,0.413742247537781,-0.246474201816804,-2.10967678305997,-0.145210837368337,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.637000974662798,1.10286924141648,-0.195616920662608,0.321521685008057,-1.70672812440807,-0.394481353221512,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.22440400525177,0.854385874057872,0.822331848964535,-0.0982510339710522,-2.45033500583042,-1.39893880274408,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.416987125001895,0.44105809991277,0.297388074273966,0.0528126424038347,-1.10219265013232,0.120521833558871,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.157590024009577,0.0520078067282486,0.292519546602033,-0.0364720707968438,-2.96432676175212,-0.489319855716883,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.235424680441517,0.121295033790796,0.451192560343968,0.395601978962798,-2.15620605735038,-0.454160929560989,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.23926656972593,0.219630220797886,0.0418985754059469,-0.248657572243186,-2.84030143577166,-0.915651954509171,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.33255610930857,0.289807099037969,0.0589994114868804,0.0820056387102911,-1.66530196010248,-1.26763683776794,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.704215260359554,0.535670886838467,0.0277339882677495,-0.387575294312909,-3.16519043129317,-0.754335737240684,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.731688707163161,0.325185719724384,0.522052936115402,0.0478720846427761,-2.10806131210709,-0.849629229554414,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.034677730075073,-0.0452613577176467,0.470956237701619,-0.186813377838317,-2.61605025598954,-1.34967334911813,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.108340130805476,-0.133908505689848,0.0769103085937932,-0.272213961947725,-2.2387461056163,-0.960430410846924,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.524380753363362,0.451007269118174,0.564719287940232,-0.309157778718393,-2.15883639451679,-1.04080143971232,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.798793160898663,0.356025436998675,0.201003754615638,-0.569068226165357,-2.69757504665889,-1.07617550048978,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.355801084225893,0.145993719285883,0.312653308837448,-0.49728031248118,-2.21537461967763,-0.438654164568234,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-1.15084340575562,0.512044918302877,0.336255334052356,0.032832950881314,-2.0945735232957,-0.793955502826756,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.697938495138427,-0.424757745024422,0.361227678772934,0.0692265594668993,-2.46480265436379,-1.28493484751228,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.194284809364946,0.0886755737956947,0.13968344615304,-0.648569975664037,-2.56299761450532,-1.18705959306348,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.96751156625673,0.830205495866924,0.431221305327091,-0.275013641456875,-2.0563630213507,-0.995966640722399,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0323241858760736,0.306213960634369,0.206062719347208,-0.46137809870644,-2.40158919019194,-0.916799022167861,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.127985517344337,0.022015065554988,0.205051663984701,-0.279984669480128,-1.79638117711375,-0.657111819705723,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.441881916852116,0.456800965632637,-0.114008855566267,-0.0389310187461898,-1.78678217992117,-0.634012301460924,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.0218479950346134,-0.274921337260157,0.219210375188164,-0.0969230674173238,-2.16964970777271,-1.41476832366651,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.757106052548697,0.575431870238727,-0.123863403771308,-0.156284458054209,-2.53020912368013,-0.053708290673708,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.489301711411877,0.116566835962167,0.136507414941127,-0.201958607706324,-2.306557918934,-1.18653004869578,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
-0.698371870797952,0.239322898181383,0.221450145044724,-0.5790968150477,-3.08304848121738,-0.816669357728555,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
0.119815377945769,-0.111084912255302,0.350542213546998,-0.641390711606265,-3.05523046676502,-0.579010579190832,"Top-ranked",891788,"Middle East respiratory syndrome (MERS)"
