"biodiv_intact:1","crop_cover:1","evi_dissimilarity:1","forest_loss:1","precip_change:1","protected_areas:1","tmean_change:1","urban_cover:1","urban_expansion:1","type","id","Disease"
-0.356732801193054,-1.13659703589182,0.214725637761331,-0.43100853787155,-0.506229351309955,0.26704400236414,0.446132134237558,0.28765688738258,-0.275708117766716,"Majority rule",494072,"Plague"
-0.0953271392305773,-0.931523495715245,0.25384215621865,-0.243633100716116,-0.298218039584794,0.282646233632659,0.456602539578616,-0.637909422220283,-0.0918655171455618,"Majority rule",494072,"Plague"
-0.0883026746017894,-0.42376402573197,0.0644664979629182,-0.195578327449421,-0.490047513367928,0.237122811741402,0.579951109666862,-0.125444772812997,-0.482550397043744,"Majority rule",494072,"Plague"
-0.168798442885146,0.126479019142095,-0.47253159076011,0.184291815625555,-0.0934811029916858,0.0381068630751089,0.382555110687865,-1.28202248924842,0.8910287153311,"Majority rule",494072,"Plague"
-0.184596736736437,-1.48866815758945,0.446532332735624,-0.161230250528075,-0.19854454901331,0.090795361740794,0.132907851610943,-0.697844471494994,-0.249371864886923,"Majority rule",494072,"Plague"
-0.348045323474156,-1.13784266284829,0.158344067888286,0.0837923370060456,-0.231407020165977,0.0720290140334128,0.381059756555873,-0.888829042295555,0.520431815870885,"Majority rule",494072,"Plague"
0.00643050948066727,-1.41704373703179,0.291135758196899,-0.102999683229511,0.140303350509037,0.173837753154178,0.567577830276127,-0.150551024715497,-0.14081691707689,"Majority rule",494072,"Plague"
-0.0813996636138359,-1.09075138537848,-0.0231199762910477,0.231708136912291,0.0808200983489387,0.126383756516474,0.31585108197861,-0.0079104922626384,-0.0390881333268925,"Majority rule",494072,"Plague"
-0.109997333675293,-1.02351232776209,0.000200731091390016,-0.214334139948406,-0.142058491616597,0.11978062510229,0.377486880545867,-1.02489783429795,0.371228990923481,"Majority rule",494072,"Plague"
0.264734907801277,-0.539339591468387,-0.0887088312468131,-0.479911875710912,-0.346633966312631,0.242302088369418,0.350918272154548,-1.41062738925328,0.425918487949056,"Majority rule",494072,"Plague"
-0.142747333995717,-1.32703570078466,0.41395972497053,-0.375287968025728,-0.163698232997581,0.0796964100556552,0.340798916953404,-0.346299812892101,-0.198010771334154,"Majority rule",494072,"Plague"
-0.135950335145287,-1.05816255251981,-0.121662056707507,-0.156729976001584,-0.158975492363733,0.206853409469798,0.373003111520778,-0.808181181192696,0.475243950635579,"Majority rule",494072,"Plague"
-0.414748930387269,-1.88383602374126,0.679175919390786,0.12737489932255,0.123441118102018,0.138347844211103,0.872807303036013,-0.0675731381188036,-0.323097418693491,"Majority rule",494072,"Plague"
-0.4623773268724,-0.954715249320784,-0.0505404476498533,-0.309367641445105,-0.259030436885811,0.439457282147253,0.438827394135721,-0.680699650179366,0.28089712519173,"Majority rule",494072,"Plague"
0.276871446941337,-1.00537526974005,-0.0900306927800841,0.277929015816813,0.14812702331142,0.0579732145720653,0.742533684577594,-0.27257282629829,-0.148012823197954,"Majority rule",494072,"Plague"
0.150615107568472,-0.66143895459998,-0.0894114192972289,-0.351652799115926,-0.155025117104602,0.141265631347662,0.334977523163224,-0.687718738492572,0.512849613108791,"Majority rule",494072,"Plague"
0.150428512228774,-0.628934811077224,-0.450500398734173,-0.106179423075,-0.29515383342746,0.296269186191992,0.818458634207574,-0.0694098200808114,0.138456086791992,"Majority rule",494072,"Plague"
-0.254679170677532,-1.18174663249616,0.261177200913705,0.168296098919933,0.0788094215472534,0.0686937778569138,0.529472107903015,-0.391598702779543,-0.103058401038162,"Majority rule",494072,"Plague"
-0.00332638656823661,-1.47015269639319,0.502503349940418,-0.697631604340711,-0.42943657726781,0.0490421507397055,0.371558415347917,-0.327730280080835,-0.286991984196132,"Majority rule",494072,"Plague"
0.0864240751781691,-0.426114639146338,-0.0307317852073547,0.181807777277586,0.191843157218409,0.0715975250713073,0.811132659625508,-0.717644673623076,0.041065626928475,"Majority rule",494072,"Plague"
-0.509424203552765,-1.68860503776153,0.501004280221104,0.104547562454938,0.391675406362803,0.0464370442354716,0.574684074224388,-0.469360011204052,-0.0498845052441459,"Majority rule",494072,"Plague"
-0.335788104248285,-1.04269242925388,0.170819370493191,0.185517472032631,-0.105279411351641,0.318195657761956,0.48289782804618,-1.38883366763673,0.592865854393175,"Majority rule",494072,"Plague"
0.00252215316136001,-1.40322016276344,0.274152170691847,-0.293296225910141,-0.493198722856703,0.0476313283807961,0.371961485201714,-0.791557373576258,0.28220614836003,"Majority rule",494072,"Plague"
-0.505797438604663,-1.51612753928134,0.405904601260875,0.232362950031558,0.425581810537394,-0.0156475798764583,0.451882401251027,-1.16411252632033,0.586647111889737,"Majority rule",494072,"Plague"
0.00315698888560106,-0.873480424960061,0.193913757258817,-0.198958837159305,-0.145461613417315,0.265268084297671,0.431206435694564,-1.03890514472595,0.148602339413503,"Majority rule",494072,"Plague"
0.293238058147165,-0.607329820141526,-0.449619730144322,-0.154698453439401,0.289648987409079,-0.0175062479729138,0.489867900694335,-0.749737442040142,0.353138533509649,"Majority rule",494072,"Plague"
-0.116242790142069,-1.57068631643495,0.810045588094364,-0.0667035226286728,-0.333435319388377,0.237829516760487,0.689152865101656,-0.454974822268764,0.0367380358940052,"Majority rule",494072,"Plague"
0.257943839923973,-0.979536546454729,0.0970203853025647,0.0134596497306611,-0.0892891977678971,-0.154425040991448,0.447608858783341,-0.593202964833517,-0.272375834829931,"Majority rule",494072,"Plague"
-0.411744875250452,-1.36809481264264,0.139318159596913,-0.355887240808109,0.17281244978773,0.345108634579768,0.319393391268373,-0.443320811216402,-0.0131288238613874,"Majority rule",494072,"Plague"
-0.08950403362112,-0.684213458395753,0.0923978451368607,0.0425397793156927,-0.130204055051519,0.0433584455651913,0.502868086950564,-0.530598643738566,0.0605921752519342,"Majority rule",494072,"Plague"
0.384088246987186,-0.639924909136556,-0.211434165421742,-0.368159121550318,-0.183403956823671,0.157931681175867,0.421965317452838,-0.0242367594653304,-0.140752749372082,"Majority rule",494072,"Plague"
-0.0352148415992976,-0.79291042495112,0.055359043099783,-0.162972163758062,-0.275413010187924,0.161782905507235,0.485236648392157,-0.909222607891934,0.311561218508168,"Majority rule",494072,"Plague"
-0.312815435853545,-0.939733321683945,0.0786208751501095,0.260119883166095,0.0816659451858009,0.299164725586499,0.381978294613098,-0.480342786214935,-0.02795463594529,"Majority rule",494072,"Plague"
-0.162354440092358,-1.33339053818267,0.190618672101691,0.00551316669965952,0.0563210448938593,0.121006631179202,0.732310223349774,-1.18972453907057,0.417826288242491,"Majority rule",494072,"Plague"
-0.202240374584143,-0.997564534982081,0.106207369167884,-0.24761246884808,-0.0259585683788569,0.210198671612584,0.739111583478992,-1.06315132466669,0.394106063915651,"Majority rule",494072,"Plague"
-0.0897222783625043,-0.55286064868381,-0.0630938383510214,-0.236923562399487,-0.46526568010161,0.118897327180355,0.612846392845384,-0.402318229450665,0.130256993994575,"Majority rule",494072,"Plague"
-0.088855662777406,-1.09977690229854,0.340597059232564,-0.271148942622729,-0.2148609468354,0.246793453726307,0.716309423306958,-0.484492785201718,0.0415299228000208,"Majority rule",494072,"Plague"
0.0906265762557255,-0.591430597743076,-0.298181921656753,0.0582669730152918,-0.106422502095209,0.0562995693968161,0.515268709446876,-0.8222958826721,0.24645160773843,"Majority rule",494072,"Plague"
-0.177633709367531,-0.371809119930281,-0.125172366783511,0.39223793957857,0.527029585504939,0.604789982525443,0.446014740602257,-1.4580952034994,0.584640559462523,"Majority rule",494072,"Plague"
0.152094864677927,-0.912430760599638,-0.162476774153928,-0.229061655168858,-0.191788504365743,0.245728090154203,0.215501239942004,-0.981758483311458,0.597985121747494,"Majority rule",494072,"Plague"
