"crop_cover:1","crop_expansion:1","evi_dissimilarity:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-0.00078964593192693,-0.268982019896544,0.616674747863275,-0.147252289019214,0.41832718615702,-0.926192401693029,0.461267563416902,-1.40185109849466,"Top-ranked",562081,"Argentine haemorrhagic fever"
-0.212984087571602,-0.263395002196695,0.482295178741613,-0.683319368759234,0.589138582181117,-1.01154741736544,0.600287427972665,-1.06837555299479,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.0124299136665978,-0.293234151674212,0.701801793343509,0.130171570174881,0.328951041862266,-0.699209434846555,0.529469201553473,-1.26146983423945,"Top-ranked",562081,"Argentine haemorrhagic fever"
-0.103354887391705,-0.246483099624979,0.768127120064974,0.0873781763781687,0.552518276850172,0.0382468313486269,0.800177269327268,-0.974594538688278,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.0072882555886,-0.246003678539211,0.721727330191778,0.135506246513688,0.320235864442117,-0.146390321998414,0.477122380991687,-1.33685541566983,"Top-ranked",562081,"Argentine haemorrhagic fever"
-0.0479469723098233,-0.118138671073939,0.456385779712275,-0.682769714100751,0.724241728514647,-0.927631940921038,0.532271120033056,-1.43645831276341,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.423276983965856,-0.113959580201005,0.548058924447599,0.594206987166266,0.43687889182011,-0.435072837349737,0.634160319406129,-1.43499256866632,"Top-ranked",562081,"Argentine haemorrhagic fever"
-0.323558193666686,-0.0858678064323626,0.42144742224757,-0.730211435270482,0.902333974200886,-0.934700249373889,0.411192992781236,-1.87381587993086,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.241633204891351,-0.308465426919352,0.627324381832702,-0.719707107962401,1.02854640520031,-0.495383887377432,0.989952925631274,-1.50078467590805,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.0137029955812061,-0.272875598027549,0.794323079708654,0.253805020062606,0.771876703797282,-0.610315642059495,0.596872997876565,-1.53994448787525,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.275169741150498,0.0369037917716502,0.488476887791937,-0.171134404523423,0.891959171535739,0.597489581204814,0.707945884015797,-1.62705823541096,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.00398435470522573,-0.137352275432672,0.392354656425707,-0.427957429301182,0.0984554387856935,-1.22599923115157,0.509458800033759,-1.30475070926534,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.106941231197825,-0.167659270364493,0.0120677865042089,-0.685172915364795,0.76841207553892,-1.14667635412637,0.994198680330393,-1.22311328184602,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.420977546363264,0.0849921592025924,0.923844750924434,-0.0165320169610944,0.627525649050707,-0.446165829461865,0.735469447882933,-1.45819914888128,"Top-ranked",562081,"Argentine haemorrhagic fever"
0.273251453189554,0.166985756978195,0.732935288991049,-0.38224241409013,0.622471687455952,-0.559597474227497,0.897181432870996,-1.05975139260792,"Top-ranked",562081,"Argentine haemorrhagic fever"
