"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.163837582671422,-0.842851764650459,0.261312244973653,0.61224638037924,0.178756583337856,-0.292031810344706,-0.463873077906323,-0.0985576409325877,2.23251866802337,-1.12181811268213,-0.855257714021052,"Majority rule",494039,"Melioidosis"
-0.68234227893043,-0.593846052368083,0.175739643553356,0.404703174056054,0.39230590428402,-0.233176986094544,-0.388546404453887,-0.277148392014886,2.15457164685962,-1.37161449743503,-0.792783962322542,"Majority rule",494039,"Melioidosis"
-0.17862281093864,-0.630043653682388,0.0815143045574192,0.693014837551691,0.140249415732067,0.0129537250715183,-0.528280270997176,-0.294596661875681,2.14536514254472,-1.37949128453676,-0.783558071370856,"Majority rule",494039,"Melioidosis"
-0.341451084600412,-0.986925493286166,0.0749029814341949,0.549009438524796,0.0139873825164015,-0.180449414360935,-0.8602592177083,0.0855572165743784,1.81339120961586,-0.887978290918123,-0.407783204561466,"Majority rule",494039,"Melioidosis"
-0.290975099753846,-0.916957570775109,0.361654685445692,0.531277563111414,0.434566750633011,-0.177532234656695,-0.735053907152561,-0.412806896938044,1.73754163495946,-1.84878185045091,-0.325372723693347,"Majority rule",494039,"Melioidosis"
-0.511862441584282,-1.12347780584611,0.303698565129829,0.433215239379158,0.393828628799224,-0.197901281853488,-0.809446110376223,-0.497691204405799,1.77234618512687,-1.75159403004746,-0.1697339189575,"Majority rule",494039,"Melioidosis"
-0.26770231833411,-1.00656584667976,0.220737988073714,0.637530515577218,0.383038859789159,-0.370694967456501,-0.450457494380325,-0.353544656342978,1.84503606247058,-1.74202693289389,-0.771169998435257,"Majority rule",494039,"Melioidosis"
-0.687340886229761,-1.2391743846234,0.133944969547418,0.748991070498775,0.177226554200169,-0.0852642622002092,-1.05461863553807,-0.502852257907719,1.47029776750331,-1.66919571471651,-0.361701244463005,"Majority rule",494039,"Melioidosis"
-0.565871812287956,-0.87133710739045,0.212644198136144,0.904444455511644,0.277650629438361,-0.0734951719155799,-0.410749419919638,-0.52743113419292,1.69766074135502,-1.38117685215739,-0.372918245702618,"Majority rule",494039,"Melioidosis"
-0.729163193243838,-0.87437102342937,0.549235417045593,0.934326877333717,0.535535314421218,-0.209915721018249,-0.835527711054027,-0.0737881134472206,2.10151260045497,-1.70786458378122,-1.3401092605912,"Majority rule",494039,"Melioidosis"
-0.775011316875368,-1.19408228476435,0.457573063310882,0.659776370032542,0.206351989931028,-0.143323008097043,-0.700101076340176,-0.112869597502084,1.85247867006387,-1.27640455809675,-0.364864249857449,"Majority rule",494039,"Melioidosis"
-0.831051630669079,-0.84843585720887,0.276795310732093,1.03496952517422,0.674117592311691,-0.170075579561723,-0.499188720572428,-0.42060877795732,1.85701100606417,-2.18370701783829,-0.836812397853782,"Majority rule",494039,"Melioidosis"
-0.468806026238874,-0.865088423896481,0.00166599632552397,0.835446026992306,0.0770362961540485,-0.176956318344082,-0.740469400790832,-0.621148471885834,1.97097493035348,-1.39184421068143,-0.843335707412889,"Majority rule",494039,"Melioidosis"
-0.296496186908607,-1.32010678873748,0.342791998282352,0.589675563050528,-0.0963554593190877,-0.0676421101622341,-0.859981696390422,-0.000651048242904573,1.97954201075099,-1.78113039190217,-0.922976434995522,"Majority rule",494039,"Melioidosis"
-0.0832668305302037,-1.13664058061418,0.0879725981508101,0.461130754387133,0.0645409716084225,-0.274783382471035,-0.377818543404597,-0.121371088256365,1.62865161949363,-1.7032746736835,0.0705443849218953,"Majority rule",494039,"Melioidosis"
-0.202124223133339,-1.45288253783409,0.195206434217418,0.297710920996725,-0.330156556816517,-0.395443389690014,-0.250284456996178,-0.213432504258831,2.01262302959908,-1.67737689567399,-0.589955108123985,"Majority rule",494039,"Melioidosis"
-0.256351585663426,-1.68313422712525,0.0855768986723144,0.473979999116252,-0.201085035074757,-0.157692412190596,-0.874240406438373,-0.124638141031228,1.8050821468341,-1.53974922656108,-0.184515467192593,"Majority rule",494039,"Melioidosis"
-0.582404988384966,-1.3244934143127,0.0253397251352313,0.492815611302724,0.0779933533250129,-0.31937575351906,-0.568555460406678,0.020096658441513,1.61971639023087,-1.59149569107963,-0.447521589187769,"Majority rule",494039,"Melioidosis"
-0.294965398099445,-0.7982453054804,0.383180486313549,0.939435602961446,0.5361994216628,-0.151690362237072,-0.439661572077767,0.298866655898034,1.54365867864371,-1.51251458909126,-0.140273116884674,"Majority rule",494039,"Melioidosis"
-0.112622264626693,-1.15422061435399,0.158562448896002,0.781226039611855,-0.021541313114386,-0.0664793742209698,-0.405325302157977,-0.0565999010127552,1.95893640028345,-1.26598511362362,-0.0207347590848009,"Majority rule",494039,"Melioidosis"
-0.445647432444342,-1.0414266996237,0.126486394636773,0.557976026412831,0.235645276967892,-0.141168534556439,-0.442071678697461,-0.00799148590808149,2.00663010972487,-1.4727438124504,-0.500925538140246,"Majority rule",494039,"Melioidosis"
-0.40335233438287,0.0525254578795779,0.106977273395154,0.814586903810985,0.894843136540975,0.0714172644562187,-1.10541290067274,-0.721459670507161,2.01559444596797,-1.77239285423953,-0.685140284651099,"Majority rule",494039,"Melioidosis"
-0.541687302534737,-0.73925303733368,0.342297313187036,0.570579272213712,0.443750544877261,-0.141184189862696,-0.502475565855811,-0.374441720625167,1.99358010323914,-1.90580950366707,-0.621807977927371,"Majority rule",494039,"Melioidosis"
-0.654996658437845,-0.768244106721326,0.0243990244369557,0.610955351995956,0.516097094238668,-0.155646426636767,-0.416920463862518,0.0273953012512059,1.79899978396338,-1.77420410599372,-0.441742389664828,"Majority rule",494039,"Melioidosis"
-0.343294393933602,-0.889917990395909,0.370607399629961,0.739290761737768,0.0477303609180479,-0.17165898017244,-0.487735406178055,-0.0807642940570764,1.97933716707857,-0.894360353660095,-0.184754168101374,"Majority rule",494039,"Melioidosis"
-0.569157407193668,-0.609364362729603,0.148953232774722,0.911148874073924,0.498422389367065,-0.301831633302034,-0.82562192855986,-0.502741472465235,1.76835968651469,-1.56867598847223,-0.80849744360139,"Majority rule",494039,"Melioidosis"
-0.245374660390644,-1.0622205643791,0.142879696159532,0.390537185642892,0.0213622905523628,-0.291309545488161,-0.576055887963652,0.0310010513728838,1.82090961517383,-1.14799189896854,-0.564255204977024,"Majority rule",494039,"Melioidosis"
-0.28351600208362,-0.876530902641283,0.0792792954512605,0.310826955338246,0.0974265471216755,-0.298647711212323,-0.994413579348,-0.352001998656904,1.56267061353685,-1.66135829264303,-0.240530426571833,"Majority rule",494039,"Melioidosis"
-0.315127270461525,-0.946701572430371,0.195778693700018,0.525552235862227,-0.0984993651614005,-0.0250878882437727,-0.784685476756781,0.0247162124292318,1.99975894808946,-1.56954488333592,-0.917957166011022,"Majority rule",494039,"Melioidosis"
-0.218257224157645,-0.892569088075692,0.345116426132056,0.862147973805011,0.218521372180071,-0.0563459433405275,-0.879713423633685,-0.140397543266981,1.84010720140697,-1.31486361474868,-0.533888943715047,"Majority rule",494039,"Melioidosis"
0.0667802211780062,-1.04790791734765,0.245099508364875,0.45171202261138,0.148154744832719,-0.119587321494283,-0.323725575744455,0.0752552382463825,2.02217241689822,-1.46246514319456,-0.0868489335925664,"Majority rule",494039,"Melioidosis"
-0.279415199545955,-0.788058838067551,0.424255505765189,0.675054220461503,0.200594203670971,-0.0957040827620891,-0.683529228492423,0.204990144403042,2.00354461773587,-1.50739124032194,-0.323271636821395,"Majority rule",494039,"Melioidosis"
-0.638257412016978,-1.58053003494325,0.122860918551991,0.253184421435462,-0.0788969465022232,0.108396185613442,-0.758019892813526,-0.318779467511214,2.08738880144227,-1.28679498110525,-0.184061793107418,"Majority rule",494039,"Melioidosis"
-0.27805130614746,-0.847168176587499,0.168283563888479,0.385917176790309,0.050941794800425,-0.198315840765616,-0.799563456952411,-0.071748357240773,1.87442720121319,-1.50073385120052,-0.504558999980235,"Majority rule",494039,"Melioidosis"
-0.0679651481851712,-1.18950809133022,0.280395896918441,0.98324139792395,0.0180987029251952,-0.326465995095194,-0.731327488615188,-0.294577050161862,1.47731537589653,-1.52544923239335,-0.366591205692206,"Majority rule",494039,"Melioidosis"
-0.154160084889694,-1.09859252560436,-0.0908541333536939,0.543001239051746,-0.41754963364157,-0.385338540498953,-0.559227317973014,-0.206925135807702,1.54935655361914,-1.42125015892929,-0.468953212486743,"Majority rule",494039,"Melioidosis"
-0.405849700751102,-0.493458559155231,0.291696416369067,0.556498221950075,0.64788709090486,-0.204373230322161,-0.772702879051193,-0.321331907828272,2.13130599245212,-1.21801160412023,-0.275409741876409,"Majority rule",494039,"Melioidosis"
-0.678848825402849,-0.492870545412259,0.0837920070134679,0.599956230866298,0.56168407098373,-0.238203944027111,-0.482150645413934,-0.117376714881916,1.56653037486281,-1.63351245194569,-0.362333492823375,"Majority rule",494039,"Melioidosis"
-0.239799012324325,-1.49990460422783,0.316058782876513,0.521679231478864,-0.3779800438129,-0.0847435501791152,-0.421952400023274,0.0868904034690012,1.47217588981669,-1.52965342174817,-0.390263200538279,"Majority rule",494039,"Melioidosis"
-0.570474985005933,-0.846816851604893,0.107214142874135,0.588517031289279,0.421622016458112,-0.310827021729424,-0.300600130220454,0.0458961647099123,2.35059155910333,-1.20958428816025,-0.509765730010782,"Majority rule",494039,"Melioidosis"
-0.521170509156984,-0.829501476425232,0.354847751907967,0.562398716327775,0.209394452231348,-0.216509837303083,-0.643782800976604,-0.115368607813973,1.84058957642215,-1.37152911725777,-0.182427041270081,"Majority rule",494039,"Melioidosis"
-0.683078466858787,-0.796106983708873,0.116182846780517,0.329935380348007,0.622642399933365,-0.219493664782704,-0.872923450228438,0.0537423950453622,1.51667219833758,-1.65268348845736,-0.20171224174675,"Majority rule",494039,"Melioidosis"
-0.500143189286106,-0.503443196778598,0.0559137974894012,0.863740836812554,0.501121675374781,-0.464838931461273,-0.769128522226824,0.103872311185929,1.71992849928243,-1.77538681112753,-0.228057942968046,"Majority rule",494039,"Melioidosis"
-0.324666115565425,-1.25533809775376,0.11244846178648,0.479292945259007,-0.0369164741349461,-0.272490136370167,-0.642623208108429,-0.482184477743016,1.69759799297948,-1.58016593918443,-0.550653820678311,"Majority rule",494039,"Melioidosis"
-0.19525804105973,-0.980068014391698,0.247350598323713,0.901272804573682,0.117110399426335,-0.625364387825337,-0.551381353689307,-0.413022006476769,1.73793595890969,-1.60077372759756,-0.640400295100072,"Majority rule",494039,"Melioidosis"
-0.617387228579204,-0.877512138860704,-0.106937645445213,0.592342505342191,-0.0457160324426229,-0.277608709768588,-0.58018043804061,-0.00321796987398351,1.85497142625136,-1.36611580541859,-0.177399051391773,"Majority rule",494039,"Melioidosis"
-0.310675767934294,-0.680189735077922,0.330211358168431,0.65004320713064,0.0475826792328699,-0.112679599011774,-0.975426670534833,-0.180821359041283,1.94479548012999,-1.17125884472282,-0.239498172318324,"Majority rule",494039,"Melioidosis"
-0.0916504598381987,-1.13843296319225,0.0130126219277707,0.602969506927771,-0.416507178649548,-0.200063824842752,-0.891802120901874,-0.596012213559787,1.76724080721104,-1.61085531215465,-0.658234837214072,"Majority rule",494039,"Melioidosis"
-0.168082155139206,-0.503383140815974,0.287880557572208,0.790916428965224,0.318191600579007,0.117062405285602,-0.833250270510464,-0.580102885373736,1.9639740777898,-1.58529182392195,-0.647488366756421,"Majority rule",494039,"Melioidosis"
-0.462499481962102,-1.06452883587325,0.273022578564023,0.593242133953968,0.302072278414371,-0.24450982172706,-0.809249889901208,-0.159648867486325,1.68476684680241,-1.89690428469454,-0.686873189752023,"Majority rule",494039,"Melioidosis"
-0.447991623168407,-0.509174830001357,0.217179068384609,0.820937473330539,0.356436589766175,-0.0800529255628693,-0.529731045334506,-0.151375074414851,1.8787110711034,-1.2956944158114,-0.511030474520858,"Majority rule",494039,"Melioidosis"
-0.761967578776127,-1.28511063996089,0.236764118829914,0.722803415226099,0.164681303679181,-0.246101112335973,-0.831307972571377,-0.169086281944685,1.78091988505202,-1.29962484698936,-0.365082221219195,"Majority rule",494039,"Melioidosis"
-0.371188412892213,-0.808096821814818,0.307978820939662,0.432979753166285,0.31090617517406,-0.0212824022017847,-0.884791221196207,-0.268395336540188,2.53313793943517,-1.06316649279719,-0.290631875695265,"Majority rule",494039,"Melioidosis"
-0.540108094791897,-1.33964561253812,0.145085290499277,0.503264118013483,-0.00674763248345492,-0.165890211136676,-0.603499826335628,-0.176155823681526,1.74673168285464,-1.23456802061701,-0.32621851776142,"Majority rule",494039,"Melioidosis"
-0.413967252670657,-1.25005078073116,0.392853176844314,0.587952727399619,0.133285594663059,-0.436336930461279,-0.390198137822359,-0.0897743456750966,1.62009526755108,-2.13786025898485,-0.526616977088824,"Majority rule",494039,"Melioidosis"
-0.412840978283544,-1.36217215620777,0.0623323614219351,0.692863374977216,-0.0219749639724982,-0.183503280660907,-1.06612628053472,-0.179492576552117,1.71799045051715,-1.7076366912457,-0.361115537368801,"Majority rule",494039,"Melioidosis"
-0.236152424652323,-1.49233919539751,0.296360492326263,0.324012095197606,0.148909743726479,-0.401787523803841,-0.746600154202194,0.0913701860734161,1.42256150768917,-1.550773949378,0.32764571937328,"Majority rule",494039,"Melioidosis"
0.0164583300417311,-0.605555989204999,0.0066221565878562,0.764527733182914,-0.000262089359687606,-0.0626080721951673,-0.769949173022765,-0.248748463590663,2.0398562861281,-1.06150500014517,-0.408320315521615,"Majority rule",494039,"Melioidosis"
-0.272911386796524,-0.857087747466098,0.0538083297368197,0.534116181605752,-0.0659021713629934,-0.164586429391563,-0.731516097427498,-0.388582982548546,2.07717988224293,-1.54553407112043,-0.550725526128903,"Majority rule",494039,"Melioidosis"
-0.308748181873842,-0.703213978962025,0.305439123682895,0.698237812793838,0.598989782613655,-0.169479326469833,-0.766721500321699,-0.416572654599021,2.17208971961556,-1.47640757726967,-0.563009544053797,"Majority rule",494039,"Melioidosis"
-0.499705620535532,-0.796391115339344,0.202648410017603,0.818192619079937,0.792335771720302,-0.364462752392819,-0.817271674395903,-0.175133626969654,2.12684018264398,-1.08222662559759,-0.127721594786122,"Majority rule",494039,"Melioidosis"
-0.334916979495825,-0.864914370681852,0.160208845562913,0.320092841437886,-0.0645543532670133,-0.040479056673013,-0.276451925580191,-0.0838809170670927,2.29451268420175,-1.0789478425747,-0.307152573917062,"Majority rule",494039,"Melioidosis"
-0.517884096653755,-0.783241976101764,0.149587279386738,0.452182729877019,0.375908653933057,-0.218946582020947,-0.897633809030511,-0.23374120296125,2.17149917326638,-1.94082114994953,-0.703696699421015,"Majority rule",494039,"Melioidosis"
-0.0663623377314223,-1.29736471181316,0.146356176141241,0.778732595949147,-0.126083672878924,-0.049148862330724,-0.713356690942659,-0.545633462607766,1.40300503392606,-1.82911447844181,-0.430818753777997,"Majority rule",494039,"Melioidosis"
-0.321099168353316,-0.626782295004854,0.127030957322644,0.495652719062161,0.129379687226663,-0.338879820244088,-0.54182336253621,-0.344443818422698,1.80894191031036,-1.57272524350738,-1.01904317131074,"Majority rule",494039,"Melioidosis"
-0.233723228044691,-0.559104052111407,-0.0843989080895594,0.539684646292804,0.0663654916772694,-0.28118690790357,-0.921930466208538,-0.213034030653457,1.70560135769927,-1.60012182554673,-0.582612838284249,"Majority rule",494039,"Melioidosis"
-0.528336750705963,-0.801380163689828,0.0756506959455941,0.825197421419905,0.15508343789067,-0.15139426180955,-0.788850137885326,-0.368137471038074,1.85921945329462,-1.12296257878267,-0.536799975545481,"Majority rule",494039,"Melioidosis"
-0.851829908291304,-0.879036738393411,0.0837453725688627,0.502560048154725,0.178302824025794,-0.249925565216038,-0.65917870840227,-0.363564209468667,1.93152485100585,-1.26296876799194,-0.325059196237304,"Majority rule",494039,"Melioidosis"
-0.677802296843345,-1.45397376367637,0.226496963599844,0.689440661029805,0.0435154475116331,-0.297554205680521,-1.0114805703873,-0.29200104081299,1.66814770916142,-1.0880707849107,-0.119821154549727,"Majority rule",494039,"Melioidosis"
-0.454863102712723,-1.00638600246066,0.0539877853612704,0.572242094285175,-0.0801533948826084,-0.181716175952054,-0.943812424653862,-0.206592952422913,1.79300994333078,-0.954146633772199,-0.484813822356657,"Majority rule",494039,"Melioidosis"
-0.205058798500953,-1.07778503021988,0.366832620651189,0.577019099158126,0.106714148611361,0.0439273175230226,-0.798301607309795,-0.366530580092726,1.91970720560685,-1.77752778768248,-0.608010812113342,"Majority rule",494039,"Melioidosis"
-0.392805324424319,-0.995868791185389,0.0810464957310937,0.54295012945795,0.0164112779085051,-0.435150123216154,-0.611930161074569,-0.545196807398248,2.16434867052547,-1.20037377355946,-0.723526114844837,"Majority rule",494039,"Melioidosis"
-0.250557231047568,-1.00268412783408,0.176373078952445,0.931069854073854,0.233768018896737,0.0274054859020123,-0.883968873622346,-0.265197714435904,2.23224489884806,-1.49234945414533,-0.440323835472074,"Majority rule",494039,"Melioidosis"
-0.221801027086143,-0.71399406047765,-0.326829411357866,0.584244064336368,-0.219126389793657,0.160643808963921,-0.484812903293035,-0.159496861174718,1.30586683308684,-1.37959971543046,-0.141481673633776,"Majority rule",494039,"Melioidosis"
-0.423272463979034,-1.06037615422866,0.320099363597221,0.745033420652543,0.140979706076705,-0.265914882037734,-1.0595588170379,-0.615938898163694,1.78566957133361,-1.28721178416406,-0.687756148674121,"Majority rule",494039,"Melioidosis"
-0.248742168571228,-0.727483157905803,0.0654729911876866,0.704227228930517,0.434513120873103,-0.282873784591836,-0.567986864667107,-0.379892452156631,1.99937199384328,-1.78013473997122,-0.853874906147471,"Majority rule",494039,"Melioidosis"
-0.435845822550044,-1.23011544686095,0.189559779039019,0.40885287610459,0.0451441305679293,-0.270141238348487,-0.465465019348907,0.0567282580755209,2.11925539581005,-1.40766807493012,-0.553969986280546,"Majority rule",494039,"Melioidosis"
-0.690494681212607,-1.82640972725737,0.137412579331695,0.414584158374079,-0.170341449444265,-0.184597306374519,-0.662599573657523,-0.529790992417672,1.54534756955405,-2.05014468429037,-0.575500485343286,"Majority rule",494039,"Melioidosis"
-0.580958281095729,-0.677684262334959,0.159555486896085,0.570318272841153,0.232372003281588,0.020859881341255,-0.644516207374508,-0.127630413297231,1.87710610735486,-1.35583335044612,-0.312673068217614,"Majority rule",494039,"Melioidosis"
-0.32628761253335,-0.80483580383673,0.133290714900576,0.302458719383294,-0.0141712190392526,0.199652995993454,-0.512713964900961,-0.425280060975775,1.62677167692991,-1.30406380024829,0.018494732907247,"Majority rule",494039,"Melioidosis"
-0.44970652400829,-1.11770317574547,0.0215091518414578,0.132485033002064,-0.203628206851098,-0.246701804665394,-0.899728222635631,-0.475819764396363,1.32858489016792,-1.68671479555399,-0.551837165842776,"Majority rule",494039,"Melioidosis"
-0.167755320865333,-0.821577525833304,0.203697904529333,0.53860638596377,0.345035928331889,-0.0952902107585966,-0.568327370179978,0.0660260433705374,1.74995566917181,-1.53138788491731,0.128676648440532,"Majority rule",494039,"Melioidosis"
-0.858872817110137,-1.19956191611912,0.087713619399851,0.439098087866501,-0.0933618916018461,0.127451489188156,-0.869877377420702,-0.270989376796816,2.10212584492597,-1.52546998081827,-0.661157658570828,"Majority rule",494039,"Melioidosis"
-0.283298005726534,-1.29881041870582,0.0770691177942295,0.586921733134754,0.0217467256643798,-0.0266065407750543,-0.736808018250876,-0.44482963693731,2.11037274843474,-1.31630502394584,-0.157467256051055,"Majority rule",494039,"Melioidosis"
-0.194045874794036,-1.80901682242405,0.333293982442514,0.470781523939672,0.0164999068863799,-0.172385098127918,-0.893472594761606,-0.312991586805144,1.65783242886396,-1.9154738903141,-0.695105129295577,"Majority rule",494039,"Melioidosis"
-0.245618299446298,-1.197597020656,0.192166009532764,0.627609734437263,-0.121794694727357,0.018902395088047,-0.882455187583745,-0.37087190555928,1.7195782897277,-1.35163846249999,-0.535286372331062,"Majority rule",494039,"Melioidosis"
-0.306758833580842,-1.24828519952509,0.527236242117415,0.348082669317955,0.359407300219599,-0.259570603720797,-0.495014803149097,-0.0111034454864004,1.7737547867472,-1.49003657682931,0.158721397178535,"Majority rule",494039,"Melioidosis"
