"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
0.197001226015223,-0.0973953757365792,-0.178583929433688,0.639421069267732,-0.783141011460141,-0.321269293517602,-0.731481871050562,-0.510187221548398,0.554800766320809,0.5451883739235,0.267501217594863,-0.0341551022168857,"Majority rule",213209,"Rift Valley Fever"
-0.0240592748298824,-0.1837936148689,0.238267419629017,0.65742621560446,-0.850280485684255,-0.226342667916263,-0.296671229794832,-0.437256717569984,-0.229524395061108,0.785135908325856,0.587393316097511,0.675672701050381,"Majority rule",213209,"Rift Valley Fever"
-0.0708967868165559,-0.125395692916434,0.0249663197462089,0.90134262143326,-0.566628015819459,-0.0368325839653475,-0.618108914720614,-0.317374523066426,0.562348327121384,0.672109468280709,0.491581777347664,0.756671493609533,"Majority rule",213209,"Rift Valley Fever"
-0.297093767707288,0.0688202654627475,-0.0938204474415912,0.541226087533907,0.0277873750375514,0.184386256267012,-1.04718625858542,-0.14361205094697,0.208492964312362,0.939379956628854,0.0564346595745688,0.530162786634323,"Majority rule",213209,"Rift Valley Fever"
-0.0476999023227974,0.211689645829646,-0.00794726897383654,0.618363398209933,-0.208931568863138,0.0454678264401008,-0.870037064765856,-0.178358970589977,1.01074909898873,0.858546637414327,-0.0946803797492847,-0.0457626226501648,"Majority rule",213209,"Rift Valley Fever"
0.270871862156867,0.106120769003071,-0.214373418854849,0.501386790869196,-0.500330344199034,-0.0851424166457873,-1.13355440343947,-0.479700288866082,0.384324490927534,0.777586466207908,0.440825043352645,0.263792457917017,"Majority rule",213209,"Rift Valley Fever"
0.0116062575339773,-0.0984563989887474,-0.202970452529493,0.734998342970614,-0.418882094406024,-0.251469685003649,-0.827400108020216,-0.318885213816612,0.788924138913791,0.372823581440223,-0.199014866792896,0.165875511954968,"Majority rule",213209,"Rift Valley Fever"
-0.48754128950027,0.0903782550394586,0.127157915259486,0.507114488648499,0.336032324640041,-0.117784302709111,-0.360719952235448,-0.499387704767951,0.911030613309936,0.554984091715634,0.325462627799631,0.161474625966985,"Majority rule",213209,"Rift Valley Fever"
-0.0638122257879326,-0.242521397929564,-0.0123850482447204,0.43522954119773,-0.622419569062585,-0.148070331680951,-0.52367768000605,-0.3473305314236,0.261926187854869,0.528969960378888,0.209372455710163,-0.0276672713276095,"Majority rule",213209,"Rift Valley Fever"
-3.41516014351617e-05,-0.00683460833086263,0.0207579470487814,0.357164710701914,-0.541372422122062,0.436300798513413,-0.653921164732678,-0.315495532971044,0.0992821107764669,0.729930712330061,0.457072157220232,0.751530391536501,"Majority rule",213209,"Rift Valley Fever"
-0.259790838518504,0.0326871605537371,-0.214412738387393,0.585594218548813,-0.868285635551531,0.186076168803376,-0.443943087402994,-0.488929917808185,0.703203319571972,0.490497641067094,0.32356737000884,0.809969323684731,"Majority rule",213209,"Rift Valley Fever"
-0.260365755861574,-0.0947061350996305,-0.0131106428936865,0.758896490002055,-0.592725975830857,0.140557518564015,-0.270766992725587,-0.164029874485607,0.62084667727565,0.546486244137492,0.241225952648019,0.386088758340676,"Majority rule",213209,"Rift Valley Fever"
-0.0166855560902455,-0.166273150313607,-0.152306402106921,0.42319057898571,-0.636496092295736,-0.408904548212063,-0.460288909056241,-0.465707065281076,0.824867522491749,0.34503950301482,-0.0498999688188951,0.568821675376643,"Majority rule",213209,"Rift Valley Fever"
0.161934983670959,0.166068195992003,-0.108592803154968,0.397636810722591,-0.905216044746614,-0.0403267702567775,-0.580697511515568,-0.304159818713067,-0.263225391596804,0.690794588608497,0.412127859559478,0.119896915604512,"Majority rule",213209,"Rift Valley Fever"
-0.23437413056516,0.145496715337294,-0.0474014818336566,0.644166262217137,-0.111358498821466,0.168330118045744,-0.956195678119191,-1.00049777769024,0.873250094746366,0.316273940655548,0.458770586189626,0.19672935964584,"Majority rule",213209,"Rift Valley Fever"
-0.179031333340116,0.178980073124722,-0.16745008320252,0.668416697177538,-0.308799714980332,0.2128938494434,-0.0659256653566012,-0.242058605890927,0.704408764531154,0.663434892351341,0.208565444945777,0.272675825447932,"Majority rule",213209,"Rift Valley Fever"
-0.261541345998044,0.0105999279687888,-0.144731088740006,0.427848121920483,-0.0490311223633808,-0.212290781878401,-0.408752349949658,-0.522929325853047,0.483222081679524,0.490228597861413,0.316162087335517,0.403550780164877,"Majority rule",213209,"Rift Valley Fever"
-0.159354920147144,-0.335936779520908,0.072968746147083,0.441427159345155,-0.870411739407954,-0.0522677705921378,-0.820469082813495,-0.486634124486202,0.105302326704582,0.340374625380928,0.155825566856993,0.457226773309747,"Majority rule",213209,"Rift Valley Fever"
-0.272767970144731,0.196717783061354,-0.122400902527961,0.686938917843549,-0.24278535046683,0.0643526194704766,-0.103997783879538,-0.0578516470185293,0.041597752966796,0.607240316274905,0.217314139670864,0.565398438452116,"Majority rule",213209,"Rift Valley Fever"
0.0264475520179691,-0.0495106425489503,0.0421018175087294,0.3591723634134,-0.773998085644299,-0.145116938026199,-0.228819563257477,-0.734073709881878,0.579560270102692,0.491072582710195,0.36793297126627,0.318428933303871,"Majority rule",213209,"Rift Valley Fever"
-0.354118228063423,-0.175892409478739,0.104684004422185,0.707485850178137,-0.028463847085061,0.0460564932788599,-0.52540464811782,-0.648982695417707,0.445891279820821,0.492174701567833,0.431045431956127,0.613884953296051,"Majority rule",213209,"Rift Valley Fever"
-0.267133147189127,-0.191171271150448,0.00919806611909445,0.301387244311026,-0.557994705642169,-0.187294101055009,-0.755377737297408,-0.445295095170105,1.03461381257173,0.637600365873826,0.155994471556316,0.179203733388569,"Majority rule",213209,"Rift Valley Fever"
-0.276045627018496,-0.632414433824196,0.121952071423121,0.504926675771496,-1.03143883183681,-0.00847677967265879,-0.741229956721531,-0.798340131587203,0.600425087736802,0.390650311229828,0.36162591743366,0.497771197318842,"Majority rule",213209,"Rift Valley Fever"
0.165120945454664,-0.261000657568792,0.0583096884870812,0.485464730100214,-0.528287730753864,-0.354405653034355,-1.05754231263796,-0.674798329382913,0.237437095394402,0.309101175753684,0.108153129428361,0.219603669255601,"Majority rule",213209,"Rift Valley Fever"
-0.317037656189669,0.261512253640555,-0.347799139613401,0.691720336776424,-0.431524511098783,0.0808511970797635,-0.409477782967626,-0.107113375866681,0.679592475895998,0.675927446513024,0.366042278201976,0.272683648783096,"Majority rule",213209,"Rift Valley Fever"
-0.178102102148934,0.243920626810713,-0.200197672990356,0.666022539830976,-0.0707321966006871,-0.0346997365281267,-0.564614171220991,-0.0383115826843203,0.254218811408289,0.633688259810581,0.33357357699336,-0.291946254536524,"Majority rule",213209,"Rift Valley Fever"
-0.215809341593769,0.0349377588350827,0.00329490115109587,0.499659867866004,-0.572648601107707,0.0401105879213583,-0.895010066515287,-0.377341909950593,0.765672617587312,0.773756501866674,0.366520417807411,0.343110025037376,"Majority rule",213209,"Rift Valley Fever"
-0.13086683940924,0.354076874091835,-0.0593723186047547,0.443625256675099,0.0283715611187331,-0.0768087238576034,-0.909377847635203,-0.634828329884614,0.846929168521862,0.686627246849265,0.26499545224588,0.0625886696002683,"Majority rule",213209,"Rift Valley Fever"
0.0128688645714047,-0.0906353677313516,-0.0177299851466631,0.44690569064165,-0.785250149343808,-0.160807290285142,-0.576569958842009,-0.923966119416924,0.510843304570123,0.362709255236004,0.200181439451808,0.0347461608119962,"Majority rule",213209,"Rift Valley Fever"
-0.103107216403754,0.0165739454712779,0.00863108924166209,0.657091852915484,-0.375036701160109,-0.153996369714629,-0.34862740433437,-0.183134639864,0.512665074278444,0.703642974488643,0.182651189284288,0.56350440159659,"Majority rule",213209,"Rift Valley Fever"
-0.295969134064257,0.0945766398467815,0.0724821829413547,0.414381343293756,-0.403612944834792,-0.0409888931698474,-0.463980026268492,-0.376114297319324,0.433183222615745,0.770729361720308,0.16605859049291,0.218489240490189,"Majority rule",213209,"Rift Valley Fever"
-0.0987405809244142,-0.193035985901739,-0.0801196419061579,0.590238094738424,-0.643713569738531,-0.243099198227384,-0.632125906045613,-0.596568538136054,-0.239143218440491,0.337778088773926,0.209121578232574,0.391583051180457,"Majority rule",213209,"Rift Valley Fever"
