"crop_cover:1","evi_dissimilarity:1","precip_change:1","urban_cover:1","livestock_log:1","type","id","Disease"
0.319371833606294,-0.674474702235004,-0.106744119944281,1.16578882964728,0.529543718513027,"Top-ranked",797372,"Influenza H5N1"
0.149278615337603,-0.26875470469027,-0.411373916321765,1.22679171969865,0.250995700039789,"Top-ranked",797372,"Influenza H5N1"
0.1418494822889,-0.426631204243197,-0.0497762127930694,1.0681295792741,0.812090557807974,"Top-ranked",797372,"Influenza H5N1"
-0.131558282165352,-0.364724101339477,-0.4243883507197,1.11758572749877,0.653904690736128,"Top-ranked",797372,"Influenza H5N1"
0.41020985219544,-0.65743900754258,-0.215747081459321,1.24437060416356,0.402445250140662,"Top-ranked",797372,"Influenza H5N1"
0.396011491031133,-0.514405362686034,0.181070844344386,1.25393457132507,0.493468866680919,"Top-ranked",797372,"Influenza H5N1"
0.0627216165433241,-0.449195105667785,-0.344985947081604,1.44453244169986,0.830718962919666,"Top-ranked",797372,"Influenza H5N1"
0.176975076274738,-0.0796067287136166,-0.194045176791304,0.937785643372698,0.313779442458995,"Top-ranked",797372,"Influenza H5N1"
0.268126817319129,-0.333334715175385,-0.128298660418928,0.924340979433555,0.416213602275124,"Top-ranked",797372,"Influenza H5N1"
0.386435269466823,-0.218712887684797,-0.508475717804423,1.22622719536804,0.50629182564858,"Top-ranked",797372,"Influenza H5N1"
0.353535828020209,-0.602302519358874,0.0533165528999599,1.34464058686412,0.743568851198664,"Top-ranked",797372,"Influenza H5N1"
0.321934619675686,-0.76488562068926,-0.361356304768309,1.42510933378256,0.432527974303086,"Top-ranked",797372,"Influenza H5N1"
0.180804235904127,-0.340221807636789,-0.425865839828793,0.852176776999022,0.491660231892175,"Top-ranked",797372,"Influenza H5N1"
0.192390065652612,-0.393325562679623,-0.130582738439088,0.945085685121111,0.539369819044897,"Top-ranked",797372,"Influenza H5N1"
0.482044565748377,-0.427414509338953,0.0828512923671204,1.19367748728683,0.152639749531746,"Top-ranked",797372,"Influenza H5N1"
0.230715871028698,-0.393021206641059,-0.0383194401311651,1.2484435214093,0.6429798654328,"Top-ranked",797372,"Influenza H5N1"
0.059788075610634,-0.37740391812484,-0.38102220253783,1.25376154190782,0.642028188908943,"Top-ranked",797372,"Influenza H5N1"
0.372256457947023,-0.786760813935214,-0.260028176005292,1.37424507703152,0.714149822035075,"Top-ranked",797372,"Influenza H5N1"
0.431508358789691,-0.470098278555681,0.0145076711931253,1.40453712693512,0.557860691834714,"Top-ranked",797372,"Influenza H5N1"
0.36168745691964,-0.344638635658405,-0.258562144478688,1.04867358044478,0.709092001463764,"Top-ranked",797372,"Influenza H5N1"
0.255394221503359,-0.294750306432236,-0.372353297079254,1.20078593263555,0.525529837851285,"Top-ranked",797372,"Influenza H5N1"
0.471377294728846,-0.451031618786251,-0.329159189238982,1.36960077509022,0.251013416567962,"Top-ranked",797372,"Influenza H5N1"
0.137291609940609,-0.636131311508116,0.112164691038144,1.17219538842341,0.618966113278887,"Top-ranked",797372,"Influenza H5N1"
0.295409101269562,-0.668995608910141,-0.0480255911776619,1.00461378818087,0.533139882697105,"Top-ranked",797372,"Influenza H5N1"
-0.1492916055151,0.0053375339947031,-0.223098725440733,0.730984000812038,0.832730687112539,"Top-ranked",797372,"Influenza H5N1"
0.0617316483439421,-0.0254886250993253,-0.0603706340230398,0.706471139529364,0.440486114535479,"Top-ranked",797372,"Influenza H5N1"
-0.150243856276359,-0.293073475468912,0.195086983272744,1.02346898441088,0.887019954021723,"Top-ranked",797372,"Influenza H5N1"
0.276543353274295,-0.714804189467914,-0.243472049635864,1.44613746534854,0.307268100268181,"Top-ranked",797372,"Influenza H5N1"
