"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","hunting:1","precip_change:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","livestock_log:1","type","id","Disease"
-0.348272418038306,-0.183111849850564,-0.331177590046696,1.22919017944258,1.39865643561886,0.169204396643694,-0.361388011070221,0.124445344419764,-0.289911284846132,-0.062757112426876,-0.400043752212682,-1.82997996194234,-0.0449718928513282,"Majority rule",819397,"Oropouche fever"
0.179118145248012,-0.436529816628587,0.0361762963795419,0.522553952893094,0.55782734010672,-0.0060457468343333,0.232638217582264,-0.237755028391007,-0.135473705142583,-0.245788694485615,0.0736194935243986,-1.79229719023094,-0.810812785554752,"Majority rule",819397,"Oropouche fever"
0.328032003656646,-0.163942508941344,0.115714823796311,1.04200777757208,1.16895451914684,-0.18360428531659,0.00953244916908284,-0.524879666180209,-0.740926235690296,-0.4046574035832,-0.074041032086303,-1.85693872242151,-0.732085925374928,"Majority rule",819397,"Oropouche fever"
0.0929084009863713,0.221391091418614,-0.743077096873965,0.825685254434785,0.513611001929508,0.056063255909222,0.194866596847357,-0.227765446051119,-0.364083896187164,-0.215349263884764,-0.172822086619984,-1.70678939899586,-0.757470623012215,"Majority rule",819397,"Oropouche fever"
0.363722937619504,-0.0129142338284311,-0.202784045328332,1.30571482321271,0.799187607999857,0.130980101292383,-0.0779382100806623,0.138699316215656,-0.499438629152034,-0.240115108080323,-0.428757212901924,-2.03905011155037,-0.917394063202613,"Majority rule",819397,"Oropouche fever"
0.607539893556543,-0.321947383693393,-0.127724687020165,0.958834574022014,0.0608958213821424,-0.316678067333634,0.267702460516513,0.0137179259645971,-0.81890016554892,-0.077485360002057,-0.547168138176175,-1.80191717981117,-0.592896314102906,"Majority rule",819397,"Oropouche fever"
0.153426714778242,-0.419696901720965,-0.254468381962819,0.988223749230019,1.04669269420477,-0.343864220803444,-0.0993034634587149,-0.164902746344468,-0.371558238294646,-0.101286381930309,-0.0399842667983309,-1.12553726418293,-0.0716986402614262,"Majority rule",819397,"Oropouche fever"
-0.15654637763374,0.0182641971447465,-0.325696006610439,1.19707488913326,1.47530328666855,-0.357700044103062,-0.017551423272208,0.0631480094683169,0.299858855576454,-0.103179541870008,-0.114048928703894,-2.27332096052929,-0.520125841536403,"Majority rule",819397,"Oropouche fever"
-0.236726490205633,0.308244726897442,-0.580700357604755,0.719726291312883,1.3395817442543,-0.562825278945413,0.0192492557888105,-0.0206764242259831,-0.43512524458964,-0.490271713051156,-0.147249197195,-2.02932677498481,-0.64394571416494,"Majority rule",819397,"Oropouche fever"
0.10950378215764,0.0269864499395515,0.0548557296194096,0.978329184995975,1.12510313009138,-0.0875558781119855,-0.164676394669108,-0.0515085964041674,-0.466874761485047,-0.33692235792863,-0.395612509929342,-2.25875580105477,-0.543385243863737,"Majority rule",819397,"Oropouche fever"
