"crop_cover:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-1.16708743032842,0.591018231522269,0.00400127745122894,-0.214946592251429,-0.748484185022859,-0.326010619904533,1.8486442138227,-1.10074396580109,"Top-ranked",523965,"Melioidosis"
-0.426352868171915,0.678024488450065,0.0701646329494364,0.0402309382592851,-0.716791345446267,-0.176492404719203,2.11440639831429,-1.19579582174514,"Top-ranked",523965,"Melioidosis"
-0.718335636518023,0.680449425006097,0.0130691236845831,-0.0514926272363276,-0.601884235341685,-0.278630050109311,1.76666832182498,-1.32700047972033,"Top-ranked",523965,"Melioidosis"
-0.851114409893666,0.226096424786378,-0.0877906705571845,-0.219106118786126,-0.572357296256942,-0.00798440399068523,2.3145870937903,-1.26300445238685,"Top-ranked",523965,"Melioidosis"
-1.04712098269295,0.309303234165288,0.164925696527988,-0.18884000590176,-0.859189436799589,-0.432726108086332,2.10550144039459,-1.43362621746369,"Top-ranked",523965,"Melioidosis"
-0.975368230336664,0.612635263887264,0.12447559646435,-0.250116178499334,-0.74969122400124,-0.252459506440312,1.98967307016519,-1.11910707108813,"Top-ranked",523965,"Melioidosis"
-1.14921385026624,0.60934126102844,-0.119986588020523,-0.364854133186445,-0.617648812070929,-0.320265928432221,1.509498705076,-1.65281067843663,"Top-ranked",523965,"Melioidosis"
-0.923180461269738,0.534058750876661,0.309010008523782,-0.270470972790326,-0.552011787761849,-0.185465630112204,1.95030473460965,-1.41767553129511,"Top-ranked",523965,"Melioidosis"
-1.33955995213516,0.518023515458124,-0.330982447623467,-0.18690454281688,-0.534099826984421,0.166880863388415,1.42462581778866,-1.54256809768291,"Top-ranked",523965,"Melioidosis"
-1.29084716540348,0.365590887845906,-0.171420534596824,0.0535417234899393,-0.440325646242073,-0.0520451801280457,1.85658319525301,-1.73030027279815,"Top-ranked",523965,"Melioidosis"
-1.34871887656864,0.354395558988229,-0.32216761129055,-0.395378450783806,-0.757585704410565,-0.447403340990259,1.68107239644317,-1.07292628896016,"Top-ranked",523965,"Melioidosis"
-0.756599534249907,0.286010298464499,-0.188342796481798,0.0869500007890237,-0.574770155438772,-0.140902329606412,2.28434373536381,-1.08383814724404,"Top-ranked",523965,"Melioidosis"
-0.84246033629509,0.647951180193661,0.193320105689977,-0.293302823755285,-0.630589690159409,-0.223098442808926,1.86710145243604,-1.48432589213418,"Top-ranked",523965,"Melioidosis"
-1.04128587673977,0.423773480585695,-0.0180167502938785,-0.439724020739036,-0.343414031319081,-0.0362736382026319,1.8616827377697,-1.24982086809767,"Top-ranked",523965,"Melioidosis"
-0.752992900334413,0.453566346002946,-0.100377124836735,-0.167452351267081,-0.756084497121738,-0.470045114208239,1.89909184378013,-1.4862703628727,"Top-ranked",523965,"Melioidosis"
-0.960656643922895,0.499428103756296,0.237188753817251,-0.399255948100897,-0.38896556699335,0.190071712280575,1.61130565362741,-1.57979554445179,"Top-ranked",523965,"Melioidosis"
-0.746889475905701,0.308284168354462,0.136178443636276,-0.234325916607587,-0.393506875698705,-0.181263986050359,2.16245993768394,-1.45310920475558,"Top-ranked",523965,"Melioidosis"
-0.924188664793935,0.156676453128698,-0.144207069521013,-0.164796398055411,-0.799019125350209,-0.252519006707693,1.75128099373302,-1.91188125421341,"Top-ranked",523965,"Melioidosis"
-0.58128492424135,0.332481963735798,0.090360672454988,-0.219424154363069,-0.332453588214318,0.317329307515201,2.04817018935105,-1.18115501671337,"Top-ranked",523965,"Melioidosis"
-0.970527592325835,0.593450156747438,0.269047269917341,-0.228460812652419,-1.08048063432536,-0.0771080822487964,1.93283595666761,-1.26211168406791,"Top-ranked",523965,"Melioidosis"
-0.72322474457595,0.352594756038651,0.19112405118889,-0.20192355633064,-0.113633362447932,-0.0190774586288264,1.94587806456932,-1.61423977877037,"Top-ranked",523965,"Melioidosis"
-1.006680316584,0.610652433437772,-0.143289409446869,-0.421169803973881,-0.605875819292081,-0.245168132319082,1.8064314652984,-1.20760447868928,"Top-ranked",523965,"Melioidosis"
-1.25506665011437,0.413125134779506,-0.12918967816553,0.0507087375310863,-0.99706034936301,-0.618266891167474,2.05333673377596,-1.38762422741617,"Top-ranked",523965,"Melioidosis"
-0.45783542531369,0.609904350985549,0.0185979369192849,-0.170920147007136,-0.608564941750622,-0.0933532875019688,1.70541313375304,-1.34442558541019,"Top-ranked",523965,"Melioidosis"
-0.853797558801256,0.664748614371767,-0.0735734399653337,0.0343242661702851,-0.936589415821936,-0.0775844993106673,1.92179276103044,-1.06601647414217,"Top-ranked",523965,"Melioidosis"
-1.20839970825279,0.559542607163196,-0.275401497623597,-0.472114680161251,-0.743312723492738,-0.168789396100635,1.23853643469514,-1.54932130580059,"Top-ranked",523965,"Melioidosis"
-1.24881240868438,0.313630971977619,-0.483452649771223,0.0563006197859842,-0.511960854299324,-0.23059095404726,1.56980604528543,-1.49055287439452,"Top-ranked",523965,"Melioidosis"
-0.559172203022733,0.416657712867435,-0.192105093924258,0.151965771416838,-0.652879908735584,-0.128906394369499,1.65224057550156,-1.52752707054331,"Top-ranked",523965,"Melioidosis"
-0.911170204506639,0.673050410510801,0.0951798137046495,-0.457801078027786,-0.75572932389204,-0.18255812549233,1.71444676438322,-1.24399906953138,"Top-ranked",523965,"Melioidosis"
-1.21088504167565,0.750722355009945,-0.334866121703938,0.322527805577441,-1.07617660123798,-0.472473193675589,1.26769954005575,-1.2200851061662,"Top-ranked",523965,"Melioidosis"
-0.84414025406337,0.510967467142313,0.343622740175183,-0.0529390084268145,-0.499111850870336,-0.496434339053293,2.23889483723517,-1.4458634380287,"Top-ranked",523965,"Melioidosis"
-0.629591135750954,0.355855186806083,0.164331827886747,0.0312647552502812,-0.902559444764225,0.00964280738063708,2.29744067308201,-1.12020144723705,"Top-ranked",523965,"Melioidosis"
-1.55115361683731,0.0302337984443882,-0.58290626303036,0.281789482228803,-0.776488765984174,-0.261663658434554,1.66303860337996,-1.54865186999011,"Top-ranked",523965,"Melioidosis"
-1.10062371962855,0.600706324717642,-0.412435079228536,0.0668660324542182,-1.11111692002283,-0.327572451164112,1.68103141810676,-1.59372538115614,"Top-ranked",523965,"Melioidosis"
-1.09175196609649,0.492146646794797,-0.28598911259446,-0.0245686198016261,-0.994883161291748,-0.109126449318557,1.73490857783751,-1.58420562409864,"Top-ranked",523965,"Melioidosis"
-1.22155044553578,0.209072546335275,-0.470562288013387,-0.280015029233008,-0.799572029410593,-0.185893170037734,1.92472471505554,-1.05820695596121,"Top-ranked",523965,"Melioidosis"
-1.28506037750282,0.457606975278414,-0.116785562864751,-0.189622557767455,-0.261282196801117,-0.000532271835411186,1.95939078398264,-1.45648100764807,"Top-ranked",523965,"Melioidosis"
-0.619532783594863,0.437169671023109,0.0145120727741518,-0.0151242824341105,-0.887496363323314,-0.286860896582604,2.14738654426572,-1.24469888159956,"Top-ranked",523965,"Melioidosis"
-0.81304673801185,0.793384796539243,0.14787590332033,0.122022214271959,-0.635495365877232,-0.156115900639553,1.9857541675993,-1.23399691310124,"Top-ranked",523965,"Melioidosis"
-0.993368980811548,0.568992407558782,-0.0634101075368436,-0.291494270943642,-0.692419510593138,0.354125768756517,1.70548647147986,-1.21332574393645,"Top-ranked",523965,"Melioidosis"
-0.902037595058373,0.523712380347709,-0.0770876178860479,-0.304399480483485,-0.597068632086108,-0.401906818142858,1.82624488611902,-1.60255034837089,"Top-ranked",523965,"Melioidosis"
-1.1006156029333,0.338464289702231,-0.00777802019427011,-0.218219957454961,-0.750662380333747,-0.542456365321368,1.76368021489088,-1.67093123975743,"Top-ranked",523965,"Melioidosis"
-1.41421139800635,0.610021533306746,-0.237654847977138,-0.187994179559366,-0.73564142148298,-0.547772498042309,2.16594212891595,-1.64924297010757,"Top-ranked",523965,"Melioidosis"
-1.30618670241405,0.67011134715793,-0.501625469483843,-0.1130443438119,-0.528992925786188,-0.64114588073623,1.71370659695964,-1.40388436705594,"Top-ranked",523965,"Melioidosis"
-1.04020716895958,0.252635604124268,-0.217176177468878,0.221663603893289,-0.719008939820868,-0.515643630339093,2.1923370585217,-1.50232467055127,"Top-ranked",523965,"Melioidosis"
-1.31099911134213,0.503636905286213,-0.253173744454209,-0.313196701387507,-0.682072860348851,0.0340678089386395,2.13989644721318,-1.40532225461642,"Top-ranked",523965,"Melioidosis"
-1.11549743134241,0.582570166402046,-0.0790594563935639,-0.0980079254093148,-0.0381159699187263,0.560514549794952,1.55190185003,-1.76868054417599,"Top-ranked",523965,"Melioidosis"
-1.123272725689,0.433635655658765,-0.117099486507217,-0.363802755369446,-1.05772332906249,-0.753610713807375,1.37958802609315,-1.75386284485796,"Top-ranked",523965,"Melioidosis"
-0.986270420632428,0.583409298655873,0.196925607497648,-0.43532358751321,-0.488620966771434,0.251537106791559,1.81844730852501,-1.48048257381649,"Top-ranked",523965,"Melioidosis"
-0.952759371683854,0.276280521880247,-0.220296608142026,0.0425917536294382,-0.224214497006046,0.187360505465431,1.75504789888207,-1.53198605151623,"Top-ranked",523965,"Melioidosis"
-0.663039477300001,0.494823946991274,0.0698285837823901,-0.0755983741856177,-0.303250713814536,-0.0599929381594609,1.95894874142731,-1.67680312904416,"Top-ranked",523965,"Melioidosis"
-1.03712614455889,0.691669951769897,-0.182322018641728,0.296459043707552,-0.972686203410679,-0.649962224313703,1.79454072462765,-1.19457605288506,"Top-ranked",523965,"Melioidosis"
-0.988929813043724,0.312780403351819,0.215648803127817,-0.391007538148908,-0.657765961190566,-0.149693071693212,1.63633527924082,-1.591615839512,"Top-ranked",523965,"Melioidosis"
-1.15298994606836,0.125599861164356,-0.238131667209382,-0.103087807844731,-0.661665010757302,-0.23586317954637,1.7434184863415,-1.40342052620807,"Top-ranked",523965,"Melioidosis"
-0.742772771867308,0.596077262039302,0.152617585066048,-0.0737662850916849,-0.964221282647264,-0.437127437255664,1.89867115320642,-1.12182517262023,"Top-ranked",523965,"Melioidosis"
-1.26817554640304,0.860586244970477,0.0707795583039305,-0.108298665284449,-0.962936812310851,-0.542783011557616,1.84089361616474,-1.390951610816,"Top-ranked",523965,"Melioidosis"
-0.670137347593078,0.413080662284345,0.136982460944466,-0.275244117953305,-0.565516257303726,-0.342074171887942,1.79205178818687,-1.34722635874003,"Top-ranked",523965,"Melioidosis"
-1.52831605060473,0.471080527064108,-0.491341172530795,-0.0857328056874407,-0.801758986745735,-0.432821424931477,1.59636277205835,-1.2938982416299,"Top-ranked",523965,"Melioidosis"
-1.00838916019469,0.429049278689692,0.0757999176280782,-0.297156539845818,-0.914548187398227,-0.724990648936421,1.58522596042022,-1.3123930000784,"Top-ranked",523965,"Melioidosis"
-1.14453792849413,0.672730338604138,-0.0646589775409072,-0.349927763098913,-0.340045762081711,-0.029237741429958,2.02220334584581,-1.39189021518706,"Top-ranked",523965,"Melioidosis"
-1.22400566068258,0.443756060218209,-0.38715797614751,-0.238385852808744,-0.715721382805605,-0.0777160257213602,1.76000521744481,-1.4815930156306,"Top-ranked",523965,"Melioidosis"
-0.933540539267728,0.371440170789714,0.273621610761927,-0.269982676561442,-0.709120057662273,0.35908410181097,1.76275414693931,-1.86136826059691,"Top-ranked",523965,"Melioidosis"
